State,Institute,Course,Quota,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,,,
Jammu and Kashmir,"Govt Med Coll, Srinagar",GENERAL SURGERY,JK Govt Quota,"?35,750*","?59,500",0*,?0*,2150,,,
Jammu and Kashmir,"Sher-I-Kashmir, Srinagar",GENERAL SURGERY,JK Govt Quota,"?11,000*","?82,000",0*,?0*,Info Not Available,,,
Jammu and Kashmir,"ASCOMS, Jammu",GENERAL SURGERY,JK Priv-Govt Quota,"?12,15,000*","?45,560",0,?0,507,,,
Jammu and Kashmir,"ASCOMS, Jammu",GENERAL SURGERY,JK Priv-Mgmt Quota,"?12,15,000*","?45,560",0,?0,507,,,
Jammu and Kashmir,"ASCOMS, Jammu",GENERAL SURGERY,JK Priv-Hindu Min.,"?12,15,000*","?45,560",0,?0,507,,,
Jammu and Kashmir,"ASCOMS, Jammu",GENERAL SURGERY,JK Priv-NRI,"?21,97,500*","?45,560",0,?0,507,,,
Jammu and Kashmir,"Gove Med Coll, Jammu",OBG,JK Govt Quota,"?25,000*","?59,500",0*,?0*,1700,,,
Jammu and Kashmir,"Govt Med Coll, Srinagar",OBG,JK Govt Quota,"?35,750*","?59,500",0*,?0*,2150,,,
Jammu and Kashmir,"Sher-I-Kashmir, Srinagar",OBG,JK Govt Quota,"?11,000*","?82,000",0*,?0*,Info Not Available,,,
Jammu and Kashmir,"ASCOMS, Jammu",OBG,JK Priv-Govt Quota,"?12,15,000*","?45,560",0,?0,507,,,
Jammu and Kashmir,"ASCOMS, Jammu",OBG,JK Priv-Mgmt Quota,"?12,15,000*","?45,560",0,?0,507,,,
Jammu and Kashmir,"ASCOMS, Jammu",OBG,JK Priv-Hindu Min.,"?12,15,000*","?45,560",0,?0,507,,,
Jammu and Kashmir,"ASCOMS, Jammu",OBG,JK Priv-NRI,"?21,97,500*","?45,560",0,?0,507,,,
Jammu and Kashmir,"Gove Med Coll, Jammu",OPHTHALMOLOGY,JK Govt Quota,"?25,000*","?59,500",0*,?0*,1700,,,
Jammu and Kashmir,"Govt Med Coll, Srinagar",OPHTHALMOLOGY,JK Govt Quota,"?35,750*","?59,500",0*,?0*,2150,,,
Jammu and Kashmir,"Sher-I-Kashmir, Srinagar",OPHTHALMOLOGY,JK Govt Quota,"?11,000*","?82,000",0*,?0*,Info Not Available,,,
Jammu and Kashmir,"ASCOMS, Jammu",OPHTHALMOLOGY,JK Priv-Govt Quota,"?12,15,000*","?45,560",0,?0,507,,,
Jammu and Kashmir,"ASCOMS, Jammu",OPHTHALMOLOGY,JK Priv-Mgmt Quota,"?12,15,000*","?45,560",0,?0,507,,,
Jammu and Kashmir,"ASCOMS, Jammu",OPHTHALMOLOGY,JK Priv-Hindu Min.,"?12,15,000*","?45,560",0,?0,507,,,
Jammu and Kashmir,"ASCOMS, Jammu",OPHTHALMOLOGY,JK Priv-NRI,"?21,97,500*","?45,560",0,?0,507,,,
Jammu and Kashmir,"Gove Med Coll, Jammu",ORTHOPAEDICS,JK Govt Quota,"?25,000*","?59,500",0*,?0*,1700,,,
Jammu and Kashmir,"Govt Med Coll, Srinagar",ORTHOPAEDICS,JK Govt Quota,"?35,750*","?59,500",0*,?0*,2150,,,
Jammu and Kashmir,"Sher-I-Kashmir, Srinagar",ORTHOPAEDICS,JK Govt Quota,"?11,000*","?82,000",0*,?0*,Info Not Available,,,
