State,Institute,Course,Quota,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,,,
Punjab,"DMC, Ludhiana",DERMATOLOGY,PB Priv-DMC Mgmt,"?6,50,000*","?50,000",0,?0,1326,,,
Punjab,"SDRD, Amritsar",DERMATOLOGY,PB Priv-SGRDGener.,"?14,00,000*","?65,000",1*,"?15,00,000*",800,,,
Punjab,"Adesh IMS, Bhatinda",DERMATOLOGY,PB Priv-AdeshAllIndia,"?14,90,000*","?56,100*",1*,"?25,00,000*",750,,,
Punjab,"SDRD, Amritsar",DERMATOLOGY,PB Priv-SGRDSikhMin.,"?14,00,000*","?65,000",1*,"?15,00,000*",800,,,
Punjab,"CMC, Ludhiana",DERMATOLOGY,PB Priv-CMC Min.Serv.,"?6,50,000*","?46,000",3*,Info not available*,775,,,
Punjab,"Adesh IMS, Bhatinda",DERMATOLOGY,PB Priv-AdeshGenMerit,"?14,90,000*","?56,100*",1*,"?25,00,000*",750,,,
Punjab,"CMC, Ludhiana",DERMATOLOGY,PB Priv-CMC NRI,"?1,04,38,000*","?46,000",0,?0,775,,,
Punjab,"SDRD, Amritsar",DERMATOLOGY,PB Priv-SGRDGenNRI,"?41,00,000*","?65,000",1*,"?15,00,000*",800,,,
Punjab,"SDRD, Amritsar",DERMATOLOGY,PB Priv-SGRDSikhMinNRI,"?41,00,000*","?65,000",1*,"?15,00,000*",800,,,
Punjab,"Govt Med Coll, Amritsar",FORENSIC MEDICINE,PB - Govt Quota,"?1,00,000*","?67,968*",1*,"?10,00,000*",951,,,
Punjab,"Govt Med Coll, Patiala",FORENSIC MEDICINE,PB - Govt Quota,"?1,00,000*","?67,968*",1*,"?10,00,000*",1130,,,
Punjab,"Guru Govind Singh, Faridkot",FORENSIC MEDICINE,PB - Govt Quota,"?1,00,000*","?67,968*",1*,"?10,00,000*",1000,,,
Punjab,"Govt Med Coll, Amritsar",GENERAL MEDICINE,PB - Govt Quota,"?1,25,000*","?67,968*",1*,"?10,00,000*",951,,,
Punjab,"Govt Med Coll, Patiala",GENERAL MEDICINE,PB - Govt Quota,"?1,25,000*","?67,968*",1*,"?10,00,000*",1130,,,
Punjab,"Guru Govind Singh, Faridkot",GENERAL MEDICINE,PB - Govt Quota,"?1,25,000*","?67,968*",1*,"?10,00,000*",1000,,,
Punjab,"DMC, Ludhiana",GENERAL MEDICINE,PB Priv-DMC Govt,"?6,50,000*","?50,000",0,?0,1326,,,
Punjab,"CMC, Ludhiana",GENERAL MEDICINE,PB Priv-CMC Open,"?6,50,000*","?46,000",0,?0,775,,,
Punjab,"DMC, Ludhiana",GENERAL MEDICINE,PB Priv-DMC Mgmt,"?6,50,000*","?50,000",0,?0,1326,,,
Punjab,"SDRD, Amritsar",GENERAL MEDICINE,PB Priv-SGRDGener.,"?14,00,000*","?65,000",1*,"?15,00,000*",800,,,
Punjab,"Adesh IMS, Bhatinda",GENERAL MEDICINE,PB Priv-AdeshAllIndia,"?14,90,000*","?56,100*",1*,"?25,00,000*",750,,,
Punjab,"SDRD, Amritsar",GENERAL MEDICINE,PB Priv-SGRDSikhMin.,"?14,00,000*","?65,000",1*,"?15,00,000*",800,,,
Punjab,"CMC, Ludhiana",GENERAL MEDICINE,PB Priv-CMC Min.Serv.,"?6,50,000*","?46,000",3*,Info not available*,775,,,
Punjab,"Adesh IMS, Bhatinda",GENERAL MEDICINE,PB Priv-AdeshGenMerit,"?14,90,000*","?56,100*",1*,"?25,00,000*",750,,,
Punjab,"DMC, Ludhiana",GENERAL MEDICINE,PB Priv-DMC NRI,"?54,28,000*","?50,000",0,?0,1326,,,
Punjab,"CMC, Ludhiana",GENERAL MEDICINE,PB Priv-CMC NRI,"?1,04,38,000*","?46,000",0,?0,775,,,
Punjab,"SDRD, Amritsar",GENERAL MEDICINE,PB Priv-SGRDGenNRI,"?41,00,000*","?65,000",1*,"?15,00,000*",800,,,
Punjab,"SDRD, Amritsar",GENERAL MEDICINE,PB Priv-SGRDSikhMinNRI,"?41,00,000*","?65,000",1*,"?15,00,000*",800,,,
Punjab,"Guru Govind Singh, Faridkot",IHBT,PB - Govt Quota,"?1,25,000*","?67,968*",1*,"?10,00,000*",1000,,,
Punjab,"Govt Med Coll, Patiala",IHBT,PB - Govt Quota,"?1,00,000*","?67,968*",1*,"?10,00,000*",1130,,,
Punjab,"Govt Med Coll, Amritsar",IHBT,PB - Govt Quota,"?1,00,000*","?67,968*",1*,"?10,00,000*",951,,,
Punjab,"Guru Govind Singh, Faridkot",IHBT,PB - Govt Quota,"?1,00,000*","?67,968*",1*,"?10,00,000*",1000,,,
Punjab,"DMC, Ludhiana",IHBT,PB Priv-DMC Govt,"?6,50,000*","?50,000",0,?0,1326,,,
Punjab,"DMC, Ludhiana",IHBT,PB Priv-DMC Mgmt,"?6,50,000*","?50,000",0,?0,1326,,,
Punjab,"Adesh IMS, Bhatinda",IHBT,PB Priv-AdeshAllIndia,"?14,90,000*","?56,100*",1*,"?25,00,000*",750,,,
Punjab,"Adesh IMS, Bhatinda",IHBT,PB Priv-AdeshGenMerit,"?14,90,000*","?56,100*",1*,"?25,00,000*",750,,,
Punjab,"DrBRAmbedkar State IMS,Mohali",MICROBIOLOGY,PB - Govt Quota,"?1,50,000","?67,968",1,"?10,00,000",Info Not Available,,,
Punjab,"Govt Med Coll, Amritsar",MICROBIOLOGY,PB - Govt Quota,"?1,00,000*","?67,968*",1*,"?10,00,000*",951,,,
Punjab,"Govt Med Coll, Patiala",MICROBIOLOGY,PB - Govt Quota,"?1,00,000*","?67,968*",1*,"?10,00,000*",1130,,,
