State,Institute,Course,Quota,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,,,,,,,,,,,,,,,,,,,,,,,,,
Uttar Pradesh,"LLRM Med Coll, Meerut",PHARMACOLOGY,AIQ,"40,000","1,00,980",2,"40,00,000",1090,,,,,,,,,,,,,,,,,,,,,,,,,
Uttar Pradesh,"LLRM Med Coll, Meerut",DDVL,AIQ,"40,000","1,00,980",2,"20,00,000",1090,,,,,,,,,,,,,,,,,,,,,,,,,
Uttar Pradesh,"LLRM Med Coll, Meerut",DMRD,AIQ,"40,000","1,00,980",2,"20,00,000",1090,,,,,,,,,,,,,,,,,,,,,,,,,
Uttar Pradesh,"LLRM Med Coll, Meerut",GENERAL MEDICINE,AIQ,"40,000","1,00,980",2,"40,00,000",1090,,,,,,,,,,,,,,,,,,,,,,,,,
Uttar Pradesh,"LLRM Med Coll, Meerut",OPHTHALMOLOGY,AIQ,"40,000","1,00,980",2,"40,00,000",1090,,,,,,,,,,,,,,,,,,,,,,,,,
Uttar Pradesh,"LLRM Med Coll, Meerut",PATHOLOGY,AIQ,"40,000","1,00,980",2,"40,00,000",1090,,,,,,,,,,,,,,,,,,,,,,,,,
Uttar Pradesh,"LLRM Med Coll, Meerut",PAEDIATRICS,AIQ,"40,000","1,00,980",2,"40,00,000",1090,,,,,,,,,,,,,,,,,,,,,,,,,
Uttar Pradesh,"LLRM Med Coll, Meerut",MICROBIOLOGY,AIQ,"40,000","1,00,980",2,"40,00,000",1090,,,,,,,,,,,,,,,,,,,,,,,,,
Uttar Pradesh,"LLRM Med Coll, Meerut",PSYCHIATRY,AIQ,"40,000","1,00,980",2,"40,00,000",1090,,,,,,,,,,,,,,,,,,,,,,,,,
Uttar Pradesh,"LLRM Med Coll, Meerut",ENT,AIQ,"40,000","1,00,980",2,"40,00,000",1090,,,,,,,,,,,,,,,,,,,,,,,,,
Uttar Pradesh,"LLRM Med Coll, Meerut",BIOCHEMISTRY,AIQ,"40,000","1,00,980",2,"40,00,000",1090,,,,,,,,,,,,,,,,,,,,,,,,,
Uttar Pradesh,"LLRM Med Coll, Meerut",OBG,AIQ,"40,000","1,00,980",2,"40,00,000",1090,,,,,,,,,,,,,,,,,,,,,,,,,
Uttar Pradesh,"LLRM Med Coll, Meerut",ANAESTHESIOLOGY,AIQ,"40,000","1,00,980",2,"40,00,000",1090,,,,,,,,,,,,,,,,,,,,,,,,,
Uttar Pradesh,"LLRM Med Coll, Meerut",SPM,AIQ,"40,000","1,00,980",2,"40,00,000",1090,,,,,,,,,,,,,,,,,,,,,,,,,
Maharashtra,"Lokmanya Tilak, Sion, Mumbai",ANATOMY,AIQ,"1,43,300","92,522",1,"50,00,000",1462,,,,,,,,,,,,,,,,,,,,,,,,,
Maharashtra,"Lokmanya Tilak, Sion, Mumbai",ENT,AIQ,"1,43,300","92,522",1,"50,00,000",1462,,,,,,,,,,,,,,,,,,,,,,,,,
Maharashtra,"Lokmanya Tilak, Sion, Mumbai",PAEDIATRICS,AIQ,"1,43,300","92,522",1,"50,00,000",1462,,,,,,,,,,,,,,,,,,,,,,,,,
Maharashtra,"Lokmanya Tilak, Sion, Mumbai",GENERAL SURGERY,AIQ,"1,43,300","92,522",1,"50,00,000",1462,,,,,,,,,,,,,,,,,,,,,,,,,
Maharashtra,"Lokmanya Tilak, Sion, Mumbai",DPM (Psychiatry),AIQ,"1,43,300","92,522",1,"50,00,000",1462,,,,,,,,,,,,,,,,,,,,,,,,,
Maharashtra,"Lokmanya Tilak, Sion, Mumbai",DDVL,AIQ,"1,43,300","92,522",1,"50,00,000",1462,,,,,,,,,,,,,,,,,,,,,,,,,
Maharashtra,"Lokmanya Tilak, Sion, Mumbai",TBRD,AIQ,"1,43,300","92,522",1,"50,00,000",1462,,,,,,,,,,,,,,,,,,,,,,,,,
Maharashtra,"Lokmanya Tilak, Sion, Mumbai",RADIO DIAGNOSIS,AIQ,"1,43,300","92,522",1,"50,00,000",1462,,,,,,,,,,,,,,,,,,,,,,,,,
Maharashtra,"Lokmanya Tilak, Sion, Mumbai",ANAESTHESIOLOGY,AIQ,"1,43,300","92,522",1,"50,00,000",1462,,,,,,,,,,,,,,,,,,,,,,,,,
Maharashtra,"Lokmanya Tilak, Sion, Mumbai",DLO,AIQ,"1,43,300","92,522",1,"50,00,000",1462,,,,,,,,,,,,,,,,,,,,,,,,,
Maharashtra,"Lokmanya Tilak, Sion, Mumbai",SPM,AIQ,"1,43,300","92,522",1,"50,00,000",1462,,,,,,,,,,,,,,,,,,,,,,,,,
Maharashtra,"Lokmanya Tilak, Sion, Mumbai",DO,AIQ,"1,43,300","92,522",1,"50,00,000",1462,,,,,,,,,,,,,,,,,,,,,,,,,
Maharashtra,"Lokmanya Tilak, Sion, Mumbai",GENERAL MEDICINE,AIQ,"1,43,300","92,522",1,"50,00,000",1462,,,,,,,,,,,,,,,,,,,,,,,,,
Maharashtra,"Lokmanya Tilak, Sion, Mumbai",DCH,AIQ,"1,43,300","92,522",1,"50,00,000",1462,,,,,,,,,,,,,,,,,,,,,,,,,
Maharashtra,"Lokmanya Tilak, Sion, Mumbai",DA,AIQ,"1,43,300","92,522",1,"50,00,000",1462,,,,,,,,,,,,,,,,,,,,,,,,,
Maharashtra,"Lokmanya Tilak, Sion, Mumbai",DGO,AIQ,"1,43,300","92,522",1,"50,00,000",1462,,,,,,,,,,,,,,,,,,,,,,,,,
Maharashtra,"Lokmanya Tilak, Sion, Mumbai",DMRD,AIQ,"1,43,300","92,522",1,"50,00,000",1462,,,,,,,,,,,,,,,,,,,,,,,,,
Maharashtra,"Lokmanya Tilak, Sion, Mumbai",PHYSIOLOGY,AIQ,"1,43,300","92,522",1,"50,00,000",1462,,,,,,,,,,,,,,,,,,,,,,,,,
Maharashtra,"Lokmanya Tilak, Sion, Mumbai",PATHOLOGY,AIQ,"1,43,300","92,522",1,"50,00,000",1462,,,,,,,,,,,,,,,,,,,,,,,,,
Maharashtra,"Lokmanya Tilak, Sion, Mumbai",PSYCHIATRY,AIQ,"1,43,300","92,522",1,"50,00,000",1462,,,,,,,,,,,,,,,,,,,,,,,,,
Maharashtra,"Lokmanya Tilak, Sion, Mumbai",PHARMACOLOGY,AIQ,"1,43,300","92,522",1,"50,00,000",1462,,,,,,,,,,,,,,,,,,,,,,,,,
Maharashtra,"Lokmanya Tilak, Sion, Mumbai",MICROBIOLOGY,AIQ,"1,43,300","92,522",1,"50,00,000",1462,,,,,,,,,,,,,,,,,,,,,,,,,
Maharashtra,"Lokmanya Tilak, Sion, Mumbai",ORTHOPAEDICS,AIQ,"1,43,300","92,522",1,"50,00,000",1462,,,,,,,,,,,,,,,,,,,,,,,,,
Maharashtra,"Lokmanya Tilak, Sion, Mumbai",OBG,AIQ,"1,43,300","92,522",1,"50,00,000",1462,,,,,,,,,,,,,,,,,,,,,,,,,
Maharashtra,"Lokmanya Tilak, Sion, Mumbai",OPHTHALMOLOGY,AIQ,"1,43,300","92,522",1,"50,00,000",1462,,,,,,,,,,,,,,,,,,,,,,,,,
Maharashtra,"Lokmanya Tilak, Sion, Mumbai",DPH,AIQ,"1,43,300","92,522",1,"50,00,000",1462,,,,,,,,,,,,,,,,,,,,,,,,,
Maharashtra,"Lokmanya Tilak, Sion, Mumbai",DERMATOLOGY,AIQ,"1,43,300","92,522",1,"50,00,000",1462,,,,,,,,,,,,,,,,,,,,,,,,,
Maharashtra,"Lokmanya Tilak, Sion, Mumbai",BIOCHEMISTRY,AIQ,"1,43,300","92,522",1,"50,00,000",1462,,,,,,,,,,,,,,,,,,,,,,,,,
Maharashtra,"Lokmanya Tilak, Sion, Mumbai",FORENSIC MEDICINE,AIQ,"1,43,300","92,522",1,"50,00,000",1462,,,,,,,,,,,,,,,,,,,,,,,,,
Maharashtra,"Lokmanya Tilak, Sion, Mumbai",DORTHO,AIQ,"1,43,300","92,522",1,"50,00,000",1462,,,,,,,,,,,,,,,,,,,,,,,,,
Assam,"Lokopriya (LGBRIMH),Tezpur",PSYCHIATRY,AIQ,"56,850","1,00,980",2,"5,00,000",336,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,"MGM Med Coll, Indore",PAEDIATRICS,AIQ,"1,01,500","75,444",1,"10,00,000",1300,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,"MGM Med Coll, Indore",ANAESTHESIOLOGY,AIQ,"1,01,500","75,444",1,"10,00,000",1300,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,"MGM Med Coll, Indore",ENT,AIQ,"1,01,500","75,444",1,"10,00,000",1300,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,"MGM Med Coll, Indore",PHARMACOLOGY,AIQ,"1,01,500","75,444",1,"10,00,000",1300,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,"MGM Med Coll, Indore",BIOCHEMISTRY,AIQ,"1,01,500","75,444",1,"10,00,000",1300,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,"MGM Med Coll, Indore",PHYSIOLOGY,AIQ,"1,01,500","75,444",1,"10,00,000",1300,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,"MGM Med Coll, Indore",GENERAL MEDICINE,AIQ,"1,01,500","75,444",1,"10,00,000",1300,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,"MGM Med Coll, Indore",RADIATION ONCOLOGY,AIQ,"1,01,500","75,444",1,"10,00,000",1300,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,"MGM Med Coll, Indore",DERMATOLOGY,AIQ,"1,01,500","75,444",1,"10,00,000",1300,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,"MGM Med Coll, Indore",ANATOMY,AIQ,"1,01,500","75,444",1,"10,00,000",1300,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,"MGM Med Coll, Indore",GENERAL SURGERY,AIQ,"1,01,500","75,444",1,"10,00,000",1300,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,"MGM Med Coll, Indore",OBG,AIQ,"1,01,500","75,444",1,"10,00,000",1300,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,"MGM Med Coll, Indore",RADIO DIAGNOSIS,AIQ,"1,01,500","75,444",1,"10,00,000",1300,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,"MGM Med Coll, Indore",PATHOLOGY,AIQ,"1,01,500","75,444",1,"10,00,000",1300,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,"MGM Med Coll, Indore",SPM,AIQ,"1,01,500","75,444",1,"10,00,000",1300,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,"MGM Med Coll, Indore",OPHTHALMOLOGY,AIQ,"1,01,500","75,444",1,"10,00,000",1300,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,"MGM Med Coll, Indore",ORTHOPAEDICS,AIQ,"1,01,500","75,444",1,"10,00,000",1300,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,"MGM Med Coll, Indore",EMERGENCY MEDICINE,AIQ,"1,01,500","75,444",1,"10,00,000",1300,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,"MGM Med Coll, Indore",IHBT,AIQ,"1,01,500","75,444",1,"10,00,000",1300,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,"MGM Med Coll, Indore",TBRD,AIQ,"1,01,500","75,444",1,"10,00,000",1300,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,"MGM Med Coll, Indore",MICROBIOLOGY,AIQ,"1,01,500","75,444",1,"10,00,000",1300,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,"MGM Med Coll, Indore",PSYCHIATRY,AIQ,"1,01,500","75,444",1,"10,00,000",1300,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,"MGM Med Coll, Indore",FORENSIC MEDICINE,AIQ,"1,01,500","75,444",1,"10,00,000",1300,,,,,,,,,,,,,,,,,,,,,,,,,
Jharkhand,"MGM Med Coll, Jamshedpur",ORTHOPAEDICS,AIQ,"1,500","54,500",3,"30,00,000",540,,,,,,,,,,,,,,,,,,,,,,,,,
Jharkhand,"MGM Med Coll, Jamshedpur",DGO,AIQ,"1,500","54,500",3,"30,00,000",540,,,,,,,,,,,,,,,,,,,,,,,,,
Jharkhand,"MGM Med Coll, Jamshedpur",GENERAL SURGERY,AIQ,"1,500","54,500",3,"30,00,000",540,,,,,,,,,,,,,,,,,,,,,,,,,
Jharkhand,"MGM Med Coll, Jamshedpur",ANAESTHESIOLOGY,AIQ,"1,500","54,500",3,"30,00,000",540,,,,,,,,,,,,,,,,,,,,,,,,,
Jharkhand,"MGM Med Coll, Jamshedpur",DERMATOLOGY,AIQ,"1,500","54,500",3,"30,00,000",540,,,,,,,,,,,,,,,,,,,,,,,,,
Jharkhand,"MGM Med Coll, Jamshedpur",DMRD,AIQ,"1,500","54,500",3,"30,00,000",540,,,,,,,,,,,,,,,,,,,,,,,,,
Jharkhand,"MGM Med Coll, Jamshedpur",ANATOMY,AIQ,"1,500","54,500",3,"30,00,000",540,,,,,,,,,,,,,,,,,,,,,,,,,
Jharkhand,"MGM Med Coll, Jamshedpur",PATHOLOGY,AIQ,"1,500","54,500",3,"30,00,000",540,,,,,,,,,,,,,,,,,,,,,,,,,
Jharkhand,"MGM Med Coll, Jamshedpur",PAEDIATRICS,AIQ,"1,500","54,500",3,"30,00,000",540,,,,,,,,,,,,,,,,,,,,,,,,,
Jharkhand,"MGM Med Coll, Jamshedpur",DCH,AIQ,"1,500","54,500",3,"30,00,000",540,,,,,,,,,,,,,,,,,,,,,,,,,
Jharkhand,"MGM Med Coll, Jamshedpur",PHARMACOLOGY,AIQ,"1,500","54,500",3,"30,00,000",540,,,,,,,,,,,,,,,,,,,,,,,,,
Jharkhand,"MGM Med Coll, Jamshedpur",PHYSIOLOGY,AIQ,"1,500","54,500",3,"30,00,000",540,,,,,,,,,,,,,,,,,,,,,,,,,
Jharkhand,"MGM Med Coll, Jamshedpur",GENERAL MEDICINE,AIQ,"1,500","54,500",3,"30,00,000",540,,,,,,,,,,,,,,,,,,,,,,,,,
Jharkhand,"MGM Med Coll, Jamshedpur",OPHTHALMOLOGY,AIQ,"1,500","54,500",3,"30,00,000",540,,,,,,,,,,,,,,,,,,,,,,,,,
Jharkhand,"MGM Med Coll, Jamshedpur",ENT,AIQ,"1,500","54,500",3,"30,00,000",540,,,,,,,,,,,,,,,,,,,,,,,,,
Jharkhand,"MGM Med Coll, Jamshedpur",OBG,AIQ,"1,500","54,500",3,"30,00,000",540,,,,,,,,,,,,,,,,,,,,,,,,,
Tamil Nadu,"Madras Med Coll, Chennai",IHBT,AIQ,"50,000","52,451",2,"40,00,000",7285,,,,,,,,,,,,,,,,,,,,,,,,,
Tamil Nadu,"Madras Med Coll, Chennai",PHARMACOLOGY,AIQ,"50,000","52,451",2,"40,00,000",7285,,,,,,,,,,,,,,,,,,,,,,,,,
Tamil Nadu,"Madras Med Coll, Chennai",TBRD,AIQ,"50,000","52,451",2,"40,00,000",7285,,,,,,,,,,,,,,,,,,,,,,,,,
Tamil Nadu,"Madras Med Coll, Chennai",PATHOLOGY,AIQ,"50,000","52,451",2,"40,00,000",7285,,,,,,,,,,,,,,,,,,,,,,,,,
Tamil Nadu,"Madras Med Coll, Chennai",PHYSIOLOGY,AIQ,"50,000","52,451",2,"40,00,000",7285,,,,,,,,,,,,,,,,,,,,,,,,,
Tamil Nadu,"Madras Med Coll, Chennai",OPHTHALMOLOGY,AIQ,"50,000","52,451",2,"40,00,000",7285,,,,,,,,,,,,,,,,,,,,,,,,,
Tamil Nadu,"Madras Med Coll, Chennai",GENERAL SURGERY,AIQ,"50,000","52,451",2,"40,00,000",7285,,,,,,,,,,,,,,,,,,,,,,,,,
Tamil Nadu,"Madras Med Coll, Chennai",RADIO DIAGNOSIS,AIQ,"50,000","52,451",2,"40,00,000",7285,,,,,,,,,,,,,,,,,,,,,,,,,
Tamil Nadu,"Madras Med Coll, Chennai",MICROBIOLOGY,AIQ,"50,000","52,451",2,"40,00,000",7285,,,,,,,,,,,,,,,,,,,,,,,,,
Tamil Nadu,"Madras Med Coll, Chennai",DERMATOLOGY,AIQ,"50,000","52,451",2,"40,00,000",7285,,,,,,,,,,,,,,,,,,,,,,,,,
Tamil Nadu,"Madras Med Coll, Chennai",OBG,AIQ,"50,000","52,451",2,"40,00,000",7285,,,,,,,,,,,,,,,,,,,,,,,,,
Tamil Nadu,"Madras Med Coll, Chennai",ENT,AIQ,"50,000","52,451",2,"40,00,000",7285,,,,,,,,,,,,,,,,,,,,,,,,,
Tamil Nadu,"Madras Med Coll, Chennai",GERIATRICS,AIQ,"50,000","52,451",2,"40,00,000",7285,,,,,,,,,,,,,,,,,,,,,,,,,
Tamil Nadu,"Madras Med Coll, Chennai",ANAESTHESIOLOGY,AIQ,"50,000","52,451",2,"40,00,000",7285,,,,,,,,,,,,,,,,,,,,,,,,,
Tamil Nadu,"Madras Med Coll, Chennai",BIOCHEMISTRY,AIQ,"50,000","52,451",2,"40,00,000",7285,,,,,,,,,,,,,,,,,,,,,,,,,
Tamil Nadu,"Madras Med Coll, Chennai",FORENSIC MEDICINE,AIQ,"50,000","52,451",2,"40,00,000",7285,,,,,,,,,,,,,,,,,,,,,,,,,
Tamil Nadu,"Madras Med Coll, Chennai",DDIAB,AIQ,"50,000","52,451",2,"20,00,000",7285,,,,,,,,,,,,,,,,,,,,,,,,,
Tamil Nadu,"Madras Med Coll, Chennai",PSYCHIATRY,AIQ,"50,000","52,451",2,"40,00,000",7285,,,,,,,,,,,,,,,,,,,,,,,,,
Tamil Nadu,"Madras Med Coll, Chennai",PAEDIATRICS,AIQ,"50,000","52,451",2,"40,00,000",7285,,,,,,,,,,,,,,,,,,,,,,,,,
Tamil Nadu,"Madras Med Coll, Chennai",RADIATION ONCOLOGY,AIQ,"50,000","52,451",2,"40,00,000",7285,,,,,,,,,,,,,,,,,,,,,,,,,
Tamil Nadu,"Madras Med Coll, Chennai",ORTHOPAEDICS,AIQ,"50,000","52,451",2,"40,00,000",7285,,,,,,,,,,,,,,,,,,,,,,,,,
Tamil Nadu,"Madras Med Coll, Chennai",ANATOMY,AIQ,"50,000","52,451",2,"40,00,000",7285,,,,,,,,,,,,,,,,,,,,,,,,,
Tamil Nadu,"Madras Med Coll, Chennai",SPM,AIQ,"50,000","52,451",2,"40,00,000",7285,,,,,,,,,,,,,,,,,,,,,,,,,
Tamil Nadu,"Madras Med Coll, Chennai",GENERAL MEDICINE,AIQ,"50,000","52,451",2,"40,00,000",7285,,,,,,,,,,,,,,,,,,,,,,,,,
Tamil Nadu,"Madras Med Coll, Chennai",EMERGENCY MEDICINE,AIQ,"50,000","52,451",2,"40,00,000",7285,,,,,,,,,,,,,,,,,,,,,,,,,
Tamil Nadu,"Madras Med Coll, Chennai",PMR,AIQ,"50,000","52,451",2,"40,00,000",7285,,,,,,,,,,,,,,,,,,,,,,,,,
Tamil Nadu,"Madurai Med Coll, Madurai",OBG,AIQ,"50,000","52,451",2,"40,00,000",3518,,,,,,,,,,,,,,,,,,,,,,,,,
Tamil Nadu,"Madurai Med Coll, Madurai",DERMATOLOGY,AIQ,"50,000","52,451",2,"40,00,000",3518,,,,,,,,,,,,,,,,,,,,,,,,,
Tamil Nadu,"Madurai Med Coll, Madurai",ENT,AIQ,"50,000","52,451",2,"40,00,000",3518,,,,,,,,,,,,,,,,,,,,,,,,,
Tamil Nadu,"Madurai Med Coll, Madurai",ORTHOPAEDICS,AIQ,"50,000","52,451",2,"40,00,000",3518,,,,,,,,,,,,,,,,,,,,,,,,,
Tamil Nadu,"Madurai Med Coll, Madurai",RADIO DIAGNOSIS,AIQ,"50,000","52,451",2,"40,00,000",3518,,,,,,,,,,,,,,,,,,,,,,,,,
Tamil Nadu,"Madurai Med Coll, Madurai",ANAESTHESIOLOGY,AIQ,"50,000","52,451",2,"40,00,000",3518,,,,,,,,,,,,,,,,,,,,,,,,,
Tamil Nadu,"Madurai Med Coll, Madurai",GENERAL MEDICINE,AIQ,"50,000","52,451",2,"40,00,000",3518,,,,,,,,,,,,,,,,,,,,,,,,,
Tamil Nadu,"Madurai Med Coll, Madurai",PHYSIOLOGY,AIQ,"50,000","52,451",2,"40,00,000",3518,,,,,,,,,,,,,,,,,,,,,,,,,
Tamil Nadu,"Madurai Med Coll, Madurai",PSYCHIATRY,AIQ,"50,000","52,451",2,"40,00,000",3518,,,,,,,,,,,,,,,,,,,,,,,,,
Tamil Nadu,"Madurai Med Coll, Madurai",MICROBIOLOGY,AIQ,"50,000","52,451",2,"40,00,000",3518,,,,,,,,,,,,,,,,,,,,,,,,,
Tamil Nadu,"Madurai Med Coll, Madurai",FORENSIC MEDICINE,AIQ,"50,000","52,451",2,"40,00,000",3518,,,,,,,,,,,,,,,,,,,,,,,,,
Tamil Nadu,"Madurai Med Coll, Madurai",ANATOMY,AIQ,"50,000","52,451",2,"40,00,000",3518,,,,,,,,,,,,,,,,,,,,,,,,,
Tamil Nadu,"Madurai Med Coll, Madurai",OPHTHALMOLOGY,AIQ,"50,000","52,451",2,"40,00,000",3518,,,,,,,,,,,,,,,,,,,,,,,,,
Tamil Nadu,"Madurai Med Coll, Madurai",PAEDIATRICS,AIQ,"50,000","52,451",2,"40,00,000",3518,,,,,,,,,,,,,,,,,,,,,,,,,
Tamil Nadu,"Madurai Med Coll, Madurai",GENERAL SURGERY,AIQ,"50,000","52,451",2,"40,00,000",3518,,,,,,,,,,,,,,,,,,,,,,,,,
Tamil Nadu,"Madurai Med Coll, Madurai",PHARMACOLOGY,AIQ,"50,000","52,451",2,"40,00,000",3518,,,,,,,,,,,,,,,,,,,,,,,,,
Tamil Nadu,"Madurai Med Coll, Madurai",PATHOLOGY,AIQ,"50,000","52,451",2,"40,00,000",3518,,,,,,,,,,,,,,,,,,,,,,,,,
Tamil Nadu,"Madurai Med Coll, Madurai",BIOCHEMISTRY,AIQ,"50,000","52,451",2,"40,00,000",3518,,,,,,,,,,,,,,,,,,,,,,,,,
Tamil Nadu,"Madurai Med Coll, Madurai",EMERGENCY MEDICINE,AIQ,"50,000","52,451",2,"40,00,000",3518,,,,,,,,,,,,,,,,,,,,,,,,,
Tamil Nadu,"Madurai Med Coll, Madurai",IHBT,AIQ,"50,000","52,451",2,"40,00,000",3518,,,,,,,,,,,,,,,,,,,,,,,,,
Tamil Nadu,"Madurai Med Coll, Madurai",SPM,AIQ,"50,000","52,451",2,"40,00,000",3518,,,,,,,,,,,,,,,,,,,,,,,,,
Tamil Nadu,"Madurai Med Coll, Madurai",TBRD,AIQ,"50,000","52,451",2,"40,00,000",3518,,,,,,,,,,,,,,,,,,,,,,,,,
,Uttar Pradesh,"MLB Med Coll, Jhansi",DMRD,AIQ,"?40,000","?1,00,980*",2*,"?20,00,000*",700,,,,,,,,,,,,,,,,,,,,,,,,
,Uttar Pradesh,"MLB Med Coll, Jhansi",RADIO DIAGNOSIS,AIQ,"?40,000","?1,00,980*",2*,"?40,00,000*",700,,,,,,,,,,,,,,,,,,,,,,,,
,Uttar Pradesh,"MLB Med Coll, Jhansi",ORTHOPAEDICS,AIQ,"?40,000","?1,00,980*",2*,"?40,00,000*",700,,,,,,,,,,,,,,,,,,,,,,,,
,Uttar Pradesh,"MLB Med Coll, Jhansi",GENERAL SURGERY,AIQ,"?40,000","?1,00,980*",2*,"?40,00,000*",700,,,,,,,,,,,,,,,,,,,,,,,,
,Uttar Pradesh,"MLB Med Coll, Jhansi",PHARMACOLOGY,AIQ,"?40,000","?1,00,980*",2*,"?40,00,000*",700,,,,,,,,,,,,,,,,,,,,,,,,
,Uttar Pradesh,"MLB Med Coll, Jhansi",OBG,AIQ,"?40,000","?1,00,980*",2*,"?40,00,000*",700,,,,,,,,,,,,,,,,,,,,,,,,
,Uttar Pradesh,"MLB Med Coll, Jhansi",OPHTHALMOLOGY,AIQ,"?40,000","?1,00,980*",2*,"?40,00,000*",700,,,,,,,,,,,,,,,,,,,,,,,,
,Uttar Pradesh,"MLB Med Coll, Jhansi",SPM,AIQ,"?40,000","?1,00,980*",2*,"?40,00,000*",700,,,,,,,,,,,,,,,,,,,,,,,,
,Uttar Pradesh,"MLB Med Coll, Jhansi",PHYSIOLOGY,AIQ,"?40,000","?1,00,980*",2*,"?40,00,000*",700,,,,,,,,,,,,,,,,,,,,,,,,
,Uttar Pradesh,"MLB Med Coll, Jhansi",DA,AIQ,"?40,000","?1,00,980*",2*,"?20,00,000*",700,,,,,,,,,,,,,,,,,,,,,,,,
,Uttar Pradesh,"MLB Med Coll, Jhansi",DCH,AIQ,"?40,000","?1,00,980*",2*,"?20,00,000*",700,,,,,,,,,,,,,,,,,,,,,,,,
,Uttar Pradesh,"MLB Med Coll, Jhansi",PATHOLOGY,AIQ,"?40,000","?1,00,980*",2*,"?40,00,000*",700,,,,,,,,,,,,,,,,,,,,,,,,
,Uttar Pradesh,"MLB Med Coll, Jhansi",ANAESTHESIOLOGY,AIQ,"?40,000","?1,00,980*",2*,"?40,00,000*",700,,,,,,,,,,,,,,,,,,,,,,,,
,Uttar Pradesh,"MLB Med Coll, Jhansi",PAEDIATRICS,AIQ,"?40,000","?1,00,980*",2*,"?40,00,000*",700,,,,,,,,,,,,,,,,,,,,,,,,
,Uttar Pradesh,"MLB Med Coll, Jhansi",ENT,AIQ,"?40,000","?1,00,980*",2*,"?40,00,000*",700,,,,,,,,,,,,,,,,,,,,,,,,
,Uttar Pradesh,"MLB Med Coll, Jhansi",GENERAL MEDICINE,AIQ,"?40,000","?1,00,980*",2*,"?40,00,000*",700,,,,,,,,,,,,,,,,,,,,,,,,
,Uttar Pradesh,"MLB Med Coll, Jhansi",TBRD,AIQ,"?40,000","?1,00,980*",2*,"?40,00,000*",700,,,,,,,,,,,,,,,,,,,,,,,,
,Maharashtra,"MPGIMER, Nashik",ANAESTHESIOLOGY,AIQ,"?1,43,300*","?92,522",1,"?50,00,000",Info Not Available,,,,,,,,,,,,,,,,,,,,,,,,
,Maharashtra,"MPGIMER, Nashik",ORTHOPAEDICS,AIQ,"?1,43,300*","?92,522",1,"?50,00,000",Info Not Available,,,,,,,,,,,,,,,,,,,,,,,,
,Maharashtra,"MPGIMER, Nashik",GENERAL SURGERY,AIQ,"?1,43,300*","?92,522",1,"?50,00,000",Info Not Available,,,,,,,,,,,,,,,,,,,,,,,,
,Maharashtra,"MPGIMER, Nashik",GENERAL MEDICINE,AIQ,"?1,43,300*","?92,522",1,"?50,00,000",Info Not Available,,,,,,,,,,,,,,,,,,,,,,,,
,Maharashtra,"MPGIMER, Nashik",PAEDIATRICS,AIQ,"?1,43,300*","?92,522",1,"?50,00,000",Info Not Available,,,,,,,,,,,,,,,,,,,,,,,,
,Maharashtra,"MPGIMER, Nashik",OBG,AIQ,"?1,43,300*","?92,522",1,"?50,00,000",Info Not Available,,,,,,,,,,,,,,,,,,,,,,,,
,Maharashtra,"MPGIMER, Nashik",EMERGENCY MEDICINE,AIQ,"?1,43,300*","?92,522",1,"?50,00,000",Info Not Available,,,,,,,,,,,,,,,,,,,,,,,,
,Maharashtra,"MPGIMER, Nashik",FORENSIC MEDICINE,AIQ,"?1,43,300*","?92,522",1,"?50,00,000",Info Not Available,,,,,,,,,,,,,,,,,,,,,,,,
,Maharashtra,"MPGIMER, Nashik",MICROBIOLOGY,AIQ,"?1,43,300*","?92,522",1,"?50,00,000",Info Not Available,,,,,,,,,,,,,,,,,,,,,,,,
