State,Institute,Course,Quota,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,,,
Odisha,"PGIMER&CapitalHosp,Bhubaneswar",TBRD,Odisha-Govt Quota-InS,"?38,500*","?70,686",2*,"?53,30,000*",760,,,
Odisha,"Hi-Tech, Bhubaneswar",TBRD,Odisha-Mgmt Quota- InS,"?25,00,000*","?30,000*",0,?0,767,,,
Odisha,"Hi-Tech, Bhubaneswar",ENT,Odisha-Govt Quota,"?7,15,000*","?30,000*",0,?0,767,,,
Odisha,"VIMSAR, Burla",ENT,Odisha-Govt Quota,"?38,500*","?70,686",2*,"?53,30,000*",1071,,,
Odisha,"SCB, Cuttack",ENT,Odisha-Govt Quota,"?38,500*","?70,686",2*,"?53,30,000*",2106,,,
Odisha,"MKCG, Berhampur",ENT,Odisha-Govt Quota,"?38,500*","?70,686",2*,"?53,30,000*",1140,,,
Odisha,"Hi-Tech, Bhubaneswar",ENT,Odisha-Mgmt Quota,"?25,00,000*","?30,000*",0,?0,767,,,
Odisha,"Hi-Tech, Bhubaneswar",ENT,Odisha-Govt Quota-InS,"?7,15,000*","?30,000*",0,?0,767,,,
Odisha,"VIMSAR, Burla",ENT,Odisha-Govt Quota-InS,"?38,500*","?70,686",2*,"?53,30,000*",1071,,,
Odisha,"SCB, Cuttack",ENT,Odisha-Govt Quota-InS,"?38,500*","?70,686",2*,"?53,30,000*",2106,,,
Odisha,"MKCG, Berhampur",ENT,Odisha-Govt Quota-InS,"?38,500*","?70,686",2*,"?53,30,000*",1140,,,
Odisha,"Hi-Tech, Bhubaneswar",ENT,Odisha-Mgmt Quota- InS,"?25,00,000*","?30,000*",0,?0,767,,,
Odisha,"Hi-Tech, Bhubaneswar",GENERAL SURGERY,Odisha-Govt Quota,"?7,15,000*","?30,000*",0,?0,767,,,
Odisha,"VIMSAR, Burla",GENERAL SURGERY,Odisha-Govt Quota,"?38,500*","?70,686",2*,"?53,30,000*",1071,,,
Odisha,"MKCG, Berhampur",GENERAL SURGERY,Odisha-Govt Quota,"?38,500*","?70,686",2*,"?53,30,000*",1140,,,
Odisha,"SCB, Cuttack",GENERAL SURGERY,Odisha-Govt Quota,"?38,500*","?70,686",2*,"?53,30,000*",2106,,,
Odisha,"PGIMER&CapitalHosp,Bhubaneswar",GENERAL SURGERY,Odisha-Govt Quota,"?38,500*","?70,686",2*,"?53,30,000*",760,,,
Odisha,"Hi-Tech, Bhubaneswar",GENERAL SURGERY,Odisha-Mgmt Quota,"?25,00,000*","?30,000*",0,?0,767,,,
Odisha,"Hi-Tech, Bhubaneswar",GENERAL SURGERY,Odisha-Govt Quota-InS,"?7,15,000*","?30,000*",0,?0,767,,,
