State,Institute,Course,Quota,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,,,
Tamil Nadu,"Mookambika IMS, Kanyakumari",DERMATOLOGY,TN Mgmt Quota,"?15,50,000*","?15,000*",0,?0,600,,,
Tamil Nadu,"St. Peters Medical Coll, Hosur",DERMATOLOGY,TN NRI Quota,"?26,00,000*",Info not available,Info Not Available,Info not available,Info Not Available,,,
Tamil Nadu,"PSG IMS, Coimbatore",DERMATOLOGY,TN NRI Quota,"?26,00,000*","?25,000*",0,?0,1130,,,
Tamil Nadu,"Karpagam Faculty, Coimbatore",DERMATOLOGY,TN NRI Quota,"?26,00,000*","?38,000*",0,?0,675,,,
Tamil Nadu,"Madha Medical College, Chennai",DERMATOLOGY,TN NRI Quota,"?26,00,000*",Info not available,0,?0,Info Not Available,,,
Tamil Nadu,"Tagore Med Coll, Chennai",DERMATOLOGY,TN NRI Quota,"?26,00,000*","?35,000*",0,?0,818,,,
Tamil Nadu,"Dhanalakshmi Srin, Perambalur",DERMATOLOGY,TN NRI Quota,"?26,00,000*","?35,000*",0,?0,800,,,
Tamil Nadu,"Trichy SRM Med Coll, Trichy",DERMATOLOGY,TN NRI Quota,"?26,00,000*","?35,000*",0,?0,1575,,,
Tamil Nadu,"Velammal Med Col, Madurai",DERMATOLOGY,TN NRI Quota,"?26,00,000*","?37,000*",0,?0,1024,,,
Tamil Nadu,"KarpagaVinayaga,Maduranthagam",DERMATOLOGY,TN NRI Quota,"?26,00,000*","?10,000*",0,?0,550,,,
Tamil Nadu,"Madha Medical College, Chennai",DERMATOLOGY,TN Mgmt-Christian Min,"?15,50,000*",Info not available,0,?0,Info Not Available,,,
Tamil Nadu,"Karpagam Faculty, Coimbatore",DERMATOLOGY,TN Mgmt-Telugu Min,"?15,50,000*","?38,000*",0,?0,675,,,
Tamil Nadu,"Dhanalakshmi Srin, Perambalur",DERMATOLOGY,TN Mgmt-Telugu Min,"?15,50,000*","?35,000*",0,?0,800,,,
Tamil Nadu,"Trichy SRM Med Coll, Trichy",DERMATOLOGY,TN Mgmt-Telugu Min,"?15,50,000*","?35,000*",0,?0,1575,,,
Tamil Nadu,"Mookambika IMS, Kanyakumari",DERMATOLOGY,TN Mgmt-Malayalam Min,"?15,50,000*","?15,000*",0,?0,600,,,
Tamil Nadu,"CMC, Vellore",DERMATOLOGY,TN CMC-Service,"?65,470*","?51,000",2,"?40,00,000",2879,,,
Tamil Nadu,"CMC, Vellore",DERMATOLOGY,TN CMC-Minority Network,"?65,470*","?51,000",3,"?40,00,000",2879,,,
Tamil Nadu,"CMC, Vellore",DERMATOLOGY,TN CMC-Inst Preference,"?65,470*","?51,000",3,"?40,00,000",2879,,,
Tamil Nadu,"KarpagaVinayaga,Maduranthagam",EMERGENCY MEDICINE,TN Mgmt Quota,"?15,50,000*","?10,000*",0,?0,550,,,
Tamil Nadu,"Mookambika IMS, Kanyakumari",EMERGENCY MEDICINE,TN Mgmt Quota,"?15,50,000*","?15,000*",0,?0,600,,,
Tamil Nadu,"Mookambika IMS, Kanyakumari",EMERGENCY MEDICINE,TN NRI Quota,"?26,00,000*","?15,000*",0,?0,600,,,
Tamil Nadu,"Mookambika IMS, Kanyakumari",EMERGENCY MEDICINE,TN Mgmt-Malayalam Min,"?15,50,000*","?15,000*",0,?0,600,,,
Tamil Nadu,"CMC, Vellore",EMERGENCY MEDICINE,TN CMC-Service,"?65,470*","?51,000",2,"?40,00,000",2879,,,
Tamil Nadu,"CMC, Vellore",EMERGENCY MEDICINE,TN CMC-Minority Network,"?65,470*","?51,000",3,"?40,00,000",2879,,,
Tamil Nadu,"CMC, Vellore",EMERGENCY MEDICINE,TN CMC-Inst Preference,"?65,470*","?51,000",3,"?40,00,000",2879,,,
Tamil Nadu,"CMC, Vellore",FAMILY MEDICINE,TN CMC-Service,"?65,470*","?51,000",2,"?40,00,000",2879,,,
Tamil Nadu,"CMC, Vellore",FAMILY MEDICINE,TN CMC-Minority Network,"?65,470*","?51,000",3,"?40,00,000",2879,,,
Tamil Nadu,"CMC, Vellore",FAMILY MEDICINE,TN CMC-Inst Preference,"?65,470*","?51,000",3,"?40,00,000",2879,,,
