State,Institute,Course,Quota,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,,,
Pondicherry,"SMVMCH, Pondicherry",PATHOLOGY,PY-Govt Quota,"?5,00,000*",?0*,0,?0,900,,,
Pondicherry,"PIMS, Pondicherry",PATHOLOGY,PY-Govt Quota,"?6,55,000","?43,000",0,?0,740,,,
Pondicherry,"IGMC & RI, Pondicherry",PATHOLOGY,PY-Govt Quota,"?1,10,000*","?43,000",0,?0,750,,,
Pondicherry,"PIMS, Pondicherry",PATHOLOGY,PY Mgmt-Chris.Min,"?6,55,000","?43,000",0,?0,740,,,
Pondicherry,"SriVenkateswaraa, Pondicherry",PATHOLOGY,PY Mgmt-TeluguMin,"?13,05,000*","?7,000*",2*,Info not available*,1120,,,
Pondicherry,"SriVenkateswaraa, Pondicherry",PATHOLOGY,PY Mgmt-Open,"?13,05,000*","?7,000*",2*,Info not available*,1120,,,
Pondicherry,"SMVMCH, Pondicherry",PATHOLOGY,PY Mgmt-Open,"?5,00,000*",?0*,0,?0,900,,,
Pondicherry,"PIMS, Pondicherry",PATHOLOGY,PY Mgmt-Open,"?6,55,000","?43,000",0,?0,740,,,
Pondicherry,"SriVenkateswaraa, Pondicherry",PHARMACOLOGY,PY-Govt Quota,"?1,00,000*","?7,000*",0,?0,1120,,,
Pondicherry,"SMVMCH, Pondicherry",PHARMACOLOGY,PY-Govt Quota,"?1,00,000*",?0*,0,?0,900,,,
Pondicherry,"PIMS, Pondicherry",PHARMACOLOGY,PY-Govt Quota,"?6,55,000","?43,000",0,?0,740,,,
Pondicherry,"IGMC & RI, Pondicherry",PHARMACOLOGY,PY-Govt Quota,"?1,10,000*","?43,000",0,?0,750,,,
Pondicherry,"PIMS, Pondicherry",PHARMACOLOGY,PY Mgmt-Chris.Min,"?6,55,000","?43,000",0,?0,740,,,
Pondicherry,"SriVenkateswaraa, Pondicherry",PHARMACOLOGY,PY Mgmt-TeluguMin,"?1,00,000*","?7,000*",0,?0,1120,,,
Pondicherry,"SriVenkateswaraa, Pondicherry",PHARMACOLOGY,PY Mgmt-Open,"?1,00,000*","?7,000*",0,?0,1120,,,
Pondicherry,"SMVMCH, Pondicherry",PHARMACOLOGY,PY Mgmt-Open,"?1,00,000*",?0*,0,?0,900,,,
Pondicherry,"PIMS, Pondicherry",PHARMACOLOGY,PY Mgmt-Open,"?6,55,000","?43,000",0,?0,740,,,
Pondicherry,"SriVenkateswaraa, Pondicherry",PHYSIOLOGY,PY-Govt Quota,"?1,00,000*","?7,000*",0,?0,1120,,,
Pondicherry,"SMVMCH, Pondicherry",PHYSIOLOGY,PY-Govt Quota,"?1,00,000*",?0*,0,?0,900,,,
Pondicherry,"PIMS, Pondicherry",PHYSIOLOGY,PY-Govt Quota,"?6,55,000","?43,000",0,?0,740,,,
Pondicherry,"PIMS, Pondicherry",PHYSIOLOGY,PY Mgmt-Chris.Min,"?6,55,000","?43,000",0,?0,740,,,
Pondicherry,"SriVenkateswaraa, Pondicherry",PHYSIOLOGY,PY Mgmt-TeluguMin,"?1,00,000*","?7,000*",0,?0,1120,,,
Pondicherry,"SriVenkateswaraa, Pondicherry",PHYSIOLOGY,PY Mgmt-Open,"?1,00,000*","?7,000*",0,?0,1120,,,
Pondicherry,"SMVMCH, Pondicherry",PHYSIOLOGY,PY Mgmt-Open,"?1,00,000*",?0*,0,?0,900,,,
Pondicherry,"PIMS, Pondicherry",PHYSIOLOGY,PY Mgmt-Open,"?6,55,000","?43,000",0,?0,740,,,
Pondicherry,"SriVenkateswaraa, Pondicherry",PSYCHIATRY,PY-Govt Quota,"?7,95,000*","?7,000*",2*,Info not available*,1120,,,
Pondicherry,"SMVMCH, Pondicherry",PSYCHIATRY,PY-Govt Quota,"?7,95,000",?0*,0,?0,900,,,
Pondicherry,"PIMS, Pondicherry",PSYCHIATRY,PY-Govt Quota,"?7,95,000","?43,000",0,?0,740,,,
Pondicherry,"PIMS, Pondicherry",PSYCHIATRY,PY Mgmt-Chris.Min,"?23,90,000","?43,000",0,?0,740,,,
Pondicherry,"SriVenkateswaraa, Pondicherry",PSYCHIATRY,PY Mgmt-TeluguMin,"?33,00,000*","?7,000*",2*,Info not available*,1120,,,
Pondicherry,"SriVenkateswaraa, Pondicherry",PSYCHIATRY,PY Mgmt-Open,"?33,00,000*","?7,000*",2*,Info not available*,1120,,,
Pondicherry,"SMVMCH, Pondicherry",PSYCHIATRY,PY Mgmt-Open,"?23,90,000*",?0*,0,?0,900,,,
Pondicherry,"PIMS, Pondicherry",PSYCHIATRY,PY Mgmt-Open,"?23,90,000","?43,000",0,?0,740,,,
Pondicherry,"SMVMCH, Pondicherry",RADIO DIAGNOSIS,PY-Govt Quota,"?7,95,000",?0*,0,?0,900,,,
Pondicherry,"SriVenkateswaraa, Pondicherry",RADIO DIAGNOSIS,PY-Govt Quota,"?7,95,000*","?7,000*",2*,Info not available*,1120,,,
Pondicherry,"PIMS, Pondicherry",RADIO DIAGNOSIS,PY-Govt Quota,"?7,95,000","?43,000",0,?0,740,,,
Pondicherry,"PIMS, Pondicherry",RADIO DIAGNOSIS,PY Mgmt-Chris.Min,"?23,90,000","?43,000",0,?0,740,,,
Pondicherry,"SriVenkateswaraa, Pondicherry",RADIO DIAGNOSIS,PY Mgmt-TeluguMin,"?39,00,000*","?7,000*",2*,Info not available*,1120,,,
Pondicherry,"SMVMCH, Pondicherry",RADIO DIAGNOSIS,PY Mgmt-Open,"?23,90,000*",?0*,0,?0,900,,,
Pondicherry,"SriVenkateswaraa, Pondicherry",RADIO DIAGNOSIS,PY Mgmt-Open,"?39,00,000*","?7,000*",2*,Info not available*,1120,,,
Pondicherry,"PIMS, Pondicherry",RADIO DIAGNOSIS,PY Mgmt-Open,"?23,90,000","?43,000",0,?0,740,,,
Pondicherry,"SriVenkateswaraa, Pondicherry",SPM,PY-Govt Quota,"?6,55,000*","?7,000*",2*,Info not available*,1120,,,
Pondicherry,"SMVMCH, Pondicherry",SPM,PY-Govt Quota,"?5,00,000*",?0*,0,?0,900,,,
Pondicherry,"PIMS, Pondicherry",SPM,PY-Govt Quota,"?6,55,000","?43,000",0,?0,740,,,
Pondicherry,"IGMC & RI, Pondicherry",SPM,PY-Govt Quota,"?1,10,000*","?43,000",0,?0,750,,,
Pondicherry,"PIMS, Pondicherry",SPM,PY Mgmt-Chris.Min,"?6,55,000","?43,000",0,?0,740,,,
Pondicherry,"SriVenkateswaraa, Pondicherry",SPM,PY Mgmt-TeluguMin,"?13,05,000*","?7,000*",2*,Info not available*,1120,,,
Pondicherry,"SriVenkateswaraa, Pondicherry",SPM,PY Mgmt-Open,"?13,05,000*","?7,000*",2*,Info not available*,1120,,,
Pondicherry,"SMVMCH, Pondicherry",SPM,PY Mgmt-Open,"?5,00,000*",?0*,0,?0,900,,,
Pondicherry,"PIMS, Pondicherry",SPM,PY Mgmt-Open,"?6,55,000","?43,000",0,?0,740,,,
Pondicherry,"SriVenkateswaraa, Pondicherry",TBRD,PY-Govt Quota,"?7,95,000*","?7,000*",2*,Info not available*,1120,,,
Pondicherry,"SMVMCH, Pondicherry",TBRD,PY-Govt Quota,"?7,95,000",?0*,0,?0,900,,,
Pondicherry,"PIMS, Pondicherry",TBRD,PY-Govt Quota,"?7,95,000","?43,000",0,?0,740,,,
Pondicherry,"PIMS, Pondicherry",TBRD,PY Mgmt-Chris.Min,"?23,90,000","?43,000",0,?0,740,,,
Pondicherry,"SriVenkateswaraa, Pondicherry",TBRD,PY Mgmt-TeluguMin,"?39,00,000*","?7,000*",2*,Info not available*,1120,,,
Pondicherry,"SriVenkateswaraa, Pondicherry",TBRD,PY Mgmt-Open,"?39,00,000*","?7,000*",2*,Info not available*,1120,,,
Pondicherry,"SMVMCH, Pondicherry",TBRD,PY Mgmt-Open,"?23,90,000*",?0*,0,?0,900,,,
Pondicherry,"PIMS, Pondicherry",TBRD,PY Mgmt-Open,"?23,90,000","?43,000",0,?0,740,,,
Pondicherry,"SriVenkateswaraa, Pondicherry",ENT,PY-Govt Quota,"?7,95,000*","?7,000*",2*,Info not available*,1120,,,
Pondicherry,"SMVMCH, Pondicherry",ENT,PY-Govt Quota,"?7,95,000",?0*,0,?0,900,,,
Pondicherry,"PIMS, Pondicherry",ENT,PY-Govt Quota,"?7,95,000","?43,000",0,?0,740,,,
Pondicherry,"IGMC & RI, Pondicherry",ENT,PY-Govt Quota,"?1,10,000*","?43,000",0,?0,750,,,
Pondicherry,"PIMS, Pondicherry",ENT,PY Mgmt-Chris.Min,"?23,90,000","?43,000",0,?0,740,,,
Pondicherry,"SriVenkateswaraa, Pondicherry",ENT,PY Mgmt-TeluguMin,"?33,00,000*","?7,000*",2*,Info not available*,1120,,,
Pondicherry,"SriVenkateswaraa, Pondicherry",ENT,PY Mgmt-Open,"?33,00,000*","?7,000*",2*,Info not available*,1120,,,
Pondicherry,"SMVMCH, Pondicherry",ENT,PY Mgmt-Open,"?23,90,000*",?0*,0,?0,900,,,
Pondicherry,"PIMS, Pondicherry",ENT,PY Mgmt-Open,"?23,90,000","?43,000",0,?0,740,,,
Pondicherry,"SMVMCH, Pondicherry",GENERAL SURGERY,PY-Govt Quota,"?7,95,000",?0*,0,?0,900,,,
Pondicherry,"SriVenkateswaraa, Pondicherry",GENERAL SURGERY,PY-Govt Quota,"?7,95,000*","?7,000*",2*,Info not available*,1120,,,
Pondicherry,"PIMS, Pondicherry",GENERAL SURGERY,PY-Govt Quota,"?7,95,000","?43,000",0,?0,740,,,
Pondicherry,"IGMC & RI, Pondicherry",GENERAL SURGERY,PY-Govt Quota,"?1,10,000*","?43,000",0,?0,750,,,
Pondicherry,"PIMS, Pondicherry",GENERAL SURGERY,PY Mgmt-Chris.Min,"?23,90,000","?43,000",0,?0,740,,,
Pondicherry,"SriVenkateswaraa, Pondicherry",GENERAL SURGERY,PY Mgmt-TeluguMin,"?39,00,000*","?7,000*",2*,Info not available*,1120,,,
Pondicherry,"SMVMCH, Pondicherry",GENERAL SURGERY,PY Mgmt-Open,"?23,90,000*",?0*,0,?0,900,,,
Pondicherry,"SriVenkateswaraa, Pondicherry",GENERAL SURGERY,PY Mgmt-Open,"?39,00,000*","?7,000*",2*,Info not available*,1120,,,
Pondicherry,"PIMS, Pondicherry",GENERAL SURGERY,PY Mgmt-Open,"?23,90,000","?43,000",0,?0,740,,,
Pondicherry,"SriVenkateswaraa, Pondicherry",OBG,PY-Govt Quota,"?7,95,000*","?7,000*",2*,Info not available*,1120,,,
Pondicherry,"SMVMCH, Pondicherry",OBG,PY-Govt Quota,"?7,95,000",?0*,0,?0,900,,,
Pondicherry,"PIMS, Pondicherry",OBG,PY-Govt Quota,"?7,95,000","?43,000",0,?0,740,,,
Pondicherry,"IGMC & RI, Pondicherry",OBG,PY-Govt Quota,"?1,10,000*","?43,000",0,?0,750,,,
Pondicherry,"PIMS, Pondicherry",OBG,PY Mgmt-Chris.Min,"?23,90,000","?43,000",0,?0,740,,,
Pondicherry,"SriVenkateswaraa, Pondicherry",OBG,PY Mgmt-TeluguMin,"?39,00,000*","?7,000*",2*,Info not available*,1120,,,
Pondicherry,"SriVenkateswaraa, Pondicherry",OBG,PY Mgmt-Open,"?39,00,000*","?7,000*",2*,Info not available*,1120,,,
Pondicherry,"SMVMCH, Pondicherry",OBG,PY Mgmt-Open,"?23,90,000*",?0*,0,?0,900,,,
Pondicherry,"PIMS, Pondicherry",OBG,PY Mgmt-Open,"?23,90,000","?43,000",0,?0,740,,,
Pondicherry,"SriVenkateswaraa, Pondicherry",OPHTHALMOLOGY,PY-Govt Quota,"?7,95,000*","?7,000*",2*,Info not available*,1120,,,
Pondicherry,"SMVMCH, Pondicherry",OPHTHALMOLOGY,PY-Govt Quota,"?7,95,000",?0*,0,?0,900,,,
Pondicherry,"PIMS, Pondicherry",OPHTHALMOLOGY,PY-Govt Quota,"?7,95,000","?43,000",0,?0,740,,,
Pondicherry,"IGMC & RI, Pondicherry",OPHTHALMOLOGY,PY-Govt Quota,"?1,10,000*","?43,000",0,?0,750,,,
Pondicherry,"PIMS, Pondicherry",OPHTHALMOLOGY,PY Mgmt-Chris.Min,"?23,90,000","?43,000",0,?0,740,,,
Pondicherry,"SriVenkateswaraa, Pondicherry",OPHTHALMOLOGY,PY Mgmt-TeluguMin,"?33,00,000*","?7,000*",2*,Info not available*,1120,,,
Pondicherry,"SriVenkateswaraa, Pondicherry",OPHTHALMOLOGY,PY Mgmt-Open,"?33,00,000*","?7,000*",2*,Info not available*,1120,,,
Pondicherry,"SMVMCH, Pondicherry",OPHTHALMOLOGY,PY Mgmt-Open,"?23,90,000*",?0*,0,?0,900,,,
Pondicherry,"PIMS, Pondicherry",OPHTHALMOLOGY,PY Mgmt-Open,"?23,90,000","?43,000",0,?0,740,,,
Pondicherry,"SriVenkateswaraa, Pondicherry",ORTHOPAEDICS,PY-Govt Quota,"?7,95,000*","?7,000*",2*,Info not available*,1120,,,
Pondicherry,"SMVMCH, Pondicherry",ORTHOPAEDICS,PY-Govt Quota,"?7,95,000",?0*,0,?0,900,,,
Pondicherry,"PIMS, Pondicherry",ORTHOPAEDICS,PY-Govt Quota,"?7,95,000","?43,000",0,?0,740,,,
Pondicherry,"IGMC & RI, Pondicherry",ORTHOPAEDICS,PY-Govt Quota,"?1,10,000*","?43,000",0,?0,750,,,
Pondicherry,"PIMS, Pondicherry",ORTHOPAEDICS,PY Mgmt-Chris.Min,"?23,90,000","?43,000",0,?0,740,,,
Pondicherry,"SriVenkateswaraa, Pondicherry",ORTHOPAEDICS,PY Mgmt-TeluguMin,"?39,00,000*","?7,000*",2*,Info not available*,1120,,,
Pondicherry,"SriVenkateswaraa, Pondicherry",ORTHOPAEDICS,PY Mgmt-Open,"?39,00,000*","?7,000*",2*,Info not available*,1120,,,
Pondicherry,"SMVMCH, Pondicherry",ORTHOPAEDICS,PY Mgmt-Open,"?23,90,000*",?0*,0,?0,900,,,
Pondicherry,"PIMS, Pondicherry",ORTHOPAEDICS,PY Mgmt-Open,"?23,90,000","?43,000",0,?0,740,,,
