State,Institute,Course,Quota,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,,,
Tamil Nadu,"CMC, Vellore",BIOCHEMISTRY,TN-CMC Minority 20,"?65,470*","?51,000",0,?0,2879,,,
Tamil Nadu,"St. Peters Medical Coll, Hosur",DERMATOLOGY,TN Govt Quota,"?3,50,000*",Info not available,Info Not Available,Info not available,Info Not Available,,,
Tamil Nadu,"Madurai Med Coll, Madurai",DERMATOLOGY,TN Govt Quota,"?50,000*","?52,451*",2*,"?40,00,000*",3518,,,
Tamil Nadu,Coimbatore Med Coll,DERMATOLOGY,TN Govt Quota,"?50,000*","?52,451*",2*,"?40,00,000*",1182,,,
Tamil Nadu,"Rajah Muthiah, Annamalainagar",DERMATOLOGY,TN Govt Quota,"?50,000*","?52,451*",2*,"?40,00,000*",1400,,,
Tamil Nadu,"Madras Med Coll, Chennai",DERMATOLOGY,TN Govt Quota,"?50,000*","?52,451*",2*,"?40,00,000*",7285,,,
Tamil Nadu,Chengalpattu Med Coll,DERMATOLOGY,TN Govt Quota,"?50,000*","?52,451*",2*,"?40,00,000*",700,,,
Tamil Nadu,Thanjavur Med Coll,DERMATOLOGY,TN Govt Quota,"?50,000*","?52,451*",2*,"?40,00,000*",1466,,,
Tamil Nadu,Govt Vellore Med Coll,DERMATOLOGY,TN Govt Quota,"?50,000*","?52,451*",2*,"?40,00,000*",2858,,,
Tamil Nadu,"Stanley Med Coll, Chennai",DERMATOLOGY,TN Govt Quota,"?50,000*","?52,451*",2*,"?40,00,000*",1661,,,
Tamil Nadu,"Govt Erode Med Coll,Perundurai",DERMATOLOGY,TN Govt Quota,"?50,000*","?52,451*",2*,"?40,00,000*",600,,,
Tamil Nadu,"KAPV Med Coll, Trichy",DERMATOLOGY,TN Govt Quota,"?50,000*","?52,451*",2*,"?40,00,000*",2500,,,
Tamil Nadu,"Kilpauk Med Coll, Chennai",DERMATOLOGY,TN Govt Quota,"?50,000*","?52,451*",2*,"?40,00,000*",1700,,,
Tamil Nadu,Tirunelveli Med Coll,DERMATOLOGY,TN Govt Quota,"?50,000*","?52,451*",2*,"?40,00,000*",1737,,,
Tamil Nadu,"PSG IMS, Coimbatore",DERMATOLOGY,TN Govt Quota,"?3,50,000*","?25,000*",0,?0,1130,,,
Tamil Nadu,"Karpagam Faculty, Coimbatore",DERMATOLOGY,TN Govt Quota,"?3,50,000*","?38,000*",0,?0,675,,,
Tamil Nadu,"Madha Medical College, Chennai",DERMATOLOGY,TN Govt Quota,"?3,50,000*",Info not available,0,?0,Info Not Available,,,
Tamil Nadu,"Tagore Med Coll, Chennai",DERMATOLOGY,TN Govt Quota,"?3,50,000*","?35,000*",0,?0,818,,,
Tamil Nadu,"Dhanalakshmi Srin, Perambalur",DERMATOLOGY,TN Govt Quota,"?3,50,000*","?35,000*",0,?0,800,,,
Tamil Nadu,"Trichy SRM Med Coll, Trichy",DERMATOLOGY,TN Govt Quota,"?3,50,000*","?35,000*",0,?0,1575,,,
Tamil Nadu,"Velammal Med Col, Madurai",DERMATOLOGY,TN Govt Quota,"?3,50,000*","?37,000*",0,?0,1024,,,
Tamil Nadu,"KarpagaVinayaga,Maduranthagam",DERMATOLOGY,TN Govt Quota,"?3,50,000*","?10,000*",0,?0,550,,,
Tamil Nadu,"Mookambika IMS, Kanyakumari",DERMATOLOGY,TN Govt Quota,"?3,50,000*","?15,000*",0,?0,600,,,
Tamil Nadu,"CMC, Vellore",DERMATOLOGY,TN Govt Quota,"?65,470*","?51,000",2,"?40,00,000",2879,,,
Tamil Nadu,"CMC, Vellore",DERMATOLOGY,TN-CMC Minority 20,"?65,470*","?51,000",2,"?40,00,000",2879,,,
Tamil Nadu,"KAPV Med Coll, Trichy",EMERGENCY MEDICINE,TN Govt Quota,"?50,000*","?52,451*",2*,"?40,00,000*",2500,,,
Tamil Nadu,"Govt Med Coll & ESI,Coimbatore",EMERGENCY MEDICINE,TN Govt Quota,"?50,000*","?52,451*",2*,"?40,00,000*",300,,,
Tamil Nadu,Chengalpattu Med Coll,EMERGENCY MEDICINE,TN Govt Quota,"?50,000*","?52,451*",2*,"?40,00,000*",700,,,
Tamil Nadu,"Mohan Kumaramangalam, Salem",EMERGENCY MEDICINE,TN Govt Quota,"?50,000*","?52,451*",2*,"?40,00,000*",1642,,,
Tamil Nadu,"Madurai Med Coll, Madurai",EMERGENCY MEDICINE,TN Govt Quota,"?50,000*","?52,451*",2*,"?40,00,000*",3518,,,
Tamil Nadu,Coimbatore Med Coll,EMERGENCY MEDICINE,TN Govt Quota,"?50,000*","?52,451*",2*,"?40,00,000*",1182,,,
Tamil Nadu,Govt Dharmapuri Med Coll,EMERGENCY MEDICINE,TN Govt Quota,"?50,000*","?52,451*",2*,"?40,00,000*",Info Not Available,,,
Tamil Nadu,"Rajah Muthiah, Annamalainagar",EMERGENCY MEDICINE,TN Govt Quota,"?50,000*","?52,451*",2*,"?40,00,000*",1400,,,
Tamil Nadu,Tirunelveli Med Coll,EMERGENCY MEDICINE,TN Govt Quota,"?50,000*","?52,451*",2*,"?40,00,000*",1737,,,
Tamil Nadu,Kanyakumari Med Coll,EMERGENCY MEDICINE,TN Govt Quota,"?50,000*","?52,451*",2*,"?40,00,000*",840,,,
Tamil Nadu,Thanjavur Med Coll,EMERGENCY MEDICINE,TN Govt Quota,"?50,000*","?52,451*",2*,"?40,00,000*",1466,,,
Tamil Nadu,Govt Thiruvarur Med Coll,EMERGENCY MEDICINE,TN Govt Quota,"?50,000*","?52,451*",2*,"?40,00,000*",555,,,
