State,Institute,Course,Quota,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,,,
Kerala,"Jubilee Mission, Thrissur",GENERAL MEDICINE,KER Self Fin. Seats,"?18,49,748*","?53,000",0,?0,1450,,,
Kerala,"Amala IMS, Thrissur",GENERAL MEDICINE,KER Self Fin. Seats,"?18,49,748*","?53,000",0,?0,640,,,
Kerala,"MES Med Coll, Malappuram",GENERAL MEDICINE,KER Self Fin. Seats,"?18,49,748*","?53,000",1*,"?10,00,000*",680,,,
Kerala,"DM Wayanad IMS, Wayanad",GENERAL MEDICINE,KER SF NRI Seats,"?38,86,680*","?53,000",0,?0,700,,,
Kerala,"Believers Church, Thiruvalla",GENERAL MEDICINE,KER SF NRI Seats,"?38,86,680*","?53,000",0,?0,750,,,
Kerala,"PK Das IMS, Palakkad",GENERAL MEDICINE,KER SF NRI Seats,"?37,01,600*","?53,000",1*,"?10,00,000*",750,,,
Kerala,"Mount Zion, Pathanamthitta",GENERAL MEDICINE,KER SF NRI Seats,"?38,86,680*","?53,000",0,?0,604,,,
Kerala,"Dr Somervel Mem, Karakonam",GENERAL MEDICINE,KER SF NRI Seats,"?38,86,680*","?53,000",0,?0,695,,,
Kerala,"Al-Azhar Med Coll, Thodupuzha",GENERAL MEDICINE,KER SF NRI Seats,"?38,86,680*","?40,000",0,?0,700,,,
Kerala,"SreeUthradomThirunal,Trivandrum",GENERAL MEDICINE,KER SF NRI Seats,"?38,86,680*","?53,000",0,?0,Info Not Available,,,
Kerala,"KMCT Med Coll, Kozhikode",GENERAL MEDICINE,KER SF NRI Seats,"?38,86,680*","?53,000",0,?0,790,,,
Kerala,"Malabar Med Coll, Kozhikode",GENERAL MEDICINE,KER SF NRI Seats,"?38,86,680*","?53,000",1,"?20,00,000",720,,,
Kerala,"Sree Narayana IMS, Ernakulam",GENERAL MEDICINE,KER SF NRI Seats,"?38,86,680*","?53,000",0,?0,Info Not Available,,,
Kerala,"Travancore Med Coll, Kollam",GENERAL MEDICINE,KER SF NRI Seats,"?38,86,680*","?50,000",0*,?0*,750,,,
Kerala,"Azeezia IMS, Kollam",GENERAL MEDICINE,KER SF NRI Seats,"?38,86,680*","?53,000",0,?0,540,,,
