State,Institute,Course,Quota,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,,,
Madhya Pradesh,"Chirayu Med Coll, Bhopal",DERMATOLOGY,MP Priv-NRI,"?77,35,000*","?72,633",1,"?10,00,000",912,,,
Madhya Pradesh,"Index Med Coll, Indore",DERMATOLOGY,MP Priv-NRI,"?78,75,000*","?69,115*",1,"?10,00,000",1299,,,
Madhya Pradesh,"RKDF Medical College, Jatkhedi",DERMATOLOGY,MP Priv-NRI,"?72,80,000*","?69,115*",1*,"?10,00,000*",Info Not Available,,,
Madhya Pradesh,"Peoples College, Bhopal",DERMATOLOGY,MP Priv-NRI,"?74,55,000*","?75,444",1,"?10,00,000",1150,,,
Madhya Pradesh,"LNMC & RC, Bhopal",DERMATOLOGY,MP Priv-NRI,"?79,80,000*","?69,115*",1,"?10,00,000",750,,,
Madhya Pradesh,"Aurobindo Med Coll, Indore",DERMATOLOGY,MP Priv-NRI,"?80,85,000*","?69,115*",1,"?10,00,000",1230,,,
Madhya Pradesh,"Gandhi Med Coll, Bhopal",DERMATOLOGY,MP Govt-NonDomicile,"?1,01,500*","?75,444",1,"?10,00,000",1135,,,
Madhya Pradesh,"MGM Med Coll, Indore",DERMATOLOGY,MP Govt-NonDomicile,"?1,01,500*","?75,444",1,"?10,00,000",1300,,,
Madhya Pradesh,"Govt Med Coll, Ratlam",DERMATOLOGY,MP Govt-NonDomicile,"?1,01,500*","?75,444",1,"?10,00,000",300,,,
Madhya Pradesh,"SSMC, Rewa",DERMATOLOGY,MP Govt-NonDomicile,"?1,01,500*","?75,444",1,"?10,00,000",1140,,,
Madhya Pradesh,"RD Gardi, Ujjain",DERMATOLOGY,MP Priv-NonDomicile,"?13,50,000","?69,115*",1,"?10,00,000",750,,,
Madhya Pradesh,"Amaltas IMS, Dewas",DERMATOLOGY,MP Priv-NonDomicile,"?21,50,000*","?69,115*",1,"?10,00,000",720,,,
Madhya Pradesh,"Chirayu Med Coll, Bhopal",DERMATOLOGY,MP Priv-NonDomicile,"?22,10,000*","?72,633",1,"?10,00,000",912,,,
Madhya Pradesh,"Index Med Coll, Indore",DERMATOLOGY,MP Priv-NonDomicile,"?22,50,000*","?69,115*",1,"?10,00,000",1299,,,
Madhya Pradesh,"RKDF Medical College, Jatkhedi",DERMATOLOGY,MP Priv-NonDomicile,"?20,80,000*","?69,115*",1*,"?10,00,000*",Info Not Available,,,
Madhya Pradesh,"Peoples College, Bhopal",DERMATOLOGY,MP Priv-NonDomicile,"?21,30,000*","?75,444",1,"?10,00,000",1150,,,
Madhya Pradesh,"LNMC & RC, Bhopal",DERMATOLOGY,MP Priv-NonDomicile,"?22,80,000*","?69,115*",1,"?10,00,000",750,,,
Madhya Pradesh,"Aurobindo Med Coll, Indore",DERMATOLOGY,MP Priv-NonDomicile,"?23,10,000*","?69,115*",1,"?10,00,000",1230,,,
Madhya Pradesh,"RD Gardi, Ujjain",DERMATOLOGY,MP Priv-NRINonDomicil,"?40,50,000","?69,115*",1,"?10,00,000",750,,,
Madhya Pradesh,"Amaltas IMS, Dewas",DERMATOLOGY,MP Priv-NRINonDomicil,"?75,25,000*","?69,115*",1,"?10,00,000",720,,,
Madhya Pradesh,"Chirayu Med Coll, Bhopal",DERMATOLOGY,MP Priv-NRINonDomicil,"?77,35,000*","?72,633",1,"?10,00,000",912,,,
Madhya Pradesh,"Index Med Coll, Indore",DERMATOLOGY,MP Priv-NRINonDomicil,"?78,75,000*","?69,115*",1,"?10,00,000",1299,,,
Madhya Pradesh,"RKDF Medical College, Jatkhedi",DERMATOLOGY,MP Priv-NRINonDomicil,"?72,80,000*","?69,115*",1*,"?10,00,000*",Info Not Available,,,
Madhya Pradesh,"Peoples College, Bhopal",DERMATOLOGY,MP Priv-NRINonDomicil,"?74,55,000*","?75,444",1,"?10,00,000",1150,,,
Madhya Pradesh,"LNMC & RC, Bhopal",DERMATOLOGY,MP Priv-NRINonDomicil,"?79,80,000*","?69,115*",1,"?10,00,000",750,,,
Madhya Pradesh,"Aurobindo Med Coll, Indore",DERMATOLOGY,MP Priv-NRINonDomicil,"?80,85,000*","?69,115*",1,"?10,00,000",1230,,,
Madhya Pradesh,"Gandhi Med Coll, Bhopal",EMERGENCY MEDICINE,MP Govt Quota,"?1,01,500*","?75,444",1,"?10,00,000",1135,,,
Madhya Pradesh,"MGM Med Coll, Indore",EMERGENCY MEDICINE,MP Govt Quota,"?1,01,500*","?75,444",1,"?10,00,000",1300,,,
Madhya Pradesh,"Gaja Raja Med Coll, Gwalior",EMERGENCY MEDICINE,MP Govt Quota,"?1,01,500*","?75,444",1,"?10,00,000",1100,,,
Madhya Pradesh,"Bundelkhand Med Coll, Sagar",EMERGENCY MEDICINE,MP Govt Quota,"?1,01,500*","?75,444",1,"?10,00,000",750,,,
Madhya Pradesh,"RD Gardi, Ujjain",EMERGENCY MEDICINE,MP Priv-Open,"?13,50,000","?69,115*",1,"?10,00,000",750,,,
Madhya Pradesh,"Amaltas IMS, Dewas",EMERGENCY MEDICINE,MP Priv-Open,"?18,10,000*","?69,115*",1,"?10,00,000",720,,,
Madhya Pradesh,"Aurobindo Med Coll, Indore",EMERGENCY MEDICINE,MP Priv-Open,"?18,37,000*","?69,115*",1,"?10,00,000",1230,,,
Madhya Pradesh,"Index Med Coll, Indore",EMERGENCY MEDICINE,MP Priv-Open,"?19,12,000*","?69,115*",1,"?10,00,000",1299,,,
Madhya Pradesh,"Chirayu Med Coll, Bhopal",EMERGENCY MEDICINE,MP Priv-Open,"?18,30,000*","?72,633",1,"?10,00,000",912,,,
Madhya Pradesh,"LNMC & RC, Bhopal",EMERGENCY MEDICINE,MP Priv-Open,"?19,60,000*","?69,115*",1,"?10,00,000",750,,,
Madhya Pradesh,"Peoples College, Bhopal",EMERGENCY MEDICINE,MP Priv-Open,"?18,20,000*","?75,444",1,"?10,00,000",1150,,,
Madhya Pradesh,"RKDF Medical College, Jatkhedi",EMERGENCY MEDICINE,MP Priv-Open,"?15,00,250*","?69,115*",1*,"?10,00,000*",Info Not Available,,,
Madhya Pradesh,"Gandhi Med Coll, Bhopal",EMERGENCY MEDICINE,MP Govt-NonDomicile,"?1,01,500*","?75,444",1,"?10,00,000",1135,,,
Madhya Pradesh,"MGM Med Coll, Indore",EMERGENCY MEDICINE,MP Govt-NonDomicile,"?1,01,500*","?75,444",1,"?10,00,000",1300,,,
Madhya Pradesh,"Gaja Raja Med Coll, Gwalior",EMERGENCY MEDICINE,MP Govt-NonDomicile,"?1,01,500*","?75,444",1,"?10,00,000",1100,,,
Madhya Pradesh,"RD Gardi, Ujjain",EMERGENCY MEDICINE,MP Priv-NonDomicile,"?13,50,000","?69,115*",1,"?10,00,000",750,,,
Madhya Pradesh,"Amaltas IMS, Dewas",EMERGENCY MEDICINE,MP Priv-NonDomicile,"?18,10,000*","?69,115*",1,"?10,00,000",720,,,
Madhya Pradesh,"Chirayu Med Coll, Bhopal",EMERGENCY MEDICINE,MP Priv-NonDomicile,"?18,30,000*","?72,633",1,"?10,00,000",912,,,
Madhya Pradesh,"Index Med Coll, Indore",EMERGENCY MEDICINE,MP Priv-NonDomicile,"?19,12,000*","?69,115*",1,"?10,00,000",1299,,,
Madhya Pradesh,"Aurobindo Med Coll, Indore",EMERGENCY MEDICINE,MP Priv-NonDomicile,"?18,37,000*","?69,115*",1,"?10,00,000",1230,,,
Madhya Pradesh,"LNMC & RC, Bhopal",EMERGENCY MEDICINE,MP Priv-NonDomicile,"?19,60,000*","?69,115*",1,"?10,00,000",750,,,
Madhya Pradesh,"Govt Med Coll, Shahdol, MP",FORENSIC MEDICINE,MP Govt Quota,"?1,01,500*","?75,444",1,"?10,00,000",300,,,
Madhya Pradesh,"Bundelkhand Med Coll, Sagar",FORENSIC MEDICINE,MP Govt Quota,"?1,01,500*","?75,444",1,"?10,00,000",750,,,
Madhya Pradesh,"Gandhi Med Coll, Bhopal",FORENSIC MEDICINE,MP Govt Quota,"?1,01,500*","?75,444",1,"?10,00,000",1135,,,
Madhya Pradesh,"Govt Med Coll, Khandwa",FORENSIC MEDICINE,MP Govt Quota,"?1,01,500*","?75,444",1,"?10,00,000",Info Not Available,,,
Madhya Pradesh,"Atal Bihari Vajpayee, Vidisha",FORENSIC MEDICINE,MP Govt Quota,"?1,01,500*","?75,444",1,"?10,00,000",300,,,
Madhya Pradesh,"NSC Bose Med Coll, Jabalpur",FORENSIC MEDICINE,MP Govt Quota,"?1,01,500*","?75,444",1,"?10,00,000",1150,,,
Madhya Pradesh,"SSMC, Rewa",FORENSIC MEDICINE,MP Govt Quota,"?1,01,500*","?75,444",1,"?10,00,000",1140,,,
Madhya Pradesh,"MGM Med Coll, Indore",FORENSIC MEDICINE,MP Govt Quota,"?1,01,500*","?75,444",1,"?10,00,000",1300,,,
Madhya Pradesh,"Gaja Raja Med Coll, Gwalior",FORENSIC MEDICINE,MP Govt Quota,"?1,01,500*","?75,444",1,"?10,00,000",1100,,,
Madhya Pradesh,"Govt Med Coll, Ratlam",FORENSIC MEDICINE,MP Govt Quota,"?1,01,500*","?75,444",1,"?10,00,000",300,,,
Madhya Pradesh,"RKDF Medical College, Jatkhedi",FORENSIC MEDICINE,MP Priv-Open,"?11,00,000*","?69,115*",1*,"?10,00,000*",Info Not Available,,,
Madhya Pradesh,"Peoples College, Bhopal",FORENSIC MEDICINE,MP Priv-Open,"?4,51,000*","?75,444",1,"?10,00,000",1150,,,
Madhya Pradesh,"Aurobindo Med Coll, Indore",FORENSIC MEDICINE,MP Priv-Open,"?97,800*","?69,115*",1,"?10,00,000",1230,,,
Madhya Pradesh,"Gaja Raja Med Coll, Gwalior",FORENSIC MEDICINE,MP Govt-NonDomicile,"?1,01,500*","?75,444",1,"?10,00,000",1100,,,
Madhya Pradesh,"Bundelkhand Med Coll, Sagar",FORENSIC MEDICINE,MP Govt-NonDomicile,"?1,01,500*","?75,444",1,"?10,00,000",750,,,
Madhya Pradesh,"Gandhi Med Coll, Bhopal",FORENSIC MEDICINE,MP Govt-NonDomicile,"?1,01,500*","?75,444",1,"?10,00,000",1135,,,
Madhya Pradesh,"Govt Med Coll, Khandwa",FORENSIC MEDICINE,MP Govt-NonDomicile,"?1,01,500*","?75,444",1,"?10,00,000",Info Not Available,,,
Madhya Pradesh,"Atal Bihari Vajpayee, Vidisha",FORENSIC MEDICINE,MP Govt-NonDomicile,"?1,01,500*","?75,444",1,"?10,00,000",300,,,
Madhya Pradesh,"NSC Bose Med Coll, Jabalpur",FORENSIC MEDICINE,MP Govt-NonDomicile,"?1,01,500*","?75,444",1,"?10,00,000",1150,,,
Madhya Pradesh,"SSMC, Rewa",FORENSIC MEDICINE,MP Govt-NonDomicile,"?1,01,500*","?75,444",1,"?10,00,000",1140,,,
Madhya Pradesh,"MGM Med Coll, Indore",FORENSIC MEDICINE,MP Govt-NonDomicile,"?1,01,500*","?75,444",1,"?10,00,000",1300,,,
