State,Institute,Course,Quota,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,,,
Haryana,"World College of MS&RC, Jhajjar",DERMATOLOGY,HAR Priv-Govt Quota,"?14,02,000*","?56,100",0,?0,Info Not Available,,,
Haryana,"Adesh Med Coll, Shahabad",DERMATOLOGY,HAR Priv-Mgmt,"?14,02,000*","?44,000",0,?0,775,,,
Haryana,"Al Falah SchooloffMS,Faridabad",DERMATOLOGY,HAR Priv-Mgmt,"?32,90,000*","?55,000",0,?0,Info Not Available,,,
Haryana,"SGGST Med Coll, Gurgaon",DERMATOLOGY,HAR Priv-Mgmt,"?40,00,000*","?56,100",Info Not Available,Info not available,720,,,
Haryana,"World College of MS&RC, Jhajjar",DERMATOLOGY,HAR Priv-Mgmt,"?14,02,000*","?56,100",0,?0,Info Not Available,,,
Haryana,"Adesh Med Coll, Shahabad",DERMATOLOGY,Haryana Priv IP,"?14,02,000*","?44,000",0,?0,775,,,
Haryana,"World College of MS&RC, Jhajjar",DERMATOLOGY,Haryana Priv IP,"?14,02,000*","?56,100",0,?0,Info Not Available,,,
Haryana,"Al Falah SchooloffMS,Faridabad",DERMATOLOGY,Haryana Priv NRI,"?66,80,000*","?55,000",0,?0,Info Not Available,,,
Haryana,"SGGST Med Coll, Gurgaon",DERMATOLOGY,Haryana Priv NRI,"?56,55,000*","?56,100",Info Not Available,Info not available,720,,,
Haryana,"Al Falah SchooloffMS,Faridabad",DERMATOLOGY,HAR Priv-Minority,"?32,90,000*","?55,000",0,?0,Info Not Available,,,
Haryana,"ESIC Med Coll, Faridabad",EMERGENCY MEDICINE,HAR Govt-Inst. Pref,"?2,50,000*","?1,15,853*",2*,"?10,00,000*",625,,,
Haryana,"ESIC Med Coll, Faridabad",EMERGENCY MEDICINE,HAR Govt-All,"?2,50,000*","?1,15,853*",2*,"?10,00,000*",625,,,
Haryana,"World College of MS&RC, Jhajjar",EMERGENCY MEDICINE,HAR Priv-Govt Quota,"?14,02,000*","?56,100",0,?0,Info Not Available,,,
Haryana,"World College of MS&RC, Jhajjar",EMERGENCY MEDICINE,HAR Priv-Mgmt,"?14,02,000*","?56,100",0,?0,Info Not Available,,,
Haryana,"World College of MS&RC, Jhajjar",EMERGENCY MEDICINE,Haryana Priv IP,"?14,02,000*","?56,100",0,?0,Info Not Available,,,
Haryana,"World College of MS&RC, Jhajjar",EMERGENCY MEDICINE,Haryana Priv NRI,"?14,02,000*","?56,100",0,?0,Info Not Available,,,
Haryana,"BPS Govt Med Coll, Sonepat",FORENSIC MEDICINE,HAR Govt-Inst. Pref,"?1,25,000*","?1,00,980*",0*,?0*,506,,,
Haryana,"ESIC Med Coll, Faridabad",FORENSIC MEDICINE,HAR Govt-Inst. Pref,"?2,50,000*","?1,15,853*",2*,"?10,00,000*",625,,,
Haryana,"Kalpana Chawala Govt MC,Karnal",FORENSIC MEDICINE,HAR Govt-Inst. Pref,"?1,25,000*","?1,00,980*",0*,?0*,500,,,
