State,Institute,Course,Quota,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,,,
Telangana,"Fernandez Hospital, Hyderabad",DNBOBG(SEC),DNB Sponsored,"?1,25,000",-,0,?0,224,,,
Delhi,"Hindu Rao Hospital, Delhi",DNBOBG(SEC),DNB Sponsored,"?1,25,000",-,0,?0,980,,,
Pondicherry,"RG Govt Wom&Child,Pondicherry",DNBOBG(SEC),DNB Sponsored,"?1,25,000",-,0,?0,700,,,
Kerala,"Baby Memorial, Kozhikode",DNBANAESTHESIOLOGY(SEC),DNB Sponsored,"?1,25,000",-,0,?0,600,,,
Delhi,"Batra Hospital, Delhi",DNBANAESTHESIOLOGY(SEC),DNB Sponsored,"?1,25,000",-,0,?0,495,,,
Delhi,"Dr Baba Saheb Ambedkar, Delhi",DNBANAESTHESIOLOGY(SEC),DNB Sponsored,"?1,25,000",-,0,?0,500,,,
Punjab,"Fortis Hospital, Mohali",DNBANAESTHESIOLOGY(SEC),DNB Sponsored,"?1,25,000",-,0,?0,360,,,
Delhi,"Hindu Rao Hospital, Delhi",DNBANAESTHESIOLOGY(SEC),DNB Sponsored,"?1,25,000",-,0,?0,980,,,
Delhi,"Indraprastha Apollo Hosp,Delhi",DNBANAESTHESIOLOGY(SEC),DNB Sponsored,"?1,25,000",-,0,?0,718,,,
Tamil Nadu,"Kovai MedicalCentre,Coimbatore",DNBANAESTHESIOLOGY(SEC),DNB Sponsored,"?1,25,000",-,0,?0,950,,,
Telangana,"Krishna IMS, Secunderabad",DNBANAESTHESIOLOGY(SEC),DNB Sponsored,"?1,25,000",-,0,?0,675,,,
Tamil Nadu,"MIOT Hospital, Chennai",DNBANAESTHESIOLOGY(SEC),DNB Sponsored,"?1,25,000",-,0,?0,920,,,
Karnataka,"Manipal Hosp, Rustum Bagh, BLR",DNBANAESTHESIOLOGY(SEC),DNB Sponsored,"?1,25,000",-,0,?0,600,,,
Delhi,"MaxSmart SS(SaketCityH),Delhi",DNBANAESTHESIOLOGY(SEC),DNB Sponsored,"?1,25,000",-,0,?0,250,,,
Haryana,"Medanta The Medicity, Gurgaon",DNBANAESTHESIOLOGY(SEC),DNB Sponsored,"?1,25,000",-,0,?0,1200,,,
Karnataka,"NarayanaHrudyalaya,Bommasandra",DNBANAESTHESIOLOGY(SEC),DNB Sponsored,"?1,25,000",-,0,?0,2000,,,
Maharashtra,"Ruby Hall Clinic, Pune",DNBANAESTHESIOLOGY(SEC),DNB Sponsored,"?1,25,000",-,0,?0,600,,,
