State,Institute,Course,Quota,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,,,
Rajasthan,"PIMS(Pacific), Umarda, Udaipur",DERMATOLOGY,RAJ Priv-Mgmt Quota,"?1,35,00,000*",Info not available*,0,?0,750,,,
Rajasthan,"JLNMC, Ajmer",EMERGENCY MEDICINE,RAJ Govt - Govt Quota,"?10,982*","?82,800*",2*,"?25,00,000*",1428,,,
Rajasthan,"SMS, Jaipur",EMERGENCY MEDICINE,RAJ Govt - Govt Quota,"?11,647*","?82,800*",2*,"?25,00,000*",5702,,,
Rajasthan,Jaipur National Univ IMS,EMERGENCY MEDICINE,RAJ Priv-All India,"?30,00,000*",Info not available*,0,?0,810,,,
Rajasthan,"MGMC&H, Sitapur, Jaipur",EMERGENCY MEDICINE,RAJ Priv-All India,"?30,00,000*","?55,000",0,?0,1400,,,
Rajasthan,"Geetanjali, Udaipur",EMERGENCY MEDICINE,RAJ Priv-All India,"?40,00,000*",Info not available*,0,?0,1310,,,
Rajasthan,"National IMS&R, Jaipur",EMERGENCY MEDICINE,RAJ Priv-All India,"?30,00,000*","?55,200*",0,?0,1130,,,
Rajasthan,Jaipur National Univ IMS,EMERGENCY MEDICINE,RAJ Priv-Govt Quota,"?30,00,000*",Info not available*,0,?0,810,,,
Rajasthan,"Geetanjali, Udaipur",EMERGENCY MEDICINE,RAJ Priv-Govt Quota,"?40,00,000*",Info not available*,0,?0,1310,,,
Rajasthan,"National IMS&R, Jaipur",EMERGENCY MEDICINE,RAJ Priv-Govt Quota,"?30,00,000*","?55,200*",0,?0,1130,,,
Rajasthan,"MGMC&H, Sitapur, Jaipur",EMERGENCY MEDICINE,RAJ Priv-Govt Quota,"?30,00,000*","?55,000",0,?0,1400,,,
Rajasthan,Jaipur National Univ IMS,EMERGENCY MEDICINE,RAJ Priv-Mgmt Quota,"?31,00,000*",Info not available*,0,?0,810,,,
Rajasthan,"Geetanjali, Udaipur",EMERGENCY MEDICINE,RAJ Priv-Mgmt Quota,"?50,00,000*",Info not available*,0,?0,1310,,,
Rajasthan,"MGMC&H, Sitapur, Jaipur",FAMILY MEDICINE,RAJ Priv-All India,"?18,00,000*","?55,000",0,?0,1400,,,
Rajasthan,"MGMC&H, Sitapur, Jaipur",FAMILY MEDICINE,RAJ Priv-Govt Quota,"?18,00,000*","?55,000",0,?0,1400,,,
Rajasthan,"SNMC, Jodhpur",FORENSIC MEDICINE,RAJ Govt - Govt Quota,"?12,812*","?82,800*",2*,"?25,00,000*",3101,,,
Rajasthan,"SMS, Jaipur",FORENSIC MEDICINE,RAJ Govt - Govt Quota,"?11,647*","?82,800*",2*,"?25,00,000*",5702,,,
Rajasthan,"RNT, Udaipur",FORENSIC MEDICINE,RAJ Govt - Govt Quota,"?12,812*","?82,800*",2*,"?25,00,000*",2206,,,
Rajasthan,"JLNMC, Ajmer",FORENSIC MEDICINE,RAJ Govt - Govt Quota,"?10,982*","?82,800*",2*,"?25,00,000*",1428,,,
Rajasthan,"SP Med Coll, Bikaner",FORENSIC MEDICINE,RAJ Govt - Govt Quota,"?12,812*","?82,800*",2*,"?25,00,000*",Info Not Available,,,
Rajasthan,"Govt Med Coll, Kota",FORENSIC MEDICINE,RAJ Govt - Govt Quota,"?12,812*","?82,800*",2*,"?25,00,000*",2581,,,
Rajasthan,"Jhalawar Med Coll, Jhalawar",FORENSIC MEDICINE,RAJ Govt - Govt Quota,"?88,265*","?82,800*",2*,"?25,00,000*",Info Not Available,,,
Rajasthan,"National IMS&R, Jaipur",FORENSIC MEDICINE,RAJ Priv-All India,"?20,000*","?50,000",0,?0,1130,,,
Rajasthan,"Dr SSTantia Med,Sri Ganganagar",FORENSIC MEDICINE,RAJ Priv-All India,"?3,60,000",Info not available,0,?0,Info Not Available,,,
Rajasthan,"Ananta IMS & RC, Rajsamand",FORENSIC MEDICINE,RAJ Priv-All India,"?3,00,000*","?25,000",0,?0,775,,,
Rajasthan,Jaipur National Univ IMS,FORENSIC MEDICINE,RAJ Priv-All India,"?6,00,000*",Info not available*,0,?0,810,,,
Rajasthan,"Geetanjali, Udaipur",FORENSIC MEDICINE,RAJ Priv-All India,"?6,00,000*",Info not available*,0,?0,1310,,,
Rajasthan,"MGMC&H, Sitapur, Jaipur",FORENSIC MEDICINE,RAJ Priv-All India,"?6,00,000*","?55,000",0,?0,1400,,,
Rajasthan,"Dr SSTantia Med,Sri Ganganagar",FORENSIC MEDICINE,RAJ Priv-Govt Quota,"?3,60,000",Info not available,0,?0,Info Not Available,,,
Rajasthan,"Ananta IMS & RC, Rajsamand",FORENSIC MEDICINE,RAJ Priv-Govt Quota,"?3,00,000*","?25,000",0,?0,775,,,
Rajasthan,Jaipur National Univ IMS,FORENSIC MEDICINE,RAJ Priv-Govt Quota,"?6,00,000*",Info not available*,0,?0,810,,,
Rajasthan,"Geetanjali, Udaipur",FORENSIC MEDICINE,RAJ Priv-Govt Quota,"?6,00,000*",Info not available*,0,?0,1310,,,
Rajasthan,"MGMC&H, Sitapur, Jaipur",FORENSIC MEDICINE,RAJ Priv-Govt Quota,"?6,00,000*","?55,000",0,?0,1400,,,
Rajasthan,Jaipur National Univ IMS,FORENSIC MEDICINE,RAJ Priv-Mgmt Quota,"?6,00,000*",Info not available*,0,?0,810,,,
Rajasthan,"Geetanjali, Udaipur",FORENSIC MEDICINE,RAJ Priv-Mgmt Quota,"?7,50,000*",Info not available*,0,?0,1310,,,
Rajasthan,"Jhalawar Med Coll, Jhalawar",FORENSIC MEDICINE,RAJ Govt - Mgmt Quota,"?8,68,200*","?82,800*",2*,"?25,00,000*",Info Not Available,,,
Rajasthan,"RNT, Udaipur",GENERAL MEDICINE,RAJ Govt - Govt Quota,"?12,812*","?82,800*",2*,"?25,00,000*",2206,,,
Rajasthan,"Jhalawar Med Coll, Jhalawar",GENERAL MEDICINE,RAJ Govt - Govt Quota,"?88,265*","?82,800*",2*,"?25,00,000*",Info Not Available,,,
Rajasthan,"SMS, Jaipur",GENERAL MEDICINE,RAJ Govt - Govt Quota,"?11,647*","?82,800*",2*,"?25,00,000*",5702,,,
Rajasthan,"SNMC, Jodhpur",GENERAL MEDICINE,RAJ Govt - Govt Quota,"?12,812*","?82,800*",2*,"?25,00,000*",3101,,,
Rajasthan,"JLNMC, Ajmer",GENERAL MEDICINE,RAJ Govt - Govt Quota,"?10,982*","?82,800*",2*,"?25,00,000*",1428,,,
Rajasthan,"SP Med Coll, Bikaner",GENERAL MEDICINE,RAJ Govt - Govt Quota,"?12,812*","?82,800*",2*,"?25,00,000*",Info Not Available,,,
Rajasthan,"Govt Med Coll, Kota",GENERAL MEDICINE,RAJ Govt - Govt Quota,"?12,812*","?82,800*",2*,"?25,00,000*",2581,,,
Rajasthan,"Govt Med Coll, Bharatpur",GENERAL MEDICINE,RAJ Govt - Govt Quota,"?12,812*","?82,800*",2*,"?25,00,000*",Info Not Available,,,
Rajasthan,"American Intl IMS, Bedwas",GENERAL MEDICINE,RAJ Priv-All India,"?32,55,000*","?20,000",0,?0,700,,,
