Round,AI Rank,State,Institute,Course,Quota,Category,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds
2,20554,Punjab,"Govt Med Coll, Amritsar",ANAESTHESIOLOGY,AIQ,EWS,"1,25,000","67,968",1,"10,00,000",951
2,20557,Delhi,"Venu Eye Institute, Delhi",DNBOPHTHALMOLOGY,DNB Post MBBS,GEN,"125,000","56,100",0,0,20
2,20567,Jharkhand,"Bhagwan Mahavir Medica, Ranchi",DNBOPHTHALMOLOGY,DNB Post MBBS,GEN,"125,000","68,000",0,0,213
2,20569,Delhi,Human care Med Trust Dwarka,DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,"125,000","57,000",0,0,380
2,20570,Maharashtra,"Grant Med Coll, Mumbai",TBRD,AIQ,SC,"1,43,300","92,522",1,5000000,2844
2,20572,Bihar,"Patna Med Coll, Patna",ANAESTHESIOLOGY,AIQ,EWS,"9,000","82,000",3,"25,00,000",1748
2,20573,Gujarat,"SBKS, Vadodara",GENERAL MEDICINE,MNG,GEN,"31,00,000","1,00,800",0,0,1340
2,20574,Delhi,"Maharaja Agrasen Hosp, Delhi",DNBFAMILY MEDICINE,DNB Post MBBS,GEN,"125,000","63,000",0,0,300
2,20575,Uttar Pradesh,"IMS(BHU), Varanasi",OPHTHALMOLOGY,BHU,GEN,"48,226","1,00,706",0,0,1165
2,20578,Maharashtra,"Krishna IMS, Karad",GENERAL MEDICINE,MNG,GEN,"38,00,000","88,213",0,0,1125
2,20579,Delhi,"UCMS, Delhi",ANAESTHESIOLOGY,DU,OBC,"57,600","1,26,927",0,0,1000
2,20582,Andhra Pradesh,"Rajiv Gandhi IMS, Kadapa",ANAESTHESIOLOGY,AIQ,EWS,"48,600","60,823",0,0,715
2,20585,Tamil Nadu,"SRMC & RI, Chennai",OBG,MNG,GEN,"32,00,000","48,000",0,0,1800
2,20586,Maharashtra,"Pawana Hospital, Pune",DNBORTHOPAEDICS,DNB Post MBBS,GEN,"125,000","76,429",0,0,Info Not Available
2,20587,Delhi,"NIHFW (Health&FamiWelf),Delhi",COMMUNITY HEALTH ADMINISTRATION,AIQ,GEN,"57,600","1,26,927",0,0,Info Not Available
2,20590,Delhi,"VMMC, Delhi",PAEDIATRICS,IP,OBC,"41,000","1,20,965",0,0,1550
2,20591,West Bengal,"Medica SS Hospital, Kolkata",DNBGENERAL SURGERY,DNB Post MBBS,GEN,"125,000","46,000",0,0,404
2,20592,Kerala,"SaraswathyHosp,Parasala,Trvndrm",DNBGENERAL SURGERY,DNB Post MBBS,GEN,"125,000","57,876",0,0,150
2,20593,Andhra Pradesh,"Rural Dev Trust Hosp,Anantapur",DNBFAMILY MEDICINE,DNB Post MBBS,GEN,"125,000","50,686",0,0,322
2,20594,Punjab,"Amar Hospital, Patiala",DNBGENERAL SURGERY,DNB Post MBBS,GEN,"125,000","70,000",0,0,158
2,20598,Delhi,"Hamdard Institute, Delhi",RADIO DIAGNOSIS,MM,GEN,"40,00,000","80,000",0,0,710
2,20602,Maharashtra,"Ashoka Medicover Hosp, Nashik",DCH(NBEMS),NBE Diploma,GEN,"125,000","70,000",0,0,225
2,20604,Maharashtra,"SRTT, Ambajogai",ENT,AIQ,OBC,"1,43,300","92,522",1,5000000,518
2,20605,Karnataka,"Adarsha Hospital, Udupi",DNBNEUROSURGERY 6 YRS,DNB Post MBBS,GEN,"125,000","45,000",0,0,200
2,20606,Karnataka,"St Philomena's Hosp,Bangalore",DCH(NBEMS),NBE Diploma,GEN,"125,000","56,250",0,0,371
2,20608,Karnataka,"Sparsh Hospital, Bommasandra",DNBORTHOPAEDICS,DNB Post MBBS,GEN,"125,000","56,250",0,0,210
2,20613,Kerala,"Vinayaka Hospital, Wayanad",DCH(NBEMS),NBE Diploma,GEN,"125,000","35,000",0,0,-
2,20614,Kerala,"Polakulath Narayanan, Kochi",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,"125,000","57,876",0,0,205
2,20618,Maharashtra,"RP Hosp & ResInstitute,Parbhani",DNBGENERAL SURGERY,DNB Post MBBS,GEN,"125,000","35,000",0,0,321
2,20620,Maharashtra,"Govt Med Coll, Miraj",OBG,AIQ,SC,"1,43,300","92,522",1,5000000,725
2,20622,West Bengal,"The Mission Hosp, Durgapur, WB",DNBGENERAL SURGERY,DNB Post MBBS,GEN,"125,000","45,000",0,0,360
2,20627,Madhya Pradesh,"Gandhi Med Coll, Bhopal",ANAESTHESIOLOGY,AIQ,OBC,"1,01,500","75,444",1,1000000,1135
2,20632,Karnataka,"Manipal Hosp, Rustum Bagh, BLR",DNBOPHTHALMOLOGY,DNB Post MBBS,GEN,"125,000","56,250",0,0,600
2,20638,Maharashtra,"Lilavati Hospital, Mumbai",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,"125,000","86,630",0,0,330
2,20641,Madhya Pradesh,"Gandhi Med Coll, Bhopal",ANAESTHESIOLOGY,AIQ,OBC,"1,01,500","75,444",1,1000000,1135
2,20642,Himachal Pradesh,"IGMC, Shimla",PAEDIATRICS,AIQ,SC,"39,000","40,000",3,"40,00,000",1031
2,20643,Karnataka,"Kasturba Med Coll, Manipal",OPHTHALMOLOGY,MNG,GEN,"26,50,000","45,000",0,0,2032
2,20644,Karnataka,"District Hospital, Tumakuru",DNBOPHTHALMOLOGY,DNB Post MBBS,GEN,"125,000","45,000",1,2000000,400
2,20652,Maharashtra,"Jehangir Hospital, Pune",DNBFAMILY MEDICINE,DNB Post MBBS,GEN,"125,000","86,000",0,0,335
2,20654,Maharashtra,"Ruby Hall Clinic, Pune",DGO(NBEMS),NBE Diploma,GEN,"125,000","89,000",0,0,600
2,20656,Manipur,"JNIMS, Imphal",ANAESTHESIOLOGY,AIQ,GEN,"100,000","50,000",1,"20,00,000",643
2,20657,Tamil Nadu,"Rainbow Child,Chennai",DGO(NBEMS),NBE Diploma,GEN,"125,000","52,451",0,0,135
2,20660,Delhi,"Sir Ganga Ram Hospital, Delhi",DNBPATHOLOGY,DNB Post MBBS,GEN,"125,000","92,000",0,0,675
2,20661,Telangana,"MythriHosp,Mehdipatnam, Hyd",DNBGENERAL SURGERY,DNB Post MBBS,GEN,"125,000","59,000",0,0,250
2,20663,West Bengal,Murshidabad Med Coll,ANAESTHESIOLOGY,AIQ,GEN,"12,000","49,884",3,"30,00,000",1208
2,20665,Chhattisgarh,"Apex Superspec Hosp, Raigarh",DNBGENERAL SURGERY,DNB Post MBBS,GEN,"125,000","67,500",0,0,110
2,20666,Manipur,"RIMS, Imphal",ENT,AIQ,OBC,"5,000","106,380",1,"20,00,000",1074
2,20670,Karnataka,"Sub Division Hosp, Gangavathi",DGO(NBEMS),NBE Diploma,OBC,"125,000","45,000",1,2000000,130
2,20673,Gujarat,"PDU Med Coll, Rajkot",PAEDIATRICS,AIQ,SC,"30,000","100,800",1,"40,00,000",750
2,20676,Manipur,"RIMS, Imphal",GENERAL MEDICINE,AIQ,ST,"5,000","106,380",1,"20,00,000",1074
2,20677,Karnataka,"Kasturba Med Coll, Manipal",GENERAL SURGERY,MNG,GEN,"25,51,000","45,000",0,0,2032
2,20679,Assam,"SriSankaradevaNethr,Guwahati",DNBOPHTHALMOLOGY,DNB Post MBBS,GEN,"125,000","48,000",0,0,177
2,20683,Tamil Nadu,"Coimbatore Child Trust Hosp, TN",DCH(NBEMS),NBE Diploma,GEN,"125,000","45,000",0,0,100
2,20689,Maharashtra,"Ruby Hall Clinic, Pune",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,"125,000","89,000",0,0,600
2,20693,Maharashtra,"DY Patil, Navi Mumbai",GENERAL MEDICINE,MNG,GEN,"46,00,000","76,629",1,1000000,1662
2,20694,Gujarat,"MP Shah, Jamnagar",ANAESTHESIOLOGY,AIQ,OBC,"30,000","100,800",1,"40,00,000",1250
2,20695,Tamil Nadu,"SRM Med Coll, Kancheepuram",GENERAL MEDICINE,MNG,GEN,"35,00,000","50,923",0,0,1590
2,20702,Karnataka,"District Hospital, Dharwad",DNBORTHOPAEDICS,DNB Post MBBS,GEN,"125,000","45,000",1,2000000,250
2,20704,Rajasthan,"SNMC, Jodhpur",ANAESTHESIOLOGY,AIQ,OBC,"12,812","82,800",2,"25,00,000",3101
2,20705,Maharashtra,"BJMC, Pune",GENERAL SURGERY,AIQ,SC,"1,43,300","92,522",1,5000000,1296
2,20707,Maharashtra,"DY Patil, Kolhapur",RADIO DIAGNOSIS,MNG,GEN,"39,35,000","76,629",1,"20,00,000",800
2,20708,Kerala,"Medical College, Trivandrum",DERMATOLOGY,AIQ,ST,"69,470","57,876",1,"50,00,000",2126
2,20711,Tamil Nadu,"Dr Kamakshi Mem, Chennai",DGO(NBEMS),NBE Diploma,GEN,"125,000","52,451",0,0,220
2,20714,Tamil Nadu,"SRMC & RI, Chennai",PAEDIATRICS,MNG,GEN,"32,00,000","48,000",0,0,1800
2,20718,Kerala,"Govt Med Coll, Thrissur",ENT,AIQ,EWS,"69,470","57,876",1,"50,00,000",1400
2,20723,Gujarat,"GMERS MedColl Hosp,Himmatnagar",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,"125,000","1,00,800",0,0,700
2,20728,West Bengal,Bankura Sammilani Med Coll,ORTHOPAEDICS,AIQ,SC,"12,000","49,884",3,"30,00,000",1441
2,20729,Karnataka,"ManasaNurs Home, Shivamogga,KAR",DNBPSYCHIATRY,DNB Post MBBS,GEN,"125,000","56,250",0,0,100
2,20730,West Bengal,"RN Tagore (Cardiac), Kolkata",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,"125,000","49,884",0,0,681
2,20731,Andhra Pradesh,"Lalitha SS Hospital, Guntur",DNBGENERAL SURGERY,DNB Post MBBS,GEN,"125,000","60,823",0,0,250
2,20733,Rajasthan,"Dhanwantri Hospital, Jaipur",DNBORTHOPAEDICS,DNB Post MBBS,GEN,"125,000","35,000",0,0,251
2,20735,Maharashtra,"BVDU, Pune",GENERAL MEDICINE,MNG,GEN,"35,65,485","76,000",1,"12,00,000",856
2,20738,Karnataka,"Manipal Hosp, Rustum Bagh, BLR",DNBCARDIOTHORACIC 6 YRS,DNB Post MBBS,GEN,"125,000","56,250",0,0,600
2,20744,Gujarat,"SBKS, Vadodara",GENERAL MEDICINE,MNG,GEN,"31,00,000","1,00,800",0,0,1340
2,20749,Uttar Pradesh,"KGMU, Lucknow",ORTHOPAEDICS,AIQ,SC,"54,700","109,955",2,"40,00,000",4500
2,20752,Maharashtra,"DY Patil, Pimpri, Pune",GENERAL MEDICINE,MNG,GEN,"45,00,000","76,629",1,0,2011
2,20754,Karnataka,"Kasturba Med Coll, Manipal",ORTHOPAEDICS,MNG,GEN,"28,70,000","45,000",0,0,2032
2,20757,Jammu and Kashmir,"District Hospital,Udhampur, J&K",DNBORTHOPAEDICS,DNB Post MBBS,OBC,"125,000","48,000",0,0,200
2,20758,Punjab,"Johal MultispecHosp, Jalandhar",DNBGENERAL SURGERY,DNB Post MBBS,GEN,"125,000","67,000",0,0,150
2,20759,Kerala,"Caritas Hospital, Kottayam",DNBRADIATION ONCOLOGY,DNB Post MBBS,GEN,"125,000","57,876",0,0,660
2,20761,Maharashtra,"Krishna IMS, Karad",RADIO DIAGNOSIS,MNG,GEN,"44,00,000","88,213",0,0,1125
2,20764,Delhi,"Fortis Hosp,ShalimarBagh,Delhi",DNBRADIATION ONCOLOGY,DNB Post MBBS,GEN,"125,000","58,000",0,0,262
2,20766,Madhya Pradesh,"SSMC, Rewa",ENT,AIQ,OBC,"1,01,500","75,444",1,1000000,1140
2,20769,Dadra and Nagar Haveli,"NAMO MERI Govt MedColl,Silvassa",OPHTHALMOLOGY,AIQ,OBC,"10,00,000","50,000",3,5000000,650
2,20771,Karnataka,"Gadag IMS, Gadag",ENT,AIQ,OBC,"1,24,150","56,250",3,"50,00,000",Info Not Available
2,20773,Maharashtra,"Rajarshee CSM Govt MC,Kolhapur",ANAESTHESIOLOGY,AIQ,OBC,"1,43,300","92,522",1,5000000,665
2,20775,Maharashtra,"Shri VR Naik Govt, Yavatmal",ANAESTHESIOLOGY,AIQ,OBC,"1,43,300","92,522",1,5000000,756
2,20780,West Bengal,"Apollo Gleneagles, Kolkata",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,"125,000","47,000",0,0,750
2,20786,Haryana,"OPJindalInstCancer&Cardiac,Hisar",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,"125,000","86,170",0,0,580
2,20788,Maharashtra,"Govt Med Coll, Miraj",ANAESTHESIOLOGY,AIQ,OBC,"1,43,300","92,522",1,5000000,725
2,20789,Maharashtra,"National Cancer Inst, Nagpur",DNBRADIATION ONCOLOGY,DNB Post MBBS,GEN,"125,000","85,000",0,0,225
2,20790,Telangana,"NIMS, Hyderabad",PATHOLOGY,AIQ,OBC,"72,000","111,780",1,2000000,1498
2,20796,Tamil Nadu,"Stanley Med Coll, Chennai",ANAESTHESIOLOGY,AIQ,EWS,"50,000","52,451",2,"40,00,000",1661
2,20801,Andhra Pradesh,"Seven Hills Hospital, Vizag",DNBGENERAL SURGERY,DNB Post MBBS,GEN,"125,000","60,823",0,0,275
2,20803,Kerala,"St James Hospital, Chalakudy",DNBORTHOPAEDICS,DNB Post MBBS,GEN,"125,000","59,168",0,0,450
2,20804,Haryana,"Civil Hospital, Sec-10,Gurugram",DGO(NBEMS),NBE Diploma,OBC,"125,000","100,980",0,0,200
2,20812,Tamil Nadu,"Coimbatore Child Trust Hosp, TN",DCH(NBEMS),NBE Diploma,GEN,"125,000","45,000",0,0,100
2,20813,Haryana,"Fortis Memorial RI, Gurgaon",DNBORTHOPAEDICS,DNB Post MBBS,GEN,"125,000","57,000",0,0,300
2,20814,Karnataka,"Kasturba Med Coll, Manipal",GENERAL SURGERY,MNG,GEN,"25,51,000","45,000",0,0,2032
2,20818,Delhi,"MAMC, Delhi",DDVL,DU,SC,"57,600","1,26,927",0,0,2800
2,20819,Andhra Pradesh,"ACSR Medical College, Nellore",PAEDIATRICS,AIQ,SC,"48,600","60,823",0,0,355
2,20822,West Bengal,"IPGMER, Kolkata",ENT,AIQ,EWS,"12,000","49,884",3,"30,00,000",2300
2,20824,Maharashtra,"Govt Med Coll, Chandrapur",ANAESTHESIOLOGY,AIQ,OBC,"1,43,300","92,522",1,5000000,650
2,20825,Maharashtra,"New Thergaon Hosp, Thergaon",DGO(NBEMS),NBE Diploma,GEN,"125,000","75,144",0,0,200
2,20827,Karnataka,Kodagu Inst of Med Sciences,ANAESTHESIOLOGY,AIQ,OBC,"1,24,150","56,250",3,"50,00,000",600
2,20828,Telangana,"Krishna IMS, Secunderabad",DNBOPHTHALMOLOGY,DNB Post MBBS,GEN,"125,000","50,686",0,0,675
2,20830,Tamil Nadu,"KAPV Med Coll, Trichy",GENERAL SURGERY,AIQ,SC,"50,000","52,451",2,"40,00,000",2500
2,20831,Maharashtra,"JN Med College, Meghe, Wardha",RADIO DIAGNOSIS,MNG,GEN,"49,00,000","66,829",1,500000,2150
2,20833,Tamil Nadu,"St Isabels Hospital, Chennai",DNBGENERAL SURGERY,DNB Post MBBS,GEN,"125,000","52,451",0,0,300
2,20839,Uttar Pradesh,"Medanta Hosp, Sushanth Golf, Lucknow",DNBEMERGENCY MEDICINE,DNB Post MBBS,GEN,"125,000","65,000",0,0,900
2,20840,Maharashtra,"Govt Med Coll & Hosp, Alibag",DGO(NBEMS),NBE Diploma,OBC,"125,000","75,144",1,5000000,-
2,20842,Madhya Pradesh,"Gaja Raja Med Coll, Gwalior",PAEDIATRICS,AIQ,SC,"1,01,500","75,444",1,1000000,1100
2,20844,Bihar,"Ruban Memorial Hosp, Patna",DNBGENERAL SURGERY,DNB Post MBBS,GEN,"125,000","82,000",0,0,Info Not Available
2,20845,Tamil Nadu,"SRMC & RI, Chennai",PAEDIATRICS,MNG,GEN,"32,00,000","48,000",0,0,1800
2,20850,Madhya Pradesh,"SSMC, Rewa",ANAESTHESIOLOGY,AIQ,EWS,"1,01,500","75,444",1,1000000,1140
2,20852,Rajasthan,"SMS, Jaipur",TBRD,AIQ,SC,"11,647","82,800",2,"25,00,000",5702
2,20854,Tamil Nadu,"KG Hospital, Coimbatore",DNBGENERAL SURGERY,DNB Post MBBS,GEN,"125,000","52,451",0,0,250
2,20855,Maharashtra,"VMMC, Solapur",ANAESTHESIOLOGY,AIQ,OBC,"1,43,300","92,522",1,5000000,763
2,20856,West Bengal,"Medical College, Kolkata",DGO,AIQ,GEN,"12,000","49,884",2,"20,00,000",2668
2,20857,Kerala,"Little Flower Hosp, Angamaly",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,"125,000","57,876",0,0,690
2,20859,Odisha,"Kalinga IMS, Bhubaneswar",ORTHOPAEDICS,MNG,GEN,"23,00,000","70,000",0,0,1750
2,20860,Andhra Pradesh,"Kurnool Med Coll, Kurnool",DERMATOLOGY,AIQ,ST,"48,600","60,823",0,0,1150
2,20861,Karnataka,"JSS Med Coll, Mysore",OBG,MNG,GEN,"32,00,000","45,000",0,0,2060
2,20865,Gujarat,"GMERS MedColl Hosp,Patan",DGO(NBEMS),NBE Diploma,OBC,"125,000","75,600",0,0,650
2,20867,Tamil Nadu,"KG Hospital, Coimbatore",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,"125,000","52,451",0,0,250
2,20868,Tamil Nadu,"Govt HQ Hosp, Cuddalore",DCH(NBEMS),NBE Diploma,OBC,"125,000","52,451",2,"20,00,000",750
2,20872,Gujarat,"BJMC, Ahmedabad",PATHOLOGY,AIQ,GEN,"30,000","100,800",1,"40,00,000",1557
2,20878,Haryana,"BPS Med Coll, Sonepat",DTBCD(NBEMS),NBE Diploma,GEN,"125,000","100,980",0,0,550
2,20882,Uttar Pradesh,"Govt IMS, Kasna",ANAESTHESIOLOGY,AIQ,EWS,"40,000","1,00,980",2,"40,00,000",500
2,20884,Andhra Pradesh,Area Hospital Sriikalahasthi,DGO(NBEMS),NBE Diploma,GEN,"125,000","60,823",0,0,Info Not Available
2,20888,Tamil Nadu,"SRMC & RI, Chennai",ORTHOPAEDICS,MNG,GEN,"32,00,000","48,000",0,0,1800
2,20891,West Bengal,"Medical College, Kolkata",DGO,AIQ,EWS,"12,000","49,884",2,"20,00,000",2668
2,20898,Karnataka,"Apollo BGS Hospital, Mysore",DNBGENERAL SURGERY,DNB Post MBBS,GEN,"125,000","45,000",0,0,215
2,20900,Delhi,"VMMC, Delhi",ANAESTHESIOLOGY,IP,EWS,"41,000","1,20,965",0,0,1550
2,20906,Tamil Nadu,"MIOT Hospital, Chennai",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,"125,000","65,000",0,0,920
2,20912,Andhra Pradesh,"Govt Med Coll, Ananthapuram",PAEDIATRICS,AIQ,SC,"48,600","60,823",0,0,500
2,20914,Andhra Pradesh,"Rangaraya Med Coll, Kakinada",OPHTHALMOLOGY,AIQ,EWS,"48,600","60,823",0,0,1450
2,20919,Rajasthan,"Sahai Hosp & RC, Jaipur",DNBOPHTHALMOLOGY,DNB Post MBBS,GEN,"125,000","55,000",0,0,43
2,20922,Gujarat,"MP Shah, Jamnagar",PAEDIATRICS,AIQ,SC,"30,000","100,800",1,"40,00,000",1250
2,20925,Kerala,"Apollo Adlux Hosp, Angamaly,KER",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,"125,000","60,000",0,0,300
2,20928,Uttar Pradesh,"MLN Med Coll, Allahabad",ANAESTHESIOLOGY,AIQ,EWS,"40,000","1,00,980",2,"40,00,000",Info Not Available
2,20932,Odisha,"IMS & SUM, Bhubaneswar",PAEDIATRICS,MNG,GEN,"28,00,000","60,000",0,0,1410
2,20933,Tamil Nadu,"Ganga Med Centre, Coimbatore",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,"125,000","50,000",0,0,500
2,20935,Tamil Nadu,"AakashHosp,Thiruvotiyur,Chennai",DNBGENERAL SURGERY,DNB Post MBBS,GEN,"125,000","70,000",0,0,150
2,20938,Delhi,"Jaipur Golden Hospital, Delhi",DCH(NBEMS),NBE Diploma,GEN,"125,000","70,000",0,0,242
2,20940,Andhra Pradesh,"Andhra Med Coll, Vizag",RADIATION ONCOLOGY,AIQ,OBC,"48,600","60,823",0,0,1030
2,20941,Jammu and Kashmir,"Govt Med Coll, Srinagar",ANAESTHESIOLOGY,AIQ,OBC,"35,750","59,500",0,0,2150
2,20943,Maharashtra,"BARC Hosp, Mumbai",DNBPAEDIATRICS,DNB Post MBBS,SC,"125,000","96,000",0,0,390
2,20944,Haryana,"Civil Hospital, Rohtak",DGO(NBEMS),NBE Diploma,OBC,"125,000","100,980",0,0,Info Not Available
2,20945,Karnataka,"Kasturba Med Coll, Manipal",GENERAL SURGERY,MNG,GEN,"25,51,000","45,000",0,0,2032
2,20946,Kerala,"Govt Med Coll, Kottayam",ORTHOPAEDICS,AIQ,SC,"69,470","57,876",1,"50,00,000",Info Not Available
2,20950,Punjab,"Satguru Partap Singh,Ludhiana",DNBGENERAL SURGERY,DNB Post MBBS,GEN,"125,000","67,968",0,0,350
2,20953,Rajasthan,"Santokbha Durlabhji Mem,Jaipur",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,"125,000","82,800",0,0,525
2,20955,Tamil Nadu,"MIOT Hospital, Chennai",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,"125,000","65,000",0,0,920
2,20957,Karnataka,"JN Medical College, Belgaum",OBG,MNG,GEN,"30,30,000","45,000",1,"10,00,000",2400
2,20961,Delhi,"ABVIMS (Dr RML Hosp), Delhi",ANAESTHESIOLOGY,IP,GEN,"41,000","1,20,965",0,0,1626
2,20964,Maharashtra,"MGM Med Coll, Aurangabad",GENERAL MEDICINE,MNG,GEN,"40,00,000","88,000",1,2500000,700
2,20970,Rajasthan,"JLNMC, Ajmer",ANAESTHESIOLOGY,AIQ,OBC,"10,982","82,800",2,"25,00,000",1428
2,20978,Assam,"Assam Med Coll, Dibrugarh",PSYCHIATRY,AIQ,OBC,"17,900","55,200",2,"20,00,000",1365
2,20980,Tamil Nadu,"SRM Med Coll, Kancheepuram",GENERAL MEDICINE,MNG,GEN,"35,00,000","50,923",0,0,1590
2,20981,Delhi,"Sir Ganga Ram Hospital, Delhi",DNBPATHOLOGY,DNB Post MBBS,GEN,"125,000","92,000",0,0,675
2,20982,Karnataka,"District Hospital, Haveri",DCH(NBEMS),NBE Diploma,GEN,"125,000","45,000",1,2000000,Info Not Available
2,20984,West Bengal,"Medical College, Kolkata",OPHTHALMOLOGY,AIQ,OBC,"12,000","49,884",3,"30,00,000",2668
2,20988,Karnataka,"General Hospital, Jayanagar",DGO(NBEMS),NBE Diploma,GEN,"125,000","45,000",1,2000000,300
2,20993,Tamil Nadu,"Saveetha, Kanchipuram",RADIO DIAGNOSIS,MNG,GEN,"40,00,000","35,000",0,0,1250
2,20997,Odisha,"Kalinga IMS, Bhubaneswar",GENERAL SURGERY,MNG,GEN,"21,00,000","70,000",0,0,1750
2,20998,Maharashtra,"BARC Hosp, Mumbai",DGO(NBEMS),NBE Diploma,EWS,"125,000","96,000",0,0,390
2,21001,Karnataka,"Raichur IMS, Raichur",ENT,AIQ,OBC,"1,24,150","56,250",3,"50,00,000",500
2,21002,Karnataka,"Manipal Hosp, Rustum Bagh, BLR",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,"125,000","56,250",0,0,600
2,21003,Tamil Nadu,"SRM Inst for Med Sci, Chennai",DNBPLASTIC SURGERY 6 YRS,DNB Post MBBS,GEN,"125,000","52,451",0,0,245
2,21007,Uttar Pradesh,"Apollomedics SS Hosp, Lucknow",DNBFAMILY MEDICINE,DNB Post MBBS,GEN,"125,000","80,000",0,0,300
2,21009,Andhra Pradesh,"Andhra Hospital, Vijayawada",DNBGENERAL SURGERY,DNB Post MBBS,GEN,"125,000","60,823",0,0,155
2,21010,Kerala,"KIMS, Trivandrum",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,"125,000","57,876",0,0,2000
2,21011,Tamil Nadu,"Rajan Eye Care, Chennai",DNBOPHTHALMOLOGY,DNB Post MBBS,GEN,"125,000","35,000",0,0,30
2,21012,Kerala,"Medical Trust Hospital, Kochi",DNBFAMILY MEDICINE,DNB Post MBBS,GEN,"125,000","57,876",0,0,500
2,21013,Tamil Nadu,"Lotus Eye Hospital, Coimbatore",DNBOPHTHALMOLOGY,DNB Post MBBS,GEN,"125,000","52,451",0,0,43
2,21022,Maharashtra,"BVDU, Sangli",OBG,MNG,GEN,"26,74,110","76,000",1,"12,00,000",853
2,21024,Rajasthan,"SMS, Jaipur",PATHOLOGY,AIQ,GEN,"11,647","82,800",2,"25,00,000",5702
2,21026,Delhi,"ESI, Basaidarpur, Delhi",ANAESTHESIOLOGY,AIQ,SC,"2,50,000","1,15,000",2,"10,00,000",600
2,21028,Punjab,"Dr Om Parkash Eye Inst,Amritsar",DNBOPHTHALMOLOGY,DNB Post MBBS,GEN,"125,000","85,000",0,0,20
2,21030,Telangana,"PushpagiriEyeInst,Secunderabad",DNBOPHTHALMOLOGY,DNB Post MBBS,GEN,"125,000","50,686",0,0,50
2,21031,Telangana,"SouthCentRailways,Secunderabad",DGO(NBEMS),NBE Diploma,OBC,"125,000","72,000",0,0,380
2,21032,Punjab,"Guru Govind Singh, Faridkot",OPHTHALMOLOGY,AIQ,SC,"1,25,000","67,968",1,"10,00,000",1000
2,21034,Andhra Pradesh,"Govt Med Coll, Ananthapuram",OPHTHALMOLOGY,AIQ,OBC,"48,600","60,823",0,0,500
2,21036,Karnataka,"HealthCare Global, Bangalore",DNBRADIATION ONCOLOGY,DNB Post MBBS,GEN,"125,000","45,000",0,0,180
2,21037,West Bengal,"RG Kar Med Coll, Kolkata",TBRD,AIQ,SC,"12,000","49,884",3,"30,00,000",1663
2,21038,Rajasthan,"SNMC, Jodhpur",ANAESTHESIOLOGY,AIQ,OBC,"12,812","82,800",2,"25,00,000",3101
2,21043,Maharashtra,"SuryaChildren'sMedicare,Mumbai",DGO(NBEMS),NBE Diploma,GEN,"125,000","89,698",0,0,200
2,21044,Odisha,"AMRI, Bhubaneswar",DNBORTHOPAEDICS,DNB Post MBBS,GEN,"125,000","71,000",0,0,400
2,21045,Gujarat,"PDU Med Coll, Rajkot",ANAESTHESIOLOGY,AIQ,OBC,"30,000","100,800",1,"40,00,000",750
2,21046,Delhi,"MaxSmart SS(SaketCityH),Delhi",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,"125,000","57,000",0,0,250
2,21052,Kerala,"MuthootHealthCare,Kozhencherry",DNBFAMILY MEDICINE,DNB Post MBBS,GEN,"125,000","57,876",0,0,330
2,21053,Tamil Nadu,"Sri Chandra Sekara Hosp, Hosur",DNBEMERGENCY MEDICINE,DNB Post MBBS,GEN,"125,000","45,000",0,0,100
2,21054,Punjab,"NSNIS, Patiala",DSM,AIQ,GEN,"45,450","67,968",0,0,Info Not Available
2,21056,Karnataka,"HOSMAT Hospital, Bangalore",DNBORTHOPAEDICS,DNB Post MBBS,GEN,"125,000","45,000",0,0,150
2,21057,Kerala,"Govt Med Coll, Kozhikode",MICROBIOLOGY,AIQ,GEN,"69,470","57,876",1,"50,00,000",3025
2,21059,Karnataka,"NarayanaHrudyalaya,Bommasandra",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,"125,000","56,250",0,0,2000
2,21060,Maharashtra,"New Thergaon Hosp, Thergaon",DGO(NBEMS),NBE Diploma,OBC,"125,000","75,144",0,0,200
2,21063,Bihar,"BIG Apollo Spectra, Patna",DNBGENERAL SURGERY,DNB Post MBBS,GEN,"125,000","70,000",0,0,160
2,21069,Karnataka,"Mysore Med Coll, Mysore",OPHTHALMOLOGY,AIQ,SC,"1,24,150","56,250",3,"50,00,000",1050
