Round,AI Rank,State,Institute,Course,Quota,Category,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds
5,165672,Madhya Pradesh,"SSMC, Rewa",FORENSIC MEDICINE,AIQ,SC,"1,01,500",75444,1,1000000,1140
5,165776,Karnataka,"Kasturba Med Coll, Mangalore",MICROBIOLOGY,MNG,GEN,"14,10,000","45,000",0,0,1290
5,165960,Uttar Pradesh,"Auton. State Med Coll, Ayodhya",ANATOMY,AIQ,OBC,40000,"1,00,980",2,"40,00,000",-
5,166414,Tamil Nadu,"ACS Med Coll, Chennai",FORENSIC MEDICINE,MNG,GEN,"5,00,000","20,000",0,0,1050
5,166609,Rajasthan,"Jhalawar Med Coll, Jhalawar",MICROBIOLOGY,AIQ,ST,"88,265","82,800",2,"25,00,000",Info Not Available
5,167675,Bihar,"Patna Med Coll, Patna",ANATOMY,AIQ,GEN,"9,000",82000,3,"25,00,000",1748
5,168143,Maharashtra,"Govt Med Coll, Gondia",PHYSIOLOGY,AIQ,GEN,"1,43,300",92522,1,5000000,500
5,168571,West Bengal,Burdwan Medical College,BIOCHEMISTRY,AIQ,OBC,"12,000",49884,3,"30,00,000",1099
5,168573,West Bengal,Murshidabad Med Coll,BIOCHEMISTRY,AIQ,OBC,"12,000",49884,3,"30,00,000",1208
5,168706,West Bengal,"NBMC, Darjeeling",SPM,AIQ,SC,"12,000",49884,3,"30,00,000",843
5,170752,Rajasthan,"SP Med Coll, Bikaner",ANATOMY,AIQ,OBC,"12,812","82,800",2,"25,00,000",Info Not Available
5,171464,Karnataka,"Belagavi IMS, Belagavi",FORENSIC MEDICINE,AIQ,SC,"69,150",56250,3,"50,00,000",1000
5,171629,Madhya Pradesh,"SSMC, Rewa",PHYSIOLOGY,AIQ,GEN,"1,01,500",75444,1,1000000,1140
5,172002,Uttar Pradesh,"Dr RML IMS, Lucknow",ANATOMY,AIQ,OBC,"37,500",108672,2,"40,00,000",Info Not Available
5,172570,Madhya Pradesh,"Gandhi Med Coll, Bhopal",PHYSIOLOGY,AIQ,OBC,"1,01,500",75444,1,1000000,1135
5,172972,Uttar Pradesh,"Govt Med Coll, Kannauj",ANATOMY,AIQ,GEN,40000,"1,00,980",2,"40,00,000",470
5,173305,Karnataka,Kodagu Inst of Med Sciences,FORENSIC MEDICINE,AIQ,SC,"69,150",56250,3,"50,00,000",600
5,173370,Punjab,"Guru Govind Singh, Faridkot",PHYSIOLOGY,AIQ,GEN,"1,00,000","67,968",1,"10,00,000",1000
5,174673,Jharkhand,"Rajendra IMS, Ranchi",MICROBIOLOGY,AIQ,ST,1500,"1,00,770",3,"30,00,000",1754
5,175290,Jammu and Kashmir,"Assoc Hosp Govt MC, Kathua",DNBPHARMACOLOGY,DNB Post MBBS,OBC,125000,"59,500",0,0,564
5,175773,Maharashtra,"VMMC, Solapur",PHYSIOLOGY,AIQ,OBC,"1,43,300",92522,1,5000000,763
5,176311,Madhya Pradesh,"SSMC, Rewa",PHYSIOLOGY,AIQ,GEN,"1,01,500",75444,1,1000000,1140
5,176441,West Bengal,"Medical College, Kolkata",FORENSIC MEDICINE,AIQ,OBC,"12,000",49884,3,"30,00,000",2668
5,177061,Uttar Pradesh,"Govt IMS, Kasna",ANATOMY,AIQ,OBC,40000,"1,00,980",2,"40,00,000",500
5,177163,Telangana,"Osmania Med Coll, Hyderabad",DPH,AIQ,SC,"25,000",58289,1,1000000,4800
5,178058,Maharashtra,"MGM Med Coll, Aurangabad",ANATOMY,MNG,GEN,"1,00,000",88000,1,2500000,700
5,179033,Tamil Nadu,"SRMC & RI, Chennai",PHYSIOLOGY,MNG,GEN,"6,00,000",48000,0,0,1800
5,179039,Madhya Pradesh,"MGM Med Coll, Indore",PHYSIOLOGY,AIQ,OBC,"1,01,500",75444,1,1000000,1300
5,179738,Uttar Pradesh,"Govt Med Coll, Firozobad",ANATOMY,AIQ,OBC,40000,"1,00,980",2,"40,00,000",517
5,179906,Rajasthan,"Jhalawar Med Coll, Jhalawar",ANATOMY,AIQ,GEN,"88,265","82,800",2,"25,00,000",Info Not Available
5,180130,Karnataka,"Hassan IMS, Hassan",ANATOMY,AIQ,GEN,"41,650",56250,3,"50,00,000",Info Not Available
5,180662,Bihar,"ESIC MC & Hosp Bihta, Patna",DNBBIOCHEMISTRY,DNB Post MBBS,GEN,125000,70000,1,"7,50,000",330
5,181037,Andhra Pradesh,"Andhra Med Coll, Vizag",PHYSIOLOGY,AIQ,SC,"48,600",60823,0,0,1030
5,181627,Bihar,"ESIC MC & Hosp Bihta, Patna",DNBPHYSIOLOGY,DNB Post MBBS,GEN,125000,70000,1,"7,50,000",330
5,181951,Uttar Pradesh,"Govt Med Coll, Kannauj",ANATOMY,AIQ,OBC,40000,"1,00,980",2,"40,00,000",470
5,182039,Tamil Nadu,"SRM Med Coll, Kancheepuram",ANATOMY,MNG,GEN,0,50923,0,0,1590
5,182049,Karnataka,"Bidar IMS, Bidar",PHYSIOLOGY,AIQ,GEN,"41,650",56250,3,"50,00,000",500
5,182069,Delhi,"Hamdard Institute, Delhi",PHARMACOLOGY,MNG,GEN,"10,50,000",80000,0,0,710
5,182081,Odisha,"VIMSAR, Burla",PHYSIOLOGY,AIQ,GEN,"38,500","88,686",2,"66,30,000",1071
5,182229,Haryana,"Kalpana Chawala Govt MC,Karnal",ANATOMY,AIQ,GEN,"1,25,000","1,00,980",0,0,500
5,183125,Tamil Nadu,"SRMC & RI, Chennai",ANATOMY,MNG,GEN,"6,00,000",48000,0,0,1800
5,183550,Maharashtra,"BVDU, Pune",MICROBIOLOGY,MNG,GEN,"10,00,000","76,000",1,"12,00,000",856
5,184189,Madhya Pradesh,"Govt Med Coll, Khandwa",PHYSIOLOGY,AIQ,GEN,"1,01,500",75444,1,1000000,-
5,184823,Tamil Nadu,Coimbatore Med Coll,MICROBIOLOGY,AIQ,EWS,"50,000","52,451",2,"40,00,000",1182
5,185614,Bihar,"Jawaharlal Nehru, Bhagalpur",ANATOMY,AIQ,GEN,"9,000",82000,3,"25,00,000",800
5,186514,Odisha,"Kalinga IMS, Bhubaneswar",PHARMACOLOGY,MNG,GEN,"7,50,000",70000,0,0,1750
5,186933,West Bengal,"NBMC, Darjeeling",ANATOMY,AIQ,GEN,"12,000",49884,3,"30,00,000",843
5,187064,Telangana,"Govt Med Coll, Mahabubnagar",ANATOMY,AIQ,GEN,"25,000",58289,1,2000000,900
5,187123,Tamil Nadu,"SRM Med Coll, Kancheepuram",ANATOMY,MNG,GEN,0,50923,0,0,1590
5,187162,Assam,"Assam Med Coll, Dibrugarh",PHYSIOLOGY,AIQ,GEN,"17,900","55,200",2,"20,00,000",1365
5,187652,Karnataka,"Gadag IMS, Gadag",PHYSIOLOGY,AIQ,GEN,"41,650",56250,3,"50,00,000",Info Not Available
5,187779,Tamil Nadu,"Vinayaka Missions, Salem",BIOCHEMISTRY,MNG,GEN,"2,68,000",0,0,0,560
5,187877,Maharashtra,"Rural Med Coll, LONI",FORENSIC MEDICINE,MNG,GEN,"6,70,000","64,559",0,0,1275
5,187888,Assam,"Silchar Med Coll, Silchar",PHYSIOLOGY,AIQ,GEN,"17,900","55,200",2,"20,00,000",1256
5,188490,Karnataka,"Hassan IMS, Hassan",PHYSIOLOGY,AIQ,OBC,"41,650",56250,3,"50,00,000",Info Not Available
5,188740,Tamil Nadu,"Sree Balaji Med Coll, Chennai",BIOCHEMISTRY,MNG,GEN,"1,00,000","25,000",0,0,1250
5,188796,Karnataka,"Kasturba Med Coll, Mangalore",BIOCHEMISTRY,MNG,GEN,"4,95,000","45,000",0,0,1290
5,188962,Maharashtra,"JN Med College, Meghe, Wardha",PHARMACOLOGY,MNG,GEN,"3,75,000","66,829",1,500000,2150
5,189026,Himachal Pradesh,"LalBahShastri Govt Med, Mandi",MICROBIOLOGY,AIQ,SC,"39,000","40,000",3,"40,00,000",500
5,189447,Karnataka,Karwar Inst of Med Sciences,ANATOMY,AIQ,GEN,"41,650",56250,3,"50,00,000",650
5,189943,Madhya Pradesh,"Gaja Raja Med Coll, Gwalior",ANATOMY,AIQ,GEN,"1,01,500",75444,1,1000000,1100
5,190001,Karnataka,"Rajeshwari, Bangalore",FORENSIC MEDICINE,MNG,GEN,"6,00,000","25,000",0,0,1460
5,190274,Punjab,"Govt Med Coll, Amritsar",ANATOMY,AIQ,GEN,"1,00,000","67,968",1,"10,00,000",951
5,190488,Madhya Pradesh,"MGM Med Coll, Indore",ANATOMY,AIQ,GEN,"1,01,500",75444,1,1000000,1300
5,190732,Rajasthan,"Govt Med Coll, Bharatpur",SPM,AIQ,ST,"12,812","82,800",2,"25,00,000",-
5,190748,Karnataka,"JSS Med Coll, Mysore",PHYSIOLOGY,MNG,GEN,"10,000","45,000",0,0,2060
5,191006,Chhattisgarh,"Govt Med Coll, Ambikapur",PHYSIOLOGY,AIQ,GEN,"20,000",67500,2,"50,00,000",785
5,191014,Kerala,"Amrita School of Med, Kochi",PHYSIOLOGY,MNG,GEN,"6,00,000",43000,0,0,1110
5,191286,Himachal Pradesh,"IGMC, Shimla",ANATOMY,AIQ,GEN,"39,000","40,000",3,"40,00,000",1031
5,191389,Odisha,"MKCG, Berhampur",ANATOMY,AIQ,GEN,"38,500","88,686",2,"66,30,000",1140
5,191920,Andhra Pradesh,"ACSR Medical College, Nellore",ANATOMY,AIQ,GEN,"48,600",60823,0,0,355
5,191942,Tripura,"Agartala Med Coll, Agartala",ANATOMY,AIQ,GEN,"1,50,000","55,200",1,"35,00,000",580
5,192607,West Bengal,Bankura Sammilani Med Coll,PHYSIOLOGY,AIQ,OBC,"12,000",49884,3,"30,00,000",1441
5,192949,Telangana,"Rajiv Gandhi IMS, Adilabad",ANATOMY,AIQ,GEN,"25,000",58289,1,2000000,Info Not Available
5,192958,Karnataka,"Kasturba Med Coll, Mangalore",PHYSIOLOGY,MNG,GEN,"4,95,000","45,000",0,0,1290
5,193220,Punjab,"Govt Med Coll, Patiala",ANATOMY,AIQ,GEN,"1,00,000","67,968",1,"10,00,000",1130
5,193246,Kerala,"TD Med Coll, Allepey",BIOCHEMISTRY,AIQ,SC,"69,470",57876,1,"50,00,000",1050
5,194087,Tamil Nadu,"ACS Med Coll, Chennai",ANATOMY,MNG,GEN,"5,00,000","20,000",0,0,1050
5,194250,Madhya Pradesh,"Atal Bihari Vajpayee, Vidisha",SPM,AIQ,ST,"1,01,500",75444,1,1000000,300
5,194251,Jammu and Kashmir,"Gove Med Coll, Jammu",ANATOMY,AIQ,OBC,"25,000",59500,0,0,1700
5,194313,Maharashtra,"Govt Med Coll, Gondia",ANATOMY,AIQ,GEN,"1,43,300",92522,1,5000000,500
5,194456,Karnataka,"Belagavi IMS, Belagavi",ANATOMY,AIQ,GEN,"41,650",56250,3,"50,00,000",1000
5,194491,Madhya Pradesh,"NSC Bose Med Coll, Jabalpur",ANATOMY,AIQ,GEN,"1,01,500",75444,1,1000000,1150
5,194559,Madhya Pradesh,"SSMC, Rewa",ANATOMY,AIQ,GEN,"1,01,500",75444,1,1000000,1140
5,194763,Karnataka,"Koppal Inst of MS, Koppal",ANATOMY,AIQ,GEN,"41,650",56250,3,"50,00,000",Info Not Available
5,194771,Uttar Pradesh,"Govt Allopathic Med Coll,Banda",ANATOMY,AIQ,OBC,40000,"1,00,980",2,"40,00,000",430
5,194878,Maharashtra,"Shri VR Naik Govt, Yavatmal",ANATOMY,AIQ,GEN,"1,43,300",92522,1,5000000,756
5,194900,Odisha,"Kalinga IMS, Bhubaneswar",ANATOMY,MNG,GEN,"7,50,000",70000,0,0,1750
5,195095,Tamil Nadu,"Chettinad Hosp&RI,Kanchipuram",ANATOMY,MNG,GEN,"3,00,000",48000,0,0,1180
5,195123,Gujarat,"SBKS, Vadodara",ANATOMY,MNG,GEN,0,"1,00,800",2,"5,00,000",1340
5,195426,Chhattisgarh,"Lakhi Ram Agrawal, Raigarh",PHYSIOLOGY,AIQ,OBC,"20,000",67500,2,"50,00,000",650
5,195463,Madhya Pradesh,"Gaja Raja Med Coll, Gwalior",ANATOMY,AIQ,OBC,"1,01,500",75444,1,1000000,1100
5,195548,Assam,"Fakhruddin Ali Ahmed, Barpeta",BIOCHEMISTRY,AIQ,SC,"17,900","55,200",2,"20,00,000",470
5,195921,Maharashtra,"BVDU, Sangli",BIOCHEMISTRY,MNG,GEN,"10,00,000","76,000",1,"12,00,000",853
5,196412,Bihar,"AN Magadh, Gaya",PHYSIOLOGY,AIQ,SC,"9,000",82000,3,"25,00,000",425
5,196442,Madhya Pradesh,"Govt Med Coll, Datia",SPM,AIQ,ST,"1,01,500",75444,1,1000000,540
5,196546,Tamil Nadu,"Sree Balaji Med Coll, Chennai",PHYSIOLOGY,MNG,GEN,"1,00,000","25,000",0,0,1250
5,196547,Delhi,"Hamdard Institute, Delhi",MICROBIOLOGY,MM,GEN,"12,00,000",80000,0,0,710
5,196794,Tamil Nadu,"SRMC & RI, Chennai",PHYSIOLOGY,MNG,GEN,"6,00,000",48000,0,0,1800
5,196854,Uttar Pradesh,"Shaik-ul-Hind, Saharanpur",PHARMACOLOGY,AIQ,ST,40000,"1,00,980",2,"40,00,000",500
5,196891,Uttar Pradesh,"Govt Med Coll, Firozobad",ANATOMY,AIQ,SC,40000,"1,00,980",2,"40,00,000",517
5,196912,Odisha,"Kalinga IMS, Bhubaneswar",PHARMACOLOGY,MNG,GEN,"7,50,000",70000,0,0,1750
5,196973,Karnataka,"Kasturba Med Coll, Mangalore",PHYSIOLOGY,MNG,GEN,"4,95,000","45,000",0,0,1290
5,197010,Maharashtra,"AFMC, Pune",FORENSIC MEDICINE,AFMS,GEN,"1,43,500",91282,5,"57,50,000",1082
5,197053,Madhya Pradesh,"Atal Bihari Vajpayee, Vidisha",PHYSIOLOGY,AIQ,OBC,"1,01,500",75444,1,1000000,300
5,197055,Chhattisgarh,"Govt Med Coll, Ambikapur",ANATOMY,AIQ,GEN,"20,000",67500,2,"50,00,000",785
5,197477,Chhattisgarh,"Lakhi Ram Agrawal, Raigarh",ANATOMY,AIQ,GEN,"20,000",67500,2,"50,00,000",650
5,197562,Maharashtra,"MGM Med Coll, Aurangabad",ANATOMY,MNG,GEN,"1,00,000",88000,1,2500000,700
5,197679,Karnataka,"JSS Med Coll, Mysore",PHYSIOLOGY,MNG,GEN,"10,000","45,000",0,0,2060
5,197981,Maharashtra,"DY Patil, Navi Mumbai",FORENSIC MEDICINE,MNG,GEN,"8,50,000",76629,1,1000000,1662
5,197983,Karnataka,"Rajeshwari, Bangalore",FORENSIC MEDICINE,MNG,GEN,"6,00,000","25,000",0,0,1460
5,197997,West Bengal,"School of Tropical Med,Kolkata",DCP,AIQ,EWS,"12,000",49884,2,"20,00,000",173
5,198012,Madhya Pradesh,"Govt Med Coll, Datia",BIOCHEMISTRY,AIQ,SC,"1,01,500",75444,1,1000000,540
5,198089,Madhya Pradesh,"Gandhi Med Coll, Bhopal",PHYSIOLOGY,AIQ,SC,"1,01,500",75444,1,1000000,1135
5,198090,Tamil Nadu,"ACS Med Coll, Chennai",BIOCHEMISTRY,MNG,GEN,"5,00,000","20,000",0,0,1050
5,198365,Madhya Pradesh,"Gandhi Med Coll, Bhopal",ANATOMY,AIQ,OBC,"1,01,500",75444,1,1000000,1135
5,198393,Karnataka,"Koppal Inst of MS, Koppal",ANATOMY,AIQ,GEN,"41,650",56250,3,"50,00,000",Info Not Available
5,198855,Tamil Nadu,"Saveetha, Kanchipuram",PHYSIOLOGY,MNG,GEN,"50,000","35,000",0,0,1250
5,198892,Odisha,"Kalinga IMS, Bhubaneswar",PHYSIOLOGY,MNG,GEN,"7,50,000",70000,0,0,1750
5,199069,Pondicherry,"Aarupadai Veedu, Pondicherry",ANATOMY,MNG,GEN,0,0,0,0,584
5,199335,West Bengal,Murshidabad Med Coll,BIOCHEMISTRY,AIQ,SC,"12,000",49884,3,"30,00,000",1208
5,199387,West Bengal,Burdwan Medical College,ANATOMY,AIQ,OBC,"12,000",49884,3,"30,00,000",1099
5,199755,Tamil Nadu,"Sree Balaji Med Coll, Chennai",PHYSIOLOGY,MNG,GEN,"1,00,000","25,000",0,0,1250
5,199804,Gujarat,"SBKS, Vadodara",ANATOMY,MNG,GEN,0,"1,00,800",2,"5,00,000",1340
5,200414,Maharashtra,"JN Med College, Meghe, Wardha",BIOCHEMISTRY,MNG,GEN,"3,75,000","66,829",1,500000,2150
5,200459,Andhra Pradesh,"Guntur Med Coll, Guntur",ANATOMY,AIQ,SC,"48,600",60823,0,0,1170
5,200852,Karnataka,"Koppal Inst of MS, Koppal",PHYSIOLOGY,AIQ,OBC,"41,650",56250,3,"50,00,000",Info Not Available
5,201031,Maharashtra,"Seth GS, Mumbai",ANATOMY,AIQ,OBC,"1,43,300",92522,1,5000000,2250
5,201079,Tamil Nadu,"ACS Med Coll, Chennai",BIOCHEMISTRY,MNG,GEN,"5,00,000","20,000",0,0,1050
5,201089,Tamil Nadu,"ACS Med Coll, Chennai",PHYSIOLOGY,MNG,GEN,"5,00,000","20,000",0,0,1050
5,201304,Tamil Nadu,"ACS Med Coll, Chennai",PHYSIOLOGY,MNG,GEN,"5,00,000","20,000",0,0,1050
5,201567,Uttar Pradesh,"BRD Med Coll, Gorakhpur",ANATOMY,AIQ,SC,40000,"1,00,980",2,"40,00,000",1050
5,201783,Odisha,"MKCG, Berhampur",PHARMACOLOGY,AIQ,ST,"38,500","88,686",2,"66,30,000",1140
5,201852,Tamil Nadu,"Sree Balaji Med Coll, Chennai",PHYSIOLOGY,MNG,GEN,"1,00,000","25,000",0,0,1250
5,201929,Karnataka,"JSS Med Coll, Mysore",ANATOMY,MNG,GEN,"10,000","45,000",0,0,2060
5,201979,Karnataka,"Shri BM Patil, Vijayapura",BIOCHEMISTRY,MNG,GEN,"55,000","45,000",0,0,1130
5,202107,Delhi,"Hamdard Institute, Delhi",BIOCHEMISTRY,MNG,GEN,"10,50,000",80000,0,0,710
5,202215,Pondicherry,"MGMC & RI, Pondicherry",PHYSIOLOGY,MNG,GEN,"1,00,000",0,0,0,1380
5,202367,Maharashtra,"JN Med College, Meghe, Wardha",PHYSIOLOGY,MNG,GEN,"3,75,000","66,829",1,500000,2150
5,202432,Chhattisgarh,"Govt Med Coll, Ambikapur",ANATOMY,AIQ,GEN,"20,000",67500,2,"50,00,000",785
5,202588,Pondicherry,"MGMC & RI, Pondicherry",ANATOMY,MNG,GEN,"1,00,000",0,0,0,1380
5,202787,Chhattisgarh,"Lakhi Ram Agrawal, Raigarh",ANATOMY,AIQ,OBC,"20,000",67500,2,"50,00,000",650
5,202867,Tripura,"Agartala Med Coll, Agartala",ANATOMY,AIQ,OBC,"1,50,000","55,200",1,"35,00,000",580
5,203220,Assam,"Gauhati Med Coll, Guwahati",BIOCHEMISTRY,AIQ,EWS,"17,900","55,200",2,"20,00,000",2185
5,203845,Maharashtra,"BVDU, Sangli",PHYSIOLOGY,MNG,GEN,"10,00,000","76,000",1,"12,00,000",853
5,204416,Jammu and Kashmir,"Govt Med Coll, Srinagar",PHYSIOLOGY,AIQ,OBC,"35,750",59500,0,0,2150
5,204520,Karnataka,"Raichur IMS, Raichur",ANATOMY,AIQ,GEN,"41,650",56250,3,"50,00,000",500
5,204590,Tamil Nadu,"ACS Med Coll, Chennai",BIOCHEMISTRY,MNG,GEN,"5,00,000","20,000",0,0,1050
5,204695,Maharashtra,"MGM Med Coll, Navi Mumbai",ANATOMY,MNG,GEN,"1,00,000",88000,1,2500000,1740
5,204904,Karnataka,"SDU Med Coll, Kolar",PHYSIOLOGY,MNG,GEN,0,"45,000",1,"22,00,000",1100
5,205375,Delhi,"Lady Hardinge, Delhi",BIOCHEMISTRY,DU,GEN,"57,600","1,26,927",0,0,877
