Round,AI Rank,State,Institute,Course,Quota,Category,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds
1,16865,Delhi,"Batra Hospital, Delhi",DNBORTHOPAEDICS,DNB Post MBBS,GEN,125000,61000,0,0,495
1,16870,Delhi,"ABVIMS (Dr RML Hosp), Delhi",ANAESTHESIOLOGY,IP,GEN,"41,000","1,20,965",0,0,1626
1,16871,Andhra Pradesh,"Rajiv Gandhi IMS, Srikakulam",ANAESTHESIOLOGY,AIQ,GEN,"48,600",60823,0,0,532
1,16874,Punjab,"Govt Med Coll, Patiala",ENT,AIQ,OBC,125000,"67,968",1,"10,00,000",1130
1,16876,Karnataka,"Koppal Inst of MS, Koppal",ANAESTHESIOLOGY,AIQ,GEN,124150,56250,3,"50,00,000",Info Not Available
1,16877,Kerala,"Apollo Adlux Hosp, Angamaly,KER",DNBFAMILY MEDICINE,DNB Post MBBS,GEN,125000,60000,0,0,300
1,16881,Maharashtra,"DY Patil, Navi Mumbai",GENERAL MEDICINE,MNG,GEN,4600000,76629,1,1000000,1662
1,16884,West Bengal,"IPGMER, Kolkata",PSYCHIATRY,AIQ,SC,"12,000",49884,3,"30,00,000",2300
1,16888,Kerala,"EMS Mem Hosp, Perinthalmanna",DCH(NBEMS),NBE Diploma,GEN,125000,57876,0,0,500
1,16891,Tamil Nadu,"Rajah Muthiah, Annamalainagar",GENERAL SURGERY,AIQ,EWS,"50,000","52,451",2,"40,00,000",1400
1,16894,Jammu and Kashmir,"Assoc Hosp Govt MC, Doda",DNBGENERAL SURGERY,DNB Post MBBS,GEN,125000,"59,500",0,0,300
1,16896,Maharashtra,"Govt Med Coll, Gondia",ANAESTHESIOLOGY,AIQ,GEN,143300,92522,1,5000000,500
1,16897,Maharashtra,"Govt Med Coll, Aurangabad",ANAESTHESIOLOGY,AIQ,EWS,143300,92522,1,5000000,1177
1,16898,Maharashtra,"Nandadeep Eye Hosp, Sangli",DNBOPHTHALMOLOGY,DNB Post MBBS,GEN,125000,64000,0,0,30
1,16899,Maharashtra,"Noble Hospital, Pune",DNBORTHOPAEDICS,DNB Post MBBS,GEN,125000,89700,0,0,350
1,16901,Maharashtra,"Govt Med Coll, Aurangabad",GENERAL SURGERY,AIQ,SC,143300,92522,1,5000000,1177
1,16902,Maharashtra,"DrHedgewarRugnalaya,Aurangabad",DNBORTHOPAEDICS,DNB Post MBBS,GEN,125000,71000,0,0,267
1,16903,Pondicherry,"RG Govt Wom&Child,Pondicherry",DGO(NBEMS),NBE Diploma,GEN,125000,43000,0,0,700
1,16904,Madhya Pradesh,"Bansal Hospital, Shahpura",DCH(NBEMS),NBE Diploma,GEN,125000,"65,000",0,0,301
1,16906,Karnataka,"Mandya IMS, Mandya",ANAESTHESIOLOGY,AIQ,OBC,124150,56250,3,"50,00,000",Info Not Available
1,16911,Kerala,"KIMS, Trivandrum",DNBGENERAL SURGERY,DNB Post MBBS,GEN,125000,57876,0,0,2000
1,16917,Chhattisgarh,"Pt JNM Med Coll, Raipur",OPHTHALMOLOGY,AIQ,OBC,"20,000",67500,2,"50,00,000",1246
1,16918,West Bengal,"BR Singh Hospital, Kolkata",DNBANAESTHESIOLOGY,DNB Post MBBS,OBC,125000,108564,0,0,465
1,16919,Maharashtra,"Sarakshi Netralaya, Nagpur",DNBOPHTHALMOLOGY,DNB Post MBBS,GEN,125000,"50,000",0,0,30
1,16922,Pondicherry,"IG GovtGenHosp&PGI,Pondicherry",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,125000,43000,0,0,626
1,16925,Tamil Nadu,Govt Thiruvarur Med Coll,GENERAL SURGERY,AIQ,EWS,"50,000","52,451",2,"40,00,000",555
1,16928,Jharkhand,"Rajendra IMS, Ranchi",ANAESTHESIOLOGY,AIQ,EWS,1500,"1,00,770",3,"30,00,000",1754
1,16931,Maharashtra,"Sri Bhausaheb, Dhule",ANAESTHESIOLOGY,AIQ,GEN,143300,92522,1,5000000,545
1,16933,Karnataka,"Manipal Hosp, Whitefield, BLR",DNBGENERAL SURGERY,DNB Post MBBS,GEN,125000,56250,0,0,287
1,16934,Haryana,"Sarvodaya Hospital, Faridabad",DNBGENERAL SURGERY,DNB Post MBBS,GEN,125000,73000,0,0,300
1,16938,West Bengal,Bankura Sammilani Med Coll,OPHTHALMOLOGY,AIQ,OBC,"12,000",49884,3,"30,00,000",1441
1,16939,Maharashtra,"Shri VR Naik Govt, Yavatmal",ANAESTHESIOLOGY,AIQ,GEN,143300,92522,1,5000000,756
1,16941,Andhra Pradesh,"Rangaraya Med Coll, Kakinada",ENT,AIQ,EWS,"48,600",60823,0,0,1450
1,16942,Delhi,"St Stephen's Hospital, Delhi",DNBFAMILY MEDICINE,DNB Post MBBS,GEN,125000,63000,0,0,595
1,16944,Maharashtra,"Seth GS, Mumbai",PATHOLOGY,AIQ,OBC,143300,92522,1,5000000,2250
1,16949,Jharkhand,"Bokaro General Hosp, Bokaro",DNBORTHOPAEDICS,DNB Post MBBS,GEN,125000,"60,588",0,0,910
1,16953,Karnataka,"St Philomena's Hosp,Bangalore",DNBGENERAL SURGERY,DNB Post MBBS,GEN,125000,56250,0,0,371
1,16957,Delhi,"Max SS Hosp,ShalimarBagh,Delhi",DNBEMERGENCY MEDICINE,DNB Post MBBS,GEN,125000,60000,0,0,250
1,16958,Andhra Pradesh,"Rajiv Gandhi IMS, Srikakulam",OPHTHALMOLOGY,AIQ,OBC,"48,600",60823,0,0,532
1,16959,Chandigarh,"Govt MultSpec Hosp, Chandigarh",DMRD(NBEMS),NBE Diploma,SC,125000,"1,07,000",0,0,500
1,16960,Delhi,"Mata Chanan Devi Hosp, Delhi",DNBGENERAL SURGERY,DNB Post MBBS,GEN,125000,60000,0,0,210
1,16962,Chhattisgarh,"District Hosp, Pandri,CHTSRGH",DGO(NBEMS),NBE Diploma,OBC,125000,"67,500",0,0,-
1,16966,Jharkhand,"MGM Med Coll, Jamshedpur",GENERAL MEDICINE,AIQ,SC,1500,54500,3,"30,00,000",540
1,16967,Karnataka,"Gadag IMS, Gadag",PAEDIATRICS,AIQ,SC,124150,56250,3,"50,00,000",Info Not Available
1,16968,Chhattisgarh,"Govt Med Coll, Rajnandgaon",ANAESTHESIOLOGY,AIQ,GEN,"20,000",67500,2,"50,00,000",650
1,16969,Maharashtra,"MGM Med Coll, Aurangabad",DERMATOLOGY,MNG,GEN,4000000,88000,1,2500000,700
1,16970,Haryana,"Civil Hospital, Faridabad",DGO(NBEMS),NBE Diploma,GEN,125000,100980,0,0,200
1,16971,Madhya Pradesh,"Govt Med Coll, Ratlam",ANAESTHESIOLOGY,AIQ,GEN,101500,75444,1,1000000,300
1,16974,Telangana,"Osmania Med Coll, Hyderabad",PSYCHIATRY,AIQ,OBC,"25,000",58289,1,2000000,4800
1,16975,Delhi,"Max SS Hosp, Saket, Delhi",DNBENT,DNB Post MBBS,GEN,125000,60000,0,0,539
1,16980,Uttar Pradesh,"Medanta Hosp, Sushanth Golf, Lucknow",DNBCARDIOTHORACIC 6 YRS,DNB Post MBBS,GEN,125000,65000,0,0,900
1,16983,Uttar Pradesh,"IMS(BHU), Varanasi",SPM,AIQ,GEN,"48,226","1,00,706",0,0,1165
1,16984,Delhi,"VMMC, Delhi",PHARMACOLOGY,AIQ,GEN,"41,000","1,20,965",0,0,1550
1,16988,Andhra Pradesh,"Kurnool Med Coll, Kurnool",OPHTHALMOLOGY,AIQ,EWS,"48,600",60823,0,0,1150
1,16993,Maharashtra,"RP Hosp & ResInstitute,Parbhani",DNBORTHOPAEDICS,DNB Post MBBS,GEN,125000,"35,000",0,0,321
1,16995,Tamil Nadu,Govt Villupuram Med Coll,GENERAL SURGERY,AIQ,EWS,"50,000","52,451",2,"40,00,000",670
1,16996,Rajasthan,"Govt RDBP Jaipuria Hosp,Jaipur",DNBORTHOPAEDICS,DNB Post MBBS,EWS,125000,"70,656",0,0,521
1,17002,Uttar Pradesh,"YatharthSS, Sec 1,GreatrNoida",DNBGENERAL SURGERY,DNB Post MBBS,GEN,125000,80000,0,0,450
1,17005,Maharashtra,"Govt Med Coll, Latur",ANAESTHESIOLOGY,AIQ,GEN,143300,92522,1,5000000,750
1,17008,Arunachal Pradesh,"Tomo Riba IHMS, Naharlagun",DNBOBG,DNB Post MBBS,OBC,125000,"25,000",2,"1,00,00,000",500
1,17009,Karnataka,"Narayana Hrudayalaya, Mysore",DGO(NBEMS),NBE Diploma,GEN,125000,"55,000",0,0,260
1,17010,Rajasthan,"SMS, Jaipur",PATHOLOGY,AIQ,GEN,"11,647","82,800",2,"25,00,000",5702
1,17011,Gujarat,"Govt Med Coll, Surat",PATHOLOGY,AIQ,GEN,"30,000",100800,1,"40,00,000",1150
1,17013,Karnataka,"Hassan IMS, Hassan",ENT,AIQ,OBC,124150,56250,3,"50,00,000",Info Not Available
1,17014,Kerala,"Dr Tony's SSEyeInst, Ernakulam",DNBOPHTHALMOLOGY,DNB Post MBBS,GEN,125000,57876,0,0,25
1,17016,Karnataka,"Kasturba Med Coll, Mangalore",PAEDIATRICS,MNG,GEN,2870000,"45,000",0,0,1290
1,17024,Karnataka,Bangalore West Lions Eye Hosp,DNBOPHTHALMOLOGY,DNB Post MBBS,GEN,125000,"56,250",0,0,160
1,17025,Rajasthan,"SMS, Jaipur",ANAESTHESIOLOGY,AIQ,EWS,"11,647","82,800",2,"25,00,000",5702
1,17028,Telangana,"Medicover Hospitals, Hyderabad",DNBGENERAL SURGERY,DNB Post MBBS,GEN,125000,"50,686",0,0,285
1,17032,Kerala,"Govt Med Coll, Kozhikode",PATHOLOGY,AIQ,OBC,"69,470",57876,1,"50,00,000",3025
1,17033,Jammu and Kashmir,"Sher-I-Kashmir, Srinagar",HOSPITAL ADMINISTRATION,AIQ,GEN,"11,000",82000,0,0,Info Not Available
1,17034,Kerala,"Little Flower Hosp, Angamaly",DNBGENERAL SURGERY,DNB Post MBBS,GEN,125000,57876,0,0,690
1,17035,Jharkhand,"Bokaro General Hosp, Bokaro",DNBGENERAL SURGERY,DNB Post MBBS,EWS,125000,"60,588",0,0,910
1,17037,Andhra Pradesh,"Rajiv Gandhi IMS, Kadapa",ANAESTHESIOLOGY,AIQ,GEN,"48,600",60823,0,0,715
1,17040,Maharashtra,"Khan Bahadur Bhabha Hosp,Mumbai",DNBGENERAL SURGERY,DNB Post MBBS,EWS,125000,"75,144",0,0,336
1,17041,Karnataka,"Siddhartha Med Coll, Tumkur",DERMATOLOGY,MNG,GEN,3150000,30000,0,0,960
1,17042,West Bengal,"NBMC, Darjeeling",ANAESTHESIOLOGY,AIQ,GEN,"12,000",49884,3,"30,00,000",843
1,17045,Telangana,"Asha Hospital, Hyderabad",DNBPSYCHIATRY,DNB Post MBBS,GEN,125000,58289,0,0,96
1,17047,Kerala,"Little Flower Hosp, Angamaly",DNBGENERAL SURGERY,DNB Post MBBS,GEN,125000,57876,0,0,690
1,17049,Tamil Nadu,"Sri RamakrishnaHosp,Coimbatore",DCH(NBEMS),NBE Diploma,GEN,125000,52451,0,0,1009
1,17050,Tamil Nadu,"Apollo Hosp, Greams Rd,Chennai",DNBENT,DNB Post MBBS,GEN,125000,52451,0,0,745
1,17053,Maharashtra,"SRTT, Ambajogai",ANAESTHESIOLOGY,AIQ,OBC,143300,92522,1,5000000,518
1,17054,Maharashtra,"Jupiter Hospital, Thane",DNBORTHOPAEDICS,DNB Post MBBS,GEN,125000,80000,0,0,350
1,17055,Telangana,"Osmania Med Coll, Hyderabad",PSYCHIATRY,AIQ,OBC,"25,000",58289,1,2000000,4800
1,17057,Maharashtra,"Grant Med Coll, Mumbai",PATHOLOGY,AIQ,GEN,143300,92522,1,5000000,2844
1,17058,Maharashtra,"Krishna IMS, Karad",RADIO DIAGNOSIS,MNG,GEN,4400000,88213,0,0,1125
1,17061,Maharashtra,"Grant Med Coll, Mumbai",PHARMACOLOGY,AIQ,GEN,143300,92522,1,5000000,2844
1,17062,Maharashtra,"KEM Hospital, Pune",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,125000,90000,0,0,550
1,17066,Karnataka,"Kasturba Med Coll, Mangalore",PAEDIATRICS,MNG,GEN,2870000,"45,000",0,0,1290
1,17074,West Bengal,"Medical College, Kolkata",OPHTHALMOLOGY,AIQ,OBC,"12,000",49884,3,"30,00,000",2668
1,17076,Kerala,"Little Flower Hosp, Angamaly",DNBGENERAL SURGERY,DNB Post MBBS,GEN,125000,57876,0,0,690
1,17077,Tamil Nadu,"Apollo Hosp, Greams Rd,Chennai",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,125000,52451,0,0,745
1,17078,Jharkhand,"MGM Med Coll, Jamshedpur",ANAESTHESIOLOGY,AIQ,GEN,1500,54500,3,"30,00,000",540
1,17079,Karnataka,"Kasturba Med Coll, Mangalore",ORTHOPAEDICS,MNG,GEN,2870000,"45,000",0,0,1290
1,17083,Andhra Pradesh,"Aayush NRI HPL, Vijayawada",DNBEMERGENCY MEDICINE,DNB Post MBBS,GEN,125000,51000,0,0,200
1,17084,Tamil Nadu,"Dr Rangarajan Mem Hosp,Chennai",DNBGENERAL SURGERY,DNB Post MBBS,GEN,125000,50923,0,0,176
1,17085,Uttar Pradesh,"MLN Med Coll, Allahabad",ANAESTHESIOLOGY,AIQ,OBC,40000,"1,00,980",2,"40,00,000",Info Not Available
1,17087,Goa,"Goa Med Coll, Panaji",PSYCHIATRY,AIQ,EWS,122522,60000,1,"50,00,000",1160
1,17089,Dadra and Nagar Haveli,"NAMO MERI Govt MedColl,Silvassa",OPHTHALMOLOGY,AIQ,OBC,1000000,50000,3,5000000,650
1,17090,Karnataka,"Kasturba Med Coll, Manipal",ORTHOPAEDICS,MNG,GEN,2870000,"45,000",0,0,2032
1,17091,Tamil Nadu,"Vijaya Hospital, Chennai",DNBGENERAL SURGERY,DNB Post MBBS,GEN,125000,52451,0,0,281
1,17094,Haryana,"Pt BD Sharma, Rohtak",PATHOLOGY,AIQ,GEN,125000,"1,00,980",0,0,2080
1,17096,Telangana,"Asha Hospital, Hyderabad",DNBPSYCHIATRY,DNB Post MBBS,GEN,125000,58289,0,0,96
1,17097,Andhra Pradesh,"Govt Med Coll, Ananthapuram",ANAESTHESIOLOGY,AIQ,OBC,"48,600",60823,0,0,500
1,17100,Assam,"Assam Med Coll, Dibrugarh",PSYCHIATRY,AIQ,OBC,"17,900","55,200",2,"20,00,000",1365
1,17101,Goa,"Goa Med Coll, Panaji",PAEDIATRICS,AIQ,SC,122522,60000,1,"50,00,000",1160
1,17103,Haryana,"Pt BD Sharma, Rohtak",PATHOLOGY,AIQ,GEN,125000,"1,00,980",0,0,2080
1,17104,Maharashtra,"Govt Med Coll, Nagpur",GENERAL MEDICINE,AIQ,ST,143300,92522,1,5000000,1866
1,17105,Gujarat,"SBKS, Vadodara",GENERAL MEDICINE,JM,GEN,2790000,"1,00,800",1,"15,00,000",1340
1,17108,Rajasthan,"Alakh Nayan Ophthal, Udaipur",DNBOPHTHALMOLOGY,DNB Post MBBS,GEN,125000,55200,0,0,100
1,17111,Uttar Pradesh,"S N Med Coll, Agra",DCH,AIQ,OBC,40000,"1,00,980",2,"20,00,000",976
1,17113,Delhi,"ABVIMS (Dr RML Hosp), Delhi",GENERAL MEDICINE,IP,SC,"41,000","1,20,965",0,0,1626
1,17115,Delhi,Human care Med Trust Dwarka,DNBEMERGENCY MEDICINE,DNB Post MBBS,GEN,125000,57000,0,0,380
1,17116,Maharashtra,"SRCC Children's Hosp, Mumbai",DCH(NBEMS),NBE Diploma,GEN,125000,85000,0,0,207
1,17117,Haryana,"ESIC Med Coll, Faridabad",ANAESTHESIOLOGY,AIQ,OBC,250000,"1,15,853",2,"10,00,000",625
1,17118,Rajasthan,"SMS, Jaipur",PALLIATIVE MEDICINE,AIQ,OBC,"11,647","82,800",2,"25,00,000",5702
1,17120,Karnataka,"Kasturba Med Coll, Manipal",ANAESTHESIOLOGY,MNG,GEN,2188000,"45,000",0,0,2032
1,17121,Tamil Nadu,"Madurai Med Coll, Madurai",ANAESTHESIOLOGY,AIQ,EWS,"50,000","52,451",2,"40,00,000",3518
1,17122,Karnataka,"JN Medical College, Belgaum",GENERAL MEDICINE,MNG,GEN,3382000,"45,000",1,"10,00,000",2400
1,17124,Karnataka,"VIMS, Bellary",OBG,AIQ,SC,124150,56250,3,"50,00,000",1295
1,17125,Maharashtra,"MGIMS, Wardha",ANAESTHESIOLOGY,AIQ,OBC,143300,89698,1,5000000,1000
1,17126,Delhi,"UCMS, Delhi",ORTHOPAEDICS,DU,SC,"57,600","1,26,927",0,0,1000
1,17128,Delhi,"Max SS Hosp, Saket, Delhi",DNBRADIATION ONCOLOGY,DNB Post MBBS,GEN,125000,60000,0,0,539
1,17134,Gujarat,"GMERS MedColl Hosp,Himmatnagar",DNBENT,DNB Post MBBS,OBC,125000,"1,00,800",0,0,700
1,17135,Maharashtra,"BARC Hosp, Mumbai",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,125000,96000,0,0,390
1,17136,Delhi,"ABVIMS (Dr RML Hosp), Delhi",ANAESTHESIOLOGY,IP,GEN,"41,000","1,20,965",0,0,1626
1,17137,Karnataka,"Siddhartha Med Coll, Tumkur",RADIO DIAGNOSIS,MNG,GEN,3150000,30000,0,0,960
1,17140,Madhya Pradesh,"ShalbyHos,RSBhandariMarg,Indore",DNBORTHOPAEDICS,DNB Post MBBS,GEN,125000,"69,115",0,0,190
1,17142,Odisha,"SCB, Cuttack",PAEDIATRICS,AIQ,SC,"38,500",70686,2,"53,30,000",2106
1,17145,Jharkhand,"Tata Motors Hosp, Jamshedpur",DNBORTHOPAEDICS,DNB Post MBBS,GEN,125000,56100,0,0,404
1,17146,Haryana,"Fortis Escorts Hosp, Faridabad",DNBGENERAL SURGERY,DNB Post MBBS,GEN,125000,71100,0,0,210
1,17147,Kerala,"KIMS, Trivandrum",DNBENT,DNB Post MBBS,GEN,125000,57876,0,0,2000
1,17148,Uttarakhand,"Doon Med Coll, Dehradun",PATHOLOGY,AIQ,GEN,"60,000","71,257",2,"2,50,00,000",436
1,17149,Tamil Nadu,"Madras Medical Mission,Chennai",DNBCARDIOTHORACIC 6 YRS,DNB Post MBBS,GEN,125000,52500,0,0,200
1,17150,Tamil Nadu,"Kovai MedicalCentre,Coimbatore",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,125000,52451,0,0,950
1,17151,Uttar Pradesh,"Autonomous State MC, Firozabad",DNBEMERGENCY MEDICINE,DNB Post MBBS,OBC,125000,"80,000",0,0,244
1,17153,Kerala,"ChaithanyaEyeHosp,Trivandrum",DNBOPHTHALMOLOGY,DNB Post MBBS,GEN,125000,57876,0,0,50
1,17155,Rajasthan,"Dr Virendra Eye Hosp, Jaipur",DNBOPHTHALMOLOGY,DNB Post MBBS,GEN,125000,48000,0,0,25
1,17160,Maharashtra,"BJMC, Pune",PATHOLOGY,AIQ,GEN,143300,92522,1,5000000,1296
1,17165,Kerala,"Lourdes Hospital, Kochi",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,125000,57876,0,0,600
1,17167,Tamil Nadu,"Dr Jeyasekharan Hosp,Nagercoil",DNBGENERAL SURGERY,DNB Post MBBS,GEN,125000,52451,0,0,200
1,17168,Delhi,"MaxSmart SS(SaketCityH),Delhi",DNBORTHOPAEDICS,DNB Post MBBS,GEN,125000,57000,0,0,250
1,17173,Telangana,"Osmania Med Coll, Hyderabad",OBG,AIQ,SC,"25,000",58289,1,2000000,4800
1,17174,Uttar Pradesh,"Sankara Eye Hosp, Kanpur Nagar",DNBOPHTHALMOLOGY,DNB Post MBBS,GEN,125000,56100,0,0,113
1,17176,Haryana,"Artemis Health Inst, Gurgaon",DNBGENERAL SURGERY,DNB Post MBBS,GEN,125000,56000,0,0,394
1,17180,Tamil Nadu,"Sri RamakrishnaHosp,Coimbatore",DCH(NBEMS),NBE Diploma,GEN,125000,52451,0,0,1009
1,17181,Andhra Pradesh,"SV Med Coll, Tirupati",PATHOLOGY,AIQ,GEN,"48,600",60823,0,0,940
1,17183,Maharashtra,"SuryaChildren'sMedicare,Mumbai",DCH(NBEMS),NBE Diploma,GEN,125000,"89,698",0,0,200
1,17190,Uttar Pradesh,"LLRM Med Coll, Meerut",ANAESTHESIOLOGY,AIQ,OBC,40000,"1,00,980",2,"40,00,000",1090
1,17195,Chandigarh,"GMC, Chandigarh",OPHTHALMOLOGY,AIQ,SC,"34,500","1,07,000",0,0,967
1,17198,Karnataka,Karwar Inst of Med Sciences,ANAESTHESIOLOGY,AIQ,OBC,124150,56250,3,"50,00,000",650
1,17199,Andhra Pradesh,"Kurnool Med Coll, Kurnool",OBG,AIQ,SC,"48,600",60823,0,0,1150
1,17200,Tamil Nadu,"Rajah Muthiah, Annamalainagar",GENERAL MEDICINE,AIQ,SC,"50,000","52,451",2,"40,00,000",1400
1,17201,Andhra Pradesh,"Rangaraya Med Coll, Kakinada",RADIATION ONCOLOGY,AIQ,OBC,"48,600",60823,0,0,1450
1,17202,Jharkhand,"CIP, Ranchi",PSYCHIATRY,AIQ,SC,3000,"1,00,706",0,0,643
1,17204,Maharashtra,"BVDU, Sangli",GENERAL MEDICINE,MNG,GEN,2801450,"76,000",1,"12,00,000",853
1,17205,Kerala,"Aster Medcity, Kochi",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,125000,57876,0,0,500
1,17206,Andhra Pradesh,"Govt Siddhartha, Vijaywada",OBG,AIQ,SC,"48,600",60823,0,0,707
1,17210,Haryana,"Sarvodaya Hospital, Faridabad",DNBGENERAL SURGERY,DNB Post MBBS,GEN,125000,73000,0,0,300
1,17213,Andhra Pradesh,"Rajiv Gandhi IMS, Kadapa",ANAESTHESIOLOGY,AIQ,GEN,"48,600",60823,0,0,715
1,17214,Maharashtra,"Suraj Eye Institute, Nagpur",DNBOPHTHALMOLOGY,DNB Post MBBS,GEN,125000,"51,000",0,0,30
1,17215,Kerala,"Holy Cross Hospital, Kollam",DNBGENERAL SURGERY,DNB Post MBBS,GEN,125000,57876,0,0,390
1,17216,Uttar Pradesh,"JNMC (AMU), Aligarh",ANAESTHESIOLOGY,AMU,GEN,38000,"1,08,000",0,0,1269
1,17218,Tamil Nadu,"St Isabels Hospital, Chennai",DNBGENERAL SURGERY,DNB Post MBBS,GEN,125000,52451,0,0,300
1,17219,Tamil Nadu,"Southern Railway Hosp, Chennai",DNBGENERAL MEDICINE,DNB Post MBBS,SC,125000,"52,451",0,0,505
1,17220,Andhra Pradesh,"Kurnool Med Coll, Kurnool",PSYCHIATRY,AIQ,OBC,"48,600",60823,0,0,1150
1,17227,Haryana,"Artemis Health Inst, Gurgaon",DNBGENERAL SURGERY,DNB Post MBBS,GEN,125000,56000,0,0,394
1,17228,Tamil Nadu,"KG Hospital, Coimbatore",DCH(NBEMS),NBE Diploma,GEN,125000,52451,0,0,250
1,17230,Tamil Nadu,"SRMC & RI, Chennai",OBG,MNG,GEN,3200000,48000,0,0,1800
1,17232,Delhi,"Lady Hardinge, Delhi",RADIO DIAGNOSIS,DU,ST,"57,600","1,26,927",0,0,877
1,17233,Punjab,"Govt Med Coll, Amritsar",DCH,AIQ,OBC,125000,"67,968",1,"10,00,000",951
1,17234,Maharashtra,"Saifee Hospital, Mumbai",DNBORTHOPAEDICS,DNB Post MBBS,GEN,125000,89700,0,0,257
1,17235,Karnataka,"Kasturba Med Coll, Manipal",TBRD,MNG,GEN,1990000,"45,000",0,0,2032
1,17237,Chhattisgarh,"Lakhi Ram Agrawal, Raigarh",ANAESTHESIOLOGY,AIQ,GEN,"20,000",67500,2,"50,00,000",650
1,17246,Jammu and Kashmir,"SDH Kupwara, Kupwara",DNBGENERAL SURGERY,DNB Post MBBS,GEN,125000,48000,0,0,200
1,17247,Karnataka,"St Philomena's Hosp,Bangalore",DNBGENERAL SURGERY,DNB Post MBBS,GEN,125000,56250,0,0,371
1,17248,Uttar Pradesh,"IMS(BHU), Varanasi",GENERAL SURGERY,BHU,OBC,"48,226","1,00,706",0,0,1165
1,17250,Tamil Nadu,"Mohan Kumaramangalam, Salem",OBG,AIQ,SC,"50,000","52,451",2,"40,00,000",1642
1,17255,West Bengal,"ICH Hosp, Kolkata",DNBPAEDIATRIC SURGERY 6 YRS,DNB Post MBBS,GEN,125000,"43,000",0,0,200
1,17256,Tamil Nadu,"Rajan Eye Care, Chennai",DNBOPHTHALMOLOGY,DNB Post MBBS,GEN,125000,"35,000",0,0,30
1,17259,Assam,"Silchar Med Coll, Silchar",ANAESTHESIOLOGY,AIQ,GEN,"17,900","55,200",2,"20,00,000",1256
1,17261,Uttar Pradesh,"Max SS Hosp, Ghaziabad",DNBGENERAL SURGERY,DNB Post MBBS,GEN,125000,60000,0,0,436
1,17263,Delhi,"MaxSmart SS(SaketCityH),Delhi",DNBORTHOPAEDICS,DNB Post MBBS,GEN,125000,57000,0,0,250
1,17264,Odisha,"SCB, Cuttack",ANAESTHESIOLOGY,AIQ,OBC,"38,500",70686,2,"53,30,000",2106
1,17266,Punjab,"Satguru Partap Singh,Ludhiana",DNBGENERAL SURGERY,DNB Post MBBS,GEN,125000,67968,0,0,350
1,17267,Uttar Pradesh,"Fortis Hospital, Noida",DNBGENERAL SURGERY,DNB Post MBBS,GEN,125000,58000,0,0,278
1,17269,Gujarat,"Shree Krishna(ParamMedC),Anand",DNBRADIATION ONCOLOGY,DNB Post MBBS,GEN,125000,"84,000",0,0,1050
1,17271,Uttar Pradesh,"MLB Med Coll, Jhansi",DCH,AIQ,EWS,40000,"1,00,980",2,"20,00,000",700
1,17274,Karnataka,"St Philomena's Hosp,Bangalore",DNBEMERGENCY MEDICINE,DNB Post MBBS,GEN,125000,56250,0,0,371
1,17278,Rajasthan,"Manipal Hospital, Jaipur",DNBEMERGENCY MEDICINE,DNB Post MBBS,GEN,125000,69200,0,0,225
1,17279,Tamil Nadu,"Madras Medical Mission,Chennai",DNBCARDIOTHORACIC 6 YRS,DNB Post MBBS,GEN,125000,52500,0,0,200
1,17281,Uttar Pradesh,"Autonomous State MC, Firozabad",DNBEMERGENCY MEDICINE,DNB Post MBBS,EWS,125000,"80,000",0,0,244
1,17288,Karnataka,"Bangalore Baptist, Bangalore",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,125000,56250,0,0,340
1,17292,Maharashtra,"Suraj Eye Institute, Nagpur",DNBOPHTHALMOLOGY,DNB Post MBBS,GEN,125000,"51,000",0,0,30
1,17294,Karnataka,"Sparsh SS Hosp, Yeshwanthpur",DNBGENERAL SURGERY,DNB Post MBBS,GEN,125000,"56,250",0,0,250
1,17297,Uttar Pradesh,"Yashoda SS Hosp,Ghaziabad",DNBGENERAL SURGERY,DNB Post MBBS,GEN,125000,70000,0,0,306
1,17301,Delhi,"Lady Hardinge, Delhi",PATHOLOGY,AIQ,EWS,"57,600","1,26,927",0,0,877
1,17305,Tamil Nadu,"The Eye Foundation, Coimbatore",DNBOPHTHALMOLOGY,DNB Post MBBS,GEN,125000,52451,0,0,15
1,17310,West Bengal,"IPGMER, Kolkata",PATHOLOGY,AIQ,GEN,"12,000",49884,3,"30,00,000",2300
1,17311,Karnataka,"BGS Global Hospital, Kengeri",DNBNEUROSURGERY 6 YRS,DNB Post MBBS,GEN,125000,"56,250",0,0,450
1,17312,Tamil Nadu,"Govt HQ Hosp, Cuddalore",DGO(NBEMS),NBE Diploma,GEN,125000,52451,2,"20,00,000",750
1,17316,West Bengal,"Medical College, Kolkata",DGO,AIQ,GEN,"12,000",49884,2,"20,00,000",2668
1,17318,Tamil Nadu,"St Isabels Hospital, Chennai",DNBGENERAL SURGERY,DNB Post MBBS,GEN,125000,52451,0,0,300
