Round,AI Rank,State,Institute,Course,Quota,Category,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds
4,61881,Uttar Pradesh,"KGMU, Lucknow",IHBT,AIQ,SC,"54,700",109955,2,"40,00,000",4500
4,61934,Uttar Pradesh,"AsianVivekanandSSHosp,Moradabad",DFAM(NBEMS),NBE Diploma,GEN,125000,"58,100",0,0,250
4,61944,Pondicherry,"SLIMS, Pondicherry",DERMATOLOGY,MNG,GEN,"70,00,000",43000,0,0,1230
4,61994,Maharashtra,"Indira Gandhi MedColl, Nagpur",SPM,AIQ,GEN,"1,43,300",92522,1,5000000,822
4,62075,Maharashtra,"Govt Med Coll, Akola",SPM,AIQ,GEN,"1,43,300",92522,1,5000000,840
4,62288,Delhi,"Lady Hardinge, Delhi",SPM,DU,GEN,"57,600","1,26,927",0,0,877
4,62419,Haryana,"MMIMS, Mullana, Ambala",ORTHOPAEDICS,MNG,GEN,"31,95,000",56100,1,1000000,940
4,62532,Andhra Pradesh,"Rajiv Gandhi IMS, Ongole",PHYSIOLOGY,AIQ,GEN,"48,600",60823,0,0,500
4,62568,West Bengal,"School of Tropical Med,Kolkata",DCP,AIQ,GEN,"12,000",49884,2,"20,00,000",173
4,62672,Maharashtra,"Seth GS, Mumbai",MICROBIOLOGY,AIQ,GEN,"1,43,300",92522,1,5000000,2250
4,62830,Karnataka,"JSS Med Coll, Mysore",PATHOLOGY,MNG,GEN,"9,40,000","45,000",0,0,2060
4,62991,Pondicherry,"Vinayaka Missions, Karaikal",OBG,MNG,GEN,"38,00,000",40000,0,0,590
4,63109,Uttar Pradesh,"Govt IMS, Kasna",MICROBIOLOGY,AIQ,OBC,40000,"1,00,980",2,"40,00,000",500
4,63137,Tripura,"Agartala Med Coll, Agartala",SPM,AIQ,GEN,"1,50,000","55,200",1,"35,00,000",580
4,63228,Karnataka,"Siddhartha Med Coll, Tumkur",ORTHOPAEDICS,MNG,GEN,"31,50,000",30000,0,0,960
4,63240,Telangana,"MNJ Inst of Oncology,Hyderabad",DNBPALLIATIVE MEDICINE,DNB Post MBBS,SC,125000,58289,0,0,500
4,63245,Rajasthan,"SMS, Jaipur",PATHOLOGY,AIQ,SC,"11,647","82,800",2,"25,00,000",5702
4,63526,Maharashtra,"BJMC, Pune",MICROBIOLOGY,AIQ,GEN,"1,43,300",92522,1,5000000,1296
4,63556,Haryana,"Civil Hospital, Ambala Cantt",DLO(NBEMS),NBE Diploma,SC,125000,100980,0,0,Info Not Available
4,63562,Rajasthan,"General Hospital, Karauli",DFAM(NBEMS),NBE Diploma,OBC,125000,"60,375",0,0,Info Not Available
4,63943,Andhra Pradesh,"SV Med Coll, Tirupati",SPM,AIQ,GEN,"48,600",60823,0,0,940
4,64159,Gujarat,"BJMC, Ahmedabad",FORENSIC MEDICINE,AIQ,GEN,"30,000",100800,0,0,1557
4,64174,Madhya Pradesh,"District Hospital, Sagar, MP",DFAM(NBEMS),NBE Diploma,OBC,125000,75444,3,2000000,-
4,64220,Uttar Pradesh,"MRA Med Coll, Ambedkarnagar",SPM,AIQ,GEN,40000,"1,00,980",2,"40,00,000",490
4,64258,Jammu and Kashmir,"Govt Med Coll, Srinagar",MICROBIOLOGY,AIQ,GEN,"35,750",59500,0,0,2150
4,64391,Maharashtra,"DY Patil, Pimpri, Pune",OBG,MNG,GEN,"55,00,000","76,629",1,0,2011
4,64450,Uttar Pradesh,"GSVM Med Coll, Kanpur",DA,AIQ,SC,40000,"1,00,980",2,"20,00,000",2083
4,64461,Bihar,"Darbhanga, Lehriasarai",PHARMACOLOGY,AIQ,GEN,"9,000",82000,3,"25,00,000",1030
4,64468,Karnataka,"Bangalore Med Coll, Bangalore",MICROBIOLOGY,AIQ,GEN,"69,150",56250,3,"50,00,000",1993
4,64518,Madhya Pradesh,"Gandhi Med Coll, Bhopal",PATHOLOGY,AIQ,SC,"1,01,500",75444,1,1000000,1135
4,64567,Jammu and Kashmir,"Govt Med Coll, Srinagar",MICROBIOLOGY,AIQ,GEN,"35,750",59500,0,0,2150
4,64617,Maharashtra,"JN Med College, Meghe, Wardha",ANAESTHESIOLOGY,MNG,GEN,"24,00,000","66,829",1,500000,2150
4,64700,Andhra Pradesh,"Guntur Med Coll, Guntur",GENERAL SURGERY,AIQ,ST,"48,600",60823,0,0,1170
4,64760,Madhya Pradesh,"Govt Med Coll, Datia",OBG,AIQ,ST,"1,01,500",75444,1,1000000,540
4,64828,Uttar Pradesh,"Govt IMS, Kasna",PATHOLOGY,AIQ,SC,40000,"1,00,980",2,"40,00,000",500
4,64877,Bihar,"Nalanda Med Coll, Patna",SPM,AIQ,OBC,"9,000",82000,3,"25,00,000",750
4,64897,Jammu and Kashmir,"District Hospital, Kulgam",DFAM(NBEMS),NBE Diploma,OBC,125000,48000,0,0,200
4,65063,Pondicherry,"Aarupadai Veedu, Pondicherry",GENERAL MEDICINE,MNG,GEN,"43,00,000",40000,0,0,584
4,65271,Assam,"Jorhat Med Coll, Jorhat",SPM,AIQ,OBC,"17,900","55,200",2,"20,00,000",814
4,65365,Tamil Nadu,"Saveetha, Kanchipuram",GENERAL SURGERY,MNG,GEN,"36,00,000","35,000",0,0,1250
4,65378,Gujarat,"MP Shah, Jamnagar",IHBT,AIQ,OBC,"30,000",100800,1,"40,00,000",1250
4,65405,Karnataka,"Shimoga IMS, Shimoga",MICROBIOLOGY,AIQ,OBC,"69,150",56250,3,"50,00,000",950
4,65526,Karnataka,"District Hospital, Haveri",DA(NBEMS),NBE Diploma,SC,125000,"45,000",1,2000000,Info Not Available
4,65531,Jammu and Kashmir,"Assoc Hosp Govt MC, Kathua",DNBCOMMUNITY MEDICINE,DNB Post MBBS,GEN,125000,"59,500",0,0,564
4,65562,Andhra Pradesh,"Area Hospital, Adoni",DO(NBEMS),NBE Diploma,SC,125000,60823,0,0,Info Not Available
4,65563,Chhattisgarh,"Pt JNM Med Coll, Raipur",SPM,AIQ,GEN,"20,000",67500,2,"50,00,000",1246
4,65793,Pondicherry,"Aarupadai Veedu, Pondicherry",GENERAL MEDICINE,MNG,GEN,"43,00,000",40000,0,0,584
4,65884,Delhi,"NIHFW (Health&FamiWelf),Delhi",DHEALTHA,AIQ,OBC,"57,600","1,26,927",0,0,Info Not Available
4,65893,Andhra Pradesh,"Rangaraya Med Coll, Kakinada",HOSPITAL ADMINISTRATION,AIQ,EWS,"48,600",60823,0,0,1450
4,65910,Tripura,"IGM Hospital, Agartala",DFAM(NBEMS),NBE Diploma,GEN,125000,"42,000",1,"15,00,000",Info Not Available
4,65946,Rajasthan,"RNT, Udaipur",GENERAL SURGERY,AIQ,ST,"12,812","82,800",2,"25,00,000",2206
4,65958,Goa,"Goa Med Coll, Panaji",FORENSIC MEDICINE,AIQ,GEN,"1,22,522",60000,1,"50,00,000",1160
4,65960,Maharashtra,"JN Med College, Meghe, Wardha",ANAESTHESIOLOGY,MNG,GEN,"24,00,000","66,829",1,500000,2150
4,66037,Uttar Pradesh,"Rana Beni MS DistHosp,Raebareli",DNBGENERAL MEDICINE,DNB Post MBBS,ST,125000,"70,000",0,0,-
4,66109,Madhya Pradesh,"SSMC, Rewa",OBG,AIQ,ST,"1,01,500",75444,1,1000000,1140
4,66111,Karnataka,"Bidar IMS, Bidar",PHARMACOLOGY,AIQ,GEN,"69,150",56250,3,"50,00,000",500
4,66140,Tamil Nadu,"Kilpauk Med Coll, Chennai",MICROBIOLOGY,AIQ,SC,"50,000","52,451",2,"40,00,000",1700
4,66189,Odisha,"MKCG, Berhampur",IHBT,AIQ,OBC,"38,500",70686,2,"53,30,000",1140
4,66297,Karnataka,"JN Medical College, Belgaum",ENT,MNG,GEN,"27,90,000","45,000",1,"10,00,000",2400
4,66429,Rajasthan,"SK Hospital, Sikar, Rajasthan",DO(NBEMS),NBE Diploma,SC,125000,"60,375",0,0,Info Not Available
4,66833,Tamil Nadu,"SRMC & RI, Chennai",ANAESTHESIOLOGY,MNG,GEN,"32,00,000",48000,0,0,1800
4,66835,Himachal Pradesh,"IGMC, Shimla",SPM,AIQ,GEN,"39,000","40,000",3,"40,00,000",1031
4,66857,Maharashtra,"Seth GS, Mumbai",FORENSIC MEDICINE,AIQ,GEN,"1,43,300",92522,1,5000000,2250
4,67077,Assam,"Gauhati Med Coll, Guwahati",BIOCHEMISTRY,AIQ,EWS,"17,900","55,200",2,"20,00,000",2185
4,67098,Assam,"Haji Abdul Majid, Hojai, Assam",DFAM(NBEMS),NBE Diploma,GEN,125000,"35,000",0,0,181
4,67139,Dadra and Nagar Haveli,"NAMO MERI Govt MedColl,Silvassa",SPM,AIQ,GEN,"5,75,000",50000,3,5000000,650
4,67176,Maharashtra,"Lokmanya Tilak, Sion, Mumbai",DA,AIQ,SC,"1,43,300",92522,1,5000000,1462
4,67188,Rajasthan,"SP Med Coll, Bikaner",IHBT,AIQ,EWS,"12,812","82,800",2,"25,00,000",Info Not Available
4,67240,Assam,"Haji Abdul Majid, Hojai, Assam",DFAM(NBEMS),NBE Diploma,GEN,125000,"35,000",0,0,181
4,67245,Jammu and Kashmir,"Govt Med Coll Hosp, Jammu",DNBHEALTH ADMINISTRATION,DNB Post MBBS,OBC,125000,"59,500",0,0,2220
4,67255,Assam,"Haji Abdul Majid, Hojai, Assam",DFAM(NBEMS),NBE Diploma,GEN,125000,"35,000",0,0,181
4,67333,Delhi,"VMMC, Delhi",PHYSIOLOGY,AIQ,OBC,"41,000","1,20,965",0,0,1550
4,67392,Pondicherry,"Aarupadai Veedu, Pondicherry",RADIO DIAGNOSIS,NRI,GEN,"65,41,000",40000,0,0,584
4,67812,Maharashtra,"Govt Med Coll, Aurangabad",SPM,AIQ,OBC,"1,43,300",92522,1,5000000,1177
4,67950,Himachal Pradesh,"RPG, Tanda",MICROBIOLOGY,AIQ,GEN,"39,000","40,000",3,"40,00,000",802
4,67957,Tamil Nadu,Tirunelveli Med Coll,MICROBIOLOGY,AIQ,OBC,"50,000","52,451",2,"40,00,000",1737
4,68001,Telangana,"Rajiv Gandhi IMS, Adilabad",SPM,AIQ,GEN,"25,000",58289,1,2000000,Info Not Available
4,68044,Telangana,"Krishna IMS, Secunderabad",DNBMICROBIOLOGY,DNB Post MBBS,GEN,125000,"50,686",0,0,675
4,68098,Haryana,"SHKM Gov Med Coll, Nuh",DNBPAEDIATRICS,DNB Post MBBS,ST,125000,100980,0,0,647
4,68121,Maharashtra,"Rural Med Coll, LONI",RADIATION ONCOLOGY,MNG,GEN,"30,00,000","64,559",1,"5,00,000",1275
4,68144,Telangana,"Rajiv Gandhi IMS, Adilabad",PATHOLOGY,AIQ,SC,"25,000",58289,1,2000000,Info Not Available
4,68157,Maharashtra,"Datta Meghe Med Coll, Nagpur",ANAESTHESIOLOGY,MNG,GEN,"24,00,000",66629,1,500000,925
4,68289,Rajasthan,"Govt Med Coll, Dungapur",SPM,AIQ,GEN,"12,812","82,800",2,"25,00,000",700
4,68312,Karnataka,"Chamrajanagar IMS, Karnataka",SPM,AIQ,OBC,"69,150",56250,3,"50,00,000",750
4,68345,Telangana,"Malla Reddy(Women), Hyderabad",OBG,MNG,GEN,"50,00,000",45000,1,1500000,1050
4,68375,Tamil Nadu,"Meenakshi Med Coll, Enathur",PAEDIATRICS,MNG,GEN,"40,00,000",25000,0,0,1110
4,68440,Tamil Nadu,Coimbatore Med Coll,PATHOLOGY,AIQ,SC,"50,000","52,451",2,"40,00,000",1182
4,68475,Chhattisgarh,"Pt JNM Med Coll, Raipur",SPM,AIQ,GEN,"20,000",67500,2,"50,00,000",1246
4,68498,Tamil Nadu,"Meenakshi Med Coll, Enathur",PAEDIATRICS,MNG,GEN,"40,00,000",25000,0,0,1110
4,68533,Rajasthan,"MGM Govt Dist Hosp,Hanumangarh",DTBCD(NBEMS),NBE Diploma,SC,125000,"60,375",0,0,Info Not Available
4,68609,West Bengal,"Asansol Dist Hosp, Asansol",DO(NBEMS),NBE Diploma,EWS,125000,49884,0,0,375
4,68705,Jharkhand,"MGM Med Coll, Jamshedpur",PATHOLOGY,AIQ,EWS,1500,54500,3,"30,00,000",540
4,68773,Maharashtra,"Govt Med Coll, Nanded",SPM,AIQ,GEN,"1,43,300",92522,1,5000000,750
4,68840,Odisha,"FakirMohanMed,Balasore,Odisha",DFAM(NBEMS),NBE Diploma,EWS,125000,70868,2,"34,78,000",360
4,68872,Maharashtra,"DY Patil, Navi Mumbai",GENERAL SURGERY,MNG,GEN,"43,50,000",76629,1,1000000,1662
4,68953,Tamil Nadu,"SRM Med Coll, Kancheepuram",OBG,MNG,GEN,"45,00,000",50923,0,0,1590
4,68978,Madhya Pradesh,"Bundelkhand Med Coll, Sagar",SPM,AIQ,GEN,"1,01,500",75444,1,1000000,750
4,68998,Telangana,"Kakatiya Med Coll, Warangal",OBG,AIQ,ST,"25,000",58289,1,2000000,1150
4,69053,Tamil Nadu,"Madras Med Coll, Chennai",PHARMACOLOGY,AIQ,OBC,"50,000","52,451",2,"40,00,000",7285
4,69075,Chhattisgarh,"Govt Med Coll, Ambikapur",PAEDIATRICS,AIQ,ST,"20,000",67500,2,"50,00,000",785
4,69139,Pondicherry,"IGMC & RI, Pondicherry",FORENSIC MEDICINE,AIQ,GEN,"1,10,000",43000,0,0,750
4,69171,Bihar,"Patna Med Coll, Patna",BIOCHEMISTRY,AIQ,GEN,"9,000",82000,3,"25,00,000",1748
4,69272,Karnataka,"KIMS, Hubli",PATHOLOGY,AIQ,SC,"69,150",56250,3,"50,00,000",1200
4,69299,Tamil Nadu,"Chettinad Hosp&RI,Kanchipuram",TBRD,MNG,GEN,"38,00,000",48000,0,0,1180
4,69317,Maharashtra,"Govt Med Coll, Nanded",SPM,AIQ,OBC,"1,43,300",92522,1,5000000,750
4,69394,Maharashtra,"Govt Med Coll, Baramati",SPM,AIQ,GEN,"1,43,300",92522,1,5000000,310
4,69407,Uttar Pradesh,"LLRM Med Coll, Meerut",PHYSIOLOGY,AIQ,GEN,40000,"1,00,980",2,"40,00,000",1090
4,69437,West Bengal,Bankura Sammilani Med Coll,FORENSIC MEDICINE,AIQ,GEN,"12,000",49884,3,"30,00,000",1441
4,69442,Andhra Pradesh,"SV Med Coll, Tirupati",MICROBIOLOGY,AIQ,GEN,"48,600",60823,0,0,940
4,69519,Haryana,"MMIMS, Mullana, Ambala",ORTHOPAEDICS,MNG,GEN,"31,95,000",56100,1,1000000,940
4,69654,Jammu and Kashmir,"Govt Med Coll Hosp,Karan Nagar",DNBIHBT,DNB Post MBBS,OBC,125000,"59,500",0,0,1020
4,69661,Andhra Pradesh,"Rajiv Gandhi IMS, Srikakulam",SPM,AIQ,OBC,"48,600",60823,0,0,532
4,69692,Haryana,"MMIMS, Mullana, Ambala",ORTHOPAEDICS,MNG,GEN,"31,95,000",56100,1,1000000,940
4,69801,Tamil Nadu,"Sree Balaji Med Coll, Chennai",ANAESTHESIOLOGY,MNG,GEN,"35,00,000","25,000",0,0,1250
4,69911,Karnataka,"Shri BM Patil, Vijayapura",GENERAL SURGERY,MNG,GEN,"34,00,000","45,000",0,0,1130
4,70045,Andhra Pradesh,"Govt Dist Hosp,Noonepalle",DA(NBEMS),NBE Diploma,SC,125000,60823,0,0,200
4,70066,Delhi,"Lady Hardinge, Delhi",BIOCHEMISTRY,AIQ,OBC,"57,600","1,26,927",0,0,877
4,70422,Dadra and Nagar Haveli,"NAMO MERI Govt MedColl,Silvassa",SPM,AIQ,GEN,"5,75,000",50000,3,5000000,650
4,70443,Delhi,"ESI, Basaidarpur, Delhi",PATHOLOGY,AIQ,SC,"2,50,000","1,15,000",2,"10,00,000",600
4,70529,Maharashtra,"JN Med College, Meghe, Wardha",GENERAL MEDICINE,NRI,GEN,"66,22,000","66,829",1,500000,2150
4,70569,Chhattisgarh,"Govt Med Coll, Rajnandgaon",SPM,AIQ,GEN,"20,000",67500,2,"50,00,000",650
4,70663,Maharashtra,"Grant Med Coll, Mumbai",ORTHOPAEDICS,AIQ,ST,"1,43,300",92522,1,5000000,2844
4,70664,Bihar,"IGIMS, Patna",PATHOLOGY,AIQ,SC,"1,60,000","1,05,000",0,0,1062
4,70807,Andhra Pradesh,"SV Med Coll, Tirupati",OBG,AIQ,ST,"48,600",60823,0,0,940
4,70825,Chhattisgarh,"CIMS, Bilaspur",SPM,AIQ,OBC,"20,000",67500,2,"50,00,000",550
4,70831,Tamil Nadu,"Chettinad Hosp&RI,Kanchipuram",OBG,MNG,GEN,"46,00,000",48000,0,0,1180
4,70846,West Bengal,"College of Med & SDH, Kolkata",SPM,AIQ,GEN,"12,000",49884,3,"30,00,000",500
4,70850,Andhra Pradesh,"Rangaraya Med Coll, Kakinada",PHARMACOLOGY,AIQ,OBC,"48,600",60823,0,0,1450
4,70864,Karnataka,Karwar Inst of Med Sciences,PATHOLOGY,AIQ,SC,"69,150",56250,3,"50,00,000",650
4,70903,Madhya Pradesh,"Atal Bihari Vajpayee, Vidisha",SPM,AIQ,GEN,"1,01,500",75444,1,1000000,300
4,70966,Telangana,"Rajiv Gandhi IMS, Adilabad",SPM,AIQ,GEN,"25,000",58289,1,2000000,Info Not Available
4,70968,Delhi,"Lady Hardinge, Delhi",ANATOMY,AIQ,GEN,"57,600","1,26,927",0,0,877
4,71064,Maharashtra,"AFMC, Pune",PHYSIOLOGY,AFMS,GEN,"1,43,500",91282,5,"57,50,000",1082
4,71242,Uttar Pradesh,"UP Univ of Med Sci, Etawah",BIOCHEMISTRY,AIQ,GEN,40000,"1,00,980",2,"40,00,000",1268
4,71312,West Bengal,"District Hospital, Howrah",DLO(NBEMS),NBE Diploma,SC,125000,49884,0,0,642
4,71358,Karnataka,"SDU Med Coll, Kolar",ANAESTHESIOLOGY,MNG,GEN,"30,00,000","45,000",1,"22,00,000",1100
4,71402,Maharashtra,"Govt Med Coll, Chandrapur",GENERAL SURGERY,AIQ,ST,"1,43,300",92522,1,5000000,650
4,71439,Delhi,"Hindu Rao Hospital, Delhi",DNBGENERAL SURGERY,DNB Post MBBS,ST,125000,126927,0,0,980
4,71520,Madhya Pradesh,"Gaja Raja Med Coll, Gwalior",MICROBIOLOGY,AIQ,GEN,"1,01,500",75444,1,1000000,1100
4,71584,Madhya Pradesh,"Gaja Raja Med Coll, Gwalior",GENERAL SURGERY,AIQ,ST,"1,01,500",75444,1,1000000,1100
4,71678,Bihar,"Darbhanga, Lehriasarai",PATHOLOGY,AIQ,SC,"9,000",82000,3,"25,00,000",1030
4,71843,Assam,"Gauhati Med Coll, Guwahati",MICROBIOLOGY,AIQ,OBC,"17,900","55,200",2,"20,00,000",2185
4,72139,Gujarat,"General Hospital, Morbi",DA(NBEMS),NBE Diploma,SC,125000,"75,600",0,0,Info Not Available
4,72144,Maharashtra,"DY Patil, Pimpri, Pune",GENERAL SURGERY,MNG,GEN,"45,00,000","76,629",1,0,2011
4,72227,Karnataka,"Bangalore Med Coll, Bangalore",PHYSIOLOGY,AIQ,GEN,"41,650",56250,3,"50,00,000",1993
4,72236,Bihar,"Nalanda Med Coll, Patna",GENERAL SURGERY,AIQ,ST,"9,000",82000,3,"25,00,000",750
4,72247,Punjab,"Guru Govind Singh, Faridkot",TBRD,AIQ,ST,125000,68000,0,0,1000
4,72416,Gujarat,"BJMC, Ahmedabad",PHYSIOLOGY,AIQ,OBC,"30,000",100800,0,0,1557
4,72605,Maharashtra,"Grant Med Coll, Mumbai",FORENSIC MEDICINE,AIQ,OBC,"1,43,300",92522,1,5000000,2844
4,72664,Assam,"Gauhati Med Coll, Guwahati",MICROBIOLOGY,AIQ,EWS,"17,900","55,200",2,"20,00,000",2185
4,72760,West Bengal,"Nilratan Sircar, Kolkata",MICROBIOLOGY,AIQ,GEN,"12,000",49884,3,"30,00,000",1920
4,72940,Haryana,"ESIC Med Coll, Faridabad",ANATOMY,AIQ,GEN,"2,50,000","1,15,853",2,"10,00,000",625
4,73031,Andhra Pradesh,"Govt Med Coll, Ananthapuram",OBG,AIQ,ST,"48,600",60823,0,0,500
4,73052,Telangana,"Gandhi Med Coll, Secunderabad",MICROBIOLOGY,AIQ,OBC,"25,000",58289,1,2000000,1200
4,73074,Andhra Pradesh,"Guntur Med Coll, Guntur",PHARMACOLOGY,AIQ,OBC,"48,600",60823,0,0,1170
4,73271,Maharashtra,"Govt Med Coll, Gondia",SPM,AIQ,GEN,"1,43,300",92522,1,5000000,500
4,73275,Rajasthan,"General Hospital, Karauli",DFAM(NBEMS),NBE Diploma,EWS,125000,"60,375",0,0,Info Not Available
4,73373,Uttar Pradesh,"KGMU, Lucknow",PHYSIOLOGY,AIQ,GEN,"54,700",109955,2,"40,00,000",4500
4,73393,Madhya Pradesh,"NSC Bose Med Coll, Jabalpur",PHARMACOLOGY,AIQ,GEN,"1,01,500",75444,1,1000000,1150
4,73419,Jharkhand,"Rajendra IMS, Ranchi",ORTHOPAEDICS,AIQ,ST,1500,"1,00,770",3,"30,00,000",1754
4,73745,Uttar Pradesh,"Govt Med Coll, Kannauj",SPM,AIQ,OBC,40000,"1,00,980",2,"40,00,000",470
4,74164,Rajasthan,"SP Med Coll, Bikaner",FORENSIC MEDICINE,AIQ,GEN,"12,812","82,800",2,"25,00,000",Info Not Available
4,74187,Uttar Pradesh,"GSVM Med Coll, Kanpur",PATHOLOGY,AIQ,SC,40000,"1,00,980",2,"40,00,000",2083
4,74283,Rajasthan,"SMS, Jaipur",IHBT,AIQ,SC,"11,647","82,800",2,"25,00,000",5702
4,74383,Punjab,"Guru Govind Singh, Faridkot",PHYSIOLOGY,AIQ,GEN,"1,00,000","67,968",1,"10,00,000",1000
4,74406,Tamil Nadu,Tirunelveli Med Coll,TBRD,AIQ,ST,"50,000","52,451",2,"40,00,000",1737
4,74450,Maharashtra,"JN Med College, Meghe, Wardha",TBRD,MNG,GEN,"37,00,000","66,829",1,500000,2150
4,74515,Chhattisgarh,"Govt Med Coll, Rajnandgaon",SPM,AIQ,GEN,"20,000",67500,2,"50,00,000",650
4,74542,Rajasthan,"Govt MedColl Hosp,RamasiyaPali",DLO(NBEMS),NBE Diploma,SC,125000,"60,375",0,0,Info Not Available
4,74651,West Bengal,"DivisionalRailwayHos,Asansol,WB",DNBGENERAL MEDICINE,DNB Post MBBS,ST,125000,"1,00,980",0,0,220
4,74898,Maharashtra,"MGIMS, Wardha",OPHTHALMOLOGY,AIQ,ST,"1,43,300",89698,1,5000000,1000
4,74946,Tamil Nadu,"Stanley Med Coll, Chennai",ORTHOPAEDICS,AIQ,ST,"50,000","52,451",2,"40,00,000",1661
4,74969,Karnataka,"Bidar IMS, Bidar",SPM,AIQ,GEN,"69,150",56250,3,"50,00,000",500
4,75000,Odisha,"VIMSAR, Burla",OBG,AIQ,ST,"38,500",70686,2,"53,30,000",1071
4,75254,Madhya Pradesh,"SSMC, Rewa",GENERAL SURGERY,AIQ,ST,"1,01,500",75444,1,1000000,1140
4,75440,Maharashtra,"DY Patil, Pimpri, Pune",TBRD,MNG,GEN,"40,00,000","76,629",1,0,2011
4,75543,Pondicherry,"Aarupadai Veedu, Pondicherry",PSYCHIATRY,MNG,GEN,"30,00,000",40000,0,0,584
4,75567,Karnataka,"Shri BM Patil, Vijayapura",ORTHOPAEDICS,MNG,GEN,"34,00,000","45,000",0,0,1130
4,75589,Tamil Nadu,"Madras Med Coll, Chennai",GENERAL SURGERY,AIQ,ST,"50,000","52,451",2,"40,00,000",7285
4,75744,Maharashtra,"Datta Meghe Med Coll, Nagpur",GENERAL SURGERY,MNG,GEN,"40,00,000",66629,1,500000,925
4,75767,Uttar Pradesh,"Govt Med Coll, Shahjhanpur",FORENSIC MEDICINE,AIQ,GEN,40000,"1,00,980",2,"40,00,000",460
4,75793,Uttar Pradesh,"KGMU, Lucknow",PHYSIOLOGY,AIQ,GEN,"54,700",109955,2,"40,00,000",4500
4,76120,Uttar Pradesh,"Govt Med Coll, Rampur, Basti",SPM,AIQ,OBC,40000,"1,00,980",2,"40,00,000",500
4,76420,Tamil Nadu,"SRMC & RI, Chennai",ENT,MNG,GEN,"32,00,000",48000,0,0,1800
4,76576,Maharashtra,"Seth GS, Mumbai",PHYSIOLOGY,AIQ,GEN,"1,43,300",92522,1,5000000,2250
4,76589,Maharashtra,"DY Patil, Pimpri, Pune",PATHOLOGY,MNG,GEN,"18,00,000","76,629",1,0,2011
4,76638,Uttar Pradesh,"UP Univ of Med Sci, Etawah",MICROBIOLOGY,AIQ,OBC,40000,"1,00,980",2,"40,00,000",1268
4,76840,Tripura,"Agartala Med Coll, Agartala",FORENSIC MEDICINE,AIQ,GEN,"1,50,000","55,200",1,"35,00,000",580
4,76888,Assam,"Fakhruddin Ali Ahmed, Barpeta",MICROBIOLOGY,AIQ,GEN,"17,900","55,200",2,"20,00,000",470
4,76949,Madhya Pradesh,"Govt Med Coll, Shahdol, MP",MICROBIOLOGY,AIQ,GEN,"1,01,500",75444,1,1000000,300
4,77024,Telangana,"NIMS Hospital, Hyderabad",DNBIHBT,DNB Post MBBS,SC,125000,111780,1,2000000,1500
4,77064,Kerala,"Medical College, Trivandrum",MICROBIOLOGY,AIQ,SC,"69,470",57876,1,"50,00,000",2126
4,77541,Rajasthan,"Govt Med Coll, Kota",SPM,AIQ,SC,"12,812","82,800",2,"25,00,000",2581
4,77598,Assam,"Gauhati Med Coll, Guwahati",SPM,AIQ,OBC,"17,900","55,200",2,"20,00,000",2185
4,77745,Uttar Pradesh,"Govt Med Coll, Kannauj",PATHOLOGY,AIQ,SC,40000,"1,00,980",2,"40,00,000",470
4,77776,Tamil Nadu,Tirunelveli Med Coll,PATHOLOGY,AIQ,EWS,"50,000","52,451",2,"40,00,000",1737
4,77888,Andhra Pradesh,"SVIMS, Tirupati",GENERAL SURGERY,AIQ,ST,"2,11,600","80,904",1,"40,00,000",1257
4,78009,Himachal Pradesh,"IGMC, Shimla",PATHOLOGY,AIQ,SC,"39,000","40,000",3,"40,00,000",1031
4,78011,Karnataka,"JN Medical College, Belgaum",PATHOLOGY,MNG,GEN,"11,44,000","45,000",1,"10,00,000",2400
4,78014,Maharashtra,"Govt Med Coll, Aurangabad",FORENSIC MEDICINE,AIQ,GEN,"1,43,300",92522,1,5000000,1177
4,78035,Tamil Nadu,"SRM Med Coll, Kancheepuram",ANAESTHESIOLOGY,MNG,GEN,"30,00,000",50923,0,0,1590
4,78042,Jammu and Kashmir,"Govt Med Coll Hosp, Jammu",DNBBIOCHEMISTRY,DNB Post MBBS,GEN,125000,"59,500",0,0,2220
4,78100,Pondicherry,"SLIMS, Pondicherry",DERMATOLOGY,MNG,GEN,"70,00,000",43000,0,0,1230
4,78169,Meghalaya,"NEIGRIHMS, Shillong",PHARMACOLOGY,AIQ,GEN,"16,300","96,000",0,0,594
4,78201,Punjab,"Govt Med Coll, Patiala",PHARMACOLOGY,AIQ,GEN,"1,00,000","67,968",1,"10,00,000",1130
4,78486,Tamil Nadu,"Stanley Med Coll, Chennai",SPM,AIQ,EWS,"50,000","52,451",2,"40,00,000",1661
4,78495,Telangana,"Gandhi Med Coll, Secunderabad",MICROBIOLOGY,AIQ,EWS,"25,000",58289,1,2000000,1200
4,78597,West Bengal,Burdwan Medical College,SPM,AIQ,OBC,"12,000",49884,3,"30,00,000",1099
4,78636,Telangana,"NIMS, Hyderabad",ANAESTHESIOLOGY,AIQ,ST,"72,000",111780,1,2000000,1498
4,78757,Tamil Nadu,Coimbatore Med Coll,PHARMACOLOGY,AIQ,SC,"50,000","52,451",2,"40,00,000",1182
4,78811,Rajasthan,"SNMC, Jodhpur",FORENSIC MEDICINE,AIQ,OBC,"12,812","82,800",2,"25,00,000",3101
4,78912,Uttar Pradesh,"Govt Med Coll, Firozobad",PATHOLOGY,AIQ,SC,40000,"1,00,980",2,"40,00,000",517
