Quota,Category,State,Institute,Course,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,CR 2023 1,CR 2023 2,CR 2023 3,CR 2023 4,CR 2023 5,CR 2023 6,CR 2024 1,CR 2024 2,CR 2024 3,CR 2024 4,CR 2024 5
WB Govt Quota,UR Service,West Bengal,Calcutta National Med Coll,ANAESTHESIOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",1470,-,1376(2),1576(2),1576(2),-,-,-,-,2024(1),-,-
WB Govt Quota,UR Service,West Bengal,"AIIHPH, Kolkata",SPM,"₹12,000","₹1,11,780",0,₹0,Info Not Available,-,-,1663(3),1560(3),-,-,1762(1),1762(1),2025(2),-,-
WB Govt Quota,UR Service,West Bengal,Burdwan Medical College,ANAESTHESIOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",1099,-,-,1649(1),1649(1),-,-,-,-,2026(1),-,-
WB DNB Serv,UR Service,West Bengal,North 24 Parganas Dist Hosp,DCH(NBEMS),"₹1,25,000","₹49,884",Info Not Available,Info not available,600,-,-,-,-,-,-,-,1345(1),2027(1),714(1),-
WB Govt Quota,UR Service,West Bengal,Burdwan Medical College,PATHOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",1099,1527(1),1527(1),1527(1),1527(1),-,-,-,-,2029(1),-,-
WB Govt Quota,SC Service,West Bengal,Midnapore Medical College,PAEDIATRICS,"₹12,000*","₹49,884",3*,"₹30,00,000*",1051,-,-,-,-,-,-,2030(1),2030(1),2030(1),-,-
WB NRI Quota,NRI,West Bengal,"KPC Med Coll, Jadavpur",GENERAL MEDICINE,"₹66,67,000*","₹43,758",0,₹0,750,1501(3),1501(3),1501(3),1501(3),-,-,2031(2),2031(2),2031(2),-,-
WB DNB Serv,UR Service,West Bengal,"District Hospital, Alipurduar",DNBGENERAL MEDICINE,"₹1,25,000","₹49,884",Info Not Available,Info not available,402,-,-,-,-,-,-,-,-,2031(1),-,-
WB NRI Quota,NRI,West Bengal,"KPC Med Coll, Jadavpur",DERMATOLOGY,"₹66,67,000*","₹43,758",0,₹0,750,1546(1),1546(1),1546(1),1546(1),-,-,1928(1),1928(1),2033(2),-,-
WB Govt Quota,UR Service,West Bengal,"Command Hospital, Kolkata",ANAESTHESIOLOGY,"₹12,000*","₹50,000",3*,"₹30,00,000*",760,-,-,1644(1),1644(1),-,-,-,-,2034(1),-,-
WB DNB Serv,UR Service,West Bengal,"Chittaranjan SevaSadan,Kolkata",DCH(NBEMS),"₹1,25,000","₹49,884",Info Not Available,Info not available,Info Not Available,1183(1),1214(1),1467(1),1467(1),-,-,1457(1),1447(1),2036(1),-,-
WB Govt Quota,UR Service,West Bengal,"Medical College, Kolkata",RADIATION ONCOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",2668,1525(1),-,1610(2),1610(2),-,-,2036(1),2036(1),2036(2),-,-
WB Govt Quota,UR Service,West Bengal,"VIMS, Kolkata",ANAESTHESIOLOGY,"₹18,000*","₹49,884*",0,₹0,Info Not Available,-,-,-,-,-,-,-,-,2039(1),-,-
WB Govt Quota,SC Service,West Bengal,"Medical College, Kolkata",OPHTHALMOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",2668,1576(1),1576(1),1576(1),1576(1),-,-,-,-,2043(1),-,-
WB Govt Quota,UR Open,West Bengal,Burdwan Medical College,PHYSIOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",1099,-,-,1602(1),1602(1),-,-,1770(1),1978(1),2044(1),-,-
WB NRI Quota,NRI,West Bengal,"KPC Med Coll, Jadavpur",ORTHOPAEDICS,"₹66,67,000*","₹43,758",0,₹0,750,1465(1),1465(1),1666(2),1666(2),-,-,-,-,2045(1),-,-
WB Govt Quota,SC Service,West Bengal,"Nilratan Sircar, Kolkata",OBG,"₹12,000*","₹49,884",3*,"₹30,00,000*",1920,1426(1),1426(1),1392(1),1392(1),-,-,2061(1),2045(1),2045(1),-,-
WB DNB Serv,SC Service,West Bengal,"District Hospital, Howrah",DNBOBG,"₹1,25,000","₹49,884",Info Not Available,Info not available,642,1600(1),1628(1),1679(1),1679(1),-,-,-,-,2046(1),-,-
WB Govt Quota,UR Service,West Bengal,"VIMS, Kolkata",PATHOLOGY,"₹18,000*","₹49,884*",0,₹0,Info Not Available,-,-,-,-,-,-,-,-,2049(1),814(1),-
WB Govt Quota,SC Service,West Bengal,"IPGMER, Kolkata",PATHOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",2300,1564(1),-,1759(1),1759(1),-,-,2050(1),2050(1),2050(1),-,-
WB Govt Quota,UR Service,West Bengal,"KPC Med Coll, Jadavpur",GENERAL SURGERY,"₹8,50,000*","₹43,758",0,₹0,750,-,-,-,-,-,-,-,-,2050(1),-,-
WB Govt Quota,UR Service,West Bengal,Bankura Sammilani Med Coll,ANAESTHESIOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",1441,-,-,1634(1),1634(1),-,-,-,-,2053(1),-,-
WB Govt Quota,SC Service,West Bengal,"IPGMER, Kolkata",ANAESTHESIOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",2300,1560(1),1586(1),1534(1),1534(1),-,-,-,-,2054(1),-,-
WB DNB Serv,SC Service,West Bengal,"Asansol Dist Hosp, Asansol",DNBOBG,"₹1,25,000","₹49,884",Info Not Available,Info not available,375,-,-,-,-,-,-,-,-,2055(1),-,-
WB Govt Quota,SC Service,West Bengal,"Nilratan Sircar, Kolkata",GENERAL SURGERY,"₹12,000*","₹49,884",3*,"₹30,00,000*",1920,-,-,-,-,-,-,2104(1),-,2056(1),-,-
WB Govt Quota,SC Service,West Bengal,Burdwan Medical College,OBG,"₹12,000*","₹49,884",3*,"₹30,00,000*",1099,1400(1),1400(1),1400(1),1400(1),-,-,2058(1),2058(1),2058(1),-,-
WB Govt Quota,UR Service,West Bengal,"Shri Ramkrishna IMS, Durgapur",GENERAL SURGERY,"₹16,80,000*","₹60,000",0,₹0,-,-,-,1778(1),1778(1),-,-,-,-,2058(1),754(1),-
WB Govt Quota,UR Service,West Bengal,"NBMC, Darjeeling",PHYSIOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",843,-,-,2025(1),-,-,-,1811(1),-,2061(1),-,-
WB Govt Quota,UR Service,West Bengal,Midnapore Medical College,ANAESTHESIOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",1051,-,-,1590(1),670(1),-,-,-,-,2062(1),-,-
WB DNB Serv,SC Service,West Bengal,"M R Bangur Hospital, Kolkata",DNBOBG,"₹1,25,000","₹49,884",Info Not Available,Info not available,1125,1602(1),1632(1),1723(1),1723(1),-,-,2066(1),2066(1),2066(1),-,-
WB Govt Quota,OBC B Service,West Bengal,"IPGMER, Kolkata",OBG,"₹12,000*","₹49,884",3*,"₹30,00,000*",2300,-,-,1551(1),1551(1),-,-,2035(1),-,2069(1),-,-
WB Govt Quota,SC Service,West Bengal,Bankura Sammilani Med Coll,OBG,"₹12,000*","₹49,884",3*,"₹30,00,000*",1441,1514(1),1538(1),1478(1),1478(1),-,-,2072(1),2072(1),2072(1),-,-
WB Govt Quota,ST Open,West Bengal,Bankura Sammilani Med Coll,ENT,"₹12,000*","₹49,884",3*,"₹30,00,000*",1441,-,-,-,-,-,-,1552(1),1915(1),2073(1),-,-
WB Govt Quota,SC Service,West Bengal,Bankura Sammilani Med Coll,GENERAL SURGERY,"₹12,000*","₹49,884",3*,"₹30,00,000*",1441,1517(1),1543(1),1483(1),1483(1),-,-,2074(1),2074(1),2074(1),-,-
WB Govt Quota,UR Service,West Bengal,"College of Med & SDH, Kolkata",PATHOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",500,-,-,-,-,-,-,-,-,2077(1),-,-
WB Govt Quota,SC Service,West Bengal,"College of Med & SDH, Kolkata",OBG,"₹12,000*","₹49,884",3*,"₹30,00,000*",500,-,-,-,-,-,-,2077(1),2077(1),2077(1),-,-
WB Govt Quota,SC Service,West Bengal,"Medical College, Kolkata",GENERAL SURGERY,"₹12,000*","₹49,884",3*,"₹30,00,000*",2668,1446(1),1501(1),1501(1),1501(1),-,-,-,-,2078(1),-,-
WB DNB Serv,UR Service,West Bengal,"M R Bangur Hospital, Kolkata",DCH(NBEMS),"₹1,25,000","₹49,884",Info Not Available,Info not available,1125,-,-,-,-,-,-,-,-,2081(2),732(1),-
WB DNB Serv,OBC A Service,West Bengal,"District Hospital, Jalpaiguri",DNBGENERAL MEDICINE,"₹1,25,000","₹49,884",Info Not Available,Info not available,1000,-,-,-,-,-,-,-,-,2082(1),-,-
WB Govt Quota,OBC A Open,West Bengal,"Jagannath Gupta IMS, Kolkata",ENT,"₹9,00,000*","₹43,600",0,₹0,-,-,-,-,-,-,-,2091(1),2074(1),2083(1),-,-
WB Govt Quota,UR Service,West Bengal,"Shri Ramkrishna IMS, Durgapur",PAEDIATRICS,"₹16,80,000*","₹60,000",0,₹0,-,-,-,-,-,-,-,-,-,2088(1),-,-
WB Govt Quota,SC Service,West Bengal,"Nilratan Sircar, Kolkata",ANAESTHESIOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",1920,-,1639(1),1639(1),1639(1),-,-,-,-,2091(1),-,-
WB Govt Quota,SC Service,West Bengal,"AIIHPH, Kolkata",SPM,"₹12,000","₹1,11,780",0,₹0,Info Not Available,-,-,-,-,-,-,2093(1),2093(1),2093(1),-,-
WB Govt Quota,UR Service,West Bengal,"KPC Med Coll, Jadavpur",ANAESTHESIOLOGY,"₹8,50,000*","₹43,758",0,₹0,750,-,-,-,-,-,-,-,-,2093(1),-,-
WB Govt Quota,ST Service,West Bengal,"NBMC, Darjeeling",PAEDIATRICS,"₹12,000*","₹49,884",3*,"₹30,00,000*",843,-,-,-,-,-,-,-,2095(1),2095(1),-,-
WB Govt Quota,UR Service,West Bengal,"Gouri Devi Inst of MS,Durgapur",TBRD,"₹14,00,000*","₹44,000",0,₹0,-,-,-,-,-,-,-,-,-,2098(1),-,-
WB Govt Quota,SC Service,West Bengal,"Nilratan Sircar, Kolkata",OPHTHALMOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",1920,-,-,-,-,-,-,-,-,2102(1),-,-
WB Govt Quota,SC Open,West Bengal,"ICARE IMS & R, Haldia",PSYCHIATRY,"₹14,00,000*","₹40,000",0,₹0,Info Not Available,-,-,-,-,-,-,1555(1),1625(1),2103(1),-,-
WB Govt Quota,SC Service,West Bengal,"RG Kar Med Coll, Kolkata",ANAESTHESIOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",1663,1603(1),1633(1),1621(1),1621(1),-,-,-,-,2108(1),-,-
WB Mgmt Quota,MQ,West Bengal,"IQ-City Med Coll, Burdwan",MICROBIOLOGY,"₹6,40,000*","₹40,000",0*,₹0*,800,-,-,-,-,-,-,-,-,2109(1),897(1),851(1)
WB Govt Quota,ST Service,West Bengal,Midnapore Medical College,GENERAL MEDICINE,"₹12,000*","₹49,884",3*,"₹30,00,000*",1051,-,-,-,-,-,-,-,-,2111(1),-,-
WB DNB Serv,OBC A Service,West Bengal,North 24 Parganas Dist Hosp,DNBGENERAL SURGERY,"₹1,25,000","₹49,884",Info Not Available,Info not available,600,-,-,-,-,-,-,-,-,2113(1),-,-
WB DNB Serv,UR Service,West Bengal,"Rampurhat Govt MedColl,Birbhum",DTBCD(NBEMS),"₹1,25,000","₹49,884",Info Not Available,Info not available,626,-,-,1707(1),1033(1),-,-,-,-,2117(1),-,-
WB Govt Quota,ST Open,West Bengal,"IPGMER, Kolkata",PATHOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",2300,-,-,2157(1),2157(1),-,-,1952(1),2078(1),2118(1),-,-
WB DNB Serv,SC Service,West Bengal,"District Hospital, Howrah",DNBGENERAL MEDICINE,"₹1,25,000","₹49,884",Info Not Available,Info not available,642,-,-,-,-,-,-,-,-,2119(1),-,-
WB Mgmt Quota,MQ,West Bengal,"Gouri Devi Inst of MS,Durgapur",PATHOLOGY,"₹27,00,000*","₹44,000",0,₹0,-,1492(1),1562(1),1633(1),789(1),-,-,1625(1),1948(1),2121(1),757(1),688(1)
WB Govt Quota,UR Open,West Bengal,Calcutta National Med Coll,ANATOMY,"₹12,000*","₹49,884",3*,"₹30,00,000*",1470,-,-,-,-,-,-,1971(1),1955(1),2122(1),-,-
WB Govt Quota,SC Service,West Bengal,Calcutta National Med Coll,OPHTHALMOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",1470,-,-,-,-,-,-,-,-,2123(1),-,-
WB DNB Serv,UR Service,West Bengal,"Suri Sadar Hospital, Birbhum",DNBOBG,"₹1,25,000","₹49,884",Info Not Available,Info not available,766,-,-,1546(1),632(1),-,-,-,-,2124(1),-,-
WB DNB Serv,UR Service,West Bengal,"District Hospital, Jalpaiguri",DNBGENERAL SURGERY,"₹1,25,000","₹49,884",Info Not Available,Info not available,1000,-,-,-,-,-,-,-,-,2125(1),-,-
WB Govt Quota,SC Service,West Bengal,Burdwan Medical College,GENERAL SURGERY,"₹12,000*","₹49,884",3*,"₹30,00,000*",1099,1495(1),1523(1),1463(1),1463(1),-,-,-,-,2127(1),-,-
WB Govt Quota,ST Open,West Bengal,Calcutta National Med Coll,OPHTHALMOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",1470,-,-,-,-,-,-,1645(1),2025(1),2128(1),-,-
WB Govt Quota,OBC A Service,West Bengal,Bankura Sammilani Med Coll,ANAESTHESIOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",1441,-,-,-,-,-,-,2059(1),2042(1),2130(1),-,-
WB DNB Serv,SC Service,West Bengal,"Coochbehar Govt Med Coll, WB",DNBGENERAL MEDICINE,"₹1,25,000","₹49,884",Info Not Available,Info not available,400,1510(1),1534(1),1473(1),1473(1),-,-,2063(1),-,2131(1),-,-
WB Govt Quota,UR Service,West Bengal,"Medical College, Kolkata",DGO,"₹12,000*","₹49,884",2*,"₹20,00,000*",2668,-,-,1636(2),873(2),-,-,-,-,2132(2),655(1),502(1)
WB DNB Serv,UR Service,West Bengal,"DebenMahato(Sadar)Hosp,Purulia",DCH(NBEMS),"₹1,25,000","₹49,884",Info Not Available,Info not available,548,1557(1),1583(1),1531(1),1531(1),-,-,-,-,2133(1),-,-
WB NRI Quota,NRI,West Bengal,"Jagannath Gupta IMS, Kolkata",GENERAL MEDICINE,"₹66,67,000*","₹43,600",0,₹0,-,1439(1),1439(1),1439(1),1439(1),-,-,-,-,2134(1),749(1),706(1)
WB Govt Quota,SC Service,West Bengal,"ESI, Joka, Kolkata",GENERAL SURGERY,"₹2,50,000*","₹1,00,980*",2*,"₹10,00,000*",470,-,-,-,-,-,-,-,-,2136(1),-,-
WB Govt Quota,UR Service,West Bengal,Calcutta National Med Coll,DA,"₹12,000*","₹49,884",2*,"₹20,00,000*",1470,-,-,1849(1),1849(1),-,-,-,-,2141(1),-,-
WB Govt Quota,UR Service,West Bengal,"RG Kar Med Coll, Kolkata",SPM,"₹12,000*","₹49,884",3*,"₹30,00,000*",1663,-,-,1769(1),1769(1),-,-,-,-,2142(1),-,-
WB Govt Quota,UR Service,West Bengal,Murshidabad Med Coll,PATHOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",1208,-,-,-,-,-,-,-,-,2143(1),-,-
WB DNB Serv,UR Service,West Bengal,"Asansol Dist Hosp, Asansol",DNBANAESTHESIOLOGY,"₹1,25,000","₹49,884",Info Not Available,Info not available,375,-,-,1706(1),1706(1),-,-,-,-,2144(1),-,-
WB Govt Quota,SC Service,West Bengal,"IQ-City Med Coll, Burdwan",GENERAL SURGERY,"₹9,00,000*","₹40,000",0*,₹0*,800,-,-,-,-,-,-,-,-,2145(1),-,-
WB DNB Serv,SC Service,West Bengal,"Rampurhat Govt MedColl,Birbhum",DNBPAEDIATRICS,"₹1,25,000","₹49,884",Info Not Available,Info not available,626,-,-,-,-,-,-,-,-,2146(1),853(1),-
WB Govt Quota,UR Service,West Bengal,"VIMS, Kolkata",DGO,"₹13,000*","₹49,884*",0,₹0,Info Not Available,-,-,1699(2),1642(2),-,-,-,-,2148(1),-,-
WB DNB Serv,UR Service,West Bengal,"DebenMahato(Sadar)Hosp,Purulia",DNBGENERAL SURGERY,"₹1,25,000","₹49,884",Info Not Available,Info not available,548,-,-,-,-,-,-,-,-,2152(1),-,-
WB NRI Quota,NRI,West Bengal,"ICARE IMS & R, Haldia",GENERAL MEDICINE,"₹1,50,00,000*","₹40,000",0,₹0,Info Not Available,-,-,2259(1),2259(1),-,-,-,-,2153(1),762(1),-
WB NRI Quota,NRI,West Bengal,"Gouri Devi Inst of MS,Durgapur",OBG,"₹1,33,33,000*","₹44,000",0,₹0,-,-,-,-,-,-,-,-,-,2156(1),-,-
WB Govt Quota,UR Service,West Bengal,"ICARE IMS & R, Haldia",PSYCHIATRY,"₹14,00,000*","₹40,000",0,₹0,Info Not Available,-,-,-,-,-,-,-,-,2158(1),775(1),-
WB DNB Serv,OBC A Service,West Bengal,"Siliguri Dist Hosp, Darjeeling",DNBOBG,"₹1,25,000","₹49,884",Info Not Available,Info not available,365,-,-,-,-,-,-,2056(1),2066(1),2165(1),-,-
WB Govt Quota,UR Service,West Bengal,Burdwan Medical College,DGO,"₹12,000*","₹49,884",2*,"₹20,00,000*",1099,-,-,-,-,-,-,-,-,2168(1),-,-
WB DNB Serv,UR Service,West Bengal,"Asansol Dist Hosp, Asansol",DTBCD(NBEMS),"₹1,25,000","₹49,884",Info Not Available,Info not available,375,1452(1),1479(1),1422(1),1040(1),-,-,-,-,2169(1),-,-
WB Govt Quota,SC Service,West Bengal,"College of Med & SDH, Kolkata",ANAESTHESIOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",500,-,-,-,-,-,-,-,-,2171(1),-,-
WB DNB Serv,UR Service,West Bengal,"Coochbehar Govt Med Coll, WB",DGO(NBEMS),"₹1,25,000","₹49,884",Info Not Available,Info not available,400,-,-,1765(1),922(1),-,-,-,-,2173(1),-,-
WB DNB Serv,SC Service,West Bengal,"Asansol Dist Hosp, Asansol",DNBPAEDIATRICS,"₹1,25,000","₹49,884",Info Not Available,Info not available,375,-,-,-,-,-,-,-,-,2176(1),-,-
WB Govt Quota,SC Service,West Bengal,"ESI, Joka, Kolkata",ANAESTHESIOLOGY,"₹2,50,000*","₹1,00,980*",2*,"₹10,00,000*",470,-,-,-,-,-,-,-,-,2177(1),-,-
WB DNB Serv,UR Service,West Bengal,"DiamondHarbour(Gov),Harindanga",DTBCD(NBEMS),"₹1,25,000","₹49,884",Info Not Available,Info not available,726,-,-,-,-,-,-,-,-,2184(1),-,-
WB Govt Quota,SC Service,West Bengal,"VIMS, Kolkata",OPHTHALMOLOGY,"₹18,000*","₹49,884*",0,₹0,Info Not Available,-,-,-,-,-,-,-,-,2185(1),682(1),-
WB Govt Quota,UR Service,West Bengal,"Nilratan Sircar, Kolkata",SPM,"₹12,000*","₹49,884",3*,"₹30,00,000*",1920,-,-,-,-,-,-,-,-,2186(1),-,-
WB Govt Quota,UR Service,West Bengal,"NBMC, Darjeeling",PATHOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",843,-,-,-,-,-,-,-,-,2189(2),-,-
WB Govt Quota,SC Service,West Bengal,"RG Kar Med Coll, Kolkata",PATHOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",1663,-,-,-,-,-,-,-,-,2190(1),-,-
WB Govt Quota,SC Service,West Bengal,"College of Med & SDH, Kolkata",SPM,"₹12,000*","₹49,884",3*,"₹30,00,000*",500,-,-,-,-,-,-,-,-,2191(1),-,-
WB Govt Quota,ST Service,West Bengal,"RG Kar Med Coll, Kolkata",OBG,"₹12,000*","₹49,884",3*,"₹30,00,000*",1663,-,-,1808(1),1808(1),-,-,-,-,2193(1),-,-
WB Govt Quota,SC Open,West Bengal,"RG Kar Med Coll, Kolkata",MICROBIOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",1663,-,-,-,-,-,-,-,-,2197(1),-,-
WB DNB Serv,OBC A Service,West Bengal,"Chittaranjan SevaSadan,Kolkata",DCH(NBEMS),"₹1,25,000","₹49,884",Info Not Available,Info not available,Info Not Available,-,-,1523(1),1523(1),-,-,-,-,2198(1),-,-
WB Govt Quota,SC Service,West Bengal,Burdwan Medical College,ANAESTHESIOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",1099,1589(1),1616(1),1593(1),1593(1),-,-,-,-,2199(1),-,-
WB Govt Quota,UR Open,West Bengal,"NBMC, Darjeeling",BIOCHEMISTRY,"₹12,000*","₹49,884",3*,"₹30,00,000*",843,1456(1),-,1884(1),1884(1),-,-,-,-,2201(1),-,833(1)
WB NRI Quota,NRI,West Bengal,"Shri Ramkrishna IMS, Durgapur",ORTHOPAEDICS,"₹1,33,33,000*","₹60,000",0,₹0,-,-,-,2344(1),881(1),-,-,-,-,2203(1),763(1),718(1)
WB DNB Serv,SC Service,West Bengal,"PurbaMedinipur DistHosp,Tamluk",DCH(NBEMS),"₹1,25,000","₹49,884",Info Not Available,Info not available,500,-,-,-,-,-,-,-,-,2204(1),-,-
WB Govt Quota,ST Open,West Bengal,"Medical College, Kolkata",ANAESTHESIOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",2668,-,-,-,-,-,-,-,-,2208(1),-,-
WB Govt Quota,SC Open,West Bengal,"School of Tropical Med,Kolkata",DCP,"₹12,000*","₹49,884",2*,"₹20,00,000*",173,-,-,-,-,-,-,1988(1),1813(1),2209(1),-,-
WB Govt Quota,UR Service,West Bengal,"ESI, Joka, Kolkata",PATHOLOGY,"₹2,50,000*","₹1,00,980*",2*,"₹10,00,000*",470,-,-,1648(1),673(1),-,-,-,-,2210(1),-,-
WB Govt Quota,SC Service,West Bengal,"RG Kar Med Coll, Kolkata",ENT,"₹12,000*","₹49,884",3*,"₹30,00,000*",1663,-,-,-,-,-,-,-,-,2213(1),-,-
WB Govt Quota,UR Service,West Bengal,"AIIHPH, Kolkata",EPIDEMIOLOGY,"₹12,000","₹1,11,780",0,₹0,Info Not Available,-,-,-,-,-,-,-,-,2214(2),-,-
WB Govt Quota,SC Service,West Bengal,Calcutta National Med Coll,ENT,"₹12,000*","₹49,884",3*,"₹30,00,000*",1470,-,-,-,-,-,-,-,-,2215(1),-,-
WB Govt Quota,SC Open,West Bengal,"Shri Ramkrishna IMS, Durgapur",ANAESTHESIOLOGY,"₹16,80,000*","₹60,000",0,₹0,-,1295(1),1325(1),1272(1),538(1),-,-,1495(1),1510(1),2216(2),-,-
WB NRI Quota,NRI,West Bengal,"Gouri Devi Inst of MS,Durgapur",PAEDIATRICS,"₹1,33,33,000*","₹44,000",0,₹0,-,-,-,-,-,-,-,-,-,2217(1),-,-
WB NRI Quota,NRI,West Bengal,"IQ-City Med Coll, Burdwan",DERMATOLOGY,"₹1,33,33,000*","₹40,000",0*,₹0*,800,-,-,2200(1),2200(1),-,-,-,-,2219(1),-,-
WB Govt Quota,UR Service,West Bengal,"Medical College, Kolkata",DA,"₹12,000*","₹49,884",2*,"₹20,00,000*",2668,-,-,-,-,-,-,-,-,2223(1),-,-
WB Mgmt Quota,MQ,West Bengal,"KPC Med Coll, Jadavpur",MICROBIOLOGY,"₹8,50,000*","₹43,758",0,₹0,750,-,-,-,-,-,-,-,-,2227(1),819(1),-
WB NRI Quota,NRI,West Bengal,"KPC Med Coll, Jadavpur",GENERAL SURGERY,"₹66,67,000*","₹43,758",0,₹0,750,-,-,-,-,-,-,-,-,2228(1),-,-
WB DNB Serv,SC Service,West Bengal,"Walsh SDH, Serampore,Hooghly,WB",DNBOBG,"₹1,25,000","₹49,884",Info Not Available,Info not available,500,-,-,-,-,-,-,-,-,2231(1),-,-
WB DNB Serv,UR Service,West Bengal,"Imambara Dist Hospital,Hooghly",DCH(NBEMS),"₹1,25,000","₹49,884",Info Not Available,Info not available,625,1503(1),1528(1),1717(1),1025(1),-,-,-,-,2232(1),-,-
WB Govt Quota,UR Service,West Bengal,"Medical College, Kolkata",DLO,"₹12,000*","₹49,884",2*,"₹20,00,000*",2668,-,-,-,-,-,-,-,-,2233(1),-,-
WB Govt Quota,UR Open,West Bengal,Murshidabad Med Coll,BIOCHEMISTRY,"₹12,000*","₹49,884",3*,"₹30,00,000*",1208,1472(1),-,1853(1),1853(1),-,-,-,-,2236(1),-,-
WB NRI Quota,NRI,West Bengal,"IQ-City Med Coll, Burdwan",OBG,"₹1,33,33,000*","₹40,000",0*,₹0*,800,-,-,1804(2),1804(2),-,-,-,-,2238(2),-,-
WB Govt Quota,UR Open,West Bengal,"Gouri Devi Inst of MS,Durgapur",MICROBIOLOGY,"₹9,00,000*","₹44,000",0,₹0,-,-,-,1908(1),818(1),-,-,-,-,2240(1),-,-
WB NRI Quota,NRI,West Bengal,"Jagannath Gupta IMS, Kolkata",ORTHOPAEDICS,"₹66,67,000*","₹43,600",0,₹0,-,-,-,1807(1),1807(1),-,-,-,-,2241(1),797(1),-
WB Govt Quota,UR Open,West Bengal,"IQ-City Med Coll, Burdwan",PHARMACOLOGY,"₹2,16,000*","₹40,000",0*,₹0*,800,-,-,1818(1),722(1),-,-,1951(1),1936(1),2243(2),-,830(1)
WB Govt Quota,UR Service,West Bengal,"Nilratan Sircar, Kolkata",BIOCHEMISTRY,"₹12,000*","₹49,884",3*,"₹30,00,000*",1920,-,-,-,-,-,-,-,-,2245(1),-,-
WB Govt Quota,UR Service,West Bengal,"Medical College, Kolkata",DO,"₹12,000*","₹49,884",2*,"₹20,00,000*",2668,-,-,1805(2),1805(2),-,-,-,-,2249(3),861(1),-
WB Govt Quota,UR Service,West Bengal,"RG Kar Med Coll, Kolkata",MICROBIOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",1663,-,-,-,-,-,-,-,-,2252(1),-,-
WB DNB Serv,UR Service,West Bengal,"Siliguri Dist Hosp, Darjeeling",DA(NBEMS),"₹1,25,000","₹49,884",Info Not Available,Info not available,365,-,-,-,-,-,-,-,-,2253(1),-,-
WB NRI Quota,NRI,West Bengal,"ICARE IMS & R, Haldia",OBG,"₹1,50,00,000*","₹40,000",0,₹0,Info Not Available,-,-,1880(1),554(1),-,-,-,-,2254(1),-,-
WB Govt Quota,UR Service,West Bengal,"RG Kar Med Coll, Kolkata",BIOCHEMISTRY,"₹12,000*","₹49,884",3*,"₹30,00,000*",1663,-,-,-,-,-,-,-,-,2257(1),-,-
WB Govt Quota,ST Service,West Bengal,"VIMS, Kolkata",GENERAL MEDICINE,"₹18,000*","₹49,884*",0,₹0,Info Not Available,-,-,-,-,-,-,-,-,2259(1),-,-
WB NRI Quota,NRI,West Bengal,"Gouri Devi Inst of MS,Durgapur",RADIO DIAGNOSIS,"₹1,33,33,000*","₹44,000",0,₹0,-,-,-,-,-,-,-,2026(1),2026(1),2261(4),-,-
WB Govt Quota,UR Service,West Bengal,Calcutta National Med Coll,MICROBIOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",1470,-,-,-,-,-,-,-,-,2264(1),-,-
WB Govt Quota,UR Open,West Bengal,"KPC Med Coll, Jadavpur",MICROBIOLOGY,"₹8,50,000*","₹43,758",0,₹0,750,1357(1),1381(1),2054(1),2054(1),-,-,-,-,2265(1),631(1),820(1)
WB Govt Quota,UR Open,West Bengal,"Nilratan Sircar, Kolkata",FORENSIC MEDICINE,"₹12,000*","₹49,884",3*,"₹30,00,000*",1920,-,-,-,721(1),-,-,-,-,2269(1),-,-
WB Govt Quota,UR Open,West Bengal,"IQ-City Med Coll, Burdwan",MICROBIOLOGY,"₹2,16,000*","₹40,000",0*,₹0*,800,1437(1),1437(1),1553(2),1553(2),-,-,-,-,2271(1),-,-
