Quota,Category,State,Institute,Course,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,CR 2023 1,CR 2023 2,CR 2023 3,CR 2023 4,CR 2023 5,CR 2023 6,CR 2024 1,CR 2024 2,CR 2024 3,CR 2024 4,CR 2024 5
RAJ Priv-All India,GEN,Rajasthan,"MGMC&H, Sitapur, Jaipur",PHARMACOLOGY,₹0,"₹55,000",0,₹0,1400,-,-,4168(1),-,-,-,3652(1),3718(1),5863(2),-,4917(1)
RAJ Priv-Mgmt Quota,GEN,Rajasthan,"PIMS(Pacific), Umarda, Udaipur",ANAESTHESIOLOGY,"₹50,00,000*",Info not available*,0,₹0,750,-,-,-,-,-,-,-,-,5868(2),6507(2),6078(1)
RAJ Govt - Mgmt Quota,MBC,Rajasthan,"Jhalawar Med Coll, Jhalawar",FORENSIC MEDICINE,"₹8,68,200*","₹82,800*",2*,"₹25,00,000*",Info Not Available,-,-,-,-,-,-,-,-,5878(1),-,-
RAJ Priv-Govt Quota,GEN,Rajasthan,"Dr SSTantia Med,Sri Ganganagar",SPM,"₹7,20,000",Info not available,0,₹0,-,-,-,-,-,-,-,-,-,5881(1),-,-
RAJ Priv-Govt Quota,GEN,Rajasthan,Jaipur National Univ IMS,ORTHOPAEDICS,"₹51,00,000*",Info not available*,0,₹0,810,-,-,5332(2),-,-,-,-,-,5889(3),-,-
RAJ Priv-Govt Quota,OBC,Rajasthan,"National IMS&R, Jaipur",OPHTHALMOLOGY,"₹40,00,000*","₹55,200*",0,₹0,1130,-,-,-,-,-,-,-,-,5891(1),-,-
RAJ Govt - Govt Quota,OBC-PwD,Rajasthan,"SMS, Jaipur",OBG,"₹11,647*","₹82,800*",2*,"₹25,00,000*",5702,-,-,-,-,-,-,-,-,5893(1),-,-
RAJ Govt - Govt Quota,SC,Rajasthan,"RUHS, Jaipur",PHYSIOLOGY,"₹12,812*","₹82,800*",2*,"₹25,00,000*",300,-,-,-,4330(1),-,-,-,-,5903(2),-,-
RAJ Priv-Mgmt Quota,GEN,Rajasthan,"Ananta IMS & RC, Rajsamand",DERMATOLOGY,"₹1,00,00,000*","₹25,000",0,₹0,775,1541(1),-,3280(1),-,-,-,-,-,5909(1),-,-
RAJ Priv-Govt Quota,OBC,Rajasthan,Jaipur National Univ IMS,ENT,"₹28,00,000*",Info not available*,0,₹0,810,-,-,-,-,-,-,-,-,5921(1),-,-
RAJ Priv-All India,GEN,Rajasthan,"Ananta IMS & RC, Rajsamand",PATHOLOGY,"₹12,00,000*","₹25,000",0,₹0,775,-,-,3912(1),-,-,-,-,-,5930(2),-,-
RAJ Govt - Govt Quota,EWS,Rajasthan,"SMS, Jaipur",PHYSIOLOGY,"₹11,647*","₹82,800*",2*,"₹25,00,000*",5702,-,-,-,-,-,-,-,-,5933(2),-,-
Raj DNB Serv,SC,Rajasthan,"Govt Amrit Kaur Hosp, Ajmer",DLO(NBEMS),"₹1,25,000","₹60,375*",Info Not Available,Info not available,Info Not Available,-,-,-,-,-,-,-,-,5939(1),-,-
Raj DNB Serv,OBC,Rajasthan,"Govt Med Coll Hosp, Dungarpur",DA(NBEMS),"₹1,25,000","₹60,375*",Info Not Available,Info not available,Info Not Available,-,-,-,-,-,-,3104(1),3144(1),5940(2),-,-
Raj DNB Serv,ST,Rajasthan,"Govt General Hosp, Madhopur",DFAM(NBEMS),"₹1,25,000","₹60,375*",Info Not Available,Info not available,Info Not Available,-,-,-,-,-,-,-,-,5942(1),-,-
RAJ Priv-Govt Quota,OBC,Rajasthan,Jaipur National Univ IMS,OBG,"₹59,00,000*",Info not available*,0,₹0,810,-,2350(1),4978(1),-,-,-,4561(2),-,5952(2),-,-
RAJ Priv-Govt Quota,OBC,Rajasthan,"American Intl IMS, Bedwas",PSYCHIATRY,"₹32,55,000*","₹20,000",0,₹0,700,-,-,-,-,-,-,-,-,5955(1),3121(1),-
RAJ Priv-Govt Quota,GEN,Rajasthan,"Geetanjali, Udaipur",EMERGENCY MEDICINE,"₹40,00,000*",Info not available*,0,₹0,1310,-,-,5934(1),-,-,-,-,-,5960(1),-,-
RAJ Govt - Govt Quota,ST,Rajasthan,"Govt Med Coll, Kota",BIOCHEMISTRY,"₹12,812*","₹82,800*",2*,"₹25,00,000*",2581,-,-,-,5970(1),-,-,-,-,5974(3),-,-
RAJ Priv-Mgmt Quota,GEN,Rajasthan,"PIMS(Pacific), Umarda, Udaipur",OPHTHALMOLOGY,"₹85,00,000*",Info not available*,0,₹0,750,-,-,-,-,-,-,-,-,5981(1),6690(1),6294(1)
RAJ Priv-All India,GEN,Rajasthan,"MGMC&H, Sitapur, Jaipur",MICROBIOLOGY,"₹6,00,000*","₹55,000",0,₹0,1400,-,-,4710(1),-,-,-,-,-,5984(1),-,6175(1)
RAJ Priv-Mgmt Quota,GEN,Rajasthan,"PMCH(Pacific), Udaipur",GENERAL SURGERY,"₹70,00,000*",₹0*,0,₹0,Info Not Available,-,-,4449(1),4346(1),-,-,-,-,5987(3),6385(1),-
RAJ Priv-Govt Quota,GEN,Rajasthan,"Geetanjali, Udaipur",OPHTHALMOLOGY,"₹48,00,000*",Info not available*,0,₹0,1310,-,-,4093(3),-,-,-,-,-,5991(2),-,-
RAJ Priv-All India,GEN,Rajasthan,"Geetanjali, Udaipur",SPM,"₹6,00,000*",Info not available*,0,₹0,1310,-,-,5242(1),-,-,-,-,-,6001(1),6530(1),-
RAJ Priv-Govt Quota,OBC,Rajasthan,"Ananta IMS & RC, Rajsamand",ANAESTHESIOLOGY,"₹20,00,000*","₹25,000",0,₹0,775,-,-,5063(1),-,-,-,4383(1),4497(1),6014(3),-,-
RAJ Priv-All India,GEN,Rajasthan,"PIMS(Pacific), Umarda, Udaipur",PATHOLOGY,"₹20,00,000*",Info not available*,0,₹0,750,-,-,-,5003(2),-,-,-,-,6026(2),-,6787(1)
RAJ Priv-Govt Quota,GEN,Rajasthan,"Ananta IMS & RC, Rajsamand",ENT,"₹32,55,000*","₹25,000",0,₹0,775,-,-,-,-,-,-,-,-,6033(1),-,-
RAJ Priv-Mgmt Quota,GEN,Rajasthan,"PMCH(Pacific), Udaipur",TBRD,"₹80,00,000*",₹0*,0,₹0,Info Not Available,-,-,4841(1),-,-,-,-,-,6034(1),6639(1),-
RAJ Priv-Mgmt Quota,GEN,Rajasthan,"PIMS(Pacific), Umarda, Udaipur",ORTHOPAEDICS,"₹1,00,00,000*",Info not available*,0,₹0,750,-,-,-,-,-,-,-,-,6048(1),-,-
RAJ Priv-Mgmt Quota,GEN,Rajasthan,"Geetanjali, Udaipur",DERMATOLOGY,"₹1,00,00,000*",Info not available*,0,₹0,1310,2865(1),3196(2),3512(3),-,-,-,4199(1),-,6057(3),5699(1),-
RAJ Priv-All India,GEN,Rajasthan,"PIMS(Pacific), Umarda, Udaipur",ORTHOPAEDICS,"₹65,00,000*",Info not available*,0,₹0,750,-,-,4636(2),-,4797(1),-,4534(1),4656(1),6063(5),-,-
RAJ Govt - Mgmt Quota,EWS,Rajasthan,"Jhalawar Med Coll, Jhalawar",SPM,"₹8,68,200*","₹82,800*",2*,"₹25,00,000*",Info Not Available,-,-,-,-,-,-,-,-,6070(1),-,-
Raj DNB Serv,SC,Rajasthan,"Govt District Hosp, Bundi",DFAM(NBEMS),"₹1,25,000","₹60,375*",Info Not Available,Info not available,Info Not Available,-,-,-,-,-,-,-,-,6082(1),-,-
RAJ Priv-Govt Quota,EWS,Rajasthan,"MGMC&H, Sitapur, Jaipur",GENERAL SURGERY,"₹45,00,000*","₹55,000",0,₹0,1400,-,-,-,-,-,-,-,-,6084(1),-,-
RAJ Priv-Govt Quota,OBC,Rajasthan,"Geetanjali, Udaipur",OPHTHALMOLOGY,"₹48,00,000*",Info not available*,0,₹0,1310,-,-,-,-,-,-,-,-,6087(1),-,-
RAJ Govt - Govt Quota,OBC,Rajasthan,"SP Med Coll, Bikaner",PHYSIOLOGY,"₹12,812*","₹82,800*",2*,"₹25,00,000*",Info Not Available,-,-,5007(3),-,-,-,4200(1),4301(2),6101(3),-,-
RAJ Priv-Govt Quota,EWS,Rajasthan,"Ananta IMS & RC, Rajsamand",PSYCHIATRY,"₹32,55,000*","₹25,000",0,₹0,775,-,-,-,-,-,-,-,-,6125(1),-,-
RAJ Priv-Mgmt Quota,GEN,Rajasthan,"PMCH(Pacific), Udaipur",ENT,"₹75,00,000*",₹0*,0,₹0,Info Not Available,-,-,-,-,-,-,-,-,6127(1),-,6006(1)
RAJ Priv-All India,EWS,Rajasthan,"Geetanjali, Udaipur",ANAESTHESIOLOGY,"₹22,00,000*",Info not available*,0,₹0,1310,-,-,-,-,-,-,-,-,6130(1),-,-
RAJ Priv-Govt Quota,OBC,Rajasthan,"National IMS&R, Jaipur",EMERGENCY MEDICINE,"₹30,00,000*","₹55,200*",0,₹0,1130,-,2129(1),2177(1),-,-,-,-,-,6138(1),-,-
RAJ Priv-Govt Quota,GEN,Rajasthan,"National IMS&R, Jaipur",PSYCHIATRY,"₹35,00,000*","₹55,200*",0,₹0,1130,-,-,5480(3),-,-,-,-,-,6140(4),-,-
RAJ Priv-Govt Quota,GEN,Rajasthan,"Geetanjali, Udaipur",TBRD,"₹48,00,000*",Info not available*,0,₹0,1310,-,-,5208(3),-,-,-,-,-,6144(1),5233(2),-
RAJ Govt - Govt Quota,ST,Rajasthan,"Govt Med Coll, Bhilwara",MICROBIOLOGY,"₹12,812*","₹82,800*",2*,"₹25,00,000*",Info Not Available,-,-,-,-,-,-,-,-,6160(1),-,-
RAJ Govt - Govt Quota,GEN-PwD,Rajasthan,"JLNMC, Ajmer",PAEDIATRICS,"₹10,982*","₹82,800*",2*,"₹25,00,000*",1428,-,-,-,-,-,-,-,-,6166(1),-,-
RAJ Priv-Mgmt Quota,GEN,Rajasthan,"PMCH(Pacific), Udaipur",ORTHOPAEDICS,"₹90,00,000*",₹0*,0,₹0,Info Not Available,-,-,4719(1),-,-,-,-,-,6169(2),6428(1),6331(1)
RAJ Govt - Govt Quota,ST,Rajasthan,"Govt Med Coll, Kota",ANATOMY,"₹12,812*","₹82,800*",2*,"₹25,00,000*",2581,-,-,-,-,-,-,-,-,6173(2),-,-
Raj DNB Serv,ST,Rajasthan,"Mahatma Gandhi Hosp, Bhilwara",DO(NBEMS),"₹1,25,000","₹60,375*",Info Not Available,Info not available,Info Not Available,-,-,-,-,-,-,-,-,6174(1),-,-
RAJ Priv-Govt Quota,OBC,Rajasthan,"American Intl IMS, Bedwas",PATHOLOGY,"₹12,00,000*","₹20,000",0,₹0,700,-,-,-,-,-,-,-,-,6190(1),-,-
RAJ Govt - Govt Quota,EWS-PwD,Rajasthan,"JLNMC, Ajmer",PAEDIATRICS,"₹10,982*","₹82,800*",2*,"₹25,00,000*",1428,-,-,-,-,-,-,-,-,6200(1),-,-
RAJ Priv-Govt Quota,OBC,Rajasthan,"MGMC&H, Sitapur, Jaipur",GENERAL SURGERY,"₹45,00,000*","₹55,000",0,₹0,1400,2912(4),3093(4),3356(4),-,-,-,-,-,6205(4),-,-
RAJ Priv-Govt Quota,OBC,Rajasthan,"MGMC&H, Sitapur, Jaipur",PHYSIOLOGY,₹0,"₹55,000",0,₹0,1400,-,-,5758(1),-,-,-,-,-,6208(1),-,6828(1)
Raj DNB Serv,GEN,Rajasthan,"District Hospital, Dholpur",DA(NBEMS),"₹1,25,000","₹60,375*",Info Not Available,Info not available,Info Not Available,-,-,-,-,-,-,-,-,6216(2),-,-
RAJ Priv-Govt Quota,GEN,Rajasthan,"Geetanjali, Udaipur",ORTHOPAEDICS,"₹60,00,000*",Info not available*,0,₹0,1310,-,-,4526(3),-,-,-,-,-,6227(3),5893(3),-
RAJ Priv-All India,GEN,Rajasthan,"PMCH(Pacific), Udaipur",DERMATOLOGY,"₹1,00,00,000*",₹0*,0,₹0,Info Not Available,-,1558(1),1586(1),-,-,-,2848(1),3572(2),6234(3),-,-
RAJ Priv-All India,GEN,Rajasthan,"PIMS(Pacific), Umarda, Udaipur",DERMATOLOGY,"₹1,05,00,000*",Info not available*,0,₹0,750,-,-,-,-,-,-,-,-,6241(2),6685(1),-
RAJ Priv-All India,GEN,Rajasthan,"Geetanjali, Udaipur",PHARMACOLOGY,"₹6,00,000*",Info not available*,0,₹0,1310,-,-,5904(1),-,-,-,-,-,6244(1),-,-
RAJ Priv-Govt Quota,OBC,Rajasthan,"American Intl IMS, Bedwas",ENT,"₹32,55,000*","₹20,000",0,₹0,700,-,-,5226(1),-,-,-,-,-,6246(1),-,-
RAJ Priv-Govt Quota,OBC,Rajasthan,Jaipur National Univ IMS,TBRD,"₹43,00,000*",Info not available*,0,₹0,810,-,-,-,-,-,-,-,-,6251(1),-,-
RAJ Priv-Govt Quota,EWS,Rajasthan,"Ananta IMS & RC, Rajsamand",GENERAL SURGERY,"₹32,55,000*","₹25,000",0,₹0,775,-,-,-,-,-,-,-,-,6254(1),-,-
RAJ Govt - Govt Quota,SC,Rajasthan,"JLNMC, Ajmer",BIOCHEMISTRY,"₹10,982*","₹82,800*",2*,"₹25,00,000*",1428,-,-,-,-,-,-,-,-,6258(1),-,-
RAJ Priv-Govt Quota,GEN,Rajasthan,"MGMC&H, Sitapur, Jaipur",PATHOLOGY,"₹15,00,000*","₹55,000",0,₹0,1400,2962(5),3147(5),3419(5),-,-,-,3613(2),3678(2),6263(8),-,-
RAJ Priv-Mgmt Quota,OBC,Rajasthan,"MGMC&H, Sitapur, Jaipur",GENERAL SURGERY,"₹59,00,000*","₹55,000",0,₹0,1400,-,-,-,-,-,-,-,-,6267(1),-,-
RAJ Priv-All India,GEN,Rajasthan,"PIMS(Pacific), Umarda, Udaipur",RADIO DIAGNOSIS,"₹1,10,00,000*",Info not available*,0,₹0,750,2763(1),-,-,3958(1),-,-,4363(2),-,6271(5),6625(2),-
RAJ Priv-All India,GEN,Rajasthan,"Dr SSTantia Med,Sri Ganganagar",PATHOLOGY,"₹13,60,000",Info not available,0,₹0,-,-,-,-,-,-,-,-,-,6274(4),6702(2),-
RAJ Priv-Govt Quota,GEN,Rajasthan,"Geetanjali, Udaipur",GENERAL SURGERY,"₹48,00,000*",Info not available*,0,₹0,1310,-,-,5284(4),5369(1),-,-,-,-,6280(1),5670(6),-
RAJ Priv-Govt Quota,OBC,Rajasthan,"Geetanjali, Udaipur",OBG,"₹65,00,000*",Info not available*,0,₹0,1310,-,-,-,-,-,-,-,-,6294(1),-,-
RAJ Priv-All India,OBC,Rajasthan,"MGMC&H, Sitapur, Jaipur",PATHOLOGY,"₹15,00,000*","₹55,000",0,₹0,1400,2669(1),3249(1),3701(1),-,-,-,4457(2),4572(2),6299(3),-,-
RAJ Priv-Govt Quota,OBC,Rajasthan,"Geetanjali, Udaipur",RADIO DIAGNOSIS,"₹84,00,000*",Info not available*,0,₹0,1310,3090(1),3303(2),3885(1),-,-,-,4427(1),4542(1),6310(4),-,-
RAJ Priv-All India,OBC,Rajasthan,"PMCH(Pacific), Udaipur",OPHTHALMOLOGY,"₹50,00,000*",₹0*,0,₹0,Info Not Available,-,-,-,-,-,-,-,-,6315(1),-,-
RAJ Priv-Govt Quota,GEN,Rajasthan,"PMCH(Pacific), Udaipur",ORTHOPAEDICS,"₹60,00,000*",₹0*,0,₹0,Info Not Available,-,-,5718(2),-,4715(1),-,-,-,6317(1),6606(4),-
RAJ Priv-Mgmt Quota,GEN,Rajasthan,"PMCH(Pacific), Udaipur",OBG,"₹1,20,00,000*",₹0*,0,₹0,Info Not Available,-,-,4359(2),-,-,-,-,-,6324(2),6018(1),-
RAJ Govt - Govt Quota,GEN,Rajasthan,"SP Med Coll, Bikaner",ANATOMY,"₹12,812*","₹82,800*",2*,"₹25,00,000*",Info Not Available,-,-,-,4704(2),-,-,-,-,6325(1),-,6894(1)
RAJ Priv-Mgmt Quota,GEN,Rajasthan,"PIMS(Pacific), Umarda, Udaipur",TBRD,"₹85,00,000*",Info not available*,0,₹0,750,-,-,4617(1),-,-,-,-,-,6326(1),-,-
RAJ Priv-Govt Quota,GEN,Rajasthan,"MGMC&H, Sitapur, Jaipur",PHARMACOLOGY,₹0,"₹55,000",0,₹0,1400,-,-,5704(1),-,-,-,-,-,6329(1),-,-
RAJ Priv-All India,GEN,Rajasthan,"National IMS&R, Jaipur",PHARMACOLOGY,"₹20,000*","₹50,000",0,₹0,1130,-,-,4421(1),-,-,-,-,-,6335(1),-,-
RAJ Govt - Govt Quota,EWS,Rajasthan,"SP Med Coll, Bikaner",BIOCHEMISTRY,"₹12,812*","₹82,800*",2*,"₹25,00,000*",Info Not Available,-,-,-,-,-,-,-,-,6337(1),-,-
RAJ Priv-Mgmt Quota,GEN,Rajasthan,"PIMS(Pacific), Umarda, Udaipur",OBG,"₹1,20,00,000*",Info not available*,0,₹0,750,-,-,-,4193(2),-,-,-,-,6344(2),-,-
RAJ Priv-Govt Quota,OBC,Rajasthan,Jaipur National Univ IMS,PAEDIATRICS,"₹48,00,000*",Info not available*,0,₹0,810,-,-,-,-,-,-,-,-,6345(1),-,-
RAJ Priv-Mgmt Quota,GEN,Rajasthan,"PMCH(Pacific), Udaipur",RADIO DIAGNOSIS,"₹1,45,00,000*",₹0*,0,₹0,Info Not Available,-,-,4471(2),-,-,-,-,-,6346(3),-,6824(3)
RAJ Govt - Govt Quota,SC,Rajasthan,"JLNMC, Ajmer",PHYSIOLOGY,"₹10,982*","₹82,800*",2*,"₹25,00,000*",1428,-,-,-,-,-,-,-,-,6354(3),-,-
RAJ Priv-Govt Quota,EWS,Rajasthan,"National IMS&R, Jaipur",EMERGENCY MEDICINE,"₹30,00,000*","₹55,200*",0,₹0,1130,-,-,-,-,-,-,-,-,6364(1),-,-
RAJ Priv-Govt Quota,MBC,Rajasthan,"American Intl IMS, Bedwas",PATHOLOGY,"₹12,00,000*","₹20,000",0,₹0,700,-,-,-,-,-,-,-,-,6372(1),-,-
RAJ Priv-All India,GEN,Rajasthan,"Ananta IMS & RC, Rajsamand",FORENSIC MEDICINE,"₹3,00,000*","₹25,000",0,₹0,775,-,-,5697(1),-,-,-,-,-,6374(2),-,-
RAJ Govt - Govt Quota,MBC,Rajasthan,"SMS, Jaipur",PHYSIOLOGY,"₹11,647*","₹82,800*",2*,"₹25,00,000*",5702,-,-,-,-,-,-,-,-,6384(1),-,-
RAJ Priv-Mgmt Quota,GEN,Rajasthan,"PMCH(Pacific), Udaipur",DERMATOLOGY,"₹1,30,00,000*",₹0*,0,₹0,Info Not Available,-,-,4200(1),-,-,-,-,-,6389(3),-,6833(2)
RAJ Priv-Mgmt Quota,GEN,Rajasthan,"PIMS(Pacific), Umarda, Udaipur",GENERAL SURGERY,"₹90,00,000*",Info not available*,0,₹0,750,-,-,-,-,-,-,-,-,6394(3),-,7008(3)
RAJ Priv-All India,OBC,Rajasthan,"MGMC&H, Sitapur, Jaipur",FORENSIC MEDICINE,"₹6,00,000*","₹55,000",0,₹0,1400,-,-,5008(1),-,-,-,-,-,6412(1),-,-
RAJ Priv-Mgmt Quota,GEN,Rajasthan,"PMCH(Pacific), Udaipur",PAEDIATRICS,"₹95,00,000*",₹0*,0,₹0,Info Not Available,-,-,4049(1),-,-,-,-,-,6413(3),-,-
RAJ Priv-Govt Quota,GEN,Rajasthan,"National IMS&R, Jaipur",DERMATOLOGY,"₹85,00,000*","₹55,200*",0,₹0,1130,2711(1),3328(2),3972(1),-,-,-,2383(1),-,6414(5),-,-
RAJ Govt - Govt Quota,OBC,Rajasthan,"Govt Med Coll, Pali",PHYSIOLOGY,"₹12,812*","₹82,800*",2*,"₹25,00,000*",-,2392(1),-,4509(1),-,-,-,-,-,6416(1),-,-
RAJ Priv-Govt Quota,SC,Rajasthan,"Ananta IMS & RC, Rajsamand",GENERAL SURGERY,"₹32,55,000*","₹25,000",0,₹0,775,-,-,5443(1),-,-,-,-,-,6433(1),-,-
RAJ Priv-Govt Quota,GEN,Rajasthan,"PMCH(Pacific), Udaipur",GENERAL MEDICINE,"₹80,00,000*",₹0*,0,₹0,Info Not Available,-,-,5456(4),4613(1),4848(3),-,-,-,6437(1),6755(11),6220(2)
RAJ Priv-Govt Quota,GEN,Rajasthan,"PMCH(Pacific), Udaipur",PAEDIATRICS,"₹65,00,000*",₹0*,0,₹0,Info Not Available,-,-,5455(2),4600(1),4826(1),-,-,-,6441(1),6423(7),6005(1)
RAJ Priv-Govt Quota,GEN,Rajasthan,"MGMC&H, Sitapur, Jaipur",SPM,"₹6,00,000*","₹55,000",0,₹0,1400,-,-,-,5415(1),-,-,-,-,6442(2),-,-
RAJ Govt - Govt Quota,GEN,Rajasthan,"JLNMC, Ajmer",ANATOMY,"₹10,982*","₹82,800*",2*,"₹25,00,000*",1428,-,-,5837(5),-,-,-,-,-,6455(3),6216(1),-
RAJ Priv-Govt Quota,GEN,Rajasthan,"PIMS(Pacific), Umarda, Udaipur",PAEDIATRICS,"₹65,00,000*",Info not available*,0,₹0,750,-,-,-,-,4801(1),-,-,-,6460(1),6548(5),-
RAJ Priv-Govt Quota,GEN,Rajasthan,"Geetanjali, Udaipur",ANAESTHESIOLOGY,"₹22,00,000*",Info not available*,0,₹0,1310,-,-,6047(8),-,-,-,-,4272(1),6468(2),4935(3),-
RAJ Priv-Govt Quota,OBC,Rajasthan,"National IMS&R, Jaipur",GENERAL SURGERY,"₹45,00,000*","₹55,200*",0,₹0,1130,-,-,5262(2),-,-,-,-,-,6473(1),4367(1),-
RAJ Priv-Govt Quota,GEN,Rajasthan,"National IMS&R, Jaipur",MICROBIOLOGY,"₹20,000*","₹50,000",0,₹0,1130,-,-,5493(1),-,-,-,-,-,6474(1),-,-
RAJ Priv-Govt Quota,GEN,Rajasthan,"National IMS&R, Jaipur",ANAESTHESIOLOGY,"₹20,00,000*","₹55,200*",0,₹0,1130,-,-,5354(6),-,-,-,-,-,6482(5),4536(2),-
RAJ Priv-Govt Quota,GEN,Rajasthan,Jaipur National Univ IMS,ANAESTHESIOLOGY,"₹25,00,000*",Info not available*,0,₹0,810,-,-,5782(2),-,-,-,-,-,6484(1),4959(2),-
RAJ Priv-Mgmt Quota,GEN,Rajasthan,"PIMS(Pacific), Umarda, Udaipur",GENERAL MEDICINE,"₹1,10,00,000*",Info not available*,0,₹0,750,-,-,4406(2),4085(1),-,-,-,-,6486(4),-,6863(3)
RAJ Priv-Govt Quota,GEN,Rajasthan,"PMCH(Pacific), Udaipur",OBG,"₹80,00,000*",₹0*,0,₹0,Info Not Available,-,-,5144(2),5682(1),4754(1),-,-,-,6488(4),-,-
RAJ Priv-All India,GEN,Rajasthan,Jaipur National Univ IMS,MICROBIOLOGY,"₹8,00,000*",Info not available*,0,₹0,810,-,-,6015(1),-,5793(1),-,-,-,6493(1),-,-
RAJ Priv-Mgmt Quota,GEN,Rajasthan,"PIMS(Pacific), Umarda, Udaipur",RADIO DIAGNOSIS,"₹1,35,00,000*",Info not available*,0,₹0,750,3109(2),-,-,4705(1),-,-,-,-,6505(4),-,-
RAJ Govt - Govt Quota,OBC,Rajasthan,"RNT, Udaipur",ANATOMY,"₹12,812*","₹82,800*",2*,"₹25,00,000*",2206,-,-,6080(1),-,-,-,-,-,6507(2),-,-
RAJ Priv-Govt Quota,MBC,Rajasthan,Jaipur National Univ IMS,RADIO DIAGNOSIS,"₹75,00,000*",Info not available*,0,₹0,810,-,-,-,-,-,-,-,-,6511(1),-,-
RAJ Govt - Govt Quota,SC,Rajasthan,"SP Med Coll, Bikaner",BIOCHEMISTRY,"₹12,812*","₹82,800*",2*,"₹25,00,000*",Info Not Available,-,-,-,-,-,-,-,-,6512(2),-,-
RAJ Priv-All India,OBC,Rajasthan,"Geetanjali, Udaipur",ORTHOPAEDICS,"₹60,00,000*",Info not available*,0,₹0,1310,-,-,4052(1),-,-,-,-,-,6513(2),-,-
RAJ Priv-All India,SC,Rajasthan,"National IMS&R, Jaipur",OPHTHALMOLOGY,"₹40,00,000*","₹55,200*",0,₹0,1130,-,-,-,-,-,-,-,-,6520(1),-,-
RAJ Priv-All India,OBC,Rajasthan,"National IMS&R, Jaipur",ANAESTHESIOLOGY,"₹20,00,000*","₹55,200*",0,₹0,1130,-,-,-,-,-,-,-,-,6522(1),-,-
RAJ Govt - Govt Quota,EWS-PwD,Rajasthan,"SMS, Jaipur",OBG,"₹11,647*","₹82,800*",2*,"₹25,00,000*",5702,-,-,-,-,-,-,-,-,6525(1),-,-
RAJ Priv-Govt Quota,OBC,Rajasthan,"Geetanjali, Udaipur",DERMATOLOGY,"₹84,00,000*",Info not available*,0,₹0,1310,1904(1),1980(1),4385(2),-,-,-,-,-,6527(2),-,-
RAJ Priv-Govt Quota,OBC,Rajasthan,"National IMS&R, Jaipur",ORTHOPAEDICS,"₹45,00,000*","₹55,200*",0,₹0,1130,-,-,4702(1),-,-,-,-,-,6532(5),-,-
RAJ Priv-Mgmt Quota,GEN,Rajasthan,"PIMS(Pacific), Umarda, Udaipur",PAEDIATRICS,"₹1,00,00,000*",Info not available*,0,₹0,750,-,-,-,-,4899(1),-,-,-,6533(2),-,-
Raj DNB Serv,SC,Rajasthan,"SSG Govt Dist Hosp,Chittorgarh",DA(NBEMS),"₹1,25,000","₹60,375*",Info Not Available,Info not available,Info Not Available,-,-,-,-,-,-,-,-,6534(1),-,-
RAJ Govt - Mgmt Quota,OBC,Rajasthan,"Govt Med Coll, Dungapur",PHARMACOLOGY,"₹8,68,200*","₹82,800*",2*,"₹25,00,000*",700,-,-,-,-,-,-,-,-,6535(1),-,-
RAJ Priv-Govt Quota,OBC,Rajasthan,"Geetanjali, Udaipur",FORENSIC MEDICINE,"₹6,00,000*",Info not available*,0,₹0,1310,-,-,-,-,-,-,-,-,6541(1),-,-
RAJ Priv-Govt Quota,OBC,Rajasthan,"Geetanjali, Udaipur",GENERAL MEDICINE,"₹65,00,000*",Info not available*,0,₹0,1310,-,-,4192(1),-,-,-,4368(1),4480(1),6543(2),-,2310(1)
RAJ Priv-Govt Quota,GEN,Rajasthan,Jaipur National Univ IMS,OPHTHALMOLOGY,"₹43,00,000*",Info not available*,0,₹0,810,-,-,4950(2),-,-,-,-,-,6544(2),-,-
RAJ Govt - Govt Quota,ST,Rajasthan,"SNMC, Jodhpur",BIOCHEMISTRY,"₹12,812*","₹82,800*",2*,"₹25,00,000*",3101,-,-,-,-,-,-,-,-,6545(1),-,-
RAJ Priv-Mgmt Quota,GEN,Rajasthan,"PMCH(Pacific), Udaipur",GENERAL MEDICINE,"₹1,20,00,000*",₹0*,0,₹0,Info Not Available,-,3268(1),4084(3),-,-,-,-,-,6549(4),-,6821(3)
RAJ Priv-Mgmt Quota,OBC,Rajasthan,"Ananta IMS & RC, Rajsamand",ANAESTHESIOLOGY,"₹25,00,000*","₹25,000",0,₹0,775,-,-,-,-,-,-,-,-,6550(1),-,-
RAJ Priv-Govt Quota,OBC,Rajasthan,"Geetanjali, Udaipur",ANAESTHESIOLOGY,"₹22,00,000*",Info not available*,0,₹0,1310,-,-,-,-,-,-,-,-,6553(1),6366(2),-
RAJ Govt - Govt Quota,OBC,Rajasthan,"SMS, Jaipur",ANATOMY,"₹11,647*","₹82,800*",2*,"₹25,00,000*",5702,-,-,4573(1),3208(1),-,-,-,-,6557(4),-,-
RAJ Priv-Govt Quota,GEN,Rajasthan,"Ananta IMS & RC, Rajsamand",ANAESTHESIOLOGY,"₹20,00,000*","₹25,000",0,₹0,775,-,-,5924(7),-,-,-,-,-,6559(4),4883(2),-
RAJ Priv-Govt Quota,OBC,Rajasthan,"Geetanjali, Udaipur",PSYCHIATRY,"₹45,00,000*",Info not available*,0,₹0,1310,-,-,4920(1),-,-,-,-,-,6562(1),-,-
