Quota,Category,State,Institute,Course,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,CR 2023 1,CR 2023 2,CR 2023 3,CR 2023 4,CR 2023 5,CR 2024 1,CR 2024 2,CR 2024 3,CR 2024 4,CR 2024 5
CG MBBS or Ins,ST,Chhattisgarh,"Pt JNM Med Coll, Raipur",FORENSIC MEDICINE,"₹20,000*","₹67,500",2*,"₹50,00,000*",1246,619(1),654(1),282(1),-,-,812(1),-,-,-,-
CG Domicile,SC,Chhattisgarh,"SSIMS, Bhilai",OPHTHALMOLOGY,"₹10,54,000*","₹67,000",1,"₹10,00,000",896,-,867(1),-,-,-,-,847(1),-,-,-
CG MBBS or Ins,UR,Chhattisgarh,"SSIMS, Bhilai",PHARMACOLOGY,"₹8,48,200*","₹67,000",1,"₹10,00,000",896,-,-,-,616(1),-,-,-,-,-,857(1)
CG Domicile-NRI,UR,Chhattisgarh,"Shri Balaji Inst of MS, Raipur",RADIO DIAGNOSIS,"₹75,15,000*",Info not available,1,"₹25,00,000",-,-,-,-,-,-,861(1),-,-,-,-
CG Domicile,ST,Chhattisgarh,"Govt Med Coll, Rajnandgaon",SPM,"₹20,000*","₹67,500",2*,"₹50,00,000*",650,-,-,-,-,-,880(1),-,-,-,-
CG Domicile,UR,Chhattisgarh,"CIMS, Bilaspur",FORENSIC MEDICINE,"₹20,000*","₹67,500",2*,"₹50,00,000*",550,-,-,-,-,-,-,881(1),-,-,-
CG Domicile-NRI,UR-Female,Chhattisgarh,"SSIMS, Bhilai",DERMATOLOGY,Info not available*,"₹67,000",1,"₹10,00,000",896,-,-,-,-,-,-,891(1),-,-,-
CG MBBS or Ins-NRI,UR,Chhattisgarh,"Shri Balaji Inst of MS, Raipur",GENERAL MEDICINE,"₹75,15,000*",Info not available,1,"₹25,00,000",-,-,-,-,-,-,-,-,-,-,894(1)
CG Domicile,UR,Chhattisgarh,"BaliramKashyap NDMC, Jagdalpur",FORENSIC MEDICINE,"₹20,000*","₹67,500",2*,"₹50,00,000*",500,-,-,-,-,-,-,894(1),-,-,-
CG Domicile,OBC-Female,Chhattisgarh,"SSIMS, Bhilai",PATHOLOGY,"₹8,48,200*","₹67,000",1,"₹10,00,000",896,-,-,-,-,-,-,897(1),-,-,-
CG Domicile,OBC,Chhattisgarh,"Pt JNM Med Coll, Raipur",ANATOMY,"₹20,000*","₹67,500",2*,"₹50,00,000*",1246,-,-,-,-,-,898(1),-,-,-,-
CG MBBS or Ins,UR,Chhattisgarh,"Govt Med Coll, Ambikapur",MICROBIOLOGY,"₹20,000*","₹67,500",2*,"₹50,00,000*",785,334(1),-,-,-,-,-,-,-,546(1),900(1)
CG Domicile,OBC,Chhattisgarh,"CIMS, Bilaspur",MICROBIOLOGY,"₹20,000*","₹67,500",2*,"₹50,00,000*",550,-,-,-,-,-,-,900(1),-,-,-
CG MBBS or Ins,UR,Chhattisgarh,"Raipur IMS, Raipur",PHARMACOLOGY,"₹7,92,600*","₹67,000",1,"₹25,00,000",650,-,-,-,-,-,-,-,-,-,902(1)
CG MBBS or Ins,EWS,Chhattisgarh,"CIMS, Bilaspur",BIOCHEMISTRY,"₹20,000*","₹67,500",2*,"₹50,00,000*",550,-,-,-,-,-,-,-,-,-,904(1)
CG MBBS or Ins,UR,Chhattisgarh,"Pt JNM Med Coll, Raipur",ANATOMY,"₹20,000*","₹67,500",2*,"₹50,00,000*",1246,-,626(1),-,-,-,612(1),-,-,-,905(1)
CG MBBS or Ins,UR,Chhattisgarh,"Pt JNM Med Coll, Raipur",FORENSIC MEDICINE,"₹20,000*","₹67,500",2*,"₹50,00,000*",1246,-,-,-,337(1),-,-,-,-,818(1),906(1)
CG MBBS or Ins,UR,Chhattisgarh,"Lakhi Ram Agrawal, Raigarh",FORENSIC MEDICINE,"₹20,000*","₹67,500",2*,"₹50,00,000*",650,558(1),606(1),241(1),-,-,-,-,-,-,908(1)
CG MBBS or Ins,UR,Chhattisgarh,"SSIMS, Bhilai",SPM,"₹8,48,200*","₹67,000",1,"₹10,00,000",896,-,509(1),-,-,-,-,-,-,-,910(1)
CG Domicile,UR,Chhattisgarh,"Shri Balaji Inst of MS, Raipur",MICROBIOLOGY,"₹8,48,200*",Info not available,1,"₹25,00,000",-,-,-,-,-,-,-,-,-,989(1),-
CG Domicile-NRI,UR,Chhattisgarh,"SSIMS, Bhilai",RADIO DIAGNOSIS,Info not available*,"₹67,000",1,"₹10,00,000",896,-,964(2),395(1),-,-,-,-,-,994(1),-
CG Domicile,UR,Chhattisgarh,"CIMS, Bilaspur",BIOCHEMISTRY,"₹20,000*","₹67,500",2*,"₹50,00,000*",550,-,-,-,-,-,-,-,-,1003(1),-
CG Domicile,UR,Chhattisgarh,"Lakhi Ram Agrawal, Raigarh",FORENSIC MEDICINE,"₹20,000*","₹67,500",2*,"₹50,00,000*",650,-,-,-,-,-,-,-,-,1023(1),-
CG Domicile-NRI,UR,Chhattisgarh,"Shri Balaji Inst of MS, Raipur",OBG,"₹75,15,000*",Info not available,1,"₹25,00,000",-,-,-,-,-,-,-,-,-,1026(1),-
CG Domicile,SC,Chhattisgarh,"Pt JNM Med Coll, Raipur",SPM,"₹20,000*","₹67,500",2*,"₹50,00,000*",1246,-,-,-,-,-,-,-,-,1019(1),1044(1)
CG Domicile,UR,Chhattisgarh,"Raipur IMS, Raipur",SPM,"₹7,92,600*","₹67,000",1,"₹25,00,000",650,-,935(3),-,550(3),-,-,-,-,-,1048(1)
CG Domicile,UR,Chhattisgarh,"SSIMS, Bhilai",PHARMACOLOGY,"₹8,48,200*","₹67,000",1,"₹10,00,000",896,-,970(1),367(1),-,-,-,-,-,-,1051(1)
CG Domicile,UR,Chhattisgarh,"Raipur IMS, Raipur",PHARMACOLOGY,"₹7,92,600*","₹67,000",1,"₹25,00,000",650,-,973(1),-,-,-,-,-,-,-,1052(1)
CG Domicile,UR,Chhattisgarh,"Govt Med Coll, Ambikapur",PHYSIOLOGY,"₹20,000*","₹67,500",2*,"₹50,00,000*",785,-,-,-,-,-,-,-,-,-,1054(1)
CG Domicile,UR,Chhattisgarh,"Raipur IMS, Raipur",MICROBIOLOGY,"₹7,92,600*","₹67,000",1,"₹25,00,000",650,-,957(1),-,536(1),-,-,-,-,-,1055(1)
CG Domicile-NRI,UR,Chhattisgarh,"Shri Balaji Inst of MS, Raipur",DERMATOLOGY,"₹75,15,000*",Info not available,1,"₹25,00,000",-,-,-,-,-,-,-,-,-,-,1057(1)
CG Domicile,UR,Chhattisgarh,"SSIMS, Bhilai",PHYSIOLOGY,"₹8,48,200*","₹67,000",1,"₹10,00,000",896,-,-,365(1),-,-,-,-,-,-,1059(1)
CG Other State-NRI,UR,Chhattisgarh,"SSIMS, Bhilai",OBG,Info not available*,"₹67,000",1,"₹10,00,000",896,-,-,-,-,-,-,-,-,1065(1),-
Other State,UR,Chhattisgarh,"Shri Balaji Inst of MS, Raipur",MICROBIOLOGY,"₹8,48,200*",Info not available,1,"₹25,00,000",-,-,-,-,-,-,-,-,-,-,1077(1)
Other State,UR,Chhattisgarh,"Raipur IMS, Raipur",MICROBIOLOGY,"₹7,92,600*","₹67,000",1,"₹25,00,000",650,-,-,-,-,-,-,-,-,-,1140(1)
Other State,UR,Chhattisgarh,"Shri Balaji Inst of MS, Raipur",PHYSIOLOGY,"₹8,48,200*",Info not available,1,"₹25,00,000",-,-,-,-,-,-,-,-,-,-,1149(1)
CG MBBS or Ins,OBC-Female,Chhattisgarh,"Pt JNM Med Coll, Raipur",DERMATOLOGY,"₹20,000*","₹67,500",2*,"₹50,00,000*",1246,10(1),-,-,-,-,-,-,-,-,-
CG MBBS or Ins,UR,Chhattisgarh,"Pt JNM Med Coll, Raipur",RADIO DIAGNOSIS,"₹20,000*","₹67,500",2*,"₹50,00,000*",1246,2(1),11(1),-,-,-,-,-,-,-,-
CG MBBS or Ins,OBC,Chhattisgarh,"CIMS, Bilaspur",GENERAL MEDICINE,"₹20,000*","₹67,500",2*,"₹50,00,000*",550,26(1),-,-,-,-,-,-,-,-,-
CG MBBS or Ins,UR-Female,Chhattisgarh,"Govt Med Coll, Ambikapur",PAEDIATRICS,"₹20,000*","₹67,500",2*,"₹50,00,000*",785,37(1),-,-,-,-,-,-,-,-,-
CG MBBS or Ins,UR-Female,Chhattisgarh,"Pt JNM Med Coll, Raipur",TBRD,"₹20,000*","₹67,500",2*,"₹50,00,000*",1246,41(1),-,-,-,-,-,-,-,-,-
CG MBBS or Ins,UR-Female,Chhattisgarh,"SSIMS, Bhilai",RADIO DIAGNOSIS,"₹10,54,000*","₹67,000",1,"₹10,00,000",896,42(1),-,-,-,-,-,-,-,-,-
CG MBBS or Ins,OBC,Chhattisgarh,"Pt JNM Med Coll, Raipur",PAEDIATRICS,"₹20,000*","₹67,500",2*,"₹50,00,000*",1246,62(1),-,6(1),13(1),-,-,-,-,-,-
CG MBBS or Ins,UR,Chhattisgarh,"CIMS, Bilaspur",PAEDIATRICS,"₹20,000*","₹67,500",2*,"₹50,00,000*",550,31(1),63(1),4(1),4(1),-,-,-,-,-,-
CG MBBS or Ins,OBC-Female,Chhattisgarh,"Pt JNM Med Coll, Raipur",PAEDIATRICS,"₹20,000*","₹67,500",2*,"₹50,00,000*",1246,-,75(1),-,-,-,-,-,-,-,-
CG MBBS or Ins,OBC,Chhattisgarh,"Pt JNM Med Coll, Raipur",OBG,"₹20,000*","₹67,500",2*,"₹50,00,000*",1246,66(1),115(1),-,-,-,-,-,-,-,-
CG MBBS or Ins,UR-Female,Chhattisgarh,"Govt Med Coll, Ambikapur",ANAESTHESIOLOGY,"₹20,000*","₹67,500",2*,"₹50,00,000*",785,123(1),-,-,-,-,-,-,-,-,-
CG MBBS or Ins,UR-Female,Chhattisgarh,"Lakhi Ram Agrawal, Raigarh",ANAESTHESIOLOGY,"₹20,000*","₹67,500",2*,"₹50,00,000*",650,127(1),-,-,-,-,-,-,-,-,-
CG MBBS or Ins,UR,Chhattisgarh,"Govt Med Coll, Ambikapur",OPHTHALMOLOGY,"₹20,000*","₹67,500",2*,"₹50,00,000*",785,91(1),135(1),-,-,-,-,-,-,-,-
CG MBBS or Ins,UR,Chhattisgarh,"CIMS, Bilaspur",PSYCHIATRY,"₹20,000*","₹67,500",2*,"₹50,00,000*",550,72(1),144(1),27(1),-,-,-,-,-,-,-
CG MBBS or Ins,SC,Chhattisgarh,"SSIMS, Bhilai",ANAESTHESIOLOGY,"₹10,54,000*","₹67,000",1,"₹10,00,000",896,-,-,146(1),-,-,-,-,-,-,-
CG MBBS or Ins,OBC,Chhattisgarh,"Pt JNM Med Coll, Raipur",ANAESTHESIOLOGY,"₹20,000*","₹67,500",2*,"₹50,00,000*",1246,152(1),-,-,-,-,-,-,-,-,-
CG MBBS or Ins,UR,Chhattisgarh,"CIMS, Bilaspur",ANAESTHESIOLOGY,"₹20,000*","₹67,500",2*,"₹50,00,000*",550,93(1),157(1),29(1),38(1),-,-,-,-,-,-
CG MBBS or Ins,ST,Chhattisgarh,"Govt Med Coll, Ambikapur",GENERAL SURGERY,"₹20,000*","₹67,500",2*,"₹50,00,000*",785,-,-,165(1),-,-,-,-,-,-,-
CG MBBS or Ins,OBC,Chhattisgarh,"Lakhi Ram Agrawal, Raigarh",ANAESTHESIOLOGY,"₹20,000*","₹67,500",2*,"₹50,00,000*",650,170(1),-,-,-,-,-,-,-,-,-
CG MBBS or Ins,UR,Chhattisgarh,"Govt Med Coll, Rajnandgaon",ENT,"₹20,000*","₹67,500",2*,"₹50,00,000*",650,94(1),173(1),-,-,-,-,-,-,-,-
CG MBBS or Ins,OBC,Chhattisgarh,"Pt JNM Med Coll, Raipur",OPHTHALMOLOGY,"₹20,000*","₹67,500",2*,"₹50,00,000*",1246,83(1),178(1),-,-,-,-,-,-,-,-
CG MBBS or Ins,UR,Chhattisgarh,"Lakhi Ram Agrawal, Raigarh",ANAESTHESIOLOGY,"₹20,000*","₹67,500",2*,"₹50,00,000*",650,-,191(1),36(1),63(1),-,-,-,-,-,-
CG MBBS or Ins,UR-Female,Chhattisgarh,"SSIMS, Bhilai",ORTHOPAEDICS,"₹10,54,000*","₹67,000",1,"₹10,00,000",896,193(1),174(1),-,-,-,-,-,-,-,-
CG MBBS or Ins,UR-Female,Chhattisgarh,"Raipur IMS, Raipur",ORTHOPAEDICS,"₹9,84,500*","₹67,000",1,"₹25,00,000",650,194(1),-,-,-,-,-,-,-,-,-
CG MBBS or Ins,OBC,Chhattisgarh,"Govt Med Coll, Rajnandgaon",OPHTHALMOLOGY,"₹20,000*","₹67,500",2*,"₹50,00,000*",650,125(1),220(1),41(1),56(1),-,-,-,-,-,-
CG MBBS or Ins,UR-Female,Chhattisgarh,"Raipur IMS, Raipur",OBG,"₹9,84,500*","₹67,000",1,"₹25,00,000",650,181(1),222(1),-,-,-,-,-,-,-,-
CG MBBS or Ins,SC,Chhattisgarh,"Govt Med Coll, Ambikapur",OBG,"₹20,000*","₹67,500",2*,"₹50,00,000*",785,241(1),-,-,-,-,-,-,-,-,-
CG MBBS or Ins,SC,Chhattisgarh,"Govt Med Coll, Ambikapur",GENERAL MEDICINE,"₹20,000*","₹67,500",2*,"₹50,00,000*",785,168(1),246(1),-,-,-,-,-,-,-,-
CG MBBS or Ins,UR,Chhattisgarh,"Raipur IMS, Raipur",BIOCHEMISTRY,"₹7,92,600*","₹67,000",1,"₹25,00,000",650,-,-,250(1),-,-,-,-,-,-,-
CG MBBS or Ins,ST,Chhattisgarh,"Govt Med Coll, Ambikapur",OPHTHALMOLOGY,"₹20,000*","₹67,500",2*,"₹50,00,000*",785,-,-,-,251(1),-,-,-,-,-,-
CG MBBS or Ins,EWS,Chhattisgarh,"Pt JNM Med Coll, Raipur",OPHTHALMOLOGY,"₹20,000*","₹67,500",2*,"₹50,00,000*",1246,184(1),251(1),-,-,-,-,-,-,-,-
CG MBBS or Ins,OBC,Chhattisgarh,"Pt JNM Med Coll, Raipur",RADIATION ONCOLOGY,"₹20,000*","₹67,500",2*,"₹50,00,000*",1246,213(1),256(1),-,-,-,-,-,-,-,-
CG MBBS or Ins,SC,Chhattisgarh,"Pt JNM Med Coll, Raipur",GENERAL SURGERY,"₹20,000*","₹67,500",2*,"₹50,00,000*",1246,242(1),259(1),64(1),72(1),-,-,-,-,-,-
CG MBBS or Ins,SC,Chhattisgarh,"Lakhi Ram Agrawal, Raigarh",FORENSIC MEDICINE,"₹20,000*","₹67,500",2*,"₹50,00,000*",650,-,-,278(1),-,-,-,-,-,-,-
CG MBBS or Ins,SC,Chhattisgarh,"Pt JNM Med Coll, Raipur",ENT,"₹20,000*","₹67,500",2*,"₹50,00,000*",1246,278(1),-,-,-,-,-,-,-,-,-
CG MBBS or Ins,OBC-Female,Chhattisgarh,"Raipur IMS, Raipur",GENERAL MEDICINE,"₹9,84,500*","₹67,000",1,"₹25,00,000",650,210(1),289(1),-,-,-,-,-,-,-,-
CG MBBS or Ins,ST,Chhattisgarh,"Lakhi Ram Agrawal, Raigarh",PHYSIOLOGY,"₹20,000*","₹67,500",2*,"₹50,00,000*",650,-,-,289(1),-,-,-,-,-,-,-
CG MBBS or Ins,ST,Chhattisgarh,"Lakhi Ram Agrawal, Raigarh",ORTHOPAEDICS,"₹20,000*","₹67,500",2*,"₹50,00,000*",650,-,307(1),-,-,-,-,-,-,-,-
CG Domicile,UR,Chhattisgarh,"Raipur IMS, Raipur",PATHOLOGY,"₹7,92,600*","₹67,000",1,"₹25,00,000",650,-,-,329(1),-,-,-,-,-,-,-
CG MBBS or Ins,SC,Chhattisgarh,"Lakhi Ram Agrawal, Raigarh",ENT,"₹20,000*","₹67,500",2*,"₹50,00,000*",650,330(1),-,-,-,-,-,-,-,-,-
CG MBBS or Ins,ST,Chhattisgarh,"Govt Med Coll, Ambikapur",OBG,"₹20,000*","₹67,500",2*,"₹50,00,000*",785,333(1),-,-,-,-,-,-,-,-,-
CG MBBS or Ins,OBC-Female,Chhattisgarh,"Raipur IMS, Raipur",ANAESTHESIOLOGY,"₹9,84,500*","₹67,000",1,"₹25,00,000",650,339(1),-,-,-,-,-,-,-,-,-
CG MBBS or Ins,ST-Female,Chhattisgarh,"Pt JNM Med Coll, Raipur",RADIATION ONCOLOGY,"₹20,000*","₹67,500",2*,"₹50,00,000*",1246,343(1),-,-,-,-,-,-,-,-,-
CG MBBS or Ins,ST-Female,Chhattisgarh,"Pt JNM Med Coll, Raipur",OPHTHALMOLOGY,"₹20,000*","₹67,500",2*,"₹50,00,000*",1246,345(1),-,-,-,-,-,-,-,-,-
CG MBBS or Ins,OBC,Chhattisgarh,"Govt Med Coll, Ambikapur",PATHOLOGY,"₹20,000*","₹67,500",2*,"₹50,00,000*",785,325(1),349(1),-,-,-,-,-,-,-,-
CG MBBS or Ins,ST-Female,Chhattisgarh,"Pt JNM Med Coll, Raipur",ENT,"₹20,000*","₹67,500",2*,"₹50,00,000*",1246,351(1),-,-,-,-,-,-,-,-,-
CG MBBS or Ins,UR-Female,Chhattisgarh,"SSIMS, Bhilai",OPHTHALMOLOGY,"₹10,54,000*","₹67,000",1,"₹10,00,000",896,252(1),354(1),-,-,-,-,-,-,-,-
CG MBBS or Ins,SC,Chhattisgarh,"CIMS, Bilaspur",OPHTHALMOLOGY,"₹20,000*","₹67,500",2*,"₹50,00,000*",550,356(1),-,-,-,-,-,-,-,-,-
CG MBBS or Ins,UR-Female,Chhattisgarh,"SSIMS, Bhilai",PSYCHIATRY,"₹10,54,000*","₹67,000",1,"₹10,00,000",896,-,365(1),-,-,-,-,-,-,-,-
CG MBBS or Ins,SC,Chhattisgarh,"CIMS, Bilaspur",SPM,"₹20,000*","₹67,500",2*,"₹50,00,000*",550,-,-,-,370(1),-,-,-,-,-,-
CG MBBS or Ins,ST,Chhattisgarh,"Pt JNM Med Coll, Raipur",ENT,"₹20,000*","₹67,500",2*,"₹50,00,000*",1246,-,374(1),-,-,-,-,-,-,-,-
CG MBBS or Ins,ST,Chhattisgarh,"Pt JNM Med Coll, Raipur",PSYCHIATRY,"₹20,000*","₹67,500",2*,"₹50,00,000*",1246,391(1),-,-,-,-,-,-,-,-,-
CG MBBS or Ins,ST-Female,Chhattisgarh,"Govt Med Coll, Ambikapur",GENERAL SURGERY,"₹20,000*","₹67,500",2*,"₹50,00,000*",785,385(1),400(1),-,-,-,-,-,-,-,-
CG Domicile,UR,Chhattisgarh,"Raipur IMS, Raipur",BIOCHEMISTRY,"₹7,92,600*","₹67,000",1,"₹25,00,000",650,-,-,402(1),-,-,-,-,-,-,-
CG MBBS or Ins,SC,Chhattisgarh,"SSIMS, Bhilai",GENERAL MEDICINE,"₹10,54,000*","₹67,000",1,"₹10,00,000",896,367(1),421(1),-,-,-,-,-,-,-,-
CG MBBS or Ins,OBC,Chhattisgarh,"Pt JNM Med Coll, Raipur",SPM,"₹20,000*","₹67,500",2*,"₹50,00,000*",1246,410(1),439(1),247(1),-,-,-,-,-,-,-
CG MBBS or Ins,ST,Chhattisgarh,"SSIMS, Bhilai",GENERAL MEDICINE,"₹10,54,000*","₹67,000",1,"₹10,00,000",896,447(1),-,-,-,-,-,-,-,-,-
CG MBBS or Ins,ST-Female,Chhattisgarh,"Pt JNM Med Coll, Raipur",PATHOLOGY,"₹20,000*","₹67,500",2*,"₹50,00,000*",1246,-,458(1),-,-,-,-,-,-,-,-
CG MBBS or Ins,ST,Chhattisgarh,"CIMS, Bilaspur",ENT,"₹20,000*","₹67,500",2*,"₹50,00,000*",550,392(1),474(1),182(1),-,-,-,-,-,-,-
CG Domicile,UR,Chhattisgarh,"Pt JNM Med Coll, Raipur",PHYSIOLOGY,"₹20,000*","₹67,500",2*,"₹50,00,000*",1246,-,-,-,483(1),-,-,-,-,-,-
CG MBBS or Ins,UR,Chhattisgarh,"Lakhi Ram Agrawal, Raigarh",SPM,"₹20,000*","₹67,500",2*,"₹50,00,000*",650,490(1),-,-,-,-,-,-,-,-,-
CG MBBS or Ins,ST,Chhattisgarh,"Raipur IMS, Raipur",RADIO DIAGNOSIS,"₹9,84,500*","₹67,000",1,"₹25,00,000",650,-,497(1),-,-,-,-,-,-,-,-
CG Domicile,UR,Chhattisgarh,"Pt JNM Med Coll, Raipur",ANATOMY,"₹20,000*","₹67,500",2*,"₹50,00,000*",1246,-,-,-,509(1),-,-,-,-,-,-
CG MBBS or Ins,SC-Female,Chhattisgarh,"SSIMS, Bhilai",PAEDIATRICS,"₹10,54,000*","₹67,000",1,"₹10,00,000",896,-,516(1),-,-,-,-,-,-,-,-
CG MBBS or Ins,UR,Chhattisgarh,"SSIMS, Bhilai",ANAESTHESIOLOGY,"₹10,54,000*","₹67,000",1,"₹10,00,000",896,-,413(1),-,521(1),-,-,-,-,-,-
CG MBBS or Ins,ST,Chhattisgarh,"BaliramKashyap NDMC, Jagdalpur",SPM,"₹20,000*","₹67,500",2*,"₹50,00,000*",500,-,537(1),270(1),-,-,-,-,-,-,-
CG MBBS or Ins,UR-Female,Chhattisgarh,"SSIMS, Bhilai",PATHOLOGY,"₹8,48,200*","₹67,000",1,"₹10,00,000",896,543(1),534(1),-,-,-,-,-,-,-,-
CG Domicile,UR,Chhattisgarh,"Govt Med Coll, Ambikapur",ANATOMY,"₹20,000*","₹67,500",2*,"₹50,00,000*",785,-,-,-,555(1),-,-,-,-,-,-
CG MBBS or Ins,SC,Chhattisgarh,"Raipur IMS, Raipur",PAEDIATRICS,"₹9,84,500*","₹67,000",1,"₹25,00,000",650,508(1),556(2),-,-,-,-,-,-,-,-
CG MBBS or Ins,EWS,Chhattisgarh,"CIMS, Bilaspur",PATHOLOGY,"₹20,000*","₹67,500",2*,"₹50,00,000*",550,571(1),517(1),173(1),-,-,-,-,-,-,-
CG MBBS or Ins,OBC,Chhattisgarh,"SSIMS, Bhilai",TBRD,"₹10,54,000*","₹67,000",1,"₹10,00,000",896,-,149(1),24(1),573(1),-,-,-,-,-,-
CG MBBS or Ins,SC,Chhattisgarh,"Pt JNM Med Coll, Raipur",SPM,"₹20,000*","₹67,500",2*,"₹50,00,000*",1246,435(1),576(1),-,-,-,-,-,-,-,-
CG MBBS or Ins,OBC,Chhattisgarh,"Raipur IMS, Raipur",OPHTHALMOLOGY,"₹9,84,500*","₹67,000",1,"₹25,00,000",650,578(1),-,-,-,-,-,-,-,-,-
CG MBBS or Ins,UR,Chhattisgarh,"Pt JNM Med Coll, Raipur",PHYSIOLOGY,"₹20,000*","₹67,500",2*,"₹50,00,000*",1246,581(1),-,248(1),-,-,-,-,-,-,-
CG MBBS or Ins,OBC,Chhattisgarh,"CIMS, Bilaspur",BIOCHEMISTRY,"₹20,000*","₹67,500",2*,"₹50,00,000*",550,-,608(1),255(1),-,-,-,-,-,-,-
CG MBBS or Ins,SST,Chhattisgarh,"Pt JNM Med Coll, Raipur",PAEDIATRICS,"₹20,000*","₹67,500",2*,"₹50,00,000*",1246,-,609(1),-,-,-,-,-,-,-,-
CG MBBS or Ins,ST,Chhattisgarh,"CIMS, Bilaspur",SPM,"₹20,000*","₹67,500",2*,"₹50,00,000*",550,-,610(1),242(1),-,-,-,-,-,-,-
CG MBBS or Ins,SC,Chhattisgarh,"CIMS, Bilaspur",FORENSIC MEDICINE,"₹20,000*","₹67,500",2*,"₹50,00,000*",550,-,611(1),-,-,-,-,-,-,-,-
CG MBBS or Ins,ST-Female,Chhattisgarh,"Raipur IMS, Raipur",OBG,"₹9,84,500*","₹67,000",1,"₹25,00,000",650,616(1),-,-,-,-,-,-,-,-,-
CG MBBS or Ins,ST,Chhattisgarh,"Govt Med Coll, Rajnandgaon",SPM,"₹20,000*","₹67,500",2*,"₹50,00,000*",650,-,620(1),214(1),-,-,-,-,-,-,-
CG MBBS or Ins,SC,Chhattisgarh,"Raipur IMS, Raipur",ORTHOPAEDICS,"₹9,84,500*","₹67,000",1,"₹25,00,000",650,580(1),624(1),-,-,-,-,-,-,-,-
CG MBBS or Ins,ST-Female,Chhattisgarh,"SSIMS, Bhilai",TBRD,"₹10,54,000*","₹67,000",1,"₹10,00,000",896,-,629(1),-,-,-,-,-,-,-,-
CG MBBS or Ins,UR,Chhattisgarh,"Lakhi Ram Agrawal, Raigarh",PHYSIOLOGY,"₹20,000*","₹67,500",2*,"₹50,00,000*",650,-,638(1),254(1),-,-,-,-,-,-,-
CG MBBS or Ins,ST,Chhattisgarh,"Pt JNM Med Coll, Raipur",PHARMACOLOGY,"₹20,000*","₹67,500",2*,"₹50,00,000*",1246,-,655(1),-,-,-,-,-,-,-,-
CG MBBS or Ins-NRI,UR,Chhattisgarh,"SSIMS, Bhilai",OBG,Info not available*,"₹67,000",1,"₹10,00,000",896,-,656(1),-,-,-,-,-,-,-,-
CG MBBS or Ins,ST,Chhattisgarh,"Lakhi Ram Agrawal, Raigarh",FORENSIC MEDICINE,"₹20,000*","₹67,500",2*,"₹50,00,000*",650,-,660(1),-,-,-,-,-,-,-,-
CG MBBS or Ins,OBC,Chhattisgarh,"Lakhi Ram Agrawal, Raigarh",BIOCHEMISTRY,"₹20,000*","₹67,500",2*,"₹50,00,000*",650,-,669(1),-,-,-,-,-,-,-,-
CG MBBS or Ins,UR,Chhattisgarh,"Lakhi Ram Agrawal, Raigarh",ANATOMY,"₹20,000*","₹67,500",2*,"₹50,00,000*",650,-,670(1),262(1),-,-,-,-,-,-,-
CG MBBS or Ins,ST,Chhattisgarh,"SSIMS, Bhilai",ORTHOPAEDICS,"₹10,54,000*","₹67,000",1,"₹10,00,000",896,-,671(1),-,-,-,-,-,-,-,-
CG MBBS or Ins,ST,Chhattisgarh,"Pt JNM Med Coll, Raipur",BIOCHEMISTRY,"₹20,000*","₹67,500",2*,"₹50,00,000*",1246,-,674(1),253(1),-,-,-,-,-,-,-
CG MBBS or Ins,OBC,Chhattisgarh,"Govt Med Coll, Ambikapur",MICROBIOLOGY,"₹20,000*","₹67,500",2*,"₹50,00,000*",785,443(1),676(1),119(1),-,-,-,-,-,-,-
CG MBBS or Ins,ST,Chhattisgarh,"Govt Med Coll, Ambikapur",BIOCHEMISTRY,"₹20,000*","₹67,500",2*,"₹50,00,000*",785,-,677(1),-,-,-,-,-,-,-,-
CG MBBS or Ins,UR,Chhattisgarh,"Govt Med Coll, Ambikapur",ANATOMY,"₹20,000*","₹67,500",2*,"₹50,00,000*",785,-,680(1),227(1),-,-,-,-,-,-,-
CG MBBS or Ins-NRI,UR,Chhattisgarh,"Raipur IMS, Raipur",RADIO DIAGNOSIS,"₹79,33,000*","₹67,000",1,"₹25,00,000",650,-,687(2),-,-,-,-,-,-,-,-
CG MBBS or Ins,OBC,Chhattisgarh,"Govt Med Coll, Ambikapur",ANATOMY,"₹20,000*","₹67,500",2*,"₹50,00,000*",785,-,692(1),268(1),-,-,-,-,-,-,-
CG MBBS or Ins,SC,Chhattisgarh,"Pt JNM Med Coll, Raipur",ANATOMY,"₹20,000*","₹67,500",2*,"₹50,00,000*",1246,-,698(1),281(1),-,-,-,-,-,-,-
CG Domicile,SC-Female,Chhattisgarh,"Raipur IMS, Raipur",GENERAL SURGERY,"₹9,84,500*","₹67,000",1,"₹25,00,000",650,712(1),-,-,-,-,-,-,-,-,-
CG MBBS or Ins-NRI,UR,Chhattisgarh,"SSIMS, Bhilai",GENERAL SURGERY,Info not available*,"₹67,000",1,"₹10,00,000",896,-,712(1),-,-,-,-,-,-,-,-
CG MBBS or Ins-NRI,UR,Chhattisgarh,"SSIMS, Bhilai",DERMATOLOGY,Info not available*,"₹67,000",1,"₹10,00,000",896,-,717(1),-,-,-,-,-,-,-,-
CG MBBS or Ins,ST,Chhattisgarh,"SSIMS, Bhilai",ANAESTHESIOLOGY,"₹10,54,000*","₹67,000",1,"₹10,00,000",896,-,719(1),-,-,-,-,-,-,-,-
