Quota,Category,State,Institute,Course,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,CR 2023 1,CR 2023 2,CR 2023 3,CR 2023 4,CR 2023 5,CR 2023 6,CR 2023 7,CR 2024 1,CR 2024 2,CR 2024 3,CR 2024 4,CR 2024 5
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"GMERS, Sola",OBG,"₹11,25,000*","₹84,000*",0,₹0,900,547(1),709(1),778(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"BJMC, Ahmedabad",PALLIATIVE MEDICINE,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1557,785(1),785(1),785(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"GCS Med Coll, Ahmedabad",OBG,"₹18,00,000*","₹84,000*",0,₹0,750,749(1),749(1),794(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"PDU Med Coll, Rajkot",DDVL,"₹20,000*","₹75,600*",1*,"₹40,00,000*",750,429(1),511(1),802(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"BJMC, Ahmedabad",EMERGENCY MEDICINE,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1557,433(1),756(1),809(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-SE,Gujarat,"MP Shah, Jamnagar",OBG,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,614(1),811(1),811(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"Govt Med Coll, Surat",OPHTHALMOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1150,625(2),820(2),820(2),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"PDU Med Coll, Rajkot",OPHTHALMOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",750,-,823(1),823(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"Medical College, Baroda",TBRD,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,543(1),775(1),826(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"Govt Med Coll, Bhavnagar",TBRD,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",720,419(1),841(1),753(1),-,-,-,-,-,-,-,-,-
GUJ Mgmt Quota,MQ-MQ,Gujarat,"Dr MK Shah Med Coll, Ahmedabad",DERMATOLOGY,"₹30,00,000*","₹84,000*",0,₹0,350,-,821(1),843(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"BJMC, Ahmedabad",ENT,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1557,693(3),753(3),851(3),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"Govt Med Coll, Bhavnagar",ORTHOPAEDICS,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",720,-,611(1),853(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"Zydus Med Coll & Hosp, Dahod",RADIO DIAGNOSIS,"₹35,20,000*","₹84,000*",0,₹0,-,530(2),530(2),872(2),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-ST,Gujarat,"PDU Med Coll, Rajkot",RADIO DIAGNOSIS,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",750,873(1),873(1),873(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"Dr MK Shah Med Coll, Ahmedabad",TBRD,"₹11,50,000*","₹84,000*",0,₹0,350,754(1),787(1),884(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"Govt Med Coll, Bhavnagar",GENERAL SURGERY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",720,643(1),882(1),906(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-EW,Gujarat,"AMCET, Ahmedabad",GENERAL SURGERY,"₹9,67,000*","₹1,00,800*",0,₹0,1050,615(1),912(1),912(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"GMERS, Gotri, Vadodara",TBRD,"₹8,75,000*","₹84,000*",0,₹0,730,677(1),774(1),929(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"Surat Municipal, Surat",OBG,"₹18,64,000*","₹84,000*",0,₹0,750,766(1),778(1),934(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"GCS Med Coll, Ahmedabad",GENERAL SURGERY,"₹15,00,000*","₹84,000*",0,₹0,750,738(1),906(1),935(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"Pramukhswami Med Coll, Karmsad",DERMATOLOGY,"₹34,00,000*","₹84,000*",0,₹0,1000,649(2),936(2),936(2),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"PDU Med Coll, Rajkot",DCH,"₹20,000*","₹75,600*",1*,"₹40,00,000*",750,607(1),666(1),939(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"Pramukhswami Med Coll, Karmsad",RADIO DIAGNOSIS,"₹46,00,000*","₹84,000*",0,₹0,1000,719(1),945(1),959(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"NHL Med Coll, Ahmedabad",TBRD,"₹7,93,000*","₹84,000*",0,₹0,2220,895(1),965(1),965(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-SE,Gujarat,"Medical College, Baroda",ENT,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,974(1),974(1),974(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"Govt Med Coll, Surat",ANAESTHESIOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1150,985(1),985(1),985(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"Adani Institute, Bhuj",RADIO DIAGNOSIS,"₹33,00,000*","₹84,000*",0,₹0,750,817(1),996(1),996(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"MP Shah, Jamnagar",DGO,"₹20,000*","₹75,600*",1*,"₹40,00,000*",1250,-,927(1),1022(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"Govt Med Coll, Bhavnagar",PSYCHIATRY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",720,743(1),1023(1),743(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-EW,Gujarat,"NHL Med Coll, Ahmedabad",ORTHOPAEDICS,"₹7,93,000*","₹84,000*",0,₹0,2220,672(1),1048(1),1048(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"Surat Municipal, Surat",ORTHOPAEDICS,"₹18,64,000*","₹84,000*",0,₹0,750,830(1),830(1),1075(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"CU Shah, Surendra Nagar",PAEDIATRICS,"₹25,00,000*","₹84,000*",0,₹0,590,971(1),1020(1),1078(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-SE,Gujarat,"GMERS, Gotri, Vadodara",TBRD,"₹8,75,000*","₹84,000*",0,₹0,730,1079(1),1079(1),1079(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"Adani Institute, Bhuj",DERMATOLOGY,"₹35,00,000*","₹84,000*",0,₹0,750,1089(1),1089(1),1089(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"NHL Med Coll, Ahmedabad",PSYCHIATRY,"₹7,93,000*","₹84,000*",0,₹0,2220,1096(1),940(1),940(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"GMERS, Sola",PSYCHIATRY,"₹8,75,000*","₹84,000*",0,₹0,900,1118(1),1118(1),1118(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"GMERS, Gotri, Vadodara",PSYCHIATRY,"₹8,75,000*","₹84,000*",0,₹0,730,838(1),1121(1),1121(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"Govt Med Coll, Surat",ENT,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1150,761(1),761(1),1148(1),-,-,-,-,-,-,-,-,-
GUJ Mgmt Quota,MQ-MQ,Gujarat,"GCS Med Coll, Ahmedabad",OBG,"₹29,00,000*","₹84,000*",0,₹0,750,794(1),794(1),1149(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-SE,Gujarat,"Adani Institute, Bhuj",GENERAL MEDICINE,"₹30,00,000*","₹84,000*",0,₹0,750,1181(1),1181(1),1181(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"AMCET, Ahmedabad",EMERGENCY MEDICINE,"₹9,67,000*","₹1,00,800*",0,₹0,1050,1046(1),1050(1),1187(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-SC,Gujarat,"NHL Med Coll, Ahmedabad",GENERAL MEDICINE,"₹7,93,000*","₹84,000*",0,₹0,2220,531(1),982(1),1192(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"Adani Institute, Bhuj",TBRD,"₹12,00,000*","₹84,000*",0,₹0,750,680(1),929(1),1206(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"Adani Institute, Bhuj",PAEDIATRICS,"₹27,00,000*","₹84,000*",0,₹0,750,996(1),1238(1),1238(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"AMCET, Ahmedabad",PSYCHIATRY,"₹9,67,000*","₹1,00,800*",0,₹0,1050,943(1),903(1),1242(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"CU Shah, Surendra Nagar",OBG,"₹25,00,000*","₹84,000*",0,₹0,590,1249(1),1249(1),1249(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"Surat Municipal, Surat",ORTHOPAEDICS,"₹18,64,000*","₹84,000*",0,₹0,750,887(1),1032(1),1279(1),-,-,-,-,-,-,-,-,-
GUJ Mgmt Quota,MQ-MQ,Gujarat,"Dr MK Shah Med Coll, Ahmedabad",TBRD,-,-,-,-,350,884(1),884(1),1281(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"Dr MK Shah Med Coll, Ahmedabad",PAEDIATRICS,"₹23,00,000*","₹84,000*",0,₹0,350,727(1),752(1),1293(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"MP Shah, Jamnagar",ENT,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,879(1),1053(1),1294(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"MP Shah, Jamnagar",PSYCHIATRY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,686(1),686(1),1301(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-SE,Gujarat,"Surat Municipal, Surat",DERMATOLOGY,"₹18,64,000*","₹84,000*",0,₹0,750,648(1),648(1),1308(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"Adani Institute, Bhuj",EMERGENCY MEDICINE,"₹15,00,000*","₹84,000*",0,₹0,750,1210(1),1338(1),1338(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"Dr MK Shah Med Coll, Ahmedabad",ORTHOPAEDICS,"₹25,00,000*","₹84,000*",0,₹0,350,1032(2),1080(2),1344(2),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-SE,Gujarat,"Dr MK Shah Med Coll, Ahmedabad",GENERAL MEDICINE,"₹25,00,000*","₹84,000*",0,₹0,350,997(1),997(1),1352(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"Parul IMS&R, Vadodara",PSYCHIATRY,"₹14,00,000*","₹1,00,800*",0,₹0,750,914(1),1353(1),1353(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-SC,Gujarat,"Medical College, Baroda",OBG,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,744(1),1366(1),1366(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"Surat Municipal, Surat",TBRD,"₹18,64,000*","₹84,000*",0,₹0,750,1217(1),988(1),1369(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"Medical College, Baroda",ANAESTHESIOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,892(1),1156(1),1377(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"GCS Med Coll, Ahmedabad",TBRD,"₹21,00,000*","₹84,000*",0,₹0,750,904(1),1293(1),1380(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-SE,Gujarat,"Medical College, Baroda",ANAESTHESIOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,1383(1),1383(1),1383(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-SC,Gujarat,"Govt Med Coll, Surat",RADIO DIAGNOSIS,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1150,1384(1),1384(1),1384(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"PDU Med Coll, Rajkot",DGO,"₹20,000*","₹75,600*",1*,"₹40,00,000*",750,403(1),1022(1),1385(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-SC,Gujarat,"BJMC, Ahmedabad",PAEDIATRICS,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1557,982(1),1192(1),1399(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-SC,Gujarat,"Medical College, Baroda",PSYCHIATRY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,1438(1),1438(1),1438(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"GMERS, Gandhinagar",ENT,"₹8,75,000*","₹84,000*",0,₹0,980,1170(1),1441(1),1441(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-SE,Gujarat,"BJMC, Ahmedabad",RADIATION ONCOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1557,1444(1),1444(1),1444(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"GCS Med Coll, Ahmedabad",EMERGENCY MEDICINE,"₹15,00,000*","₹84,000*",0,₹0,750,976(1),976(1),1445(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-SE,Gujarat,"GCS Med Coll, Ahmedabad",OBG,"₹18,00,000*","₹84,000*",0,₹0,750,1305(1),1122(1),1455(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-EW,Gujarat,"Surat Municipal, Surat",GENERAL SURGERY,"₹18,64,000*","₹84,000*",0,₹0,750,1456(1),1456(1),1456(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"GCS Med Coll, Ahmedabad",OPHTHALMOLOGY,"₹11,00,000*","₹84,000*",0,₹0,750,1138(1),1351(1),1459(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"Govt Med Coll, Bhavnagar",ANAESTHESIOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",720,1171(1),1319(1),1476(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"BJMC, Ahmedabad",SPM,"₹30,000*","₹1,00,800",0*,₹0*,1557,1480(1),1480(1),1480(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"Medical College, Baroda",OPHTHALMOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,967(1),1258(1),1492(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-ST,Gujarat,"BJMC, Ahmedabad",OBG,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1557,1268(1),1494(1),1494(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-SE,Gujarat,"Pramukhswami Med Coll, Karmsad",RADIO DIAGNOSIS,"₹46,00,000*","₹84,000*",0,₹0,1000,1501(1),1501(1),1501(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"MP Shah, Jamnagar",ANAESTHESIOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,938(1),1165(1),1520(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"GCS Med Coll, Ahmedabad",PSYCHIATRY,"₹20,00,000*","₹84,000*",0,₹0,750,1529(1),1529(1),1529(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-SC,Gujarat,"CU Shah, Surendra Nagar",DERMATOLOGY,"₹25,00,000*","₹84,000*",0,₹0,590,1539(1),1539(1),1539(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-EW,Gujarat,"GMERS, Sola",ENT,"₹8,75,000*","₹84,000*",0,₹0,900,1148(1),1148(1),1540(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"Surat Municipal, Surat",PSYCHIATRY,"₹18,64,000*","₹84,000*",0,₹0,750,1564(1),1564(1),1564(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"Parul IMS&R, Vadodara",DERMATOLOGY,"₹31,00,000*","₹1,00,800*",0,₹0,750,1576(1),1576(1),1576(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"PDU Med Coll, Rajkot",DO,"₹20,000*","₹75,600*",1*,"₹40,00,000*",750,-,1581(1),1531(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"Adani Institute, Bhuj",PSYCHIATRY,"₹15,00,000*","₹84,000*",0,₹0,750,1603(1),1603(1),1603(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-SE,Gujarat,"Surat Municipal, Surat",OBG,"₹18,64,000*","₹84,000*",0,₹0,750,1607(1),1607(1),1607(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"AMCET, Ahmedabad",TBRD,"₹9,67,000*","₹1,00,800*",0,₹0,1050,542(1),633(1),900(1),1610(1),-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-SE,Gujarat,"PDU Med Coll, Rajkot",ENT,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",750,977(1),1627(1),1627(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-EW,Gujarat,"Govt Med Coll, Surat",TBRD,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1150,750(1),750(1),1629(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-SE,Gujarat,"GCS Med Coll, Ahmedabad",PAEDIATRICS,"₹19,00,000*","₹84,000*",0,₹0,750,1407(1),1631(1),1031(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-SC,Gujarat,"PDU Med Coll, Rajkot",OBG,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",750,828(1),1371(1),1648(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-SE,Gujarat,"Govt Med Coll, Surat",PHARMACOLOGY,"₹30,000*","₹1,00,800",0*,₹0*,1150,1649(1),1649(1),1649(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-SE,Gujarat,"Govt Med Coll, Surat",ENT,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1150,1661(1),1661(1),1661(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"Parul IMS&R, Vadodara",RADIO DIAGNOSIS,"₹42,00,000*","₹1,00,800*",0,₹0,750,1664(1),1664(1),1664(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"GMERS, Gotri, Vadodara",ENT,"₹8,75,000*","₹84,000*",0,₹0,730,1321(1),1670(1),1670(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-SE,Gujarat,"Govt Med Coll, Bhavnagar",ANAESTHESIOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",720,1243(1),1690(1),1690(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"PDU Med Coll, Rajkot",RADIATION ONCOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",750,1294(1),1511(1),1693(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"Govt Med Coll, Bhavnagar",OPHTHALMOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",720,970(1),1305(1),1695(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-SE,Gujarat,"Adani Institute, Bhuj",TBRD,"₹12,00,000*","₹84,000*",0,₹0,750,1701(1),1701(1),1701(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-SC,Gujarat,"NHL Med Coll, Ahmedabad",OBG,"₹7,93,000*","₹84,000*",0,₹0,2220,1704(1),1704(1),1704(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"Dr MK Shah Med Coll, Ahmedabad",GENERAL SURGERY,"₹22,00,000*","₹84,000*",0,₹0,350,1299(1),1570(1),1711(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-SE,Gujarat,"Pramukhswami Med Coll, Karmsad",OBG,"₹32,00,000*","₹84,000*",0,₹0,1000,1714(1),1714(1),1714(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-SC,Gujarat,"Govt Med Coll, Surat",ORTHOPAEDICS,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1150,805(1),1552(1),1716(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-SC,Gujarat,"AMCET, Ahmedabad",ORTHOPAEDICS,"₹9,67,000*","₹1,00,800*",0,₹0,1050,1732(1),1565(1),1582(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-SC,Gujarat,"Medical College, Baroda",TBRD,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,1012(1),1732(1),1732(1),-,-,-,-,-,-,-,-,-
GUJ Mgmt Quota,MQ-MQ,Gujarat,"CU Shah, Surendra Nagar",PSYCHIATRY,-,-,-,-,590,-,1738(1),1738(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-ST,Gujarat,"GCS Med Coll, Ahmedabad",RADIO DIAGNOSIS,"₹29,00,000*","₹84,000*",0,₹0,750,1743(1),1743(1),1743(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"Pramukhswami Med Coll, Karmsad",ENT,"₹12,00,000*","₹84,000*",0,₹0,1000,1394(1),1408(1),1744(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-EW,Gujarat,"BJMC, Ahmedabad",PHYSIOLOGY,"₹30,000*","₹1,00,800",0*,₹0*,1557,1769(1),1769(1),1769(1),-,-,-,-,-,-,-,-,-
GUJ Mgmt Quota,MQ-MQ,Gujarat,"GMERS, Gotri, Vadodara",OPHTHALMOLOGY,-,-,-,-,730,-,1199(1),1772(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-ST,Gujarat,"BJMC, Ahmedabad",GENERAL MEDICINE,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1557,1781(1),1781(1),1781(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"GMERS, Sola",ANAESTHESIOLOGY,"₹11,25,000*","₹84,000*",0,₹0,900,1540(2),1640(2),1720(2),1756(1),1786(1),-,-,-,-,-,-,-
GUJ Mgmt Quota,MQ-MQ,Gujarat,"GMERS, Gandhinagar",ENT,"₹13,13,000*","₹84,000*",0,₹0,980,1370(1),1425(1),1787(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-SC,Gujarat,"NHL Med Coll, Ahmedabad",PAEDIATRICS,"₹7,93,000*","₹84,000*",0,₹0,2220,1358(1),1399(1),1801(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"GMERS, Gotri, Vadodara",PSYCHIATRY,"₹8,75,000*","₹84,000*",0,₹0,730,942(2),942(2),1803(2),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-SC,Gujarat,"AMCET, Ahmedabad",OBG,"₹9,67,000*","₹1,00,800*",0,₹0,1050,1648(1),1648(1),1814(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-SC,Gujarat,"Surat Municipal, Surat",GENERAL MEDICINE,"₹18,64,000*","₹84,000*",0,₹0,750,1820(1),1820(1),1820(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"Dr MK Shah Med Coll, Ahmedabad",ANAESTHESIOLOGY,"₹16,50,000*","₹84,000*",0,₹0,350,1520(1),1632(1),1824(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"Parul IMS&R, Vadodara",TBRD,"₹21,50,000*","₹1,00,800*",0,₹0,750,-,-,1837(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-SE,Gujarat,"CU Shah, Surendra Nagar",ORTHOPAEDICS,"₹25,00,000*","₹84,000*",0,₹0,590,1373(1),1373(1),1846(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-SE,Gujarat,"Dr MK Shah Med Coll, Ahmedabad",PSYCHIATRY,"₹13,00,000*","₹84,000*",0,₹0,350,1851(1),1851(1),1851(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-SC,Gujarat,"Govt Med Coll, Bhavnagar",OBG,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",720,1864(1),1864(1),1864(1),-,-,-,-,-,-,-,-,-
