Quota,Category,State,Institute,Course,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,CR 2023 1,CR 2023 2,CR 2023 3,CR 2023 4,CR 2023 5,CR 2023 6,CR 2023 7,CR 2023 8,CR 2024 1,CR 2024 2,CR 2024 3,CR 2024 4,CR 2024 5,CR 2024 6
MAHA-Govt Quota,OBC Service-PH,Maharashtra,"Topiwala, Mumbai",RADIO DIAGNOSIS,"₹1,43,300*","₹92,522",1,"₹50,00,000",1300,-,-,4699(1),4699(1),4699(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,ST,Maharashtra,"Rajarshee CSM Govt MC,Kolhapur",ANAESTHESIOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",665,4093(1),4304(1),4702(1),4702(1),4702(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OPEN Service,Maharashtra,"Govt Med Coll, Nagpur",PAEDIATRICS,"₹1,43,300*","₹92,522",1,"₹50,00,000",1866,4711(1),4711(1),4711(1),4711(1),4711(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,EWS,Maharashtra,"Indira Gandhi MedColl, Nagpur",SPM,"₹1,43,300*","₹92,522",1,"₹50,00,000",822,-,-,4734(1),4734(1),4734(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,NT1,Maharashtra,"Govt Med Coll, Akola",PATHOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",840,2699(1),4739(1),4739(1),4739(1),4739(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"Rajiv Gandhi MC & CSMH, Thane",MICROBIOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",500,4480(1),4741(1),4741(1),4741(1),4741(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OBC Service,Maharashtra,"BJMC, Pune",OBG,"₹1,43,300*","₹92,522",1,"₹50,00,000",1296,-,4742(1),4742(1),4742(1),4742(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,EWS Service,Maharashtra,"Govt Med Coll, Latur",SPM,"₹1,43,300*","₹92,522",1,"₹50,00,000",750,-,-,4750(1),4750(1),4750(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OBC,Maharashtra,"Rajarshee CSM Govt MC,Kolhapur",SPM,"₹1,43,300*","₹92,522",1,"₹50,00,000",665,4521(1),4567(1),4762(1),4762(1),4762(1),-,-,-,-,-,-,-,-,-
MAHA Priv-Mgmt Quota,MGT-Minority,Maharashtra,"IIMSR, Jalna",ORTHOPAEDICS,"₹36,00,000*","₹64,551",0,₹0,Info Not Available,-,-,4763(1),4763(1),4763(1),-,-,-,-,-,-,-,-,-
MAHA-NRI Quota,NRI,Maharashtra,"MIMSR, Latur",RADIO DIAGNOSIS,"₹39,31,035*","₹76,249",0,₹0,775,4112(1),4765(1),4765(1),4765(1),4765(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,SC Service,Maharashtra,"HBT & RN Cooper, Mumbai",GENERAL MEDICINE,"₹1,43,300*","₹92,522",1,"₹50,00,000",940,4770(1),4770(1),4770(1),4770(1),4770(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OBC Service,Maharashtra,"Pimpri Chinchwad, Pimpri",GENERAL MEDICINE,"₹1,43,300*","₹92,522",1,"₹50,00,000",750,4774(1),4774(1),4774(1),4774(1),4774(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"Lokmanya Tilak, Sion, Mumbai",BIOCHEMISTRY,"₹1,43,300*","₹92,522",1,"₹50,00,000",1462,2776(1),4778(1),4778(1),4778(1),4778(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,SC,Maharashtra,"Govt Med Coll, Nagpur",PHARMACOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",1866,4785(1),4785(1),4785(1),4785(1),4785(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"Seth GS, Mumbai",FORENSIC MEDICINE,"₹1,43,300*","₹92,522",1,"₹50,00,000",2250,4012(1),4684(1),4801(1),4801(1),4801(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,ST,Maharashtra,"Lokmanya Tilak, Sion, Mumbai",DGO,"₹1,43,300*","₹92,522",1,"₹50,00,000",1462,3551(1),4365(1),4808(1),4808(1),4808(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OPEN Service,Maharashtra,"MPGIMER, Nashik",PAEDIATRICS,"₹1,43,300*","₹92,522",1,"₹50,00,000",-,4814(1),4814(1),4814(1),4814(1),4814(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,EWS Service,Maharashtra,"Govt Med Coll, Akola",RADIO DIAGNOSIS,"₹1,43,300*","₹92,522",1,"₹50,00,000",840,4818(1),4818(1),4818(1),4818(1),4818(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OPEN Service,Maharashtra,"Govt Med Coll, Aurangabad",OPHTHALMOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",1177,4822(1),4822(1),4822(1),4822(1),4822(1),-,-,-,-,-,-,-,-,-
MAHA-NRI Quota,NRI,Maharashtra,"IIMSR, Jalna",GENERAL MEDICINE,-,-,-,-,Info Not Available,-,-,4829(1),4829(1),4829(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,NT2 Service,Maharashtra,"Grant Med Coll, Mumbai",GENERAL MEDICINE,"₹1,43,300*","₹92,522",1,"₹50,00,000",2844,4833(1),4833(1),4833(1),4833(1),4833(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OPEN Service,Maharashtra,"Lokmanya Tilak, Sion, Mumbai",PAEDIATRICS,"₹1,43,300*","₹92,522",1,"₹50,00,000",1462,4848(1),4848(1),4848(1),4848(1),4848(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,NT2,Maharashtra,"Indira Gandhi MedColl, Nagpur",SPM,"₹1,43,300*","₹92,522",1,"₹50,00,000",822,4462(1),4462(1),4853(1),4853(1),4853(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,ST,Maharashtra,"Ulhas Patil Med Coll, Jalgaon",OBG,"₹9,00,000*","₹52,769",0,₹0,500,4857(1),4857(1),4857(1),4857(1),4857(1),-,-,-,-,-,-,-,-,-
MAHA Priv-Mgmt Quota,MGT,Maharashtra,"Ulhas Patil Med Coll, Jalgaon",PSYCHIATRY,-,-,-,-,500,4506(1),4858(1),4858(1),4858(1),4858(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,VJ Service,Maharashtra,"BJMC, Pune",PAEDIATRICS,"₹1,43,300*","₹92,522",1,"₹50,00,000",1296,-,4877(1),4877(1),4877(1),4877(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OPEN Service,Maharashtra,"BJMC, Pune",ORTHOPAEDICS,"₹1,43,300*","₹92,522",1,"₹50,00,000",1296,4884(1),4705(1),4705(1),4705(1),4705(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OBC Service,Maharashtra,"Govt Med Coll, Miraj",PAEDIATRICS,"₹1,43,300*","₹92,522",1,"₹50,00,000",725,4886(1),4886(1),4886(1),4886(1),4886(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,ST Service,Maharashtra,"Tata Memorial, Mumbai",RADIO DIAGNOSIS,"₹1,05,500*","₹1,00,800",1*,"₹25,00,000*",614,4887(1),4887(1),4887(1),4887(1),4887(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,NT3,Maharashtra,"Govt Med Coll, Akola",SPM,"₹1,43,300*","₹92,522",1,"₹50,00,000",840,-,-,4892(1),4892(1),4892(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,EWS Service,Maharashtra,"Shri VR Naik Govt, Yavatmal",PAEDIATRICS,"₹1,43,300*","₹92,522",1,"₹50,00,000",756,-,-,4895(1),4895(1),4895(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OPEN-PH,Maharashtra,"Govt Med Coll, Latur",DERMATOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",750,4898(1),4898(1),4898(1),4898(1),4898(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OBC,Maharashtra,"Ashwini Rural, Solapur",PATHOLOGY,"₹11,81,000*",Info not available,0,₹0,520,4494(1),4899(1),4899(1),4899(1),4899(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,VJ Service,Maharashtra,"Govt Med Coll, Nagpur",GENERAL MEDICINE,"₹1,43,300*","₹92,522",1,"₹50,00,000",1866,4906(1),4906(1),4906(1),4906(1),4906(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,VJ,Maharashtra,"Govt Med Coll, Nagpur",SPM,"₹1,43,300*","₹92,522",1,"₹50,00,000",1866,3945(1),3945(1),4910(1),4910(1),4910(1),-,-,-,-,-,-,-,-,-
MAHA Priv-Mgmt Quota,MGT-Minority,Maharashtra,"IIMSR, Jalna",PATHOLOGY,"₹36,00,000*","₹64,551",0,₹0,Info Not Available,-,-,4911(1),4911(1),4911(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OPEN Service,Maharashtra,"MGIMS, Wardha",OBG,"₹1,43,300*","₹89,698",1,"₹50,00,000",1000,4908(1),-,4915(1),4915(1),4915(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OPEN Service,Maharashtra,"Lokmanya Tilak, Sion, Mumbai",GENERAL SURGERY,"₹1,43,300*","₹92,522",1,"₹50,00,000",1462,-,-,4915(1),4915(1),4915(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OPEN Service,Maharashtra,"Govt Med Coll, Miraj",SPM,"₹1,43,300*","₹92,522",1,"₹50,00,000",725,4917(1),4917(1),4917(1),4917(1),4917(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OPEN-PH,Maharashtra,"Govt Med Coll, Nagpur",OBG,"₹1,43,300*","₹92,522",1,"₹50,00,000",1866,4922(1),-,594(1),594(1),594(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OBC,Maharashtra,"Kashibai Navale, Pune",PATHOLOGY,"₹12,94,000*","₹76,429",0,₹0,1094,3635(1),4923(1),4923(1),4923(1),4923(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,ST Service,Maharashtra,"SRTT, Ambajogai",GENERAL MEDICINE,"₹1,43,300*","₹92,522",1,"₹50,00,000",518,4928(1),4928(1),4928(1),4928(1),4928(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,SC Service,Maharashtra,"Seth GS, Mumbai",OBG,"₹1,43,300*","₹92,522",1,"₹50,00,000",2250,4929(1),4929(1),4929(1),4929(1),4929(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,SC,Maharashtra,"Seth GS, Mumbai",MICROBIOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",2250,4811(1),4933(1),3743(1),3743(1),3743(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,EWS-PH,Maharashtra,"BJMC, Pune",RADIO DIAGNOSIS,"₹1,43,300*","₹92,522",1,"₹50,00,000",1296,4301(1),4934(1),4934(1),4934(1),4934(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,SC Service,Maharashtra,"SRTT, Ambajogai",PAEDIATRICS,"₹1,43,300*","₹92,522",1,"₹50,00,000",518,4705(1),-,4939(1),4939(1),4939(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,VJ,Maharashtra,"BKL Walawalkar, Ratnagiri",PATHOLOGY,"₹9,67,000*","₹62,000",0,₹0,520,-,-,4942(1),4942(1),4942(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,SC,Maharashtra,"Topiwala, Mumbai",PHARMACOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",1300,3655(1),4943(1),4943(1),4943(1),4943(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OBC Service,Maharashtra,"Govt Med Coll, Nanded",GENERAL MEDICINE,"₹1,43,300*","₹92,522",1,"₹50,00,000",750,4946(1),4946(1),4946(1),4946(1),4946(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,ST Service,Maharashtra,"Govt Med Coll, Aurangabad",PHARMACOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",1177,-,-,4948(1),4948(1),4948(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OBC Service,Maharashtra,"Govt Med Coll, Aurangabad",PAEDIATRICS,"₹1,43,300*","₹92,522",1,"₹50,00,000",1177,4951(1),4951(1),4951(1),4951(1),4951(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OBC Service,Maharashtra,"Indira Gandhi MedColl, Nagpur",OBG,"₹1,43,300*","₹92,522",1,"₹50,00,000",822,4954(1),4954(1),4954(1),4954(1),4954(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OPEN Service,Maharashtra,"Indira Gandhi MedColl, Nagpur",ORTHOPAEDICS,"₹1,43,300*","₹92,522",1,"₹50,00,000",822,4956(1),4956(1),4956(1),4956(1),4956(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,SC Service,Maharashtra,"BJMC, Pune",PSYCHIATRY,"₹1,43,300*","₹92,522",1,"₹50,00,000",1296,4957(1),4957(1),4957(1),4957(1),4957(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,ST,Maharashtra,"Govt Med Coll, Akola",SPM,"₹1,43,300*","₹92,522",1,"₹50,00,000",840,-,-,4958(1),4958(1),4958(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,ST,Maharashtra,"Govt Med Coll, Latur",ANAESTHESIOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",750,4216(1),4216(1),4716(1),4931(1),4960(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,EWS,Maharashtra,"Govt Med Coll, Aurangabad",PHARMACOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",1177,-,-,4963(1),4963(1),4963(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,ST,Maharashtra,"Vasantrao Pawar, Nasik",TBRD,"₹9,00,000*","₹69,105",0,₹0,1000,4964(1),4964(1),4964(1),4964(1),4964(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OBC Service,Maharashtra,"Rajarshee CSM Govt MC,Kolhapur",PAEDIATRICS,"₹1,43,300*","₹92,522",1,"₹50,00,000",665,4967(1),4967(1),4967(1),4967(1),4967(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,EWS Service,Maharashtra,"Govt Med Coll, Nagpur",GENERAL MEDICINE,"₹1,43,300*","₹92,522",1,"₹50,00,000",1866,-,-,4970(1),4970(1),4970(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OPEN Service,Maharashtra,"MPGIMER, Nashik",ANAESTHESIOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",-,4971(1),4971(1),4971(1),4971(1),4971(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OPEN Service,Maharashtra,"Govt Med Coll, Nagpur",GENERAL SURGERY,"₹1,43,300*","₹92,522",1,"₹50,00,000",1866,4975(1),4975(1),4975(1),4975(1),4975(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,SC-PH,Maharashtra,"Grant Med Coll, Mumbai",GENERAL MEDICINE,"₹1,43,300*","₹92,522",1,"₹50,00,000",2844,4976(1),4976(1),4976(1),4976(1),4976(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,ST,Maharashtra,"Seth GS, Mumbai",SPM,"₹1,43,300*","₹92,522",1,"₹50,00,000",2250,4365(1),4979(1),4979(1),4979(1),4979(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OPEN Service,Maharashtra,"Seth GS, Mumbai",GENERAL SURGERY,"₹1,43,300*","₹92,522",1,"₹50,00,000",2250,-,-,4982(1),4982(1),4982(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OPEN Service,Maharashtra,"BJMC, Pune",OPHTHALMOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",1296,-,-,4983(1),4983(1),4983(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,EWS Service,Maharashtra,"Govt Med Coll, Miraj",GENERAL MEDICINE,"₹1,43,300*","₹92,522",1,"₹50,00,000",725,-,-,4986(1),4986(1),4986(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,NT3,Maharashtra,"Shri VR Naik Govt, Yavatmal",SPM,"₹1,43,300*","₹92,522",1,"₹50,00,000",756,4987(1),-,4947(1),4947(1),4947(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,EWS Service,Maharashtra,"Seth GS, Mumbai",PAEDIATRICS,"₹1,43,300*","₹92,522",1,"₹50,00,000",2250,-,-,4988(1),4988(1),4988(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,NT2 Service-PH,Maharashtra,"Indira Gandhi MedColl, Nagpur",PAEDIATRICS,"₹1,43,300*","₹92,522",1,"₹50,00,000",822,-,-,4993(1),4993(1),4993(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,SC Service,Maharashtra,"Indira Gandhi MedColl, Nagpur",TBRD,"₹1,43,300*","₹92,522",1,"₹50,00,000",822,4995(1),4995(1),4995(1),4995(1),4995(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,SC,Maharashtra,"SRTT, Ambajogai",MICROBIOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",518,-,4998(1),4998(1),4998(1),4998(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OPEN Service,Maharashtra,"Lokmanya Tilak, Sion, Mumbai",TBRD,"₹1,43,300*","₹92,522",1,"₹50,00,000",1462,5000(1),5000(1),5000(1),5000(1),5000(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,NT2 Service,Maharashtra,"Seth GS, Mumbai",OBG,"₹1,43,300*","₹92,522",1,"₹50,00,000",2250,5010(1),5010(1),5010(1),5010(1),5010(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OBC Service,Maharashtra,"Govt Med Coll, Nanded",ORTHOPAEDICS,"₹1,43,300*","₹92,522",1,"₹50,00,000",750,5011(1),5011(1),5011(1),5011(1),5011(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,EWS Service,Maharashtra,"Topiwala, Mumbai",TBRD,"₹1,43,300*","₹92,522",1,"₹50,00,000",1300,-,-,5011(1),5011(1),5011(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,ST,Maharashtra,"Grant Med Coll, Mumbai",PATHOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",2844,3991(1),4150(1),5014(1),5014(1),5014(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,ST Service,Maharashtra,"Govt Med Coll, Chandrapur",OBG,"₹1,43,300*","₹92,522",1,"₹50,00,000",650,5023(1),5023(1),5023(1),5023(1),5023(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,ST,Maharashtra,"Ashwini Rural, Solapur",ORTHOPAEDICS,"₹11,81,000*","₹65,000",0,₹0,520,5029(1),5029(1),5029(1),5029(1),5029(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OPEN Service,Maharashtra,"Govt Med Coll, Jalgaon",OBG,"₹1,43,300*","₹92,522",1,"₹50,00,000",441,5031(1),5031(1),5031(1),5031(1),5031(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,SC,Maharashtra,"Govt Med Coll, Aurangabad",PHYSIOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",1177,-,-,5031(1),4934(1),4934(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OPEN Service,Maharashtra,"BJMC, Pune",OBG,"₹1,43,300*","₹92,522",1,"₹50,00,000",1296,5033(1),5033(1),5033(1),5033(1),5033(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,SC Service,Maharashtra,"Govt Med Coll, Aurangabad",OBG,"₹1,43,300*","₹92,522",1,"₹50,00,000",1177,5034(1),5034(1),5034(1),5034(1),5034(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,VJ Service,Maharashtra,"Grant Med Coll, Mumbai",OBG,"₹1,43,300*","₹92,522",1,"₹50,00,000",2844,5035(1),5035(1),5035(1),5035(1),5035(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OBC Service,Maharashtra,"Govt Med Coll, Aurangabad",ANAESTHESIOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",1177,5037(1),5037(1),5037(1),5037(1),5037(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,SC Service,Maharashtra,"Topiwala, Mumbai",OBG,"₹1,43,300*","₹92,522",1,"₹50,00,000",1300,5039(1),5039(1),5039(1),5039(1),5039(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OPEN Service,Maharashtra,"Grant Med Coll, Mumbai",EMERGENCY MEDICINE,"₹1,43,300*","₹92,522",1,"₹50,00,000",2844,5042(1),5042(1),5042(1),5042(1),5042(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,EWS Service,Maharashtra,"Seth GS, Mumbai",PHYSIOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",2250,-,-,5043(1),5043(1),5043(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,SC,Maharashtra,"HBT & RN Cooper, Mumbai",PHARMACOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",940,4943(1),-,5043(1),4989(1),4989(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OPEN Service,Maharashtra,"Seth GS, Mumbai",ANATOMY,"₹1,43,300*","₹92,522",1,"₹50,00,000",2250,-,-,5044(1),5044(1),5044(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,ST,Maharashtra,"MIMSR, Latur",ANAESTHESIOLOGY,"₹7,82,607*","₹76,249",0,₹0,775,4962(1),-,5048(1),5048(1),5048(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,NT1 Service,Maharashtra,"Govt Med Coll, Nagpur",OBG,"₹1,43,300*","₹92,522",1,"₹50,00,000",1866,5050(1),5050(1),5050(1),5050(1),5050(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,NT1,Maharashtra,"Lokmanya Tilak, Sion, Mumbai",BIOCHEMISTRY,"₹1,43,300*","₹92,522",1,"₹50,00,000",1462,-,-,5053(1),5053(1),5053(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,ST,Maharashtra,"Sancheti Inst Of Ortho, Pune",ORTHOPAEDICS,"₹9,00,000*","₹77,000",0,₹0,Info Not Available,3980(1),3980(1),5055(1),5055(1),5055(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OBC Service,Maharashtra,"SRTT, Ambajogai",ORTHOPAEDICS,"₹1,43,300*","₹92,522",1,"₹50,00,000",518,5057(1),5057(1),5057(1),5057(1),5057(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OPEN Service,Maharashtra,"Topiwala, Mumbai",OPHTHALMOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",1300,-,5059(1),5059(1),5059(1),5059(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OBC Service,Maharashtra,"Tata Memorial, Mumbai",NUCLEAR MEDICINE,"₹1,05,500*","₹1,00,800",1*,"₹25,00,000*",614,-,-,5065(1),5065(1),5065(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,SC,Maharashtra,"Rajiv Gandhi MC & CSMH, Thane",SPM,"₹1,43,300*","₹92,522",1,"₹50,00,000",500,3990(1),4821(1),5067(1),5067(1),5067(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,EWS,Maharashtra,"Shri VR Naik Govt, Yavatmal",SPM,"₹1,43,300*","₹92,522",1,"₹50,00,000",756,-,-,5070(1),5070(1),5070(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,ST,Maharashtra,"Panjabrao Deshmukh, Amravati",GENERAL SURGERY,"₹11,90,000*","₹76,429",0,₹0,760,-,-,5076(1),5076(1),5076(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OBC,Maharashtra,"SRTT, Ambajogai",SPM,"₹1,43,300*","₹92,522",1,"₹50,00,000",518,4333(1),4750(1),5078(1),5078(1),5078(1),-,-,-,-,-,-,-,-,-
MAHA Priv-Mgmt Quota,MGT-Minority,Maharashtra,"IIMSR, Jalna",PSYCHIATRY,"₹36,00,000*","₹64,551",0,₹0,Info Not Available,-,-,4962(1),5083(1),5083(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,EWS Service,Maharashtra,"Govt Med Coll, Nagpur",SPM,"₹1,43,300*","₹92,522",1,"₹50,00,000",1866,-,-,5084(1),5084(1),5084(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OBC-PH,Maharashtra,"MGIMS, Wardha",SPM,"₹1,43,300*","₹89,698",1,"₹50,00,000",1000,-,-,4655(1),5086(1),5086(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,EWS,Maharashtra,"Rajiv Gandhi MC & CSMH, Thane",FORENSIC MEDICINE,"₹1,43,300*","₹92,522",1,"₹50,00,000",500,-,-,5093(1),5093(1),5093(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,ST Service,Maharashtra,"Lokmanya Tilak, Sion, Mumbai",OBG,"₹1,43,300*","₹92,522",1,"₹50,00,000",1462,-,-,5097(1),5097(1),5097(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"Govt Med Coll, Aurangabad",FORENSIC MEDICINE,"₹1,43,300*","₹92,522",1,"₹50,00,000",1177,4684(1),4996(1),5100(1),5100(1),5100(1),-,-,-,-,-,-,-,-,-
MAHA Priv-Mgmt Quota,MGT-Minority,Maharashtra,"IIMSR, Jalna",OPHTHALMOLOGY,"₹36,00,000*","₹64,551",0,₹0,Info Not Available,-,-,5107(1),5107(1),5107(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,ST Service,Maharashtra,"Govt Med Coll, Nagpur",PAEDIATRICS,"₹1,43,300*","₹92,522",1,"₹50,00,000",1866,-,-,5110(1),5110(1),5110(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,EWS Service,Maharashtra,"Indira Gandhi MedColl, Nagpur",OBG,"₹1,43,300*","₹92,522",1,"₹50,00,000",822,-,-,5112(1),5112(1),5112(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"Lokmanya Tilak, Sion, Mumbai",DPH,"₹1,43,300*","₹92,522",1,"₹50,00,000",1462,4941(1),-,5114(1),5114(1),5114(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,EWS Service,Maharashtra,"BJMC, Pune",PHARMACOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",1296,-,-,5116(1),5116(1),5116(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OPEN Service,Maharashtra,"SRTT, Ambajogai",PATHOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",518,-,-,5117(1),5117(1),5117(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OBC Service,Maharashtra,"Govt Med Coll, Aurangabad",PSYCHIATRY,"₹1,43,300*","₹92,522",1,"₹50,00,000",1177,4965(1),-,5118(1),5118(1),5118(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,ST,Maharashtra,"BJMC, Pune",PSYCHIATRY,"₹1,43,300*","₹92,522",1,"₹50,00,000",1296,2104(1),3991(1),4474(1),5120(1),5120(1),-,-,-,-,-,-,-,-,-
