Quota,Category,State,Institute,Course,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,CR 2023 1,CR 2023 2,CR 2023 3,CR 2023 4,CR 2023 5,CR 2024 1,CR 2024 2,CR 2024 3,CR 2024 4,CR 2024 5,CR 2024 6,CR 2024 7
KER Govt Quota,MU,Kerala,"TD Med Coll, Allepey",TBRD,"₹69,470*","₹57,876",1*,"₹50,00,000*",1050,361(1),361(1),671(1),712(1),-,-,-,-,-,-,-,-
KER Govt Quota,BH,Kerala,"Govt Med Coll, Kozhikode",GENERAL SURGERY,"₹69,470*","₹57,876",1*,"₹50,00,000*",3025,491(1),728(1),728(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,BH,Kerala,"Govt Med Coll, Kottayam",OBG,"₹69,470*","₹57,876",1*,"₹50,00,000*",Info Not Available,652(1),738(1),738(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,HQ Serv,Kerala,"Govt Med Coll, Thrissur",DERMATOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",1400,-,753(1),753(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,SC,Kerala,"Travancore Med Coll, Kollam",RADIO DIAGNOSIS,"₹18,49,748*","₹50,000",0*,₹0*,750,774(1),774(1),774(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,EZ,Kerala,"Sree Gokulam, Trivandrum",RADIO DIAGNOSIS,"₹17,49,006*","₹53,000",0,₹0,760,779(1),779(1),779(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,SM,Kerala,"Medical College, Trivandrum",PMR,"₹69,470*","₹57,876",1*,"₹50,00,000*",2126,791(1),800(1),800(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,AC,Kerala,"Malankara Orthodox, Kolechery",GENERAL MEDICINE,"₹18,49,748*","₹53,000",0,₹0,1110,830(1),830(1),862(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,EZ,Kerala,"MES Med Coll, Malappuram",DERMATOLOGY,"₹18,49,748*","₹53,000",1*,"₹10,00,000*",680,870(1),870(1),870(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,SM,Kerala,"TD Med Coll, Allepey",GENERAL SURGERY,"₹69,470*","₹57,876",1*,"₹50,00,000*",1050,442(1),529(1),872(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,SM,Kerala,"Dr Somervel Mem, Karakonam",RADIO DIAGNOSIS,"₹18,49,748*","₹53,000",0,₹0,695,880(1),880(1),880(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,EZ,Kerala,"Govt Med Coll, Kottayam",DERMATOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",Info Not Available,-,-,487(1),900(1),-,-,-,-,-,-,-,-
KER Self Fin. Seats,MU,Kerala,"Sree Gokulam, Trivandrum",RADIO DIAGNOSIS,"₹17,49,006*","₹53,000",0,₹0,760,906(1),906(1),906(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,MU,Kerala,"Govt Med Coll, Ernakulam",PSYCHIATRY,"₹69,470*","₹57,876",1*,"₹50,00,000*",700,911(1),911(1),911(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,SM,Kerala,"Jubilee Mission, Thrissur",ORTHOPAEDICS,"₹18,49,748*","₹53,000",0,₹0,1450,963(1),963(1),963(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,HQ Serv,Kerala,"Medical College, Trivandrum",RADIO DIAGNOSIS,"₹69,470*","₹57,876",1*,"₹50,00,000*",2126,-,971(1),971(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,EZ,Kerala,"Amala IMS, Thrissur",OBG,"₹18,49,748*","₹53,000",0,₹0,640,998(1),998(1),998(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,MU,Kerala,"Govt Med Coll, Kozhikode",OPHTHALMOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",3025,748(1),1047(1),1047(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,KU,Kerala,"Govt Med Coll, Kottayam",GENERAL MEDICINE,"₹69,470*","₹57,876",1*,"₹50,00,000*",Info Not Available,1062(1),1062(1),1062(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,EZ,Kerala,"Believers Church, Thiruvalla",GENERAL MEDICINE,"₹18,49,748*","₹53,000",0,₹0,750,1065(1),1065(1),1065(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,SC,Kerala,"Govt Med Coll, Kozhikode",PSYCHIATRY,"₹69,470*","₹57,876",1*,"₹50,00,000*",3025,1066(1),1066(1),1066(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,SM,Kerala,"Sree Gokulam, Trivandrum",PAEDIATRICS,"₹17,49,006*","₹53,000",0,₹0,760,1096(1),1096(1),1096(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,KU,Kerala,"KMCT Med Coll, Kozhikode",GENERAL MEDICINE,"₹18,49,748*","₹53,000",0,₹0,790,1140(1),1140(1),1140(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,EZ,Kerala,"Govt Med Coll, Thrissur",PSYCHIATRY,"₹69,470*","₹57,876",1*,"₹50,00,000*",1400,1159(1),1159(1),1159(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,KU,Kerala,"Medical College, Trivandrum",RADIO DIAGNOSIS,"₹69,470*","₹57,876",1*,"₹50,00,000*",2126,1173(1),1173(1),1173(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,EZ,Kerala,"Amala IMS, Thrissur",PAEDIATRICS,"₹18,49,748*","₹53,000",0,₹0,640,1180(1),1180(1),1180(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,SC,Kerala,"Govt Med Coll, Kottayam",GENERAL MEDICINE,"₹69,470*","₹57,876",1*,"₹50,00,000*",Info Not Available,1226(1),1226(1),1226(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,EW,Kerala,"Medical College, Trivandrum",ORTHOPAEDICS,"₹69,470*","₹57,876",1*,"₹50,00,000*",2126,1257(2),1257(2),1257(2),-,-,-,-,-,-,-,-,-
KER Govt Quota,EW,Kerala,"Govt Med Coll, Thrissur",GENERAL SURGERY,"₹69,470*","₹57,876",1*,"₹50,00,000*",1400,1203(2),1267(2),1267(2),-,-,-,-,-,-,-,-,-
KER Govt Quota,EW,Kerala,"Govt Med Coll, Thrissur",ORTHOPAEDICS,"₹69,470*","₹57,876",1*,"₹50,00,000*",1400,1274(1),1274(1),1274(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,SM,Kerala,"TD Med Coll, Allepey",ANAESTHESIOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",1050,839(1),1015(1),1278(2),-,-,-,-,-,-,-,-,-
KER Govt Quota,MU,Kerala,"Medical College, Trivandrum",ENT,"₹69,470*","₹57,876",1*,"₹50,00,000*",2126,586(1),1246(1),1310(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,SM,Kerala,"Jubilee Mission, Thrissur",TBRD,"₹18,49,748*","₹53,000",0,₹0,1450,1004(1),1356(1),1356(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,EW,Kerala,"Govt Med Coll, Kottayam",ORTHOPAEDICS,"₹69,470*","₹57,876",1*,"₹50,00,000*",Info Not Available,1277(1),1365(1),1365(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,EZ,Kerala,"MES Med Coll, Malappuram",RADIO DIAGNOSIS,"₹18,49,748*","₹53,000",1*,"₹10,00,000*",680,398(1),398(1),1369(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,SC,Kerala,"Amala IMS, Thrissur",DERMATOLOGY,"₹18,49,748*","₹53,000",0,₹0,640,1139(1),1139(1),1413(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,SM,Kerala,"DM Wayanad IMS, Wayanad",GENERAL MEDICINE,"₹18,49,748*","₹53,000",0,₹0,700,1308(2),1419(2),1419(2),-,-,-,-,-,-,-,-,-
KER Govt Quota,MU,Kerala,"Govt Med Coll, Kottayam",ENT,"₹69,470*","₹57,876",1*,"₹50,00,000*",Info Not Available,884(1),1308(1),1420(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,BX,Kerala,"Govt of Med Sci, Pariyaram",ANAESTHESIOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",1752,1421(1),1421(1),1421(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,BH,Kerala,"Sree Gokulam, Trivandrum",PAEDIATRICS,"₹17,49,006*","₹53,000",0,₹0,760,1424(1),1424(1),1424(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,MU,Kerala,"Pushpagiri IMS, Tiruvalla",TBRD,"₹18,49,748*","₹43,000",0,₹0,955,1459(1),1459(1),1459(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,BH,Kerala,"Govt Med Coll, Kottayam",ENT,"₹69,470*","₹57,876",1*,"₹50,00,000*",Info Not Available,907(1),1461(1),1461(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,SC,Kerala,"Medical College, Trivandrum",TBRD,"₹69,470*","₹57,876",1*,"₹50,00,000*",2126,837(1),1476(1),1476(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,SM,Kerala,"Believers Church, Thiruvalla",ORTHOPAEDICS,"₹18,49,748*","₹53,000",0,₹0,750,1482(1),1482(1),1482(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,BH,Kerala,"TD Med Coll, Allepey",OPHTHALMOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",1050,1099(1),1099(1),1536(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,EZ,Kerala,"Govt Med Coll, Manjeri",ENT,"₹69,470*","₹57,876",1*,"₹50,00,000*",500,1129(1),1129(1),1543(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,EZ,Kerala,"Govt Med Coll, Manjeri",OPHTHALMOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",500,1068(1),1202(1),1546(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,BH,Kerala,"Jubilee Mission, Thrissur",EMERGENCY MEDICINE,"₹18,49,748*","₹53,000",0,₹0,1450,1550(1),1550(1),1550(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,HQ Serv,Kerala,"Medical College, Trivandrum",GENERAL MEDICINE,"₹69,470*","₹57,876",1*,"₹50,00,000*",2126,-,1620(1),1620(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,HQ Serv,Kerala,"Medical College, Trivandrum",TBRD,"₹69,470*","₹57,876",1*,"₹50,00,000*",2126,-,1622(1),1622(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,LA,Kerala,"Govt of Med Sci, Pariyaram",OPHTHALMOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",1752,1501(1),1637(1),1637(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,IQ Serv,Kerala,"Govt Med Coll, Thrissur",DERMATOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",1400,-,1658(1),1658(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,EZ,Kerala,"Al-Azhar Med Coll, Thodupuzha",GENERAL MEDICINE,"₹18,49,748*","₹40,000",0,₹0,700,1662(1),1662(1),1662(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,SM,Kerala,"Pushpagiri IMS, Tiruvalla",TBRD,"₹18,49,748*","₹43,000",0,₹0,955,737(1),737(1),1666(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,MU,Kerala,"Believers Church, Thiruvalla",OBG,"₹18,49,748*","₹53,000",0,₹0,750,1677(1),1677(1),1677(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,LA,Kerala,"Govt Med Coll, Thrissur",TBRD,"₹69,470*","₹57,876",1*,"₹50,00,000*",1400,395(1),395(1),1679(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,MU,Kerala,"RCC, Thiruvananthapuram",ANAESTHESIOLOGY,"₹3,00,000*","₹57,876",1*,"₹50,00,000*",432,1040(1),1680(1),1680(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,SM,Kerala,"Malankara Orthodox, Kolechery",GENERAL SURGERY,"₹18,49,748*","₹53,000",0,₹0,1110,1362(1),1694(1),1694(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,MU,Kerala,"Malankara Orthodox, Kolechery",PAEDIATRICS,"₹18,49,748*","₹53,000",0,₹0,1110,1716(1),1716(1),1716(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,EW,Kerala,"TD Med Coll, Allepey",GENERAL SURGERY,"₹69,470*","₹57,876",1*,"₹50,00,000*",1050,-,-,1719(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,AC,Kerala,"Mount Zion, Pathanamthitta",GENERAL MEDICINE,"₹18,49,748*","₹53,000",0,₹0,604,1733(1),1733(1),1733(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,EW,Kerala,"Govt Med Coll, Thrissur",ANAESTHESIOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",1400,990(1),1423(1),1744(2),-,-,-,-,-,-,-,-,-
KER Govt Quota,LA,Kerala,"Govt Med Coll, Kottayam",PSYCHIATRY,"₹69,470*","₹57,876",1*,"₹50,00,000*",Info Not Available,1812(1),1812(1),1812(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,LA,Kerala,"RCC, Thiruvananthapuram",ANAESTHESIOLOGY,"₹3,00,000*","₹57,876",1*,"₹50,00,000*",432,1679(1),1679(1),1830(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,BH,Kerala,"SreeUthradomThirunal,Trivandrum",TBRD,"₹18,49,748*","₹53,000",0,₹0,-,1706(1),1849(1),1849(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,EW,Kerala,"Govt Med Coll, Kottayam",OPHTHALMOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",Info Not Available,1361(1),1719(1),1854(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,MU,Kerala,"Azeezia IMS, Kollam",GENERAL MEDICINE,"₹18,49,748*","₹53,000",0,₹0,540,1623(1),1858(1),1858(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,SM,Kerala,"Al-Azhar Med Coll, Thodupuzha",TBRD,"₹18,49,748*","₹40,000",0,₹0,700,1861(1),1861(1),1861(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,MU,Kerala,"Govt Med Coll, Thrissur",ENT,"₹69,470*","₹57,876",1*,"₹50,00,000*",1400,-,-,1390(1),1876(1),-,-,-,-,-,-,-,-
KER Govt Quota,SC,Kerala,"Govt Med Coll, Thrissur",PAEDIATRICS,"₹69,470*","₹57,876",1*,"₹50,00,000*",1400,1403(1),1883(1),1883(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,SC,Kerala,"Govt Med Coll, Kottayam",PAEDIATRICS,"₹69,470*","₹57,876",1*,"₹50,00,000*",Info Not Available,1396(1),1403(1),1884(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,LA,Kerala,"Medical College, Trivandrum",RADIATION ONCOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",2126,1887(1),1887(1),1887(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,BH,Kerala,"Jubilee Mission, Thrissur",ANAESTHESIOLOGY,"₹18,49,748*","₹53,000",0,₹0,1450,1902(1),1902(1),1902(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,SM,Kerala,"Malabar Med Coll, Kozhikode",TBRD,"₹18,49,748*","₹53,000",1,"₹20,00,000",720,1669(1),1669(1),1930(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,EW,Kerala,"Govt Med Coll, Kozhikode",RADIATION ONCOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",3025,1971(1),1971(1),-,-,-,-,-,-,-,-,-,-
KER Govt Quota,BX,Kerala,"TD Med Coll, Allepey",ENT,"₹69,470*","₹57,876",1*,"₹50,00,000*",1050,1157(1),1157(1),1973(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,SC,Kerala,"Jubilee Mission, Thrissur",PAEDIATRICS,"₹18,49,748*","₹53,000",0,₹0,1450,2004(1),2004(1),2004(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,EW,Kerala,"SreeUthradomThirunal,Trivandrum",RADIO DIAGNOSIS,"₹18,49,748*","₹53,000",0,₹0,-,-,-,2015(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,MU,Kerala,"Travancore Med Coll, Kollam",GENERAL SURGERY,"₹18,49,748*","₹50,000",0*,₹0*,750,2027(1),2027(1),2027(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,AC,Kerala,"Malankara Orthodox, Kolechery",ORTHOPAEDICS,"₹18,49,748*","₹53,000",0,₹0,1110,2043(1),2043(1),2043(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,EZ,Kerala,"Al-Azhar Med Coll, Thodupuzha",PAEDIATRICS,"₹18,49,748*","₹40,000",0,₹0,700,2057(1),2057(1),2057(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,MQ Serv,Kerala,"Govt Med Coll, Kottayam",GENERAL MEDICINE,"₹69,470*","₹57,876",1*,"₹50,00,000*",Info Not Available,-,2067(1),2067(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,EZ,Kerala,"Amala IMS, Thrissur",GENERAL SURGERY,"₹18,49,748*","₹53,000",0,₹0,640,2091(1),2091(1),2091(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,EW,Kerala,"Malabar Med Coll, Kozhikode",GENERAL MEDICINE,"₹18,49,748*","₹53,000",1,"₹20,00,000",720,2092(1),2092(1),2092(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,SC,Kerala,"Govt Med Coll, Kottayam",GENERAL SURGERY,"₹69,470*","₹57,876",1*,"₹50,00,000*",Info Not Available,1781(2),1781(2),2093(2),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,MU,Kerala,"DM Wayanad IMS, Wayanad",PAEDIATRICS,"₹18,49,748*","₹53,000",0,₹0,700,1208(1),2108(1),2108(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,EW,Kerala,"Govt of Med Sci, Pariyaram",ENT,"₹69,470*","₹57,876",1*,"₹50,00,000*",1752,1077(1),1077(1),2176(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,SM,Kerala,"Govt Med Coll, Kozhikode",RADIATION ONCOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",3025,952(1),1239(1),2066(2),2193(1),-,-,-,-,-,-,-,-
KER Govt Quota,MU,Kerala,"TD Med Coll, Allepey",RADIATION ONCOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",1050,1441(1),2016(1),2230(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,EZ,Kerala,"Govt Med Coll, Kozhikode",PATHOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",3025,2023(1),2240(1),2240(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,EZ,Kerala,"Jubilee Mission, Thrissur",ORTHOPAEDICS,"₹18,49,748*","₹53,000",0,₹0,1450,2267(1),2267(1),2267(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,EZ,Kerala,"Malankara Orthodox, Kolechery",OBG,"₹18,49,748*","₹53,000",0,₹0,1110,2307(1),2307(1),2307(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,LA,Kerala,"Jubilee Mission, Thrissur",ENT,"₹18,49,748*","₹53,000",0,₹0,1450,2309(1),2309(1),2309(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,BH,Kerala,"Travancore Med Coll, Kollam",OBG,"₹18,49,748*","₹50,000",0*,₹0*,750,2316(1),2316(1),2316(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,SC,Kerala,"Govt Med Coll, Kozhikode",ORTHOPAEDICS,"₹69,470*","₹57,876",1*,"₹50,00,000*",3025,2318(1),2318(1),2318(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,SM,Kerala,"Azeezia IMS, Kollam",ORTHOPAEDICS,"₹18,49,748*","₹53,000",0,₹0,540,2204(1),2325(1),2325(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,EZ,Kerala,"Malabar Med Coll, Kozhikode",ORTHOPAEDICS,"₹18,49,748*","₹53,000",1,"₹20,00,000",720,2347(1),2347(1),2347(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,SC,Kerala,"Malabar Med Coll, Kozhikode",DERMATOLOGY,"₹18,49,748*","₹53,000",1,"₹20,00,000",720,1413(1),1413(1),2377(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,GEN-PD,Kerala,"Govt Med Coll, Kozhikode",RADIO DIAGNOSIS,"₹69,470*","₹57,876",1*,"₹50,00,000*",3025,1013(1),2392(1),2392(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,SC,Kerala,"KMCT Med Coll, Kozhikode",ORTHOPAEDICS,"₹18,49,748*","₹53,000",0,₹0,790,2394(1),2394(1),2394(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,BX,Kerala,"Sree Gokulam, Trivandrum",ORTHOPAEDICS,"₹17,49,006*","₹53,000",0,₹0,760,2399(1),2399(1),2399(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,SC,Kerala,"KMCT Med Coll, Kozhikode",TBRD,"₹18,49,748*","₹53,000",0,₹0,790,2050(1),2401(1),2401(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,MU,Kerala,"Malabar Med Coll, Kozhikode",EMERGENCY MEDICINE,"₹18,49,748*","₹53,000",1,"₹20,00,000",720,1994(1),2406(1),2406(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,EW,Kerala,"PK Das IMS, Palakkad",GENERAL SURGERY,"₹17,61,665*","₹53,000",1*,"₹10,00,000*",750,2419(1),-,-,-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,SC,Kerala,"Pushpagiri IMS, Tiruvalla",GENERAL SURGERY,"₹18,49,748*","₹43,000",0,₹0,955,2434(1),2434(1),2434(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,MU,Kerala,"MES Med Coll, Malappuram",OBG,"₹18,49,748*","₹53,000",1*,"₹10,00,000*",680,1915(1),2453(1),2453(1),-,-,-,-,-,-,-,-,-
KER SF NRI Seats,NR,Kerala,"Travancore Med Coll, Kollam",RADIO DIAGNOSIS,"₹38,86,680*","₹50,000",0*,₹0*,750,2464(1),2464(1),2464(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,EZ,Kerala,"Malankara Orthodox, Kolechery",ANAESTHESIOLOGY,"₹18,49,748*","₹53,000",0,₹0,1110,2475(1),2475(1),2475(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,HQ Serv,Kerala,"Govt Med Coll, Kozhikode",ANAESTHESIOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",3025,-,2480(1),2480(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,EZ,Kerala,"SreeUthradomThirunal,Trivandrum",PAEDIATRICS,"₹18,49,748*","₹53,000",0,₹0,-,1386(1),2508(1),2508(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,BH,Kerala,"Malabar Med Coll, Kozhikode",ENT,"₹18,49,748*","₹53,000",1,"₹20,00,000",720,2537(1),2537(1),2537(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,BH,Kerala,"DM Wayanad IMS, Wayanad",ORTHOPAEDICS,"₹18,49,748*","₹53,000",0,₹0,700,2553(1),2553(1),2553(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,EZ,Kerala,"Travancore Med Coll, Kollam",EMERGENCY MEDICINE,"₹18,49,748*","₹50,000",0*,₹0*,750,2349(1),2556(1),2556(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,BH,Kerala,"Sree Narayana IMS, Ernakulam",ORTHOPAEDICS,"₹17,49,006*","₹53,000",0,₹0,Info Not Available,2564(1),2564(1),2564(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,SC,Kerala,"Govt Med Coll, Thrissur",OBG,"₹69,470*","₹57,876",1*,"₹50,00,000*",1400,2020(2),2245(2),2567(2),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,LA,Kerala,"Travancore Med Coll, Kollam",GENERAL MEDICINE,"₹18,49,748*","₹50,000",0*,₹0*,750,2600(1),2600(1),2600(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,EZ,Kerala,"Govt Med Coll, Kollam",PATHOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",500,2152(1),2602(1),2602(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,EZ,Kerala,"RCC, Thiruvananthapuram",RADIATION ONCOLOGY,"₹3,00,000*","₹57,876",1*,"₹50,00,000*",432,1228(1),2609(1),2609(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,BH,Kerala,"MES Med Coll, Malappuram",ENT,"₹18,49,748*","₹53,000",1*,"₹10,00,000*",680,2618(1),2618(1),2618(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,SC,Kerala,"Azeezia IMS, Kollam",GENERAL MEDICINE,"₹18,49,748*","₹53,000",0,₹0,540,2643(1),2643(1),2643(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,EZ,Kerala,"Govt Med Coll, Thrissur",PHARMACOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",1400,2654(1),2654(1),2654(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,SC,Kerala,"Sree Narayana IMS, Ernakulam",GENERAL MEDICINE,"₹17,49,006*","₹53,000",0,₹0,Info Not Available,2401(1),2660(1),2660(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,SM,Kerala,"Dr Somervel Mem, Karakonam",ENT,"₹18,49,748*","₹53,000",0,₹0,695,-,-,2662(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,SC,Kerala,"MES Med Coll, Malappuram",PSYCHIATRY,"₹18,49,748*","₹53,000",1*,"₹10,00,000*",680,2660(1),2668(1),2668(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,EZ,Kerala,"DM Wayanad IMS, Wayanad",PAEDIATRICS,"₹18,49,748*","₹53,000",0,₹0,700,2490(1),2674(1),2674(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,SM,Kerala,"Azeezia IMS, Kollam",ANAESTHESIOLOGY,"₹18,49,748*","₹53,000",0,₹0,540,2662(1),2662(1),2680(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,MQ Serv,Kerala,"Govt Med Coll, Kozhikode",OBG,"₹69,470*","₹57,876",1*,"₹50,00,000*",3025,-,2681(1),2681(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,HQ Serv,Kerala,"Govt of Med Sci, Pariyaram",GENERAL SURGERY,"₹69,470*","₹57,876",1*,"₹50,00,000*",1752,-,-,2682(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,BH,Kerala,"Govt Med Coll, Kollam",SPM,"₹69,470*","₹57,876",1*,"₹50,00,000*",500,2685(1),2685(1),2685(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,MU,Kerala,"SreeUthradomThirunal,Trivandrum",ORTHOPAEDICS,"₹18,49,748*","₹53,000",0,₹0,-,2704(1),2704(1),2625(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,ST,Kerala,"Medical College, Trivandrum",OBG,"₹69,470*","₹57,876",1*,"₹50,00,000*",2126,2718(1),2718(1),-,-,-,-,-,-,-,-,-,-
