Quota,Category,State,Institute,Course,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,CR 2023 1,CR 2023 2,CR 2023 3,CR 2023 4,CR 2023 5,CR 2023 6,CR 2023 7,CR 2024 1,CR 2024 2,CR 2024 3,CR 2024 4
AP Govt-NS APUR,BCE-GEN,Andhra Pradesh,"Santhiram Med Coll, Nandyal",MICROBIOLOGY,"₹1,55,250*","₹30,000*",1*,"₹40,00,000*",930,-,-,-,-,-,-,-,4364(1),-,-,-
AP Govt-NS APUR,OPEN-GEN,Andhra Pradesh,"Apollo IMS&R, Chittoor",ANATOMY,"₹70,380*","₹30,000*",1*,"₹40,00,000*",850,-,-,-,-,-,-,-,4370(1),3573(1),-,-
AP Govt-NS LOC (AU),BCD-GEN,Andhra Pradesh,"Andhra Med Coll, Vizag",BIOCHEMISTRY,"₹48,600*","₹60,823",1*,"₹40,00,000*",1030,-,-,-,-,-,-,-,4455(1),4335(1),-,-
AP Govt-NS LOC (AU),ST-GEN,Andhra Pradesh,"Andhra Med Coll, Vizag",MICROBIOLOGY,"₹48,600*","₹60,823",1*,"₹40,00,000*",1030,-,-,-,-,-,-,-,4511(1),-,-,-
AP Govt-NS APUR,SC-GEN,Andhra Pradesh,"Konaseema IMS, Amalapuram",PHARMACOLOGY,"₹1,55,250*","₹30,000*",1*,"₹40,00,000*",840,-,-,-,-,-,-,-,-,4521(1),-,-
AP Govt-Serv APUR,OPEN-GEN,Andhra Pradesh,"Rangaraya Med Coll, Kakinada",RADIO DIAGNOSIS,"₹48,600*","₹60,823",1*,"₹40,00,000*",1450,1(1),1(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (AU),OPEN-FEM,Andhra Pradesh,"Guntur Med Coll, Guntur",RADIO DIAGNOSIS,"₹48,600*","₹60,823",1*,"₹40,00,000*",1170,2(1),2(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv UNR,OPEN-GEN,Andhra Pradesh,"Govt Siddhartha, Vijaywada",RADIO DIAGNOSIS,"₹48,600*","₹60,823",1*,"₹40,00,000*",707,3(1),3(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv APUR,OPEN-GEN,Andhra Pradesh,"Guntur Med Coll, Guntur",GENERAL MEDICINE,"₹48,600*","₹60,823",1*,"₹40,00,000*",1170,4(1),4(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (SVU),OPEN-FEM,Andhra Pradesh,"SV Med Coll, Tirupati",RADIO DIAGNOSIS,"₹48,600*","₹60,823",1*,"₹40,00,000*",940,6(1),6(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (SVU),OPEN-FEM,Andhra Pradesh,"ACSR Medical College, Nellore",PAEDIATRICS,"₹48,600*","₹60,823",1*,"₹40,00,000*",355,7(1),7(1),-,-,-,-,-,-,-,-,-
AP Govt-NS UNR,OPEN-GEN,Andhra Pradesh,"Andhra Med Coll, Vizag",GENERAL MEDICINE,"₹48,600*","₹60,823",1*,"₹40,00,000*",1030,8(1),8(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (SVU),BCE-GEN,Andhra Pradesh,"Kurnool Med Coll, Kurnool",DERMATOLOGY,"₹48,600*","₹60,823",1*,"₹40,00,000*",1150,8(1),8(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (SVU),SC-GEN,Andhra Pradesh,"SVIMS, Tirupati",RADIO DIAGNOSIS,"₹2,11,600*","₹80,904*",1*,"₹40,00,000*",1257,10(1),10(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (SVU),BCB-GEN,Andhra Pradesh,"SV Med Coll, Tirupati",RADIO DIAGNOSIS,"₹48,600*","₹60,823",1*,"₹40,00,000*",940,12(1),12(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv UNR,OPEN-FEM,Andhra Pradesh,"Govt Siddhartha, Vijaywada",OPHTHALMOLOGY,"₹48,600*","₹60,823",1*,"₹40,00,000*",707,13(1),13(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv UNR,OPEN-GEN,Andhra Pradesh,"Guntur Med Coll, Guntur",GENERAL SURGERY,"₹48,600*","₹60,823",1*,"₹40,00,000*",1170,14(1),14(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (SVU),ST-GEN,Andhra Pradesh,"Govt Med Coll, Ananthapuram",RADIO DIAGNOSIS,"₹48,600*","₹60,823",1*,"₹40,00,000*",500,18(1),18(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (AU),OPEN-GEN,Andhra Pradesh,"Rangaraya Med Coll, Kakinada",OBG,"₹48,600*","₹60,823",1*,"₹40,00,000*",1450,19(1),19(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (SVU),OPEN-GEN,Andhra Pradesh,"Narayana Med Coll, Nellore",RADIO DIAGNOSIS,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",1430,20(1),20(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv UNR,OPEN-GEN,Andhra Pradesh,"Govt Siddhartha, Vijaywada",GENERAL MEDICINE,"₹48,600*","₹60,823",1*,"₹40,00,000*",707,16(1),21(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (SVU),OPEN-FEM,Andhra Pradesh,"Santhiram Med Coll, Nandyal",RADIO DIAGNOSIS,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",930,22(1),22(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv APUR,OPEN-FEM,Andhra Pradesh,"Andhra Med Coll, Vizag",OBG,"₹48,600*","₹60,823",1*,"₹40,00,000*",1030,24(1),24(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (AU),SC-GEN,Andhra Pradesh,"Guntur Med Coll, Guntur",DERMATOLOGY,"₹48,600*","₹60,823",1*,"₹40,00,000*",1170,27(1),27(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv UNR,OPEN-GEN,Andhra Pradesh,"Alluri Sitaram Raju, Eluru",RADIO DIAGNOSIS,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",1200,28(1),28(1),-,-,-,-,-,-,-,-,-
AP Govt-NS UNR,BCD-GEN,Andhra Pradesh,"Dr PSI Med Coll, Chinoutpalli",ORTHOPAEDICS,"₹4,96,800*","₹28,000*",1*,"₹40,00,000*",790,29(1),-,-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (SVU),OPEN-GEN,Andhra Pradesh,"SVIMS, Tirupati",GENERAL MEDICINE,"₹2,11,600*","₹80,904*",1*,"₹40,00,000*",1257,30(1),30(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (AU),BCA-GEN,Andhra Pradesh,"Andhra Med Coll, Vizag",RADIO DIAGNOSIS,"₹48,600*","₹60,823",1*,"₹40,00,000*",1030,31(1),31(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (AU),BCB-GEN,Andhra Pradesh,"Rajiv Gandhi IMS, Ongole",RADIO DIAGNOSIS,"₹48,600*","₹60,823",1*,"₹40,00,000*",500,32(1),32(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (SVU),SC-FEM,Andhra Pradesh,"Narayana Med Coll, Nellore",RADIO DIAGNOSIS,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",1430,34(1),34(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv APUR,SC-GEN,Andhra Pradesh,"Rajiv Gandhi IMS, Srikakulam",RADIO DIAGNOSIS,"₹48,600*","₹60,823",1*,"₹40,00,000*",532,36(1),36(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (AU),BCB-GEN,Andhra Pradesh,"Andhra Med Coll, Vizag",GENERAL MEDICINE,"₹48,600*","₹60,823",1*,"₹40,00,000*",1030,37(1),37(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (SVU),SC-GEN,Andhra Pradesh,"Kurnool Med Coll, Kurnool",GENERAL MEDICINE,"₹48,600*","₹60,823",1*,"₹40,00,000*",1150,38(1),38(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (SVU),OPEN-GEN,Andhra Pradesh,"SV Med Coll, Tirupati",GENERAL MEDICINE,"₹48,600*","₹60,823",1*,"₹40,00,000*",940,-,39(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (AU),OPEN-GEN,Andhra Pradesh,"Maharajah IMS, Vizianagaram",RADIO DIAGNOSIS,"₹4,96,800*",Info not available*,1*,"₹40,00,000*",850,40(1),40(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (AU),OPEN-GEN,Andhra Pradesh,"NRI Med Coll, Guntur",RADIO DIAGNOSIS,"₹4,96,800*","₹27,000*",1*,"₹40,00,000*",1050,41(1),41(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (AU),OPEN-GEN,Andhra Pradesh,"Guntur Med Coll, Guntur",GENERAL MEDICINE,"₹48,600*","₹60,823",1*,"₹40,00,000*",1170,42(1),42(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (SVU),OPEN-GEN,Andhra Pradesh,"Govt Med Coll, Ananthapuram",PAEDIATRICS,"₹48,600*","₹60,823",1*,"₹40,00,000*",500,-,43(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (AU),OPEN-FEM,Andhra Pradesh,"NRI Inst of Med Sci, Vizag",GENERAL MEDICINE,"₹4,96,800*","₹40,000*",1*,"₹40,00,000*",980,45(1),45(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv APUR,OPEN-GEN,Andhra Pradesh,"Govt Med Coll, Ananthapuram",OPHTHALMOLOGY,"₹48,600*","₹60,823",1*,"₹40,00,000*",500,43(1),46(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (SVU),BCB-GEN,Andhra Pradesh,"Govt Med Coll, Ananthapuram",PAEDIATRICS,"₹48,600*","₹60,823",1*,"₹40,00,000*",500,46(1),-,-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (AU),BCA-GEN,Andhra Pradesh,"Rangaraya Med Coll, Kakinada",GENERAL MEDICINE,"₹48,600*","₹60,823",1*,"₹40,00,000*",1450,48(1),48(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (SVU),OPEN-FEM,Andhra Pradesh,"SV Med Coll, Tirupati",OBG,"₹48,600*","₹60,823",1*,"₹40,00,000*",940,49(1),49(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (AU),OPEN-FEM,Andhra Pradesh,"Konaseema IMS, Amalapuram",RADIO DIAGNOSIS,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",840,50(1),50(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (SVU),OPEN-GEN,Andhra Pradesh,"Santhiram Med Coll, Nandyal",GENERAL MEDICINE,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",930,51(1),51(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (AU),OPEN-GEN,Andhra Pradesh,"Alluri Sitaram Raju, Eluru",RADIO DIAGNOSIS,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",1200,52(1),52(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (AU),OPEN-FEM,Andhra Pradesh,"Andhra Med Coll, Vizag",RADIO DIAGNOSIS,"₹48,600*","₹60,823",1*,"₹40,00,000*",1030,53(1),53(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (AU),SC-FEM,Andhra Pradesh,"Katuri Med Coll, Guntur",RADIO DIAGNOSIS,"₹4,96,800*",Info not available*,1*,"₹40,00,000*",1100,53(1),53(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (AU),OPEN-FEM,Andhra Pradesh,"Andhra Med Coll, Vizag",PAEDIATRICS,"₹48,600*","₹60,823",1*,"₹40,00,000*",1030,54(1),54(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv APUR,BCE-GEN,Andhra Pradesh,"Govt Med Coll, Ananthapuram",RADIO DIAGNOSIS,"₹48,600*","₹60,823",1*,"₹40,00,000*",500,55(1),55(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (AU),OPEN-GEN,Andhra Pradesh,"NRI Med Coll, Guntur",GENERAL MEDICINE,"₹4,96,800*","₹27,000*",1*,"₹40,00,000*",1050,56(1),56(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv APUR,OPEN-GEN,Andhra Pradesh,"SV Med Coll, Tirupati",PAEDIATRICS,"₹48,600*","₹60,823",1*,"₹40,00,000*",940,17(1),57(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (SVU),OPEN-GEN,Andhra Pradesh,"Kurnool Med Coll, Kurnool",PAEDIATRICS,"₹48,600*","₹60,823",1*,"₹40,00,000*",1150,58(1),58(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (SVU),OPEN-FEM,Andhra Pradesh,"SVIMS, Tirupati",RADIO DIAGNOSIS,"₹2,11,600*","₹80,904*",1*,"₹40,00,000*",1257,16(1),58(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (SVU),SC-FEM,Andhra Pradesh,"SV Med Coll, Tirupati",PAEDIATRICS,"₹48,600*","₹60,823",1*,"₹40,00,000*",940,61(1),61(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv UNR,OPEN-GEN,Andhra Pradesh,"GSL Med Coll, Rajahmundry",GENERAL MEDICINE,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",1140,62(1),62(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv APUR,OPEN-GEN,Andhra Pradesh,"Rangaraya Med Coll, Kakinada",ANAESTHESIOLOGY,"₹48,600*","₹60,823",1*,"₹40,00,000*",1450,21(1),64(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (AU),SC-GEN,Andhra Pradesh,"Andhra Med Coll, Vizag",GENERAL MEDICINE,"₹48,600*","₹60,823",1*,"₹40,00,000*",1030,66(2),66(2),-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (SVU),OPEN-FEM,Andhra Pradesh,"Govt Med Coll, Ananthapuram",GENERAL MEDICINE,"₹48,600*","₹60,823",1*,"₹40,00,000*",500,39(1),67(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (AU),BCD-GEN,Andhra Pradesh,"NRI Inst of Med Sci, Vizag",GENERAL MEDICINE,"₹4,96,800*","₹40,000*",1*,"₹40,00,000*",980,68(1),68(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv UNR,SC-GEN,Andhra Pradesh,"Narayana Med Coll, Nellore",DERMATOLOGY,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",1430,70(1),70(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (SVU),OPEN-GEN,Andhra Pradesh,"Kurnool Med Coll, Kurnool",OBG,"₹48,600*","₹60,823",1*,"₹40,00,000*",1150,71(1),71(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv UNR,OPEN-GEN,Andhra Pradesh,"Govt Siddhartha, Vijaywada",PAEDIATRICS,"₹48,600*","₹60,823",1*,"₹40,00,000*",707,23(1),72(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv APUR,OPEN-GEN,Andhra Pradesh,"Kurnool Med Coll, Kurnool",GENERAL SURGERY,"₹48,600*","₹60,823",1*,"₹40,00,000*",1150,72(1),73(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (SVU),BCB-GEN,Andhra Pradesh,"SV Med Coll, Tirupati",GENERAL MEDICINE,"₹48,600*","₹60,823",1*,"₹40,00,000*",940,73(1),74(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (AU),OPEN-GEN,Andhra Pradesh,"Rangaraya Med Coll, Kakinada",PAEDIATRICS,"₹48,600*","₹60,823",1*,"₹40,00,000*",1450,74(1),75(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (AU),OPEN-FEM,Andhra Pradesh,"Rangaraya Med Coll, Kakinada",RADIO DIAGNOSIS,"₹48,600*","₹60,823",1*,"₹40,00,000*",1450,64(1),76(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (SVU),OPEN-FEM,Andhra Pradesh,"VMC, Kurnool",DERMATOLOGY,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",650,69(1),76(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv UNR,BCE-GEN,Andhra Pradesh,"Govt Siddhartha, Vijaywada",GENERAL MEDICINE,"₹48,600*","₹60,823",1*,"₹40,00,000*",707,76(1),77(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (AU),BCB-GEN,Andhra Pradesh,"Andhra Med Coll, Vizag",PAEDIATRICS,"₹48,600*","₹60,823",1*,"₹40,00,000*",1030,77(1),78(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (SVU),ST-GEN,Andhra Pradesh,"SV Med Coll, Tirupati",GENERAL MEDICINE,"₹48,600*","₹60,823",1*,"₹40,00,000*",940,78(2),79(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (AU),BCD-GEN,Andhra Pradesh,"Andhra Med Coll, Vizag",GENERAL MEDICINE,"₹48,600*","₹60,823",1*,"₹40,00,000*",1030,79(1),79(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (AU),BCB-GEN,Andhra Pradesh,"Rangaraya Med Coll, Kakinada",RADIATION ONCOLOGY,"₹48,600*","₹60,823",1*,"₹40,00,000*",1450,79(1),80(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (AU),OPEN-GEN,Andhra Pradesh,"Katuri Med Coll, Guntur",GENERAL MEDICINE,"₹4,96,800*",Info not available*,1*,"₹40,00,000*",1100,80(1),81(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (AU),SC-FEM,Andhra Pradesh,"Rangaraya Med Coll, Kakinada",GENERAL MEDICINE,"₹48,600*","₹60,823",1*,"₹40,00,000*",1450,81(1),82(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (AU),SC-FEM,Andhra Pradesh,"Andhra Med Coll, Vizag",OBG,"₹48,600*","₹60,823",1*,"₹40,00,000*",1030,83(1),-,-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (AU),OPEN-FEM,Andhra Pradesh,"Andhra Med Coll, Vizag",DERMATOLOGY,"₹48,600*","₹60,823",1*,"₹40,00,000*",1030,29(1),84(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (SVU),BCD-GEN,Andhra Pradesh,"Rajiv Gandhi IMS, Kadapa",RADIO DIAGNOSIS,"₹48,600*","₹60,823",1*,"₹40,00,000*",715,85(1),86(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (AU),BCD-FEM,Andhra Pradesh,"Guntur Med Coll, Guntur",GENERAL MEDICINE,"₹48,600*","₹60,823",1*,"₹40,00,000*",1170,86(1),87(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (AU),BCE-GEN,Andhra Pradesh,"Rangaraya Med Coll, Kakinada",GENERAL MEDICINE,"₹48,600*","₹60,823",1*,"₹40,00,000*",1450,87(1),88(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (AU),OPEN-GEN,Andhra Pradesh,"Andhra Med Coll, Vizag",ANAESTHESIOLOGY,"₹48,600*","₹60,823",1*,"₹40,00,000*",1030,88(1),89(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv APUR,SC-GEN,Andhra Pradesh,"Rajiv Gandhi IMS, Kadapa",GENERAL MEDICINE,"₹48,600*","₹60,823",1*,"₹40,00,000*",715,89(1),90(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (AU),OPEN-FEM,Andhra Pradesh,"Maharajah IMS, Vizianagaram",RADIO DIAGNOSIS,"₹4,96,800*",Info not available*,1*,"₹40,00,000*",850,-,91(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (AU),ST-GEN,Andhra Pradesh,"Guntur Med Coll, Guntur",GENERAL MEDICINE,"₹48,600*","₹60,823",1*,"₹40,00,000*",1170,91(1),92(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (AU),SC-GEN,Andhra Pradesh,"Rajiv Gandhi IMS, Ongole",OBG,"₹48,600*","₹60,823",1*,"₹40,00,000*",500,93(1),94(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (AU),BCB-GEN,Andhra Pradesh,"Dr PSI Med Coll, Chinoutpalli",RADIO DIAGNOSIS,"₹4,96,800*","₹28,000*",1*,"₹40,00,000*",790,60(1),95(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (SVU),OPEN-GEN,Andhra Pradesh,"Govt Med Coll, Ananthapuram",GENERAL SURGERY,"₹48,600*","₹60,823",1*,"₹40,00,000*",500,95(1),96(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv UNR,OPEN-GEN,Andhra Pradesh,"Govt Siddhartha, Vijaywada",OBG,"₹48,600*","₹60,823",1*,"₹40,00,000*",707,96(1),97(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (AU),SC-GEN,Andhra Pradesh,"GSL Med Coll, Rajahmundry",RADIO DIAGNOSIS,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",1140,97(1),98(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv UNR,OPEN-GEN,Andhra Pradesh,"Alluri Sitaram Raju, Eluru",OBG,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",1200,99(1),100(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv APUR,OPEN-FEM,Andhra Pradesh,"Alluri Sitaram Raju, Eluru",GENERAL MEDICINE,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",1200,100(1),101(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (AU),OPEN-FEM,Andhra Pradesh,"Rajiv Gandhi IMS, Srikakulam",OBG,"₹48,600*","₹60,823",1*,"₹40,00,000*",532,101(1),102(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (SVU),OPEN-FEM,Andhra Pradesh,"VMC, Kurnool",GENERAL MEDICINE,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",650,67(1),103(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (AU),BCD-GEN,Andhra Pradesh,"Alluri Sitaram Raju, Eluru",GENERAL MEDICINE,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",1200,103(1),104(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (AU),OPEN-FEM,Andhra Pradesh,"Guntur Med Coll, Guntur",DERMATOLOGY,"₹48,600*","₹60,823",1*,"₹40,00,000*",1170,105(1),105(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (AU),ST-GEN,Andhra Pradesh,"Rangaraya Med Coll, Kakinada",PAEDIATRICS,"₹48,600*","₹60,823",1*,"₹40,00,000*",1450,104(1),105(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (SVU),OPEN-GEN,Andhra Pradesh,"SV Med Coll, Tirupati",OBG,"₹48,600*","₹60,823",1*,"₹40,00,000*",940,105(1),106(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv UNR,OPEN-GEN,Andhra Pradesh,"PES IMS, Kuppam",GENERAL MEDICINE,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",975,106(1),107(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (AU),BCD-GEN,Andhra Pradesh,"GSL Med Coll, Rajahmundry",GENERAL MEDICINE,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",1140,107(1),108(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (SVU),SC-GEN,Andhra Pradesh,"Rajiv Gandhi IMS, Kadapa",PAEDIATRICS,"₹48,600*","₹60,823",1*,"₹40,00,000*",715,108(1),109(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (AU),OPEN-FEM,Andhra Pradesh,"Andhra Med Coll, Vizag",OBG,"₹48,600*","₹60,823",1*,"₹40,00,000*",1030,44(1),110(2),-,-,-,-,-,-,-,-,-
AP Govt-Serv UNR,OPEN-GEN,Andhra Pradesh,"Govt Siddhartha, Vijaywada",ORTHOPAEDICS,"₹48,600*","₹60,823",1*,"₹40,00,000*",707,110(1),111(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv UNR,OPEN-FEM,Andhra Pradesh,"Govt Siddhartha, Vijaywada",TBRD,"₹48,600*","₹60,823",1*,"₹40,00,000*",707,112(1),113(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv UNR,BCA-GEN,Andhra Pradesh,"Govt Siddhartha, Vijaywada",OBG,"₹48,600*","₹60,823",1*,"₹40,00,000*",707,113(1),114(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (SVU),BCA-GEN,Andhra Pradesh,"SV Med Coll, Tirupati",PAEDIATRICS,"₹48,600*","₹60,823",1*,"₹40,00,000*",940,114(1),115(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (AU),BCA-FEM,Andhra Pradesh,"GSL Med Coll, Rajahmundry",RADIO DIAGNOSIS,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",1140,115(1),-,-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (SVU),BCD-GEN,Andhra Pradesh,"Kurnool Med Coll, Kurnool",GENERAL MEDICINE,"₹48,600*","₹60,823",1*,"₹40,00,000*",1150,116(1),117(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv APUR,OPEN-FEM,Andhra Pradesh,"Rajiv Gandhi IMS, Ongole",PAEDIATRICS,"₹48,600*","₹60,823",1*,"₹40,00,000*",500,57(1),99(1),118(1),-,-,-,-,-,-,-,-
AP Govt-NS LOC (SVU),BCB-GEN,Andhra Pradesh,"SV Med Coll, Tirupati",RADIO DIAGNOSIS,"₹48,600*","₹60,823",1*,"₹40,00,000*",940,121(1),-,-,-,-,-,-,-,-,-,-
AP Govt-Serv UNR,OPEN-GEN,Andhra Pradesh,"Govt Siddhartha, Vijaywada",GENERAL SURGERY,"₹48,600*","₹60,823",1*,"₹40,00,000*",707,120(1),121(1),-,-,-,-,-,-,-,-,-
AP Govt-NS LOC (SVU),OPEN-GEN,Andhra Pradesh,"Kurnool Med Coll, Kurnool",RADIO DIAGNOSIS,"₹48,600*","₹60,823",1*,"₹40,00,000*",1150,58(1),122(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv APUR,OPEN-GEN,Andhra Pradesh,"Kurnool Med Coll, Kurnool",ORTHOPAEDICS,"₹48,600*","₹60,823",1*,"₹40,00,000*",1150,-,122(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv APUR,OPEN-GEN,Andhra Pradesh,"Rajiv Gandhi IMS, Ongole",GENERAL SURGERY,"₹48,600*","₹60,823",1*,"₹40,00,000*",500,122(1),123(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (SVU),BCA-FEM,Andhra Pradesh,"Kurnool Med Coll, Kurnool",OBG,"₹48,600*","₹60,823",1*,"₹40,00,000*",1150,123(1),124(1),-,-,-,-,-,-,-,-,-
AP Govt-NS UNR,OPEN-GEN,Andhra Pradesh,"Govt Siddhartha, Vijaywada",RADIO DIAGNOSIS,"₹48,600*","₹60,823",1*,"₹40,00,000*",707,40(1),124(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv APUR,OPEN-GEN,Andhra Pradesh,"ACSR Medical College, Nellore",TBRD,"₹48,600*","₹60,823",1*,"₹40,00,000*",355,124(1),125(1),-,-,-,-,-,-,-,-,-
AP Govt-Serv LOC (SVU),SC-GEN,Andhra Pradesh,"SV Med Coll, Tirupati",OBG,"₹48,600*","₹60,823",1*,"₹40,00,000*",940,125(1),126(1),-,-,-,-,-,-,-,-,-
