Quota,Category,State,Institute,Course,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,CR 2023 1,CR 2023 2,CR 2023 3,CR 2023 4,CR 2023 5,CR 2023 6,CR 2024 1,CR 2024 2,CR 2024 3,CR 2024 4,CR 2024 5,CR 2024 6
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"RVM IMSRC, Siddipet",TBRD,"₹23,00,000*",Info not available*,1*,"₹20,00,000*",1110,-,-,-,-,-,-,309(1),309(1),885(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"Mamata Med Coll, Khammam",ORTHOPAEDICS,"₹23,00,000*",Info not available*,1*,"₹20,00,000*",1080,561(2),629(2),929(2),929(2),929(2),929(2),708(2),718(2),893(2),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"Bhaskar Med Coll, Yenkapally",GENERAL SURGERY,"₹23,00,000*",Info not available*,1*,"₹20,00,000*",850,507(2),566(2),881(2),1045(2),1045(2),1045(2),716(2),726(2),897(2),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"CAIMS, Karimnagar",OPHTHALMOLOGY,"₹24,00,000*",Info not available*,1*,"₹20,00,000*",1000,245(1),458(1),560(1),560(1),560(1),560(1),523(1),523(1),900(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"Mamata Med Coll, Khammam",GENERAL SURGERY,"₹23,00,000*",Info not available*,1*,"₹20,00,000*",1080,473(2),527(2),527(2),527(2),527(2),527(2),541(4),541(4),905(4),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Kamineni (KAMSRC), Hyderabad",RADIO DIAGNOSIS,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",650,352(1),393(1),393(1),393(1),393(1),393(1),662(1),874(1),908(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1-MSM,Telangana,"DCMS, Hyderabad",GENERAL SURGERY,"₹24,00,000*",Info not available*,1*,"₹20,00,000*",1400,610(2),722(2),722(2),722(2),722(2),722(2),686(2),911(2),911(2),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"Mamata Med Coll, Khammam",OPHTHALMOLOGY,"₹23,00,000*",Info not available*,1*,"₹20,00,000*",1080,468(1),560(1),857(1),911(1),911(1),911(1),535(1),415(1),927(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"CAIMS, Karimnagar",GENERAL SURGERY,"₹24,00,000*",Info not available*,1*,"₹20,00,000*",1000,487(3),543(3),795(3),1012(3),1012(3),1012(3),655(3),687(3),947(3),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"Prathima IMS, Karimnagar",GENERAL SURGERY,"₹23,00,000*",Info not available*,1*,"₹20,00,000*",1060,519(5),579(5),946(5),999(5),999(5),999(5),669(5),666(5),953(5),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"Maheshwara Med Coll, Medak",GENERAL SURGERY,"₹23,00,000*",Info not available*,1*,"₹20,00,000*",745,-,-,-,-,-,-,761(1),761(1),971(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"Bhaskar Med Coll, Yenkapally",ORTHOPAEDICS,"₹23,00,000*",Info not available*,1*,"₹20,00,000*",850,549(2),840(2),1079(2),1079(2),1079(2),1079(2),883(2),893(2),979(2),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"Mamata AcadofMedSci,Bachupally",ANAESTHESIOLOGY,"₹23,00,000*",Info not available*,1*,"₹20,00,000*",-,-,-,-,-,-,-,634(2),634(2),984(2),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"Prathima IMS, Karimnagar",ENT,"₹23,00,000*",Info not available*,1*,"₹20,00,000*",1060,-,-,-,-,-,-,667(1),563(1),988(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"SVS Med Coll, Mehboobnagar",ANAESTHESIOLOGY,"₹24,00,000*",Info not available*,1*,"₹20,00,000*",760,716(4),959(4),1213(4),1147(4),1147(4),1147(4),777(4),777(4),1015(4),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"SVS Med Coll, Mehboobnagar",OPHTHALMOLOGY,"₹24,00,000*",Info not available*,1*,"₹20,00,000*",760,306(1),487(1),1040(1),1040(1),1040(1),1040(1),371(1),440(1),1018(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"Kamineni IMS, Narketpally",ENT,"₹23,00,000*",Info not available*,1*,"₹20,00,000*",1060,626(1),941(1),1064(1),1064(1),1064(1),1064(1),540(1),540(1),1031(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"SVS Med Coll, Mehboobnagar",RADIO DIAGNOSIS,"₹72,00,000*",Info not available*,1*,"₹20,00,000*",760,-,-,-,-,-,1334(1),-,-,1038(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"MNR Med Coll, Sangareddy",GENERAL SURGERY,"₹23,00,000*",Info not available*,1*,"₹20,00,000*",760,535(3),558(3),976(3),976(3),976(3),976(3),846(6),846(6),1057(6),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"Dr Patnam MRInstofMS,Chevella",OPHTHALMOLOGY,"₹23,00,000*",Info not available*,1*,"₹20,00,000*",-,-,811(1),1116(1),1068(1),1068(1),1068(1),-,-,1058(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"Surabhi InstituteofMS,Siddipet",GENERAL SURGERY,"₹24,00,000*",Info not available*,1*,"₹20,00,000*",-,-,-,-,1048(1),1074(1),1074(1),847(1),847(1),1062(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1-MSM,Telangana,"DCMS, Hyderabad",OPHTHALMOLOGY,"₹24,00,000*",Info not available*,1*,"₹20,00,000*",1400,553(1),730(1),1009(1),1009(1),1009(1),1009(1),386(1),386(1),1066(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"RVM IMSRC, Siddipet",ANAESTHESIOLOGY,"₹23,00,000*",Info not available*,1*,"₹20,00,000*",1110,914(1),1058(1),1058(1),1058(1),1058(1),1058(1),972(1),972(1),1069(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"Kamineni IMS, Narketpally",ORTHOPAEDICS,"₹23,00,000*",Info not available*,1*,"₹20,00,000*",1060,547(2),685(2),685(2),685(2),685(2),685(2),697(1),731(1),1071(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"Bhaskar Med Coll, Yenkapally",OPHTHALMOLOGY,"₹23,00,000*",Info not available*,1*,"₹20,00,000*",850,392(1),608(1),938(1),938(1),938(1),938(1),321(1),559(1),1105(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1-MSM,Telangana,"DCMS, Hyderabad",TBRD,"₹24,00,000*",Info not available*,1*,"₹20,00,000*",1400,-,-,-,-,-,-,774(1),774(1),1137(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"Prathima IMS, Karimnagar",ORTHOPAEDICS,"₹23,00,000*",Info not available*,1*,"₹20,00,000*",1060,574(3),826(3),880(3),880(3),880(3),880(3),848(3),848(3),1140(3),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"MNR Med Coll, Sangareddy",OPHTHALMOLOGY,"₹23,00,000*",Info not available*,1*,"₹20,00,000*",760,486(1),729(1),729(1),729(1),729(1),729(1),578(1),582(1),1142(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"CAIMS, Karimnagar",ORTHOPAEDICS,"₹24,00,000*",Info not available*,1*,"₹20,00,000*",1000,557(2),830(2),1214(2),1214(2),1214(2),1214(2),789(2),789(2),1156(2),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"Kamineni IMS, Narketpally",ANAESTHESIOLOGY,"₹23,00,000*",Info not available*,1*,"₹20,00,000*",1060,799(2),1021(2),1267(2),1204(2),1204(2),1204(2),977(2),977(2),1158(2),-,-,-
TELMgmt-MQ1-CatB-All,MQ1-MSM,Telangana,"DCMS, Hyderabad",ANAESTHESIOLOGY,"₹24,00,000*",Info not available*,1*,"₹20,00,000*",1400,917(2),1029(2),1029(2),1029(2),1029(2),1029(2),1137(2),1137(2),1167(2),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Bhaskar Med Coll, Yenkapally",RADIO DIAGNOSIS,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",850,738(1),823(1),823(1),823(1),823(1),823(1),1168(2),1168(2),1168(2),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"Mediciti IMS, Ghanpur",ORTHOPAEDICS,"₹23,00,000*",Info not available*,1*,"₹20,00,000*",720,594(2),905(2),1303(2),1303(2),1303(2),1303(2),889(2),938(2),1169(2),-,-,-
TELMgmt-MQ1-CatB-All,MQ1-MSM,Telangana,"DCMS, Hyderabad",PATHOLOGY,"₹5,30,000*",Info not available*,1*,"₹20,00,000*",1400,1309(1),1522(1),1522(1),1522(1),1522(1),1522(1),1185(1),1185(1),1185(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"Maheshwara Med Coll, Medak",OPHTHALMOLOGY,"₹23,00,000*",Info not available*,1*,"₹20,00,000*",745,-,-,-,-,-,-,582(1),591(1),1199(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"CAIMS, Karimnagar",PATHOLOGY,"₹5,30,000*",Info not available*,1*,"₹20,00,000*",1000,1229(2),1294(2),1294(2),1294(2),1294(2),1294(2),1202(1),1202(1),1202(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"Surabhi InstituteofMS,Siddipet",OPHTHALMOLOGY,"₹24,00,000*",Info not available*,1*,"₹20,00,000*",-,615(1),784(1),827(1),827(1),827(1),827(1),591(1),603(1),1204(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"MNR Med Coll, Sangareddy",ORTHOPAEDICS,"₹23,00,000*",Info not available*,1*,"₹20,00,000*",760,450(1),650(1),1290(1),1290(1),1290(1),1290(1),954(1),986(1),1209(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"MNR Med Coll, Sangareddy",EMERGENCY MEDICINE,"₹23,00,000*",Info not available*,1*,"₹20,00,000*",760,-,-,-,-,-,-,502(1),653(1),1214(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"Mamata Med Coll, Khammam",ENT,"₹23,00,000*",Info not available*,1*,"₹20,00,000*",1080,523(1),672(1),798(1),798(1),798(1),798(1),524(1),524(1),1225(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1-MSM,Telangana,"Shadan IMSRC, Peerancheru",OPHTHALMOLOGY,"₹24,00,000*",Info not available*,1*,"₹20,00,000*",800,-,-,-,-,-,-,1035(1),1035(1),1230(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"Mamata AcadofMedSci,Bachupally",ENT,"₹23,00,000*",Info not available*,1*,"₹20,00,000*",-,-,-,-,-,-,-,814(1),605(1),1231(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"Mahavir Inst of MS, Vikarabad",ORTHOPAEDICS,"₹23,00,000*",Info not available*,1*,"₹20,00,000*",700,613(1),931(1),1376(1),1381(1),1381(1),1381(1),897(1),897(1),1243(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"Kamineni IMS, Narketpally",EMERGENCY MEDICINE,"₹23,00,000*",Info not available*,1*,"₹20,00,000*",1060,-,-,-,-,-,-,689(1),502(1),1244(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2-MSM,Telangana,"DCMS, Hyderabad",RADIO DIAGNOSIS,"₹72,00,000*",Info not available*,1*,"₹20,00,000*",1400,-,1745(1),1745(1),1745(1),1745(1),1745(1),1265(1),1265(1),1265(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"CAIMS, Karimnagar",ENT,"₹24,00,000*",Info not available*,1*,"₹20,00,000*",1000,675(1),756(1),756(1),756(1),756(1),756(1),609(1),609(1),1267(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"Maheshwara Med Coll, Medak",ORTHOPAEDICS,"₹23,00,000*",Info not available*,1*,"₹20,00,000*",745,-,-,-,-,-,-,893(1),995(1),1271(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1-MSM,Telangana,"Shadan IMSRC, Peerancheru",ANAESTHESIOLOGY,"₹24,00,000*",Info not available*,1*,"₹20,00,000*",800,974(1),1096(1),1096(1),1096(1),1096(1),1096(1),1167(1),1167(1),1285(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"Surabhi InstituteofMS,Siddipet",ORTHOPAEDICS,"₹24,00,000*",Info not available*,1*,"₹20,00,000*",-,-,-,-,1391(1),1391(1),1391(1),986(1),1026(1),1287(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"Mamata Med Coll, Khammam",ANAESTHESIOLOGY,"₹23,00,000*",Info not available*,1*,"₹20,00,000*",1080,502(2),790(2),790(2),790(2),790(2),790(2),945(2),814(2),1299(2),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Kamineni (KAMSRC), Hyderabad",GENERAL SURGERY,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",650,-,-,-,-,-,2534(1),-,-,1316(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1-MSM,Telangana,"DCMS, Hyderabad",ORTHOPAEDICS,"₹24,00,000*",Info not available*,1*,"₹20,00,000*",1400,616(1),998(1),998(1),998(1),998(1),998(1),678(1),1321(1),1321(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Mamata AcadofMedSci,Bachupally",GENERAL MEDICINE,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",-,-,-,-,-,-,-,1278(2),1322(2),1322(2),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"CAIMS, Karimnagar",ANAESTHESIOLOGY,"₹24,00,000*",Info not available*,1*,"₹20,00,000*",1000,846(4),1054(4),1343(4),1440(4),1440(4),1440(4),1015(4),1078(4),1329(4),-,-,-
TELMgmt-MQ1-CatB-All,MQ1-MSM,Telangana,"DCMS, Hyderabad",ENT,"₹24,00,000*",Info not available*,1*,"₹20,00,000*",1400,798(1),813(1),813(1),813(1),813(1),813(1),1181(1),1333(1),1333(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1-MSM,Telangana,"Shadan IMSRC, Peerancheru",ORTHOPAEDICS,"₹24,00,000*",Info not available*,1*,"₹20,00,000*",800,-,-,-,-,-,-,843(1),1338(1),1338(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"SVS Med Coll, Mehboobnagar",OBG,"₹72,00,000*",Info not available*,1*,"₹20,00,000*",760,1108(1),1244(1),1244(1),1244(1),1244(1),1244(1),1372(1),1372(1),1372(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"Prathima IMS, Karimnagar",ANAESTHESIOLOGY,"₹23,00,000*",Info not available*,1*,"₹20,00,000*",1060,878(5),1006(5),1363(5),1585(5),1629(5),1629(5),976(4),1015(4),1374(4),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"Dr Patnam MRInstofMS,Chevella",ANAESTHESIOLOGY,"₹23,00,000*",Info not available*,1*,"₹20,00,000*",-,920(2),1117(2),1428(2),1572(2),1572(2),1572(2),1058(2),1058(2),1397(2),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"Mediciti IMS, Ghanpur",ANAESTHESIOLOGY,"₹23,00,000*",Info not available*,1*,"₹20,00,000*",720,868(4),1120(4),1347(4),1450(4),1450(4),1450(4),1031(4),1031(4),1408(4),-,-,-
TELMgmt-MQ1-CatB-All,MQ1-MSM,Telangana,"Shadan IMSRC, Peerancheru",ENT,"₹24,00,000*",Info not available*,1*,"₹20,00,000*",800,1163(1),1303(1),1577(1),1402(1),1402(1),1402(1),1285(1),1285(1),1419(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Mamata AcadofMedSci,Bachupally",DERMATOLOGY,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",-,-,-,-,-,-,-,-,-,1422(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"Prathima IMS, Karimnagar",PSYCHIATRY,"₹23,00,000*",Info not available*,1*,"₹20,00,000*",1060,-,-,-,-,-,-,1117(1),1126(1),1423(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Mediciti IMS, Ghanpur",DERMATOLOGY,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",720,255(1),283(1),283(1),283(1),283(1),283(1),1425(1),1425(1),1425(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Bhaskar Med Coll, Yenkapally",GENERAL MEDICINE,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",850,1159(2),1299(2),1299(2),1299(2),1299(2),1299(2),1428(1),1428(1),1428(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"SVS Med Coll, Mehboobnagar",DERMATOLOGY,"₹72,00,000*",Info not available*,1*,"₹20,00,000*",760,-,-,-,-,-,-,-,-,1430(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Mamata Med Coll, Khammam",DERMATOLOGY,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",1080,-,-,-,-,-,-,1346(1),1431(1),1431(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Bhaskar Med Coll, Yenkapally",DERMATOLOGY,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",850,687(1),1256(1),1691(1),1691(1),1691(1),1691(1),1369(1),1435(1),1435(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"Maheshwara Med Coll, Medak",ANAESTHESIOLOGY,"₹23,00,000*",Info not available*,1*,"₹20,00,000*",745,-,-,-,-,-,-,1114(1),1114(1),1446(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"Prathima IMS, Karimnagar",PATHOLOGY,"₹5,62,250*",Info not available*,1*,"₹20,00,000*",1060,1095(1),1396(1),1396(1),1396(1),1396(1),1396(1),1584(1),1584(1),1448(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"MNR Med Coll, Sangareddy",RADIO DIAGNOSIS,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",760,1038(1),1167(1),1167(1),1167(1),1167(1),1167(1),1464(1),1464(1),1464(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"MNR Med Coll, Sangareddy",ANAESTHESIOLOGY,"₹23,00,000*",Info not available*,1*,"₹20,00,000*",760,909(3),1102(3),1421(3),1545(3),1545(3),1545(3),1077(3),1132(3),1474(3),1345(1),-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"Mahavir Inst of MS, Vikarabad",ANAESTHESIOLOGY,"₹23,00,000*",Info not available*,1*,"₹20,00,000*",700,-,-,-,-,-,-,1078(1),1142(1),1475(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"Surabhi InstituteofMS,Siddipet",ANAESTHESIOLOGY,"₹24,00,000*",Info not available*,1*,"₹20,00,000*",-,769(1),1141(1),1431(1),1231(1),1231(1),1231(1),1116(1),1133(1),1480(1),1472(1),-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"Dr Patnam MRInstofMS,Chevella",ENT,"₹23,00,000*",Info not available*,1*,"₹20,00,000*",-,730(1),827(1),1436(1),1436(1),1436(1),1436(1),888(1),628(1),1486(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Kamineni IMS, Narketpally",DERMATOLOGY,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",1060,-,-,-,-,-,-,1496(1),1499(1),1499(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"MNR Med Coll, Sangareddy",DERMATOLOGY,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",760,1052(1),1519(1),1519(1),1519(1),1519(1),1519(1),1503(1),1503(1),1503(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"Mediciti IMS, Ghanpur",ENT,"₹23,00,000*",Info not available*,1*,"₹20,00,000*",720,712(1),989(1),1252(1),1412(1),1723(1),1723(1),913(1),727(1),1510(1),1206(1),-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Surabhi InstituteofMS,Siddipet",GENERAL MEDICINE,"₹72,00,000*",Info not available*,1*,"₹20,00,000*",-,-,1531(1),1531(1),1531(1),1531(1),1531(1),1521(1),1521(1),1521(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"Kamineni (KAMSRC), Hyderabad",SPM,"₹5,45,000*",Info not available*,1*,"₹20,00,000*",650,-,1353(1),1353(1),1353(1),1353(1),1353(1),-,1523(1),1523(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"MNR Med Coll, Sangareddy",ENT,"₹23,00,000*",Info not available*,1*,"₹20,00,000*",760,714(1),828(1),1050(1),1050(1),1050(1),1050(1),916(1),916(1),1538(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Mamata Med Coll, Khammam",RADIO DIAGNOSIS,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",1080,911(1),1022(1),1022(1),1022(1),1022(1),1022(1),1559(2),1559(2),1559(2),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"Mamata AcadofMedSci,Bachupally",PSYCHIATRY,"₹23,00,000*",Info not available*,1*,"₹20,00,000*",-,-,-,-,-,-,-,1054(1),661(1),1568(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"Mamata Med Coll, Khammam",PSYCHIATRY,"₹23,00,000*",Info not available*,1*,"₹20,00,000*",1080,842(1),933(1),1020(1),1020(1),1020(1),1020(1),1111(1),1170(1),1575(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Prathima IMS, Karimnagar",RADIO DIAGNOSIS,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",1060,925(2),1395(2),1395(2),1395(2),1395(2),1395(2),1578(2),1578(2),1578(2),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"SVS Med Coll, Mehboobnagar",OPHTHALMOLOGY,"₹72,00,000*",Info not available*,1*,"₹20,00,000*",760,-,-,-,-,-,-,-,-,1587(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"Kamineni IMS, Narketpally",PSYCHIATRY,"₹23,00,000*",Info not available*,1*,"₹20,00,000*",1060,871(1),1020(1),1305(1),1305(1),1305(1),1305(1),1126(1),1199(1),1591(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"CAIMS, Karimnagar",DERMATOLOGY,"₹72,00,000*",Info not available*,1*,"₹20,00,000*",1000,-,-,-,-,-,-,1435(1),1594(1),1594(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"Dr Patnam MRInstofMS,Chevella",PSYCHIATRY,"₹23,00,000*",Info not available*,1*,"₹20,00,000*",-,-,1090(1),1365(1),1601(1),1601(1),1601(1),-,-,1606(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1-MSM,Telangana,"DrVRK Womens MedColl,Aziznagar",ORTHOPAEDICS,"₹23,00,000*",Info not available*,1*,"₹20,00,000*",500,-,-,-,-,-,-,1458(1),1607(1),1607(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Mahavir Inst of MS, Vikarabad",DERMATOLOGY,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",700,-,-,-,-,-,-,1499(1),1610(1),1610(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Surabhi InstituteofMS,Siddipet",GENERAL SURGERY,"₹72,00,000*",Info not available*,1*,"₹20,00,000*",-,-,-,-,-,-,-,1617(1),1617(1),1617(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2-MSM,Telangana,"DCMS, Hyderabad",PAEDIATRICS,"₹72,00,000*",Info not available*,1*,"₹20,00,000*",1400,-,1959(1),1959(1),1959(1),1959(1),1959(1),1627(1),1627(1),1627(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2-MSM,Telangana,"Shadan IMSRC, Peerancheru",ANAESTHESIOLOGY,"₹72,00,000*",Info not available*,1*,"₹20,00,000*",800,-,-,-,-,-,-,1633(1),1633(1),1633(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"Kamineni (KAMSRC), Hyderabad",PATHOLOGY,"₹5,45,000*",Info not available*,1*,"₹20,00,000*",650,723(1),1192(1),1192(1),1192(1),1192(1),1192(1),1066(1),1066(1),1635(1),1471(1),-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Mediciti IMS, Ghanpur",RADIO DIAGNOSIS,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",720,1044(2),1258(2),1258(2),1258(2),1258(2),1258(2),1548(2),1548(2),1640(2),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Kamineni IMS, Narketpally",RADIO DIAGNOSIS,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",1060,787(1),881(1),1551(1),991(1),991(1),991(1),1014(1),1648(1),1648(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"Mediciti IMS, Ghanpur",PATHOLOGY,"₹5,30,000*",Info not available*,1*,"₹20,00,000*",720,-,-,-,-,-,-,1654(1),1654(1),1654(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Kamineni (KAMSRC), Hyderabad",OBG,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",650,872(1),1434(1),1434(1),1434(1),1434(1),1434(1),1669(1),1669(1),1669(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Mamata AcadofMedSci,Bachupally",PAEDIATRICS,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",-,-,-,-,-,-,-,-,-,1679(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2-MSM,Telangana,"Shadan IMSRC, Peerancheru",RADIO DIAGNOSIS,"₹72,00,000*",Info not available*,1*,"₹20,00,000*",800,-,-,-,-,-,-,1680(1),1680(1),1680(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Apollo IMSR, Hyderabad",OBG,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",570,1142(1),1322(1),1493(1),1493(1),1493(1),1493(1),1684(1),1684(1),1684(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"CAIMS, Karimnagar",RADIO DIAGNOSIS,"₹72,00,000*",Info not available*,1*,"₹20,00,000*",1000,968(2),1387(2),1474(2),1474(2),1474(2),1474(2),1594(2),1640(2),1723(2),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Mamata AcadofMedSci,Bachupally",OBG,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",-,-,-,-,-,-,-,1741(2),1741(2),1741(2),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Apollo IMSR, Hyderabad",GENERAL MEDICINE,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",570,-,-,-,-,-,610(1),-,-,1752(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Apollo IMSR, Hyderabad",GENERAL SURGERY,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",570,-,-,-,-,-,-,1766(1),1766(1),1766(1),-,-,-
