Quota,Category,State,Institute,Course,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,CR 2023 1,CR 2023 2,CR 2023 3,CR 2023 4,CR 2023 5,CR 2023 6,CR 2023 7,CR 2024 1,CR 2024 2,CR 2024 3,CR 2024 4
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"NRI Med Coll, Guntur",DERMATOLOGY,"₹57,50,000*","₹27,000*",1*,Info not available*,1050,1326(1),1382(1),-,-,-,-,-,1816(1),1816(1),2697(1),1181(1)
APMgmt-S1B-LOC-CatB,S1B,Andhra Pradesh,"PES IMS, Kuppam",PSYCHIATRY,"₹9,93,600*","₹30,000*",1*,Info not available*,975,1269(1),2840(1),2995(1),-,-,-,-,1960(1),1960(1),2723(1),-
APMgmt-S1B-LOC-CatB,S1B,Andhra Pradesh,"Narayana Med Coll, Nellore",PATHOLOGY,"₹3,10,500*","₹40,000*",1*,Info not available*,1430,1678(1),3131(1),-,-,-,-,-,2720(1),2720(1),2757(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"GSL Med Coll, Rajahmundry",RADIO DIAGNOSIS,"₹57,50,000*","₹30,000*",1*,Info not available*,1140,-,-,-,-,-,-,-,2071(2),2754(2),2768(2),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Alluri Sitaram Raju, Eluru",RADIO DIAGNOSIS,"₹57,50,000*","₹30,000*",1*,Info not available*,1200,1659(3),1827(3),-,-,-,-,-,2498(3),2513(3),2791(3),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Katuri Med Coll, Guntur",DERMATOLOGY,"₹57,50,000*",Info not available*,1*,Info not available*,1100,1466(1),1568(1),-,-,-,-,-,2187(1),2187(1),2810(1),-
APMgmt-S1B-LOC-CatB,S1B,Andhra Pradesh,"GreatEastern MedSch,Srikakulam",PSYCHIATRY,"₹9,93,600*",Info not available*,1*,Info not available*,780,1417(1),2709(1),-,-,-,-,-,1554(1),2020(1),2820(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"NRI Med Coll, Guntur",OBG,"₹57,50,000*","₹27,000*",1*,Info not available*,1050,1240(1),2111(1),-,-,-,-,-,2789(1),2789(1),2826(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Konaseema IMS, Amalapuram",RADIO DIAGNOSIS,"₹57,50,000*","₹30,000*",1*,Info not available*,840,1503(1),1565(1),-,-,-,-,-,2761(2),2834(2),2871(2),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"GSL Med Coll, Rajahmundry",OBG,"₹57,50,000*","₹30,000*",1*,Info not available*,1140,1821(2),2356(2),2444(1),2499(1),-,-,-,2566(2),2850(2),2887(2),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"GSL Med Coll, Rajahmundry",GENERAL MEDICINE,"₹57,50,000*","₹30,000*",1*,Info not available*,1140,1932(4),2029(4),-,-,-,-,-,2860(4),2860(4),2896(4),-
APMgmt-S1B-LOC-CatB,S1B,Andhra Pradesh,"NRI Inst of Med Sci, Vizag",PSYCHIATRY,"₹9,93,600*","₹40,000*",1*,Info not available*,980,1306(1),2785(1),-,-,-,-,-,1474(1),1933(1),2917(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Narayana Med Coll, Nellore",OBG,"₹57,50,000*","₹40,000*",1*,Info not available*,1430,1681(2),1753(2),-,-,-,-,-,2885(1),2885(1),2921(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"GreatEastern MedSch,Srikakulam",GENERAL MEDICINE,"₹57,50,000*",Info not available*,1*,Info not available*,780,1887(2),1979(2),-,-,-,-,-,2636(2),2909(2),2945(2),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Apollo IMS&R, Chittoor",OBG,"₹57,50,000*","₹30,000*",1*,Info not available*,850,1994(1),2095(1),-,-,-,-,-,2929(1),2929(1),2965(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Santhiram Med Coll, Nandyal",RADIO DIAGNOSIS,"₹57,50,000*","₹30,000*",1*,Info not available*,930,1561(1),1628(1),-,-,-,-,-,1565(1),2071(1),2995(1),-
APMgmt-S1B-LOC-CatB,S1B,Andhra Pradesh,"VMC, Kurnool",PATHOLOGY,"₹3,10,500*","₹30,000*",1*,Info not available*,650,2155(1),-,-,-,-,-,-,2989(1),2989(1),3026(1),-
APMgmt-S1B-LOC-CatB,S1B,Andhra Pradesh,"Dr PSI Med Coll, Chinoutpalli",PATHOLOGY,"₹3,10,500*","₹27,000*",1*,Info not available*,790,1973(1),2951(1),-,-,2733(1),-,-,2507(1),2507(1),3029(1),1129(1)
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Alluri Sitaram Raju, Eluru",GENERAL MEDICINE,"₹57,50,000*","₹30,000*",1*,Info not available*,1200,1751(3),2054(3),-,-,-,-,-,2863(3),2878(3),3032(3),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"NRI Med Coll, Guntur",PAEDIATRICS,"₹57,50,000*","₹27,000*",1*,Info not available*,1050,1750(1),1602(1),-,-,-,-,-,2661(1),3019(1),3057(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Santhiram Med Coll, Nandyal",GENERAL MEDICINE,"₹57,50,000*","₹30,000*",1*,Info not available*,930,1782(1),1828(1),-,-,-,-,-,2958(1),2958(1),3075(1),-
APMgmt-S1B-LOC-CatB,S1B,Andhra Pradesh,"Katuri Med Coll, Guntur",PSYCHIATRY,"₹9,93,600*",Info not available*,1*,Info not available*,1100,1479(1),2462(1),-,-,-,-,-,2020(1),1937(1),3118(1),-
APMgmt-S1B-LOC-CatB,S1B,Andhra Pradesh,"Alluri Sitaram Raju, Eluru",PATHOLOGY,"₹3,10,500*","₹30,000*",1*,Info not available*,1200,1814(1),2486(1),-,2963(1),-,-,-,2399(1),2069(1),3124(1),1255(1)
APMgmt-S1B-LOC-CatB,S1B,Andhra Pradesh,"Dr PSI Med Coll, Chinoutpalli",SPM,"₹3,10,500*","₹27,000*",1*,Info not available*,790,-,-,-,-,-,-,-,3850(1),-,3135(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"PES IMS, Kuppam",GENERAL MEDICINE,"₹57,50,000*","₹30,000*",1*,Info not available*,975,1840(2),1986(2),-,-,-,-,-,2891(2),2913(2),3136(2),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"PES IMS, Kuppam",OBG,"₹57,50,000*","₹30,000*",1*,Info not available*,975,1843(1),2322(1),-,-,-,-,-,2979(2),3107(2),3147(2),-
APMgmt-S1B-LOC-CatB,S1B,Andhra Pradesh,"Maharajah IMS, Vizianagaram",PSYCHIATRY,"₹9,93,600*",Info not available*,1*,Info not available*,850,1517(1),2856(1),-,-,-,-,-,2065(1),2300(1),3159(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Konaseema IMS, Amalapuram",GENERAL MEDICINE,"₹57,50,000*","₹30,000*",1*,Info not available*,840,1719(2),1793(2),-,-,-,-,-,2913(2),3142(2),3182(2),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Konaseema IMS, Amalapuram",DERMATOLOGY,"₹57,50,000*","₹30,000*",1*,Info not available*,840,1800(1),1882(1),-,-,-,-,-,2513(1),2598(1),3190(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Alluri Sitaram Raju, Eluru",OBG,"₹57,50,000*","₹30,000*",1*,Info not available*,1200,2008(2),2212(2),-,-,-,-,-,3283(2),3319(2),3205(2),-
APMgmt-S1B-LOC-CatB,S1B,Andhra Pradesh,"VMC, Kurnool",PSYCHIATRY,"₹9,93,600*","₹30,000*",1*,Info not available*,650,1585(1),2870(1),-,-,-,-,-,2012(1),2019(1),3252(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"NRI Inst of Med Sci, Vizag",GENERAL MEDICINE,"₹57,50,000*","₹40,000*",1*,Info not available*,980,1894(2),2062(2),-,-,-,-,-,2915(2),3134(2),3260(2),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Fathima IMS,Kadapa",DERMATOLOGY,"₹57,50,000*","₹25,000*",1*,Info not available*,750,-,-,-,-,-,-,-,3247(1),3247(1),3291(1),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"GSL Med Coll, Rajahmundry",RADIO DIAGNOSIS,"₹57,50,000*","₹30,000*",1*,Info not available*,1140,-,-,-,-,-,-,-,3254(1),3254(1),3298(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Katuri Med Coll, Guntur",GENERAL MEDICINE,"₹57,50,000*",Info not available*,1*,Info not available*,1100,1453(1),1514(1),-,-,-,-,-,2615(2),2615(2),3313(2),1401(1)
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Katuri Med Coll, Guntur",RADIO DIAGNOSIS,"₹57,50,000*",Info not available*,1*,Info not available*,1100,1660(1),1732(1),-,-,-,-,-,2188(1),2942(1),3317(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Maharajah IMS, Vizianagaram",RADIO DIAGNOSIS,"₹57,50,000*",Info not available*,1*,Info not available*,850,1723(2),1884(2),-,-,-,-,-,2771(2),3099(2),3378(2),1438(1)
APMgmt-S1B-LOC-CatB,S1B,Andhra Pradesh,"GSL Med Coll, Rajahmundry",PATHOLOGY,"₹3,10,500*","₹30,000*",1*,Info not available*,1140,2000(1),3327(1),-,2518(1),3146(1),-,-,2630(1),2271(1),3380(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Dr PSI Med Coll, Chinoutpalli",TBRD,"₹57,50,000*","₹27,000*",1*,Info not available*,790,2236(1),2374(1),-,-,-,-,-,3336(1),3336(1),3383(1),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"Dr PSI Med Coll, Chinoutpalli",OPHTHALMOLOGY,"₹57,50,000*","₹27,000*",1*,Info not available*,790,1971(1),2070(1),-,-,-,-,-,3416(1),3416(1),3464(1),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"Dr PSI Med Coll, Chinoutpalli",RADIO DIAGNOSIS,"₹57,50,000*","₹27,000*",1*,Info not available*,790,1666(1),1738(1),-,-,-,-,-,3432(1),3432(1),3480(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"VMC, Kurnool",DERMATOLOGY,"₹57,50,000*","₹30,000*",1*,Info not available*,650,-,-,-,-,-,-,-,2555(1),2915(1),3488(1),-
APMgmt-S1B-LOC-CatB,S1B,Andhra Pradesh,"PES IMS, Kuppam",PATHOLOGY,"₹3,10,500*","₹30,000*",1*,Info not available*,975,2056(1),-,-,-,2887(1),-,-,2347(1),2018(1),3491(1),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"Maharajah IMS, Vizianagaram",RADIO DIAGNOSIS,"₹57,50,000*",Info not available*,1*,Info not available*,850,2215(2),2341(2),-,-,-,-,-,3447(1),3447(1),3496(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"GVP Med Coll, Vizag",GENERAL MEDICINE,"₹57,50,000*","₹30,000*",1*,Info not available*,750,1823(1),1908(1),-,-,-,-,-,2985(1),3183(1),3499(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Dr PSI Med Coll, Chinoutpalli",OBG,"₹57,50,000*","₹27,000*",1*,Info not available*,790,1132(1),1177(1),-,-,-,-,-,3107(1),3283(1),3501(1),1484(1)
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Dr PSI Med Coll, Chinoutpalli",PAEDIATRICS,"₹57,50,000*","₹27,000*",1*,Info not available*,790,2132(1),2354(1),-,-,-,-,-,3193(1),3193(1),3553(1),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"Alluri Sitaram Raju, Eluru",DERMATOLOGY,"₹57,50,000*","₹30,000*",1*,Info not available*,1200,2263(1),2467(1),-,-,-,-,-,3516(1),3516(1),3567(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Narayana Med Coll, Nellore",PAEDIATRICS,"₹57,50,000*","₹40,000*",1*,Info not available*,1430,1845(1),2143(1),-,-,-,-,-,2669(2),2669(2),3589(2),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"NRI Med Coll, Guntur",ORTHOPAEDICS,"₹57,50,000*","₹27,000*",1*,Info not available*,1050,2152(1),2275(1),-,-,-,-,-,-,-,3596(1),-
APMgmt-S1B-LOC-CatB,S1B,Andhra Pradesh,"GreatEastern MedSch,Srikakulam",PATHOLOGY,"₹3,10,500*",Info not available*,1*,Info not available*,780,2035(1),3149(1),-,-,-,-,-,2271(1),2336(1),3600(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Narayana Med Coll, Nellore",OPHTHALMOLOGY,"₹57,50,000*","₹40,000*",1*,Info not available*,1430,-,2517(1),-,-,-,-,-,3777(1),3562(1),3613(1),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"GSL Med Coll, Rajahmundry",TBRD,"₹57,50,000*","₹30,000*",1*,Info not available*,1140,2174(1),2298(1),-,-,-,-,-,-,-,3640(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"VMC, Kurnool",PAEDIATRICS,"₹57,50,000*","₹30,000*",1*,Info not available*,650,-,-,-,-,-,-,-,3647(1),3603(1),3655(1),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"GreatEastern MedSch,Srikakulam",OBG,"₹57,50,000*",Info not available*,1*,Info not available*,780,-,2734(1),-,-,-,-,-,3606(1),3606(1),3658(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Katuri Med Coll, Guntur",PAEDIATRICS,"₹57,50,000*",Info not available*,1*,Info not available*,1100,2139(1),2406(1),2485(1),2526(1),-,2629(1),-,3365(1),3502(1),3685(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"GreatEastern MedSch,Srikakulam",RADIO DIAGNOSIS,"₹57,50,000*",Info not available*,1*,Info not available*,780,1722(1),1796(1),-,-,-,-,-,2760(2),2969(2),3686(2),1433(1)
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Maharajah IMS, Vizianagaram",PAEDIATRICS,"₹57,50,000*",Info not available*,1*,Info not available*,850,1685(1),1757(1),-,-,-,-,-,3715(1),3852(1),3700(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Apollo IMS&R, Chittoor",GENERAL MEDICINE,"₹57,50,000*","₹30,000*",1*,Info not available*,850,1752(1),2055(1),-,-,-,-,-,2680(1),3096(1),3727(1),968(1)
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"GSL Med Coll, Rajahmundry",OPHTHALMOLOGY,"₹57,50,000*","₹30,000*",1*,Info not available*,1140,2283(1),2478(1),2904(1),2776(1),2932(1),-,-,-,-,3728(1),1715(1)
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Katuri Med Coll, Guntur",OBG,"₹57,50,000*",Info not available*,1*,Info not available*,1100,1902(2),1995(2),-,-,-,-,-,3306(1),3538(1),3752(1),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"GSL Med Coll, Rajahmundry",ANAESTHESIOLOGY,"₹57,50,000*","₹30,000*",1*,Info not available*,1140,-,2618(1),-,-,-,-,-,3724(1),3724(1),3778(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Maharajah IMS, Vizianagaram",GENERAL MEDICINE,"₹57,50,000*",Info not available*,1*,Info not available*,850,1960(2),2067(2),-,-,-,-,-,3134(2),3274(2),3823(2),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"VMC, Kurnool",GENERAL MEDICINE,"₹57,50,000*","₹30,000*",1*,Info not available*,650,1964(1),2050(1),-,-,-,-,-,3036(1),3036(1),3829(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"GVP Med Coll, Vizag",PAEDIATRICS,"₹57,50,000*","₹30,000*",1*,Info not available*,750,2088(1),2199(1),-,-,-,-,-,3520(1),3777(1),3833(1),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"GreatEastern MedSch,Srikakulam",RADIO DIAGNOSIS,"₹57,50,000*",Info not available*,1*,Info not available*,780,-,2744(1),-,-,-,-,-,3779(1),3779(1),3835(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"PES IMS, Kuppam",PAEDIATRICS,"₹57,50,000*","₹30,000*",1*,Info not available*,975,2022(1),2371(1),-,-,-,-,-,3019(1),3520(1),3839(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Alluri Sitaram Raju, Eluru",PAEDIATRICS,"₹57,50,000*","₹30,000*",1*,Info not available*,1200,1996(2),2364(2),-,-,-,-,-,3486(2),3272(2),3849(2),-
APMgmt-S1B-LOC-CatB,S1B,Andhra Pradesh,"NRI Inst of Med Sci, Vizag",PATHOLOGY,"₹3,10,500*","₹40,000*",1*,Info not available*,980,1870(1),3409(1),-,2890(1),-,-,-,2516(1),2798(1),3858(1),818(1)
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"Alluri Sitaram Raju, Eluru",OPHTHALMOLOGY,"₹57,50,000*","₹30,000*",1*,Info not available*,1200,2303(1),2569(1),-,-,-,-,-,-,-,3886(1),-
APMgmt-S1B-LOC-CatB,S1B,Andhra Pradesh,"GVP Med Coll, Vizag",PATHOLOGY,"₹3,10,500*","₹30,000*",1*,Info not available*,750,2165(1),2804(1),-,-,-,-,-,2963(1),2459(1),3903(1),-
APMgmt-S1B-LOC-CatB,S1B,Andhra Pradesh,"Santhiram Med Coll, Nandyal",PATHOLOGY,"₹3,10,500*","₹30,000*",1*,Info not available*,930,1922(1),3313(1),-,-,-,-,-,2161(1),2582(1),3906(1),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"Dr PSI Med Coll, Chinoutpalli",DERMATOLOGY,"₹57,50,000*","₹27,000*",1*,Info not available*,790,2239(1),2389(1),-,-,-,-,-,3856(1),3856(1),3915(1),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"Santhiram Med Coll, Nandyal",GENERAL SURGERY,"₹57,50,000*","₹30,000*",1*,Info not available*,930,-,-,-,-,-,-,-,3857(1),3857(1),3916(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"GreatEastern MedSch,Srikakulam",OBG,"₹57,50,000*",Info not available*,1*,Info not available*,780,1926(2),2187(2),-,-,-,-,-,3542(1),3479(1),3924(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"GreatEastern MedSch,Srikakulam",PAEDIATRICS,"₹57,50,000*",Info not available*,1*,Info not available*,780,2133(1),2411(1),-,-,-,-,-,3502(1),3814(1),3928(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"NRI Inst of Med Sci, Vizag",OBG,"₹57,50,000*","₹40,000*",1*,Info not available*,980,1889(1),1981(1),-,-,-,-,-,2850(1),3306(1),3954(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Santhiram Med Coll, Nandyal",PAEDIATRICS,"₹57,50,000*","₹30,000*",1*,Info not available*,930,-,-,-,-,-,-,-,3766(1),3766(1),3959(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"NRI Med Coll, Guntur",GENERAL SURGERY,"₹57,50,000*","₹27,000*",1*,Info not available*,1050,1941(2),2659(2),-,-,-,-,-,3901(2),3901(2),3960(2),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Konaseema IMS, Amalapuram",OBG,"₹57,50,000*","₹30,000*",1*,Info not available*,840,2077(2),2394(2),-,-,-,-,-,3688(2),3688(2),3986(2),1550(1)
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"GSL Med Coll, Rajahmundry",PAEDIATRICS,"₹57,50,000*","₹30,000*",1*,Info not available*,1140,2069(3),2329(3),-,-,-,-,-,3430(3),3783(3),3990(3),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Katuri Med Coll, Guntur",OPHTHALMOLOGY,"₹57,50,000*",Info not available*,1*,Info not available*,1100,2218(1),2344(1),-,-,-,-,-,3934(1),3934(1),3993(1),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"Dr PSI Med Coll, Chinoutpalli",PAEDIATRICS,"₹57,50,000*","₹27,000*",1*,Info not available*,790,2073(1),2183(1),-,-,-,-,-,3956(1),3956(1),4016(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Santhiram Med Coll, Nandyal",OBG,"₹57,50,000*","₹30,000*",1*,Info not available*,930,1911(1),2004(1),-,-,-,-,-,3698(1),3698(1),4022(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Konaseema IMS, Amalapuram",PAEDIATRICS,"₹57,50,000*","₹30,000*",1*,Info not available*,840,2087(2),2493(2),-,-,-,-,-,3635(1),3788(1),4040(1),1664(1)
APMgmt-S1B-LOC-CatB,S1B,Andhra Pradesh,"NRI Med Coll, Guntur",SPM,"₹3,10,500*","₹27,000*",1*,Info not available*,1050,-,-,-,-,-,-,-,3507(1),3443(1),4041(1),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"PES IMS, Kuppam",OBG,"₹57,50,000*","₹30,000*",1*,Info not available*,975,-,2943(1),-,-,-,-,-,3986(1),3986(1),4046(1),-
APMgmt-S1B-LOC-CatB,S1B,Andhra Pradesh,"VMC, Kurnool",SPM,"₹3,10,500*","₹30,000*",1*,Info not available*,650,-,-,-,-,-,-,-,4022(1),4022(1),4083(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"NRI Med Coll, Guntur",TBRD,"₹57,50,000*","₹27,000*",1*,Info not available*,1050,2230(1),2368(1),-,-,-,-,-,3090(1),3340(1),4102(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Maharajah IMS, Vizianagaram",OBG,"₹57,50,000*",Info not available*,1*,Info not available*,850,1999(1),2100(1),-,-,-,-,-,3613(2),3542(2),4106(2),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Santhiram Med Coll, Nandyal",OPHTHALMOLOGY,"₹57,50,000*","₹30,000*",1*,Info not available*,930,2221(1),2626(1),-,-,-,-,-,2305(1),-,4109(1),1685(1)
APMgmt-S1B-LOC-CatB,S1B,Andhra Pradesh,"Apollo IMS&R, Chittoor",SPM,"₹3,10,500*","₹30,000*",1*,Info not available*,850,2286(1),2926(1),-,-,-,-,-,3515(1),3262(1),4110(1),1949(1)
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"Dr PSI Med Coll, Chinoutpalli",GENERAL SURGERY,"₹57,50,000*","₹27,000*",1*,Info not available*,790,-,2528(1),-,-,-,-,-,4066(1),4066(1),4128(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"NRI Inst of Med Sci, Vizag",PAEDIATRICS,"₹57,50,000*","₹40,000*",1*,Info not available*,980,2045(1),2258(1),-,-,-,-,-,3739(1),3633(1),4149(1),1637(1)
APMgmt-S1B-LOC-CatB,S1B,Andhra Pradesh,"Santhiram Med Coll, Nandyal",SPM,"₹3,10,500*","₹30,000*",1*,Info not available*,930,-,-,-,-,-,-,-,4109(1),-,4161(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Narayana Med Coll, Nellore",TBRD,"₹57,50,000*","₹40,000*",1*,Info not available*,1430,2209(1),2334(1),-,-,-,-,-,-,3610(1),4169(1),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"Narayana Med Coll, Nellore",GENERAL MEDICINE,"₹57,50,000*","₹40,000*",1*,Info not available*,1430,2146(2),2268(2),-,-,-,-,-,4094(2),4094(2),4179(2),-
APMgmt-S1B-LOC-CatB,S1B,Andhra Pradesh,"Maharajah IMS, Vizianagaram",PATHOLOGY,"₹3,10,500*",Info not available*,1*,Info not available*,850,2081(1),3382(1),-,-,-,-,-,2798(1),2630(1),4184(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"VMC, Kurnool",GENERAL SURGERY,"₹57,50,000*","₹30,000*",1*,Info not available*,650,-,-,-,-,-,-,-,-,-,4230(1),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"NRI Inst of Med Sci, Vizag",GENERAL MEDICINE,"₹57,50,000*","₹40,000*",1*,Info not available*,980,1899(1),1992(1),-,-,-,-,-,-,-,4240(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"PES IMS, Kuppam",OPHTHALMOLOGY,"₹57,50,000*","₹30,000*",1*,Info not available*,975,-,2447(1),-,-,-,-,-,-,-,4259(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Konaseema IMS, Amalapuram",ORTHOPAEDICS,"₹57,50,000*","₹30,000*",1*,Info not available*,840,-,3034(1),3151(1),2611(1),2728(1),-,-,4138(1),4138(1),4263(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Dr PSI Med Coll, Chinoutpalli",ANAESTHESIOLOGY,"₹57,50,000*","₹27,000*",1*,Info not available*,790,-,2309(1),-,-,-,-,-,4092(1),4092(1),4268(2),1697(1)
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Dr PSI Med Coll, Chinoutpalli",OPHTHALMOLOGY,"₹57,50,000*","₹27,000*",1*,Info not available*,790,1968(1),2756(1),-,-,-,-,-,4147(1),4147(1),4276(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"NRI Med Coll, Guntur",PSYCHIATRY,"₹57,50,000*","₹27,000*",1*,Info not available*,1050,-,3111(1),-,2939(1),-,-,-,-,-,4282(1),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"Alluri Sitaram Raju, Eluru",GENERAL SURGERY,"₹57,50,000*","₹30,000*",1*,Info not available*,1200,-,3407(2),-,-,-,-,-,-,-,4291(1),1860(1)
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"VMC, Kurnool",OBG,"₹57,50,000*","₹30,000*",1*,Info not available*,650,2103(1),2373(1),-,-,-,-,-,3640(1),3705(1),4297(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"NRI Inst of Med Sci, Vizag",TBRD,"₹57,50,000*","₹40,000*",1*,Info not available*,980,-,2763(1),-,-,-,-,-,3340(1),-,4302(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Narayana Med Coll, Nellore",GENERAL SURGERY,"₹57,50,000*","₹40,000*",1*,Info not available*,1430,2150(1),2999(3),2625(1),-,-,-,-,3616(1),3616(2),4305(3),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"PES IMS, Kuppam",GENERAL SURGERY,"₹57,50,000*","₹30,000*",1*,Info not available*,975,-,2910(2),-,-,-,-,-,-,-,4310(2),1447(1)
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Katuri Med Coll, Guntur",TBRD,"₹57,50,000*",Info not available*,1*,Info not available*,1100,-,2459(1),-,-,-,-,-,-,-,4325(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Dr PSI Med Coll, Chinoutpalli",GENERAL SURGERY,"₹57,50,000*","₹27,000*",1*,Info not available*,790,2096(2),2907(2),-,-,-,-,-,4177(2),4177(2),4328(2),-
APMgmt-S1B-LOC-CatB,S1B,Andhra Pradesh,"Konaseema IMS, Amalapuram",FORENSIC MEDICINE,"₹3,10,500*","₹30,000*",1*,Info not available*,840,-,3350(1),-,-,3083(1),-,-,3629(1),4261(1),4335(1),-
