Quota,Category,State,Institute,Course,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,CR 2023 1,CR 2023 2,CR 2023 3,CR 2023 4,CR 2023 5,CR 2023 6,CR 2024 1,CR 2024 2,CR 2024 3,CR 2024 4,CR 2024 5
Assam Govt Quota,UR,Assam,"Gauhati Med Coll, Guwahati",BIOCHEMISTRY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",2185,714(1),718(1),1190(1),2036(1),-,-,511(1),1071(1),1356(1),2156(1),1846(1)
Assam SHQ Quota,SHQ,Assam,"Assam Med Coll, Dibrugarh",DCH,"₹17,900*","₹55,200*",2*,"₹15,00,000*",1365,1010(1),1010(1),1337(1),-,-,-,1377(1),1377(1),1377(1),-,-
Assam SHQ Quota,SHQ,Assam,"Jorhat Med Coll, Jorhat",GENERAL SURGERY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",814,1060(1),1145(1),1145(1),-,-,-,1294(1),1378(1),1378(1),-,-
Assam Govt Quota,UR,Assam,"Gauhati Med Coll, Guwahati",PHYSIOLOGY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",2185,537(1),-,1689(1),2729(1),-,-,556(1),1390(1),1390(1),-,-
Assam SHQ Quota,SHQ,Assam,"Assam Med Coll, Dibrugarh",PSYCHIATRY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",1365,1337(1),985(1),1421(1),-,-,-,1404(1),1404(1),1404(1),-,-
Assam SHQ Quota,SHQ,Assam,"Fakhruddin Ali Ahmed, Barpeta",PATHOLOGY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",470,985(1),1216(1),1216(1),-,-,-,1421(1),1421(1),1421(1),-,-
Assam Govt Quota,ST(P),Assam,"Assam Med Coll, Dibrugarh",ANAESTHESIOLOGY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",1365,659(1),659(1),659(1),-,-,-,675(1),1455(1),1455(1),-,-
Assam Govt Quota,OBC/MOBC,Assam,"Fakhruddin Ali Ahmed, Barpeta",SPM,"₹17,900*","₹55,200*",2*,"₹20,00,000*",470,-,-,-,-,-,-,701(1),1498(1),1498(1),-,-
Assam Govt Quota,ST(H),Assam,"Silchar Med Coll, Silchar",ANAESTHESIOLOGY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",1256,928(1),928(1),928(1),-,-,-,-,980(1),1548(1),-,-
Assam Govt Quota,ST(H),Assam,"Assam Med Coll, Dibrugarh",GENERAL SURGERY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",1365,1276(1),1276(1),1379(1),-,-,-,808(1),-,1558(1),1709(1),-
Assam Govt Quota,ST(H),Assam,"Silchar Med Coll, Silchar",PHARMACOLOGY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",1256,-,-,-,-,-,-,-,1563(1),1563(1),-,-
Assam SHQ Quota,SHQ,Assam,"Gauhati Med Coll, Guwahati",PATHOLOGY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",2185,1138(1),1138(1),1138(1),-,-,-,1476(1),-,1588(1),-,-
Assam Govt Quota,ST(P),Assam,"Tezpur Med Coll, Tezpur",OPHTHALMOLOGY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",500,-,-,-,-,-,-,-,1615(1),1615(1),-,-
Assam Govt Quota,ST(P),Assam,"Fakhruddin Ali Ahmed, Barpeta",PATHOLOGY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",470,-,-,-,-,-,-,-,1624(1),1624(1),-,-
Assam Govt Quota,OBC/MOBC,Assam,"Fakhruddin Ali Ahmed, Barpeta",MICROBIOLOGY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",470,552(1),952(1),1217(1),2172(1),-,-,597(1),-,1629(1),-,-
Assam Govt Quota,SC,Assam,"Assam Med Coll, Dibrugarh",SPM,"₹17,900*","₹55,200*",2*,"₹20,00,000*",1365,-,-,-,-,-,-,-,1154(1),1633(1),-,-
Assam Govt Quota,UR,Assam,"Silchar Med Coll, Silchar",FORENSIC MEDICINE,"₹17,900*","₹55,200*",2*,"₹20,00,000*",1256,-,-,-,-,-,-,664(1),1424(1),1649(1),2357(1),-
Assam SHQ Quota,SHQ,Assam,"Silchar Med Coll, Silchar",OPHTHALMOLOGY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",1256,1278(2),1325(2),1325(2),-,-,-,1394(1),-,1673(2),1938(1),2208(1)
Assam SHQ Quota,SHQ,Assam,"Assam Med Coll, Dibrugarh",PATHOLOGY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",1365,746(1),746(1),746(1),-,-,-,1546(1),1677(1),1677(1),-,-
Assam Govt Quota,ST(H),Assam,"Fakhruddin Ali Ahmed, Barpeta",ANAESTHESIOLOGY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",470,-,-,-,-,-,-,1100(1),1118(1),1709(1),2277(1),-
Assam SHQ Quota,SHQ,Assam,"Silchar Med Coll, Silchar",ENT,"₹17,900*","₹55,200*",2*,"₹20,00,000*",1256,1260(1),1358(1),1358(1),-,-,-,-,-,1714(1),2373(1),-
Assam SHQ Quota,SHQ,Assam,"Gauhati Med Coll, Guwahati",SPM,"₹17,900*","₹55,200*",2*,"₹20,00,000*",2185,1217(1),1337(1),1448(1),-,-,-,-,-,1738(1),-,-
Assam SHQ Quota,SHQ,Assam,"Silchar Med Coll, Silchar",PSYCHIATRY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",1256,1297(1),1297(1),1297(1),-,-,-,-,-,1757(1),-,-
Assam Govt Quota,UR,Assam,"Gauhati Med Coll, Guwahati",ANATOMY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",2185,938(1),1347(1),2274(1),-,-,-,1056(1),-,1771(1),-,-
Assam Govt Quota,ST(P),Assam,"Tezpur Med Coll, Tezpur",MICROBIOLOGY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",500,-,-,-,-,-,-,944(1),-,1798(1),-,-
Assam Govt Quota,OBC/MOBC,Assam,"Assam Med Coll, Dibrugarh",PHARMACOLOGY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",1365,670(1),670(1),1019(1),1904(1),-,-,559(1),1629(1),1803(1),-,-
Assam SHQ Quota,SHQ,Assam,"Assam Med Coll, Dibrugarh",ENT,"₹17,900*","₹55,200*",2*,"₹20,00,000*",1365,1309(1),1309(1),1309(1),-,-,-,1577(1),1527(1),1818(1),2241(1),2606(1)
Assam SHQ Quota,SHQ,Assam,"Assam Med Coll, Dibrugarh",OPHTHALMOLOGY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",1365,1308(1),1308(1),1308(1),-,-,-,1310(1),-,1870(1),1822(1),2679(1)
Assam SHQ Quota,SHQ,Assam,"Assam Med Coll, Dibrugarh",SPM,"₹17,900*","₹55,200*",2*,"₹20,00,000*",1365,1599(1),1397(1),1743(1),2602(1),-,-,-,-,1988(1),-,-
Assam Govt Quota,UR,Assam,"Fakhruddin Ali Ahmed, Barpeta",BIOCHEMISTRY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",470,248(1),910(1),910(1),-,-,-,-,-,1998(1),-,-
Assam Govt Quota,UR,Assam,"Silchar Med Coll, Silchar",BIOCHEMISTRY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",1256,988(1),-,2506(1),931(1),-,-,741(1),1649(1),2012(1),-,-
Assam Govt Quota,UR,Assam,"Assam Med Coll, Dibrugarh",BIOCHEMISTRY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",1365,860(1),988(1),1270(1),2129(1),-,-,820(1),1381(2),2016(2),-,2543(1)
Assam SHQ Quota,SHQ,Assam,"Jorhat Med Coll, Jorhat",SPM,"₹17,900*","₹55,200*",2*,"₹20,00,000*",814,-,502(1),1758(1),1821(1),-,-,-,-,2036(1),-,2547(1)
Assam Govt Quota,UR,Assam,"Jorhat Med Coll, Jorhat",ANATOMY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",814,1328(2),-,2773(1),-,-,-,-,-,2156(1),-,-
Assam SHQ Quota,SHQ,Assam,"Gauhati Med Coll, Guwahati",DLO,"₹17,900*","₹55,200*",2*,"₹15,00,000*",2185,1358(1),1217(1),1475(1),1217(1),-,-,-,-,2238(1),-,-
Assam SHQ Quota,SHQ,Assam,"Assam Med Coll, Dibrugarh",MICROBIOLOGY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",1365,-,708(1),1653(1),-,-,-,-,-,2240(1),-,-
Assam SHQ Quota,SHQ,Assam,"Jorhat Med Coll, Jorhat",FORENSIC MEDICINE,"₹17,900*","₹55,200*",2*,"₹20,00,000*",814,-,-,2276(1),-,-,-,-,-,2241(1),-,-
Assam Govt Quota,ST(H),Assam,"Gauhati Med Coll, Guwahati",PSYCHIATRY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",2185,1366(1),1366(1),1366(1),-,-,-,811(1),911(1),2258(1),-,-
Assam SHQ Quota,SHQ,Assam,"Gauhati Med Coll, Guwahati",BIOCHEMISTRY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",2185,-,998(1),1545(1),-,-,-,-,-,2315(1),-,2574(1)
Assam SHQ Quota,SHQ,Assam,"Assam Med Coll, Dibrugarh",BIOCHEMISTRY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",1365,-,1224(1),1570(1),-,-,-,-,-,2318(1),-,-
Assam Govt Quota,UR,Assam,"Assam Med Coll, Dibrugarh",ANATOMY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",1365,774(1),1006(1),1220(1),-,-,-,561(1),-,2357(1),-,-
Assam Govt Quota,UR,Assam,"Assam Med Coll, Dibrugarh",PHYSIOLOGY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",1365,946(1),1338(1),2039(1),-,-,-,1356(1),-,2371(1),-,-
Assam Govt Quota,SC,Assam,"Silchar Med Coll, Silchar",PHYSIOLOGY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",1256,1290(1),-,2257(1),-,-,-,-,-,2374(1),-,-
Assam SHQ Quota,SHQ,Assam,"Tezpur Med Coll, Tezpur",SPM,"₹17,900*","₹55,200*",2*,"₹20,00,000*",500,1692(1),1692(1),1692(1),-,-,-,-,-,2392(1),-,-
Assam SHQ Quota,SHQ,Assam,"Gauhati Med Coll, Guwahati",MICROBIOLOGY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",2185,-,642(1),1549(1),-,-,-,-,-,2431(1),-,-
Assam SHQ Quota,SHQ,Assam,"Silchar Med Coll, Silchar",MICROBIOLOGY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",1256,-,1089(1),2036(1),1957(1),-,-,-,-,2529(1),-,-
Assam Govt Quota,ST(H),Assam,"Tezpur Med Coll, Tezpur",BIOCHEMISTRY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",500,-,-,-,-,-,-,1262(1),-,2565(1),-,-
Assam Govt Quota,ST(H),Assam,"Tezpur Med Coll, Tezpur",OPHTHALMOLOGY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",500,1156(1),1379(1),1974(1),-,-,-,980(1),-,2580(1),-,-
Assam Govt Quota,UR-PwD,Assam,"Gauhati Med Coll, Guwahati",GENERAL MEDICINE,"₹17,900*","₹55,200*",2*,"₹20,00,000*",2185,-,-,-,-,-,-,577(1),-,-,-,-
Assam Govt Quota,SC,Assam,"Jorhat Med Coll, Jorhat",BIOCHEMISTRY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",814,-,1389(1),1393(1),2658(1),-,-,640(1),-,-,-,-
Assam Govt Quota,OBC/MOBC,Assam,"Jorhat Med Coll, Jorhat",PHARMACOLOGY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",814,-,-,-,-,-,-,832(1),-,-,-,-
Assam NEC Quota,NEC,Assam,"Gauhati Med Coll, Guwahati",DA,"₹17,900*","₹55,200*",2*,"₹15,00,000*",2185,-,-,-,-,-,-,925(1),-,-,-,-
Assam Govt Quota,OBC/MOBC,Assam,"Tezpur Med Coll, Tezpur",BIOCHEMISTRY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",500,1220(1),1239(1),1802(1),-,-,-,948(1),-,-,-,-
Assam Govt Quota,ST(P),Assam,"Silchar Med Coll, Silchar",PHARMACOLOGY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",1256,1316(1),1504(1),2671(1),-,-,-,1201(1),-,-,-,-
Assam Govt Quota,OBC/MOBC,Assam,"Assam Med Coll, Dibrugarh",ANATOMY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",1365,1165(1),1165(1),2695(1),-,-,-,1267(1),-,-,-,-
Assam Govt Quota,SHQ,Assam,"Jorhat Med Coll, Jorhat",MICROBIOLOGY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",814,-,-,-,-,-,-,-,-,-,1282(1),-
Assam Govt Quota,SC,Assam,"Silchar Med Coll, Silchar",ANATOMY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",1256,1343(1),-,2576(1),-,-,-,1305(1),-,-,-,-
Assam Govt Quota,OBC/MOBC,Assam,"Assam Med Coll, Dibrugarh",MICROBIOLOGY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",1365,-,-,-,-,-,-,684(1),-,-,1305(1),-
Assam Govt Quota,SC,Assam,"Tezpur Med Coll, Tezpur",PHARMACOLOGY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",500,-,-,-,-,-,-,863(1),1305(1),-,-,-
Assam Govt Quota,UR-PwD,Assam,"Assam Med Coll, Dibrugarh",OBG,"₹17,900*","₹55,200*",2*,"₹20,00,000*",1365,-,-,-,-,-,-,1378(1),-,-,-,-
Assam Govt Quota,ST(P),Assam,"Fakhruddin Ali Ahmed, Barpeta",BIOCHEMISTRY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",470,-,-,-,-,-,-,1519(1),-,-,-,-
Assam Govt Quota,OBC/MOBC,Assam,"Jorhat Med Coll, Jorhat",PHYSIOLOGY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",814,-,-,-,-,-,-,-,-,-,1580(1),-
Assam Govt Quota,SHQ,Assam,"Assam Med Coll, Dibrugarh",SPM,"₹17,900*","₹55,200*",2*,"₹20,00,000*",1365,-,-,-,-,-,-,-,-,-,1969(1),-
Assam Govt Quota,SHQ,Assam,"Gauhati Med Coll, Guwahati",BIOCHEMISTRY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",2185,-,-,-,-,-,-,-,-,-,2233(1),-
Assam Govt Quota,OBC/MOBC,Assam,"Fakhruddin Ali Ahmed, Barpeta",BIOCHEMISTRY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",470,-,-,-,-,-,-,931(1),-,-,-,2233(1)
Assam SHQ Quota,SHQ,Assam,"Gauhati Med Coll, Guwahati",FORENSIC MEDICINE,"₹17,900*","₹55,200*",2*,"₹20,00,000*",2185,-,957(1),1822(1),-,-,-,-,-,-,-,2313(1)
Assam Govt Quota,EWS,Assam,"Tezpur Med Coll, Tezpur",SPM,"₹17,900*","₹55,200*",2*,"₹20,00,000*",500,486(1),566(1),789(1),-,-,-,595(1),1192(1),-,2371(1),-
Assam Govt Quota,SHQ,Assam,"Jorhat Med Coll, Jorhat",SPM,"₹17,900*","₹55,200*",2*,"₹20,00,000*",814,-,-,-,-,-,-,-,-,-,2401(1),-
Assam Govt Quota,EWS,Assam,"Silchar Med Coll, Silchar",MICROBIOLOGY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",1256,-,-,-,-,-,-,671(1),-,-,-,2604(1)
Assam Govt Quota,ST(P),Assam,"Jorhat Med Coll, Jorhat",PHYSIOLOGY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",814,-,-,-,-,-,-,-,-,-,-,2732(1)
Assam Govt Quota,UR,Assam,"Jorhat Med Coll, Jorhat",DERMATOLOGY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",814,112(1),112(1),112(1),-,-,-,-,-,-,-,-
Assam Govt Quota,UR,Assam,"Fakhruddin Ali Ahmed, Barpeta",PAEDIATRICS,"₹17,900*","₹55,200*",2*,"₹20,00,000*",470,131(1),131(1),153(1),-,-,-,-,-,-,-,-
Assam Govt Quota,EWS,Assam,"Tezpur Med Coll, Tezpur",GENERAL MEDICINE,"₹17,900*","₹55,200*",2*,"₹20,00,000*",500,167(1),167(1),159(1),197(1),197(1),-,-,-,-,-,-
Assam Govt Quota,UR,Assam,"Tezpur Med Coll, Tezpur",OBG,"₹17,900*","₹55,200*",2*,"₹20,00,000*",500,168(2),175(2),202(2),-,-,-,-,-,-,-,-
Assam Govt Quota,UR,Assam,"Tezpur Med Coll, Tezpur",PAEDIATRICS,"₹17,900*","₹55,200*",2*,"₹20,00,000*",500,130(1),132(1),141(1),208(1),-,-,-,-,-,-,-
Assam Govt Quota,UR,Assam,"Tezpur Med Coll, Tezpur",ORTHOPAEDICS,"₹17,900*","₹55,200*",2*,"₹20,00,000*",500,180(1),180(1),217(1),-,-,-,-,-,-,-,-
Assam Govt Quota,EWS,Assam,"Fakhruddin Ali Ahmed, Barpeta",GENERAL SURGERY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",470,253(1),253(1),235(1),-,-,-,-,-,-,-,-
Assam Govt Quota,UR,Assam,"Silchar Med Coll, Silchar",PSYCHIATRY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",1256,304(1),345(1),345(1),-,-,-,-,-,-,-,-
Assam Govt Quota,UR,Assam,"Gauhati Med Coll, Guwahati",DCH,"₹17,900*","₹55,200*",2*,"₹15,00,000*",2185,187(1),207(1),372(1),-,-,-,-,-,-,-,-
Assam Govt Quota,UR,Assam,"Jorhat Med Coll, Jorhat",PSYCHIATRY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",814,227(1),227(1),317(1),389(1),-,-,-,-,-,-,-
Assam Govt Quota,SC,Assam,"Jorhat Med Coll, Jorhat",DERMATOLOGY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",814,293(1),443(1),374(1),-,-,-,-,-,-,-,-
Assam Govt Quota,UR,Assam,"Assam Med Coll, Dibrugarh",RADIATION ONCOLOGY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",1365,353(1),201(1),455(1),-,-,-,-,-,-,-,-
Assam Govt Quota,ST(P),Assam,"Jorhat Med Coll, Jorhat",OBG,"₹17,900*","₹55,200*",2*,"₹20,00,000*",814,562(1),562(1),562(1),-,-,-,-,-,-,-,-
Assam Govt Quota,ST(P),Assam,"Fakhruddin Ali Ahmed, Barpeta",GENERAL MEDICINE,"₹17,900*","₹55,200*",2*,"₹20,00,000*",470,629(1),629(1),629(1),-,-,-,-,-,-,-,-
Assam Govt Quota,OBC/MOBC,Assam,"Assam Med Coll, Dibrugarh",SPM,"₹17,900*","₹55,200*",2*,"₹20,00,000*",1365,441(1),587(1),670(1),-,-,-,-,-,-,-,-
Assam Govt Quota,UR,Assam,"Gauhati Med Coll, Guwahati",FORENSIC MEDICINE,"₹17,900*","₹55,200*",2*,"₹20,00,000*",2185,410(1),765(1),765(1),-,-,-,-,-,-,-,-
Assam SHQ Quota,SHQ,Assam,"Jorhat Med Coll, Jorhat",MICROBIOLOGY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",814,-,894(1),894(1),-,-,-,-,-,-,-,-
Assam SHQ Quota,SHQ,Assam,"Tezpur Med Coll, Tezpur",PHARMACOLOGY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",500,-,983(1),983(1),-,-,-,-,-,-,-,-
Assam Govt Quota,ST(H),Assam,"Silchar Med Coll, Silchar",PAEDIATRICS,"₹17,900*","₹55,200*",2*,"₹20,00,000*",1256,830(1),1156(1),1156(1),-,-,-,-,-,-,-,-
Assam Govt Quota,SC,Assam,"Assam Med Coll, Dibrugarh",OPHTHALMOLOGY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",1365,585(1),692(1),783(1),1089(1),1218(1),-,-,-,-,-,-
Assam SHQ Quota,SHQ,Assam,"Assam Med Coll, Dibrugarh",ANATOMY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",1365,-,1220(1),-,-,-,-,-,-,-,-,-
Assam Govt Quota,EWS,Assam,"Tezpur Med Coll, Tezpur",MICROBIOLOGY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",500,598(1),1227(1),1227(1),-,-,-,-,-,-,-,-
Assam Govt Quota,ST(H),Assam,"Assam Med Coll, Dibrugarh",ENT,"₹17,900*","₹55,200*",2*,"₹20,00,000*",1365,1315(1),1315(1),1315(1),-,-,-,-,-,-,-,-
Assam Govt Quota,ST(P),Assam,"Gauhati Med Coll, Guwahati",BIOCHEMISTRY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",2185,1336(1),1336(1),1336(1),-,-,-,-,-,-,-,-
Assam Govt Quota,UR,Assam,"Tezpur Med Coll, Tezpur",PHARMACOLOGY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",500,620(1),725(1),1347(1),-,-,-,-,-,-,-,-
Assam SHQ Quota,SHQ,Assam,"Lokopriya (LGBRIMH),Tezpur",PSYCHIATRY,"₹56,850*","₹1,00,980",2*,"₹5,00,000*",336,-,-,-,1475(1),-,-,-,-,-,-,-
Assam Govt Quota,ST(H),Assam,"Assam Med Coll, Dibrugarh",PHYSIOLOGY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",1365,-,1532(1),-,-,-,-,-,-,-,-,-
Assam Govt Quota,ST(P),Assam,"Gauhati Med Coll, Guwahati",MICROBIOLOGY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",2185,1081(1),1155(1),1552(1),-,-,-,-,-,-,-,-
Assam Govt Quota,ST(P),Assam,"Gauhati Med Coll, Guwahati",ANATOMY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",2185,1586(1),1586(1),1586(1),-,-,-,-,-,-,-,-
Assam SHQ Quota,SHQ,Assam,"Assam Med Coll, Dibrugarh",PHYSIOLOGY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",1365,-,1596(1),-,-,-,-,-,-,-,-,-
Assam SHQ Quota,SHQ,Assam,"Tezpur Med Coll, Tezpur",MICROBIOLOGY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",500,-,946(1),1620(1),1335(1),-,-,-,-,-,-,-
Assam NEC Quota,NEC,Assam,"Assam Med Coll, Dibrugarh",DCH,"₹17,900*","₹55,200*",2*,"₹15,00,000*",1365,1636(1),1636(1),1636(1),-,-,-,-,-,-,-,-
Assam SHQ Quota,SHQ,Assam,"Silchar Med Coll, Silchar",FORENSIC MEDICINE,"₹17,900*","₹55,200*",2*,"₹20,00,000*",1256,-,1601(1),1707(1),-,-,-,-,-,-,-,-
Assam Govt Quota,OBC/MOBC,Assam,"Gauhati Med Coll, Guwahati",PHYSIOLOGY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",2185,743(1),-,1732(1),-,-,-,-,-,-,-,-
Assam Govt Quota,EWS,Assam,"Gauhati Med Coll, Guwahati",PHARMACOLOGY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",2185,789(1),1186(1),929(1),1760(1),-,-,-,-,-,-,-
Assam Govt Quota,UR,Assam,"Fakhruddin Ali Ahmed, Barpeta",MICROBIOLOGY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",470,502(1),854(1),1006(1),1793(1),-,1842(1),-,-,-,-,-
Assam Govt Quota,ST(H),Assam,"Silchar Med Coll, Silchar",MICROBIOLOGY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",1256,-,1074(1),1931(1),-,-,-,-,-,-,-,-
Assam Govt Quota,EWS,Assam,"Gauhati Med Coll, Guwahati",PHYSIOLOGY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",2185,1227(1),1194(1),1951(1),-,-,-,-,-,-,-,-
Assam Govt Quota,UR,Assam,"Jorhat Med Coll, Jorhat",PHARMACOLOGY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",814,642(2),1095(2),2172(2),-,-,-,-,-,-,-,-
Assam SHQ Quota,SHQ,Assam,"Assam Med Coll, Dibrugarh",PHARMACOLOGY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",1365,-,584(1),1760(1),2177(1),-,-,-,-,-,-,-
Assam Govt Quota,UR,Assam,"Jorhat Med Coll, Jorhat",PHYSIOLOGY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",814,718(1),701(1),2177(1),-,-,-,-,-,-,-,-
Assam Govt Quota,EWS,Assam,"Gauhati Med Coll, Guwahati",ANATOMY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",2185,1361(1),-,2215(1),-,-,-,-,-,-,-,-
Assam SHQ Quota,SHQ,Assam,"Gauhati Med Coll, Guwahati",DFM,"₹17,900*","₹55,200*",2*,"₹15,00,000*",2185,-,1576(1),2224(1),-,-,-,-,-,-,-,-
Assam Govt Quota,OBC/MOBC,Assam,"Jorhat Med Coll, Jorhat",BIOCHEMISTRY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",814,862(1),1552(1),2249(1),-,-,-,-,-,-,-,-
Assam Govt Quota,UR,Assam,"Silchar Med Coll, Silchar",ANATOMY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",1256,1313(1),1343(1),2507(1),-,-,-,-,-,-,-,-
Assam SHQ Quota,SHQ,Assam,"Assam Med Coll, Dibrugarh",FORENSIC MEDICINE,"₹17,900*","₹55,200*",2*,"₹20,00,000*",1365,-,1361(1),2505(1),2532(1),-,-,-,-,-,-,-
Assam Govt Quota,ST(P),Assam,"Assam Med Coll, Dibrugarh",PHYSIOLOGY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",1365,1415(1),-,2629(1),-,-,-,-,-,-,-,-
Assam SHQ Quota,SHQ,Assam,"Gauhati Med Coll, Guwahati",ANATOMY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",2185,-,-,2685(1),-,-,-,-,-,-,-,-
Assam SHQ Quota,SHQ,Assam,"Gauhati Med Coll, Guwahati",PHYSIOLOGY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",2185,1390(1),-,2484(1),2685(1),-,-,-,-,-,-,-
Assam Govt Quota,EWS,Assam,"Assam Med Coll, Dibrugarh",BIOCHEMISTRY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",1365,1186(1),1387(1),1899(1),2699(1),-,-,-,-,-,-,-
Assam Govt Quota,ST(H),Assam,"Fakhruddin Ali Ahmed, Barpeta",BIOCHEMISTRY,"₹17,900*","₹55,200*",2*,"₹20,00,000*",470,1379(1),1359(1),2370(1),2754(1),-,-,-,-,-,-,-
