Quota,Category,State,Institute,Course,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,CR 2023 1,CR 2023 2,CR 2023 3,CR 2023 4,CR 2023 5,CR 2024 1,CR 2024 2,CR 2024 3,CR 2024 4,CR 2024 5
Bihar Govt Quota,SC-FEM,Bihar,"Sri Krishna, Muzzafarpur",PATHOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",610,1173(1),1250(1),1357(1),-,-,1718(1),1917(1),999(1),-,-
Bihar Priv-NRI,NRI,Bihar,"Lord Buddha Koshi Med, Saharsa",RADIO DIAGNOSIS,"₹1,07,72,000*","₹60,000",0,₹0,-,-,-,-,-,-,-,-,1001(1),2023(1),-
Bihar Priv-Minority,MM,Bihar,"Katihar Med Coll, Katihar",ORTHOPAEDICS,"₹35,00,000*","₹68,545*",0,₹0,794,1061(2),1093(2),-,-,-,2090(4),1926(1),1003(1),-,-
Bihar Govt Quota,SC-GEN,Bihar,"Darbhanga, Lehriasarai",PATHOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1030,1154(1),1271(1),1344(1),303(1),-,1454(1),1454(1),1004(1),-,-
Bihar Govt Quota,EWS-GEN,Bihar,"Patna Med Coll, Patna",DPMR,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,-,-,-,-,-,1953(1),1953(1),1018(1),-,-
Bihar Priv-Open,UR-GEN,Bihar,"Netaji Subhas Med Coll, Bihta",PATHOLOGY,"₹5,00,000*","₹60,000*",0,₹0,-,-,-,-,-,-,1957(4),1957(3),1020(2),-,-
Bihar Priv-NRI,NRI,Bihar,"Narayan Med Coll, Sasaram",GENERAL MEDICINE,"₹46,34,000*","₹50,000*",0,₹0,650,1141(1),-,1151(2),-,-,1590(3),1534(1),1027(1),-,-
Bihar Priv-NRI,NRI,Bihar,"MGM Med Coll, Kishanganj",OBG,"₹52,19,000*","₹68,545",0,₹0,610,1321(3),-,653(1),133(1),-,2021(3),2046(3),1031(2),-,-
Bihar Govt Quota,BC Service-GEN,Bihar,"Darbhanga, Lehriasarai",DA,"₹9,000*","₹82,000",3*,"₹25,00,000*",1030,-,-,-,-,-,-,-,1041(1),-,-
Bihar Priv-NRI,NRI,Bihar,"MGM Med Coll, Kishanganj",ORTHOPAEDICS,"₹45,93,000*","₹68,545",0,₹0,610,-,-,773(2),169(2),-,1933(2),1995(2),1042(1),-,-
Bihar Priv-Open,UR-GEN,Bihar,"Madhubani Med Coll, Madhubani",PATHOLOGY,"₹7,00,000*","₹55,000",0,₹0,-,-,-,-,-,-,1922(1),2005(2),1046(1),-,-
Bihar Priv-NRI,NRI,Bihar,"Lord Buddha Koshi Med, Saharsa",OBG,"₹65,63,000*","₹60,000",0,₹0,-,1324(1),-,1277(2),240(2),-,-,-,1047(2),2464(1),224(1)
Bihar Priv-Minority,SM,Bihar,"MGM Med Coll, Kishanganj",PATHOLOGY,"₹3,00,000*","₹68,545*",0,₹0,610,-,-,2075(2),617(1),-,2015(2),2015(2),1053(2),2468(2),-
Bihar Priv-NRI,NRI,Bihar,"Netaji Subhas Med Coll, Bihta",PAEDIATRICS,"₹84,34,000*","₹60,000*",0,₹0,-,-,-,-,-,-,2020(1),2020(1),1055(1),-,-
Bihar Priv-NRI,NRI,Bihar,"Katihar Med Coll, Katihar",ORTHOPAEDICS,"₹47,56,000*","₹68,545*",0,₹0,794,-,-,1559(1),-,-,-,1986(1),1058(2),2465(1),-
Bihar Govt Quota,EBC-FEM,Bihar,"IGIMS, Patna",BIOCHEMISTRY,"₹1,60,000*","₹1,05,000*",0,₹0,1062,-,-,-,-,-,2024(1),2024(1),1059(1),-,-
Bihar Govt Quota,BC-GEN,Bihar,"Nalanda Med Coll, Patna",MICROBIOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",750,-,-,1490(1),-,-,2034(1),2034(1),1065(1),-,-
Bihar Govt Quota,SC-GEN,Bihar,"IGIMS, Patna",BIOCHEMISTRY,"₹1,60,000*","₹1,05,000*",0,₹0,1062,1271(1),-,1606(1),312(1),-,1917(1),-,1068(1),-,-
Bihar Priv-NRI,NRI,Bihar,"Katihar Med Coll, Katihar",GENERAL SURGERY,"₹36,99,000*","₹68,545*",0,₹0,794,-,-,1427(1),-,-,1738(1),-,1069(1),-,-
Bihar Govt Quota,UR-FEM,Bihar,"Nalanda Med Coll, Patna",MICROBIOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",750,-,-,-,-,-,-,-,1072(1),-,-
Bihar Priv-Open,UR-GEN,Bihar,"MGM Med Coll, Kishanganj",PHARMACOLOGY,"₹2,00,000*","₹68,545*",0,₹0,610,-,-,2127(2),-,-,2086(1),-,1076(1),-,-
Bihar Priv-NRI,NRI,Bihar,"Katihar Med Coll, Katihar",OBG,"₹52,85,000*","₹68,545*",0,₹0,794,1197(1),-,1099(1),-,-,1838(1),-,1081(1),-,-
Bihar Priv-NRI,NRI,Bihar,"Netaji Subhas Med Coll, Bihta",RADIO DIAGNOSIS,"₹1,00,20,000*","₹60,000*",0,₹0,-,-,-,-,-,-,1797(1),2042(1),1083(1),2440(1),233(1)
Bihar Priv-NRI,NRI,Bihar,"Netaji Subhas Med Coll, Bihta",OPHTHALMOLOGY,"₹37,58,000*","₹60,000*",0,₹0,-,-,-,-,-,-,2025(1),-,1088(1),2405(1),-
Bihar Govt Quota,EBC-GEN,Bihar,"Darbhanga, Lehriasarai",PHARMACOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1030,-,-,1067(1),397(1),-,2051(1),2051(1),1094(1),-,-
Bihar Priv-NRI,NRI,Bihar,"Madhubani Med Coll, Madhubani",PAEDIATRICS,"₹45,93,000*","₹55,000",0,₹0,-,-,-,-,-,-,2029(1),2053(1),1098(1),2280(1),185(1)
Bihar Priv-NRI,NRI,Bihar,"Madhubani Med Coll, Madhubani",ORTHOPAEDICS,"₹43,42,000*","₹55,000",0,₹0,-,-,-,-,-,-,2023(1),2023(1),1106(1),2271(1),-
Bihar Priv-NRI,NRI,Bihar,"MGM Med Coll, Kishanganj",GENERAL SURGERY,"₹37,99,000*","₹68,545",0,₹0,610,-,-,1491(1),131(1),-,1450(1),-,1108(1),-,-
Bihar Priv-NRI,NRI,Bihar,"Narayan Med Coll, Sasaram",GENERAL SURGERY,"₹42,17,000*","₹50,000*",0,₹0,650,1245(1),-,-,-,-,2017(1),-,1111(1),2304(1),160(1)
Bihar Priv-Open,UR-GEN,Bihar,"Lord Buddha Koshi Med, Saharsa",PATHOLOGY,"₹9,80,000*","₹60,000",0,₹0,-,-,-,-,-,-,1959(1),2097(2),1115(3),-,-
Bihar Govt Quota,EBC-FEM,Bihar,"IGIMS, Patna",MICROBIOLOGY,"₹1,60,000*","₹1,05,000*",0,₹0,1062,1272(1),1272(1),1387(1),-,-,1998(2),2065(1),1123(1),2219(1),-
Bihar Priv-Minority,MM,Bihar,"Madhubani Med Coll, Madhubani",ANAESTHESIOLOGY,"₹15,00,000*","₹55,000",0,₹0,-,-,-,-,-,-,2056(4),2056(2),1131(4),2065(1),-
Bihar Priv-NRI,NRI,Bihar,"MGM Med Coll, Kishanganj",ANAESTHESIOLOGY,"₹21,29,000*","₹68,545",0,₹0,610,-,-,1683(1),-,-,1995(1),-,1142(1),2390(1),140(1)
Bihar Govt Quota,EWS-GEN,Bihar,"Patna Med Coll, Patna",MICROBIOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,-,-,-,-,-,-,-,1148(1),-,-
Bihar Priv-Minority,MM,Bihar,"Katihar Med Coll, Katihar",PATHOLOGY,"₹5,00,000*","₹68,545*",0,₹0,794,-,-,1619(2),-,-,1539(1),-,1149(1),-,-
Bihar Priv-Minority,SM,Bihar,"MGM Med Coll, Kishanganj",MICROBIOLOGY,"₹2,00,000*","₹68,545*",0,₹0,610,-,-,-,-,-,-,-,1151(1),-,-
Bihar Priv-NRI,NRI,Bihar,"Madhubani Med Coll, Madhubani",GENERAL SURGERY,"₹37,58,000*","₹55,000",0,₹0,-,-,-,-,-,-,2094(1),-,1154(2),-,-
Bihar Govt Quota,UR Service-GEN,Bihar,"Patna Med Coll, Patna",DTBCD,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,-,-,-,-,-,1567(1),-,1167(1),-,-
Bihar Govt Quota,DQ-GEN,Bihar,"Darbhanga, Lehriasarai",OBG,"₹9,000*","₹82,000",3*,"₹25,00,000*",1030,-,-,-,-,-,-,-,1171(1),-,-
Bihar Priv-NRI,NRI,Bihar,"Lord Buddha Koshi Med, Saharsa",GENERAL SURGERY,Info not available*,"₹60,000",0,₹0,-,-,-,-,-,-,-,-,1174(1),2347(1),-
Bihar Priv-Minority,MM,Bihar,"Madhubani Med Coll, Madhubani",ENT,"₹12,00,000*","₹55,000",0,₹0,-,-,-,-,-,-,-,-,1180(1),-,-
Bihar Priv-NRI,NRI,Bihar,"Katihar Med Coll, Katihar",ANAESTHESIOLOGY,"₹19,29,000*","₹68,545*",0,₹0,794,-,-,1618(1),-,-,-,-,1193(1),-,-
Bihar Govt Quota,RCG,Bihar,"Nalanda Med Coll, Patna",PHARMACOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",750,-,-,1748(1),-,-,2122(2),2122(1),1195(1),2640(1),-
Bihar Govt Quota,UR-GEN,Bihar,"Darbhanga, Lehriasarai",ANATOMY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1030,-,-,-,-,-,-,-,1208(1),-,105(1)
Bihar Priv-NRI,NRI,Bihar,"Narayan Med Coll, Sasaram",ANAESTHESIOLOGY,"₹21,29,000*","₹50,000*",0,₹0,650,-,-,1734(2),-,-,2080(1),-,1210(1),-,-
Bihar Priv-Open,UR-GEN,Bihar,"MGM Med Coll, Kishanganj",SPM,"₹2,00,000*","₹68,545*",0,₹0,610,-,-,1828(2),439(1),-,-,-,1211(2),2188(1),-
Bihar Priv-NRI,NRI,Bihar,"Netaji Subhas Med Coll, Bihta",OBG,"₹97,70,000*","₹60,000*",0,₹0,-,-,-,-,-,-,-,-,1212(1),2282(1),-
Bihar Govt Quota,EBC-GEN,Bihar,"Jawaharlal Nehru, Bhagalpur",MICROBIOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",800,-,-,-,-,-,2073(1),-,1217(1),-,-
Bihar Priv-NRI,NRI,Bihar,"Netaji Subhas Med Coll, Bihta",GENERAL SURGERY,"₹45,93,000*","₹60,000*",0,₹0,-,-,-,-,-,-,-,-,1218(1),-,-
Bihar Govt Quota,EBC-GEN,Bihar,"Patna Med Coll, Patna",PHARMACOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,-,1105(1),1180(1),-,-,1893(1),1893(1),1226(2),2485(1),-
Bihar Govt Quota,BC-GEN,Bihar,"AN Magadh, Gaya",PHARMACOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",425,-,-,-,-,-,-,-,1228(1),-,-
Bihar Priv-NRI,NRI,Bihar,"Madhubani Med Coll, Madhubani",ENT,"₹18,37,000*","₹55,000",0,₹0,-,-,-,-,-,-,-,-,1230(1),-,-
Bihar Govt Quota,BC-GEN,Bihar,"Patna Med Coll, Patna",BIOCHEMISTRY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,914(1),914(1),1470(1),-,-,-,-,1262(1),-,-
Bihar Govt Quota,EBC-GEN,Bihar,"Nalanda Med Coll, Patna",PHARMACOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",750,-,-,-,-,-,-,-,1264(1),2402(1),-
Bihar Govt Quota,EBC-GEN,Bihar,"Patna Med Coll, Patna",PHYSIOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,-,-,-,-,-,-,-,1265(1),-,-
Bihar Govt Quota,BC-GEN,Bihar,"Patna Med Coll, Patna",PHYSIOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,-,-,-,432(1),-,-,-,1274(1),-,-
Bihar Govt Quota,UR-GEN,Bihar,"Nalanda Med Coll, Patna",PHYSIOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",750,-,-,-,483(2),-,-,-,1283(2),2421(2),-
Bihar Govt Quota,ST-FEM,Bihar,"Patna Med Coll, Patna",GENERAL SURGERY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,579(1),1216(1),-,-,-,1245(1),-,1290(1),-,-
Bihar Govt Quota,EBC-FEM,Bihar,"AN Magadh, Gaya",MICROBIOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",425,-,-,1601(1),-,-,-,-,1295(1),2434(1),-
Bihar Priv-Open,UR-GEN,Bihar,"Narayan Med Coll, Sasaram",PATHOLOGY,"₹11,00,000*","₹50,000*",0,₹0,650,1314(2),1239(1),1750(11),-,-,2109(4),2109(4),1307(10),2375(4),-
Bihar Priv-Open,UR-GEN,Bihar,"Katihar Med Coll, Katihar",MICROBIOLOGY,"₹2,50,000*","₹68,545*",0,₹0,794,-,-,1897(1),-,-,-,-,1317(1),2831(1),-
Bihar Govt Quota,EBC-GEN,Bihar,"AN Magadh, Gaya",BIOCHEMISTRY,"₹9,000*","₹82,000",3*,"₹25,00,000*",425,793(1),793(1),-,-,-,2084(1),-,1323(1),-,-
Bihar Govt Quota,SC-GEN,Bihar,"Patna Med Coll, Patna",BIOCHEMISTRY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,1023(1),-,-,-,-,2134(1),-,1326(1),-,-
Bihar Priv-NRI,NRI,Bihar,"Netaji Subhas Med Coll, Bihta",ANAESTHESIOLOGY,"₹45,93,000*","₹60,000*",0,₹0,-,-,-,-,-,-,-,-,1340(1),-,-
Bihar Govt Quota,SC-GEN,Bihar,"Darbhanga, Lehriasarai",PHARMACOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1030,-,-,-,-,-,1924(1),-,1342(1),-,-
Bihar Govt Quota,EBC-GEN,Bihar,"AN Magadh, Gaya",ANATOMY,"₹9,000*","₹82,000",3*,"₹25,00,000*",425,-,-,-,-,-,-,-,1349(1),-,-
Bihar Govt Quota,EBC-FEM,Bihar,"Nalanda Med Coll, Patna",BIOCHEMISTRY,"₹9,000*","₹82,000",3*,"₹25,00,000*",750,-,-,2004(1),-,-,-,-,1388(1),-,-
Bihar Govt Quota,DQ-GEN,Bihar,"Nalanda Med Coll, Patna",GENERAL SURGERY,"₹9,000*","₹82,000",3*,"₹25,00,000*",750,-,-,-,-,-,1988(1),-,1399(1),2764(1),-
Bihar Govt Quota,UR-GEN,Bihar,"Patna Med Coll, Patna",ANATOMY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,-,-,-,-,-,-,-,1400(1),2769(2),321(1)
Bihar Govt Quota,UR-GEN,Bihar,"Jawaharlal Nehru, Bhagalpur",ANATOMY,"₹9,000*","₹82,000",3*,"₹25,00,000*",800,-,-,-,-,-,-,-,1401(1),-,-
Bihar Govt Quota,EBC-FEM,Bihar,"Patna Med Coll, Patna",BIOCHEMISTRY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,-,-,-,-,-,-,-,1423(1),-,-
Bihar Govt Quota,SC Service-GEN,Bihar,"Darbhanga, Lehriasarai",DA,"₹9,000*","₹82,000",3*,"₹25,00,000*",1030,-,-,-,-,-,2093(1),2093(1),1425(1),-,-
Bihar Govt Quota,UR-GEN,Bihar,"Nalanda Med Coll, Patna",ANATOMY,"₹9,000*","₹82,000",3*,"₹25,00,000*",750,-,-,-,307(1),-,-,-,1429(1),-,-
Bihar Priv-Open,UR-GEN,Bihar,"Katihar Med Coll, Katihar",SPM,"₹5,00,000*","₹68,545*",0,₹0,794,-,-,1806(1),561(1),-,-,-,1434(2),-,-
Bihar Govt Quota,EBC-GEN,Bihar,"Darbhanga, Lehriasarai",PHYSIOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1030,-,-,1671(1),423(1),-,1730(1),-,1440(1),2724(1),-
Bihar Govt Quota,UR-GEN,Bihar,"Vardhman IMS, Nalanda",PHYSIOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",640,-,-,-,-,-,-,-,1443(1),-,-
Bihar Govt Quota,UR-GEN,Bihar,"AN Magadh, Gaya",PHYSIOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",425,-,-,-,345(1),-,-,-,1456(1),-,246(1)
Bihar Priv-Minority,MM,Bihar,"Katihar Med Coll, Katihar",SPM,"₹5,00,000*","₹68,545*",0,₹0,794,-,-,1912(2),675(1),-,-,-,1464(1),-,-
Bihar Govt Quota,BC-GEN,Bihar,"Nalanda Med Coll, Patna",ANATOMY,"₹9,000*","₹82,000",3*,"₹25,00,000*",750,-,-,1839(1),-,-,2124(1),2124(1),1471(1),-,-
Bihar Govt Quota,BC-FEM,Bihar,"Jawaharlal Nehru, Bhagalpur",PHARMACOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",800,-,-,-,-,-,2038(1),-,1474(1),-,-
Bihar Govt Quota,UR-FEM,Bihar,"Nalanda Med Coll, Patna",PHYSIOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",750,-,-,-,-,-,-,-,1479(1),-,-
Bihar Govt Quota,EBC-GEN,Bihar,"Patna Med Coll, Patna",ANATOMY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,-,-,1796(1),-,-,-,-,1490(1),-,-
Bihar Govt Quota,ST-GEN,Bihar,"Darbhanga, Lehriasarai",MICROBIOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1030,-,-,2530(1),-,-,-,-,1493(1),-,-
Bihar Govt Quota,SC-GEN,Bihar,"Vardhman IMS, Nalanda",PHARMACOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",640,-,1333(1),1464(1),-,-,-,-,1494(1),2703(1),-
Bihar Govt Quota,RCG,Bihar,"Jawaharlal Nehru, Bhagalpur",PHARMACOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",800,-,-,-,-,-,-,-,1496(1),-,-
Bihar Priv-Open,UR-GEN,Bihar,"Netaji Subhas Med Coll, Bihta",MICROBIOLOGY,"₹2,00,000*","₹60,000*",0,₹0,-,-,-,-,-,-,-,-,1499(4),2811(3),-
Bihar Govt Quota,SC-GEN,Bihar,"Patna Med Coll, Patna",PHYSIOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,1333(1),-,2006(1),-,-,-,-,1513(1),2778(1),-
Bihar Govt Quota,EWS-FEM,Bihar,"Patna Med Coll, Patna",BIOCHEMISTRY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,-,-,-,-,-,-,-,1522(1),-,-
Bihar Govt Quota,BC-GEN,Bihar,"Darbhanga, Lehriasarai",ANATOMY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1030,-,-,1932(1),411(1),89(1),-,-,1524(1),-,-
Bihar Govt Quota,UR-FEM,Bihar,"Jawaharlal Nehru, Bhagalpur",PHYSIOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",800,-,-,-,-,-,-,-,1525(1),-,-
Bihar Govt Quota,EBC-FEM,Bihar,"Darbhanga, Lehriasarai",ANATOMY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1030,-,-,-,-,-,-,-,1526(1),-,-
Bihar Govt Quota,SC-GEN,Bihar,"Patna Med Coll, Patna",FORENSIC MEDICINE,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,-,-,-,-,-,-,-,1535(1),2680(1),-
Bihar Govt Quota,EBC-GEN,Bihar,"Jawaharlal Nehru, Bhagalpur",ANATOMY,"₹9,000*","₹82,000",3*,"₹25,00,000*",800,-,-,-,-,-,879(1),-,1542(1),-,-
Bihar Govt Quota,SC-GEN,Bihar,"Sri Krishna, Muzzafarpur",PHYSIOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",610,-,-,2001(1),523(1),142(1),-,-,1548(1),-,347(1)
Bihar Govt Quota,BC-FEM,Bihar,"Darbhanga, Lehriasarai",PHARMACOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1030,-,-,1978(1),-,-,-,-,1567(1),-,-
Bihar Govt Quota,EBC-FEM,Bihar,"Govt Med Coll, Bettiah",MICROBIOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",470,-,-,1621(1),-,-,-,-,1569(1),2714(1),-
Bihar Priv-Open,UR-GEN,Bihar,"Netaji Subhas Med Coll, Bihta",PHARMACOLOGY,"₹2,00,000*","₹60,000*",0,₹0,-,-,-,-,-,-,-,-,1578(4),2723(2),-
Bihar Govt Quota,DQ-GEN,Bihar,"IGIMS, Patna",ANAESTHESIOLOGY,"₹1,60,000*","₹1,05,000*",0,₹0,1062,-,-,-,-,-,-,-,1582(1),-,-
Bihar Priv-NRI,NRI,Bihar,"Madhubani Med Coll, Madhubani",PATHOLOGY,"₹12,53,000*","₹55,000",0,₹0,-,-,-,-,-,-,-,-,1593(1),2805(1),322(1)
Bihar Govt Quota,UR-FEM,Bihar,"Patna Med Coll, Patna",PHYSIOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,-,-,-,-,-,-,-,1605(1),-,-
Bihar Govt Quota,UR-FEM,Bihar,"Nalanda Med Coll, Patna",FORENSIC MEDICINE,"₹9,000*","₹82,000",3*,"₹25,00,000*",750,-,-,-,-,-,-,-,1614(1),-,-
Bihar Priv-Open,UR-GEN,Bihar,"Netaji Subhas Med Coll, Bihta",PHYSIOLOGY,"₹2,00,000*","₹60,000*",0,₹0,-,-,-,-,-,-,-,-,1625(2),-,-
Bihar Priv-Minority,MM,Bihar,"Madhubani Med Coll, Madhubani",PATHOLOGY,"₹7,00,000*","₹55,000",0,₹0,-,-,-,-,-,-,-,-,1626(3),2648(1),-
Bihar Govt Quota,SC-GEN,Bihar,"Darbhanga, Lehriasarai",PHYSIOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1030,-,-,-,-,-,-,-,1632(1),-,-
Bihar Priv-Minority,MM,Bihar,"Katihar Med Coll, Katihar",PHARMACOLOGY,"₹2,50,000*","₹68,545*",0,₹0,794,-,-,1958(1),-,-,-,-,1633(1),-,-
Bihar Govt Quota,EWS-GEN,Bihar,"Sri Krishna, Muzzafarpur",ANATOMY,"₹9,000*","₹82,000",3*,"₹25,00,000*",610,-,-,2480(1),-,-,-,-,1637(1),-,-
Bihar Priv-Open,UR-GEN,Bihar,"MGM Med Coll, Kishanganj",PHYSIOLOGY,"₹2,00,000*","₹68,545*",0,₹0,610,-,-,2198(2),-,-,-,-,1640(2),-,-
Bihar Govt Quota,DQ-GEN,Bihar,"Jawaharlal Nehru, Bhagalpur",GENERAL SURGERY,"₹9,000*","₹82,000",3*,"₹25,00,000*",800,-,-,-,-,-,-,-,1648(1),-,-
Bihar Govt Quota,RCG,Bihar,"Darbhanga, Lehriasarai",BIOCHEMISTRY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1030,-,-,-,-,-,-,-,1651(1),-,-
Bihar Govt Quota,EWS-GEN,Bihar,"Vardhman IMS, Nalanda",BIOCHEMISTRY,"₹9,000*","₹82,000",3*,"₹25,00,000*",640,-,-,2486(1),-,-,-,-,1665(1),-,-
Bihar Govt Quota,RCG,Bihar,"Patna Med Coll, Patna",ANATOMY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,-,-,-,-,-,-,-,1666(1),-,-
Bihar Priv-Minority,MM,Bihar,"Katihar Med Coll, Katihar",MICROBIOLOGY,"₹2,50,000*","₹68,545*",0,₹0,794,-,-,1942(1),-,-,-,-,1672(1),-,-
Bihar Govt Quota,RCG,Bihar,"Patna Med Coll, Patna",PHYSIOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,-,-,1924(1),-,-,-,-,1674(1),-,-
Bihar Priv-Open,UR-GEN,Bihar,"MGM Med Coll, Kishanganj",MICROBIOLOGY,"₹2,00,000*","₹68,545*",0,₹0,610,-,-,2112(5),486(1),-,-,-,1684(2),-,361(3)
Bihar Govt Quota,BC-GEN,Bihar,"Jawaharlal Nehru, Bhagalpur",PHYSIOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",800,-,-,-,-,171(1),-,-,1688(1),-,-
Bihar Priv-Open,UR-GEN,Bihar,"Narayan Med Coll, Sasaram",MICROBIOLOGY,"₹1,00,000*","₹50,000*",0,₹0,650,1101(1),-,1882(3),-,-,-,-,1689(4),-,319(1)
Bihar Govt Quota,RCG,Bihar,"Darbhanga, Lehriasarai",PHYSIOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1030,-,-,1703(1),-,-,-,-,1694(2),-,-
Bihar Priv-Open,UR-GEN,Bihar,"Narayan Med Coll, Sasaram",PHARMACOLOGY,"₹1,00,000*","₹50,000*",0,₹0,650,-,-,2103(4),489(2),121(1),-,-,1701(1),2525(1),358(2)
Bihar Govt Quota,SC-GEN,Bihar,"Darbhanga, Lehriasarai",ANATOMY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1030,-,-,-,527(1),-,-,-,1702(1),2859(1),-
Bihar Govt Quota,RCG,Bihar,"Darbhanga, Lehriasarai",ANATOMY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1030,-,-,-,-,-,-,-,1704(1),-,-
Bihar Priv-Open,UR-GEN,Bihar,"Katihar Med Coll, Katihar",BIOCHEMISTRY,"₹2,50,000*","₹68,545*",0,₹0,794,-,-,1995(1),-,-,-,-,1715(1),-,-
Bihar Govt Quota,BC-FEM,Bihar,"Patna Med Coll, Patna",ANATOMY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,-,-,-,-,-,-,-,1722(1),-,-
Bihar Govt Quota,SC-FEM,Bihar,"Nalanda Med Coll, Patna",ANATOMY,"₹9,000*","₹82,000",3*,"₹25,00,000*",750,-,-,-,-,-,-,-,1728(1),-,-
Bihar Govt Quota,UR-GEN,Bihar,"IGIMS, Patna",RADIO DIAGNOSIS,"₹1,60,000*","₹1,05,000*",0,₹0,1062,1(1),-,-,-,-,5(1),-,-,-,-
Bihar Govt Quota,EBC-GEN,Bihar,"IGIMS, Patna",RADIO DIAGNOSIS,"₹1,60,000*","₹1,05,000*",0,₹0,1062,11(1),-,-,-,-,7(1),14(1),-,-,-
Bihar Govt Quota,EWS-GEN,Bihar,"IGIMS, Patna",GENERAL MEDICINE,"₹1,60,000*","₹1,05,000*",0,₹0,1062,18(1),-,-,-,-,18(1),18(1),-,-,-
Bihar Govt Quota,UR-GEN,Bihar,"Patna Med Coll, Patna",GENERAL MEDICINE,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,25(2),26(1),-,-,-,29(2),29(1),-,-,-
Bihar Govt Quota,EWS-GEN,Bihar,"Patna Med Coll, Patna",GENERAL MEDICINE,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,35(1),35(1),-,-,-,36(1),-,-,-,-
Bihar Govt Quota,BC-GEN,Bihar,"IGIMS, Patna",GENERAL MEDICINE,"₹1,60,000*","₹1,05,000*",0,₹0,1062,24(1),-,-,-,-,38(1),38(1),-,-,-
Bihar Govt Quota,BC-GEN,Bihar,"Patna Med Coll, Patna",GENERAL MEDICINE,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,27(1),-,-,-,-,44(1),-,-,-,-
Bihar Govt Quota,UR-GEN,Bihar,"IGIMS, Patna",DERMATOLOGY,"₹1,60,000*","₹1,05,000*",0,₹0,1062,13(1),33(1),73(1),-,-,24(1),52(1),-,-,-
Bihar Govt Quota,EBC-FEM,Bihar,"Darbhanga, Lehriasarai",RADIO DIAGNOSIS,"₹9,000*","₹82,000",3*,"₹25,00,000*",1030,78(1),78(1),75(1),-,-,56(1),56(1),-,-,-
