Quota,Category,State,Institute,Course,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,CR 2023 1,CR 2023 2,CR 2023 3,CR 2023 4,CR 2023 5,CR 2023 6,CR 2024 1,CR 2024 2,CR 2024 3,CR 2024 4,CR 2024 5
HAR Priv-Mgmt,MNG,Haryana,"SGGST Med Coll, Gurgaon",ANATOMY,"₹10,00,000*","₹56,100",Info Not Available,Info not available,720,-,-,-,603(1),-,-,-,-,-,-,-
HAR Govt-All,UR,Haryana,"BPS Govt Med Coll, Sonepat",SPM,"₹1,25,000*","₹1,00,980*",0*,₹0*,506,607(1),572(1),525(1),-,-,-,-,-,-,-,-
HAR Govt-All,BCB Service,Haryana,"ESIC Med Coll, Faridabad",ANAESTHESIOLOGY,"₹2,50,000*","₹1,15,853*",2*,"₹10,00,000*",625,-,608(1),-,-,-,-,-,-,-,-,-
Haryana DNB Serv,SC,Haryana,"District Civil Hospital, Hisar",DCH(NBEMS),"₹1,25,000","₹1,00,980",Info Not Available,Info not available,Info Not Available,-,-,609(1),-,-,-,-,-,-,-,-
HAR Govt-All,BCB,Haryana,"Pt BD Sharma, Rohtak",PATHOLOGY,"₹1,25,000*","₹1,00,980*",0*,₹0*,2080,482(1),611(1),399(1),-,-,-,-,-,-,-,-
HAR Priv-Govt Quota,BCA,Haryana,"World College of MS&RC, Jhajjar",TBRD,"₹14,02,000*","₹56,100",0,₹0,-,-,-,621(1),-,-,-,-,-,-,-,-
HAR Priv-Govt Quota,UR Service,Haryana,"Maharaja Agrasen, Agroha",OPHTHALMOLOGY,"₹1,00,000*","₹95,594",0*,₹0*,550,624(1),369(1),225(1),-,-,-,-,-,-,-,-
HAR Priv-Govt Quota,UR,Haryana,"Maharaja Agrasen, Agroha",SPM,"₹1,00,000*","₹95,594",0*,₹0*,550,333(1),180(1),626(1),369(1),-,-,-,-,-,-,-
HAR Govt-All,UR,Haryana,"ESIC Med Coll, Faridabad",PHARMACOLOGY,"₹2,50,000*","₹1,15,853*",2*,"₹10,00,000*",625,-,-,-,632(1),-,-,-,-,-,-,-
HAR Govt-All,SC Service,Haryana,"Pt BD Sharma, Rohtak",TBRD,"₹1,25,000*","₹1,00,980*",0*,₹0*,2080,638(1),538(1),341(1),-,-,-,-,-,-,-,-
HAR Priv-Mgmt,MNG,Haryana,"World College of MS&RC, Jhajjar",EMERGENCY MEDICINE,"₹14,02,000*","₹56,100",0,₹0,-,641(1),621(1),-,211(1),-,-,-,-,-,-,-
HAR Priv-Govt Quota,UR,Haryana,"Adesh Med Coll, Shahabad",PSYCHIATRY,"₹14,02,000*","₹44,000",0,₹0,775,645(1),-,-,-,-,-,-,-,-,-,-
HAR Govt-All,BCA Service,Haryana,"Pt BD Sharma, Rohtak",GENERAL MEDICINE,"₹1,25,000*","₹1,00,980*",0*,₹0*,2080,650(1),500(1),-,-,-,-,-,-,-,-,-
Haryana Priv IP,IP-SC,Haryana,"Maharaja Agrasen, Agroha",ORTHOPAEDICS,"₹1,00,000*","₹95,594",0*,₹0*,550,660(1),391(1),240(1),-,-,-,-,-,-,-,-
HAR Govt-Inst. Pref,IP-UR,Haryana,"Pt BD Sharma, Rohtak",FORENSIC MEDICINE,"₹1,25,000*","₹1,00,980*",0*,₹0*,2080,672(1),665(1),-,-,-,-,-,-,-,-,-
HAR Govt-All,UR Service,Haryana,"Pt BD Sharma, Rohtak",BIOCHEMISTRY,"₹1,25,000*","₹1,00,980*",0*,₹0*,2080,-,-,680(1),-,-,-,-,-,-,-,-
HAR Govt-Inst. Pref,IP-UR Service,Haryana,"ESIC Med Coll, Faridabad",PSYCHIATRY,"₹2,50,000*","₹1,15,853*",2*,"₹10,00,000*",625,689(1),411(1),262(1),-,-,-,-,-,-,-,-
HAR Priv-Govt Quota,UR,Haryana,"SGGST Med Coll, Gurgaon",OBG,"₹35,00,000*","₹56,100",Info Not Available,Info not available,720,690(1),387(1),338(1),-,-,-,-,-,-,-,-
HAR Govt-All,SC,Haryana,"ESIC Med Coll, Faridabad",ENT,"₹2,50,000*","₹1,15,853*",2*,"₹10,00,000*",625,704(1),423(1),290(1),-,-,-,-,-,-,-,-
Haryana DNB Serv,UR,Haryana,"BPS Med Coll, Sonepat",DCH(NBEMS),"₹1,25,000","₹1,00,980",Info Not Available,Info not available,550,713(1),429(1),266(1),-,-,-,-,-,-,-,-
Haryana Priv IP,IP-UR Service,Haryana,"Maharaja Agrasen, Agroha",ANAESTHESIOLOGY,"₹1,00,000*","₹95,594",0*,₹0*,550,715(1),448(1),280(1),-,-,-,-,-,-,-,-
HAR Govt-Inst. Pref,IP-SCD,Haryana,"Pt BD Sharma, Rohtak",ANAESTHESIOLOGY,"₹1,25,000*","₹1,00,980*",0*,₹0*,2080,670(1),725(1),254(1),-,-,-,-,-,-,-,-
Haryana DNB Serv,UR,Haryana,"SHKM Gov Med Coll, Nuh",DNBANAESTHESIOLOGY,"₹1,25,000","₹1,00,980",Info Not Available,Info not available,647,-,-,-,136(1),726(1),-,-,-,-,-,-
HAR Govt-Inst. Pref,IP-UR,Haryana,"Pt BD Sharma, Rohtak",PHARMACOLOGY,"₹1,25,000*","₹1,00,980*",0*,₹0*,2080,739(1),452(1),-,-,-,-,-,-,-,-,-
Haryana DNB Serv,SC,Haryana,"SHKM Gov Med Coll, Nuh",DNBANAESTHESIOLOGY,"₹1,25,000","₹1,00,980",Info Not Available,Info not available,647,-,-,739(1),-,-,-,-,-,-,-,-
HAR Priv-Govt Quota,UR,Haryana,"Adesh Med Coll, Shahabad",ENT,"₹14,02,000*","₹44,000",0,₹0,775,744(1),677(1),427(1),-,-,-,-,-,-,-,-
HAR Priv-Govt Quota,BCA,Haryana,"NC Med Coll, Panipat",GENERAL MEDICINE,"₹14,02,000*","₹40,000",0,₹0,680,547(1),747(1),-,-,-,-,-,-,-,-,-
Haryana DNB Serv,UR FF,Haryana,"General Hospital, Panchkula",DNBOBG,"₹1,25,000","₹1,00,980",Info Not Available,Info not available,300,-,-,760(1),-,-,-,-,-,-,-,-
Haryana DNB Serv,BCA,Haryana,"BPS Med Coll, Sonepat",DMRD(NBEMS),"₹1,25,000","₹1,00,980",Info Not Available,Info not available,550,761(1),463(1),-,-,-,-,-,-,-,-,-
HAR Govt-Inst. Pref,IP-UR,Haryana,"ESIC Med Coll, Faridabad",FORENSIC MEDICINE,"₹2,50,000*","₹1,15,853*",2*,"₹10,00,000*",625,-,770(1),544(1),-,-,-,-,-,-,-,-
Haryana Priv IP,IP-UR Service,Haryana,"Adesh Med Coll, Shahabad",PAEDIATRICS,"₹14,02,000*","₹44,000",0,₹0,775,-,-,779(1),-,-,-,-,-,-,-,-
Haryana DNB Serv,BCB,Haryana,"BPS Med Coll, Sonepat",DNBOBG,-,-,-,-,550,640(1),781(1),-,-,-,-,-,-,-,-,-
HAR Priv-Govt Quota,UR,Haryana,"SGGST Med Coll, Gurgaon",PHARMACOLOGY,"₹10,00,000*","₹56,100",Info Not Available,Info not available,720,-,-,786(1),-,-,-,-,-,-,-,-
Haryana DNB Serv,BCB,Haryana,"Civil Hospital, Faridabad",DGO(NBEMS),"₹1,25,000","₹1,00,980",Info Not Available,Info not available,200,-,-,788(1),-,-,-,-,-,-,-,-
Haryana DNB Serv,BCB,Haryana,"Civil Hospital, Palwal, Haryana",DO(NBEMS),"₹1,25,000","₹1,00,980",Info Not Available,Info not available,-,-,-,798(1),-,-,-,-,-,-,-,-
HAR Priv-Govt Quota,BCB Service,Haryana,"Adesh Med Coll, Shahabad",RADIO DIAGNOSIS,"₹14,02,000*","₹44,000",0,₹0,775,799(1),-,-,-,-,-,-,-,-,-,-
HAR Priv-Govt Quota,UR Service,Haryana,"World College of MS&RC, Jhajjar",GENERAL SURGERY,"₹14,02,000*","₹56,100",0,₹0,-,-,-,802(1),-,-,-,-,-,-,-,-
Haryana Priv IP,IP-UR Service,Haryana,"NC Med Coll, Panipat",RADIO DIAGNOSIS,"₹14,02,000*","₹40,000",0,₹0,680,802(1),-,-,-,-,-,-,-,-,-,-
HAR Govt-All,UR,Haryana,"Pt BD Sharma, Rohtak",FORENSIC MEDICINE,"₹1,25,000*","₹1,00,980*",0*,₹0*,2080,807(1),640(1),430(1),284(1),-,-,-,-,-,-,-
HAR Priv-Govt Quota,UR,Haryana,"SGGST Med Coll, Gurgaon",PSYCHIATRY,"₹29,00,000*","₹56,100",Info Not Available,Info not available,720,808(1),690(1),295(1),-,-,-,-,-,-,-,-
Haryana DNB Serv,UR,Haryana,"Civil Hospital, Faridabad",DNBOPHTHALMOLOGY,-,-,-,-,200,811(1),545(1),408(1),-,-,-,-,-,-,-,-
HAR Govt-All,SCD,Haryana,"Pt BD Sharma, Rohtak",ENT,"₹1,25,000*","₹1,00,980*",0*,₹0*,2080,815(1),492(1),-,-,-,-,-,-,-,-,-
HAR Govt-All,UR Service,Haryana,"Pt BD Sharma, Rohtak",FORENSIC MEDICINE,"₹1,25,000*","₹1,00,980*",0*,₹0*,2080,-,817(1),689(1),-,-,-,-,-,-,-,-
Haryana Priv IP,IP-UR,Haryana,"Maharaja Agrasen, Agroha",BIOCHEMISTRY,"₹1,00,000*","₹95,594",0*,₹0*,550,-,-,827(1),-,-,-,-,-,-,-,-
Haryana DNB Serv,UR,Haryana,"BPS Med Coll, Sonepat",DNBENT,"₹1,25,000","₹1,00,980",Info Not Available,Info not available,550,846(1),550(1),437(1),-,-,-,-,-,-,-,-
HAR Govt-Inst. Pref,IP-BCA Service,Haryana,"Pt BD Sharma, Rohtak",ANAESTHESIOLOGY,"₹1,25,000*","₹1,00,980*",0*,₹0*,2080,850(1),-,-,-,-,-,-,-,-,-,-
HAR Priv-Govt Quota,UR Service,Haryana,"World College of MS&RC, Jhajjar",ENT,"₹14,02,000*","₹56,100",0,₹0,-,-,-,861(1),-,-,-,-,-,-,-,-
HAR Govt-All,BCA Service,Haryana,"ESIC Med Coll, Faridabad",ANAESTHESIOLOGY,"₹2,50,000*","₹1,15,853*",2*,"₹10,00,000*",625,-,868(1),-,-,-,-,-,-,-,-,-
Haryana DNB Serv,UR,Haryana,"SHKM Gov Med Coll, Nuh",DNBENT,-,-,-,-,647,874(1),598(1),372(1),-,-,-,-,-,-,-,-
HAR Priv-Govt Quota,SC,Haryana,"World College of MS&RC, Jhajjar",ORTHOPAEDICS,"₹14,02,000*","₹56,100",0,₹0,-,-,-,884(1),-,-,-,-,-,-,-,-
HAR Govt-All,UR Service,Haryana,"Kalpana Chawala Govt MC,Karnal",BIOCHEMISTRY,"₹1,25,000*","₹1,00,980*",0*,₹0*,500,-,-,886(1),-,-,-,-,-,-,-,-
HAR Priv-Govt Quota,SC,Haryana,"NC Med Coll, Panipat",ENT,"₹14,02,000*","₹40,000",0,₹0,680,-,-,887(1),-,-,-,-,-,-,-,-
HAR Priv-Govt Quota,SCD,Haryana,"Adesh Med Coll, Shahabad",GENERAL SURGERY,"₹14,02,000*","₹44,000",0,₹0,775,-,-,888(1),-,-,-,-,-,-,-,-
HAR Priv-Govt Quota,BCB,Haryana,"NC Med Coll, Panipat",OPHTHALMOLOGY,"₹14,02,000*","₹40,000",0,₹0,680,825(1),893(1),-,-,-,-,-,-,-,-,-
HAR Govt-All,BCB,Haryana,"ESIC Med Coll, Faridabad",MICROBIOLOGY,"₹2,50,000*","₹1,15,853*",2*,"₹10,00,000*",625,-,-,894(1),-,-,-,-,-,-,-,-
HAR Priv-Govt Quota,UR,Haryana,"NC Med Coll, Panipat",MICROBIOLOGY,"₹5,52,000*","₹40,000",0,₹0,680,-,-,899(1),-,-,-,-,-,-,-,-
HAR Priv-Govt Quota,UR Service,Haryana,"Adesh Med Coll, Shahabad",GENERAL MEDICINE,"₹14,02,000*","₹44,000",0,₹0,775,904(1),644(1),-,-,-,-,-,-,-,-,-
Haryana Priv NRI,NRI,Haryana,"World College of MS&RC, Jhajjar",OPHTHALMOLOGY,"₹14,02,000*","₹56,100",0,₹0,-,-,905(1),486(1),-,-,-,-,-,-,-,-
Haryana DNB Serv,BCB,Haryana,"General Hospital, Panchkula",DGO(NBEMS),"₹1,25,000","₹1,00,980",Info Not Available,Info not available,300,-,-,907(1),-,-,-,-,-,-,-,-
HAR Govt-All,BCB ESM,Haryana,"Pt BD Sharma, Rohtak",SPM,"₹1,25,000*","₹1,00,980*",0*,₹0*,2080,-,-,909(1),-,-,-,-,-,-,-,-
Haryana Priv IP,IP-UR,Haryana,"World College of MS&RC, Jhajjar",ENT,"₹14,02,000*","₹56,100",0,₹0,-,911(1),861(1),630(1),-,-,-,-,-,-,-,-
Haryana DNB Serv,UR,Haryana,"General Hospital, Panchkula",DO(NBEMS),"₹1,25,000","₹1,00,980",Info Not Available,Info not available,300,915(1),615(1),403(1),-,-,-,-,-,-,-,-
HAR Govt-All,UR Service,Haryana,"BPS Govt Med Coll, Sonepat",BIOCHEMISTRY,"₹1,25,000*","₹1,00,980*",0*,₹0*,506,-,-,925(1),-,-,-,-,-,-,-,-
HAR Priv-Govt Quota,BCB,Haryana,"Maharaja Agrasen, Agroha",ANATOMY,"₹1,00,000*","₹95,594",0*,₹0*,550,-,931(1),-,-,-,-,-,-,-,-,-
HAR Priv-Govt Quota,UR Service FF,Haryana,"World College of MS&RC, Jhajjar",GENERAL SURGERY,"₹14,02,000*","₹56,100",0,₹0,-,-,-,932(1),-,-,-,-,-,-,-,-
Haryana DNB Serv,BCB,Haryana,"BPS Med Coll, Sonepat",DFAM(NBEMS),"₹1,25,000","₹1,00,980",Info Not Available,Info not available,550,-,932(1),-,-,-,-,-,-,-,-,-
HAR Govt-All,UR-PH Service,Haryana,"ESIC Med Coll, Faridabad",RADIO DIAGNOSIS,"₹2,50,000*","₹1,15,853*",2*,"₹10,00,000*",625,-,-,935(1),-,-,-,-,-,-,-,-
Haryana DNB Serv,SCD,Haryana,"Civil Hospital, Faridabad",DNBOBG,"₹1,25,000","₹1,00,980",Info Not Available,Info not available,200,-,-,939(1),-,-,-,-,-,-,-,-
Haryana DNB Serv,UR,Haryana,"General Hospital, Panchkula",DA(NBEMS),"₹1,25,000","₹1,00,980",Info Not Available,Info not available,300,939(1),566(1),495(1),-,-,-,-,-,-,-,-
HAR Govt-Inst. Pref,IP-UR Service,Haryana,"Pt BD Sharma, Rohtak",SPM,"₹1,25,000*","₹1,00,980*",0*,₹0*,2080,942(1),569(1),367(1),-,-,-,-,-,-,-,-
Haryana DNB Serv,SCD,Haryana,"District Civil Hospital, Hisar",DCH(NBEMS),"₹1,25,000","₹1,00,980",Info Not Available,Info not available,Info Not Available,-,944(1),-,-,-,-,-,-,-,-,-
HAR Priv-Govt Quota,BCA Service,Haryana,"World College of MS&RC, Jhajjar",GENERAL MEDICINE,"₹14,02,000*","₹56,100",0,₹0,-,-,-,950(1),-,-,-,-,-,-,-,-
HAR Priv-Govt Quota,UR,Haryana,"SGGST Med Coll, Gurgaon",ENT,"₹22,00,000*","₹56,100",Info Not Available,Info not available,720,959(1),768(1),540(1),-,-,-,-,-,-,-,-
HAR Priv-Govt Quota,UR,Haryana,"SGGST Med Coll, Gurgaon",TBRD,"₹29,00,000*","₹56,100",Info Not Available,Info not available,720,961(1),704(1),416(1),-,-,-,-,-,-,-,-
HAR Priv-Govt Quota,SC Service,Haryana,"Maharaja Agrasen, Agroha",FORENSIC MEDICINE,"₹1,00,000*","₹95,594",0*,₹0*,550,-,-,963(1),-,-,-,-,-,-,-,-
Haryana Priv NRI,NRI,Haryana,"SGGST Med Coll, Gurgaon",OBG,"₹52,60,000*","₹56,100",Info Not Available,Info not available,720,893(1),702(1),966(1),-,-,-,-,-,-,-,-
HAR Govt-All,BCA,Haryana,"SHKM, Nalhar",PATHOLOGY,"₹1,25,000*","₹1,00,980*",0*,₹0*,500,-,-,967(1),-,-,-,-,-,-,-,-
HAR Govt-All,UR Service,Haryana,"ESIC Med Coll, Faridabad",IHBT,"₹2,50,000*","₹1,15,853*",2*,"₹10,00,000*",625,968(1),669(1),325(1),-,-,-,-,-,-,-,-
HAR Priv-Govt Quota,UR Service,Haryana,"NC Med Coll, Panipat",PAEDIATRICS,"₹14,02,000*","₹40,000",0,₹0,680,983(1),752(1),756(1),-,-,-,-,-,-,-,-
HAR Govt-All,UR-PH,Haryana,"Pt BD Sharma, Rohtak",PAEDIATRICS,"₹1,25,000*","₹1,00,980*",0*,₹0*,2080,-,714(1),1004(1),-,-,-,-,-,-,-,-
HAR Govt-All,UR Service,Haryana,"SHKM, Nalhar",PHARMACOLOGY,"₹1,25,000*","₹1,00,980*",0*,₹0*,500,-,-,1006(1),-,-,-,-,-,-,-,-
Haryana Priv IP,IP-UR,Haryana,"NC Med Coll, Panipat",ANAESTHESIOLOGY,"₹14,02,000*","₹40,000",0,₹0,680,1014(1),823(1),592(1),-,-,-,-,-,-,-,-
HAR Govt-All,UR-PH Service,Haryana,"ESIC Med Coll, Faridabad",ENT,"₹2,50,000*","₹1,15,853*",2*,"₹10,00,000*",625,-,-,1015(1),-,-,-,-,-,-,-,-
Haryana DNB Serv,UR,Haryana,"Civil Hospital, Bahadurgarh",DO(NBEMS),"₹1,25,000","₹1,00,980",Info Not Available,Info not available,Info Not Available,1019(1),743(1),524(1),-,-,-,-,-,-,-,-
HAR Govt-All,UR-PH,Haryana,"SHKM, Nalhar",FORENSIC MEDICINE,"₹1,25,000*","₹1,00,980*",0*,₹0*,500,-,-,1020(1),-,-,-,-,-,-,-,-
Haryana DNB Serv,SCD,Haryana,"General Hospital, Panchkula",DCH(NBEMS),"₹1,25,000","₹1,00,980",Info Not Available,Info not available,300,1026(1),613(1),401(1),-,-,-,-,-,-,-,-
Haryana DNB Serv,SCD,Haryana,"BPS Med Coll, Sonepat",DTBCD(NBEMS),-,-,-,-,550,-,-,1030(1),-,-,-,-,-,-,-,-
HAR Priv-Govt Quota,SC,Haryana,"Adesh Med Coll, Shahabad",OPHTHALMOLOGY,"₹14,02,000*","₹44,000",0,₹0,775,1034(1),-,-,-,-,-,-,-,-,-,-
HAR Govt-All,BCA,Haryana,"Pt BD Sharma, Rohtak",SPM,"₹1,25,000*","₹1,00,980*",0*,₹0*,2080,776(1),474(1),1035(1),-,-,-,-,-,-,-,-
Haryana Priv IP,IP-UR,Haryana,"Maharaja Agrasen, Agroha",PHYSIOLOGY,"₹1,00,000*","₹95,594",0*,₹0*,550,1036(1),-,-,-,-,-,-,-,-,-,-
HAR Govt-All,BCA Service,Haryana,"ESIC Med Coll, Faridabad",ORTHOPAEDICS,"₹2,50,000*","₹1,15,853*",2*,"₹10,00,000*",625,1043(1),928(1),770(1),-,-,-,-,-,-,-,-
Haryana DNB Serv,SC,Haryana,"Civil Hospital, Sec-10,Gurugram",DFAM(NBEMS),"₹1,25,000","₹1,00,980",Info Not Available,Info not available,200,-,-,1048(1),-,-,-,-,-,-,-,-
Haryana Priv NRI,NRI,Haryana,"SGGST Med Coll, Gurgaon",RADIO DIAGNOSIS,"₹69,74,000*","₹56,100",Info Not Available,Info not available,720,1058(1),586(1),323(1),-,-,-,-,-,-,-,-
Haryana DNB Serv,BCB,Haryana,"Civil Hospital, Sec-10,Gurugram",DFAM(NBEMS),"₹1,25,000","₹1,00,980",Info Not Available,Info not available,200,-,-,1066(1),-,-,-,-,-,-,-,-
HAR Priv-Govt Quota,UR Service,Haryana,"Adesh Med Coll, Shahabad",OBG,"₹14,02,000*","₹44,000",0,₹0,775,1068(1),695(1),-,-,-,-,-,-,-,-,-
HAR Govt-Inst. Pref,IP-BCB Service,Haryana,"SHKM, Nalhar",FORENSIC MEDICINE,"₹1,25,000*","₹1,00,980*",0*,₹0*,500,-,-,1072(1),-,-,-,-,-,-,-,-
HAR Priv-Govt Quota,BCA,Haryana,"Adesh Med Coll, Shahabad",ANAESTHESIOLOGY,"₹14,02,000*","₹44,000",0,₹0,775,-,-,1085(1),-,-,-,-,-,-,-,-
Haryana DNB Serv,UR,Haryana,"BPS Med Coll, Sonepat",DO(NBEMS),"₹1,25,000","₹1,00,980",Info Not Available,Info not available,550,1090(1),664(1),451(1),-,-,-,-,-,-,-,-
HAR Priv-Govt Quota,UR Service,Haryana,"Adesh Med Coll, Shahabad",SPM,"₹5,52,000*","₹44,000",0,₹0,775,-,-,1098(1),-,-,-,-,-,-,-,-
HAR Govt-All,SC Service,Haryana,"ESIC Med Coll, Faridabad",BIOCHEMISTRY,"₹2,50,000*","₹1,15,853*",2*,"₹10,00,000*",625,-,-,1121(1),-,-,-,-,-,-,-,-
HAR Priv-Govt Quota,BCB Service,Haryana,"Maharaja Agrasen, Agroha",PATHOLOGY,"₹1,00,000*","₹95,594",0*,₹0*,550,1130(1),937(1),916(1),-,-,-,-,-,-,-,-
HAR Govt-All,SCD,Haryana,"BPS Govt Med Coll, Sonepat",FORENSIC MEDICINE,"₹1,25,000*","₹1,00,980*",0*,₹0*,506,-,-,1133(1),-,-,-,-,-,-,-,-
Haryana DNB Serv,SC,Haryana,"General Hospital, Panchkula",DNBORTHOPAEDICS,"₹1,25,000","₹1,00,980",Info Not Available,Info not available,300,1135(1),734(1),517(1),-,-,-,-,-,-,-,-
HAR Govt-All,UR Service,Haryana,"Pt BD Sharma, Rohtak",PHARMACOLOGY,"₹1,25,000*","₹1,00,980*",0*,₹0*,2080,-,-,1139(1),-,-,-,-,-,-,-,-
Haryana Priv IP,IP-SCD,Haryana,"Maharaja Agrasen, Agroha",OPHTHALMOLOGY,"₹1,00,000*","₹95,594",0*,₹0*,550,1063(1),641(1),1142(1),-,-,-,-,-,-,-,-
Haryana Priv IP,IP-UR,Haryana,"Adesh Med Coll, Shahabad",MICROBIOLOGY,"₹5,52,000*","₹44,000",0,₹0,775,-,-,1153(1),-,-,-,-,-,-,-,-
HAR Govt-Inst. Pref,IP-BCA Service,Haryana,"ESIC Med Coll, Faridabad",SPM,"₹2,50,000*","₹1,15,853*",2*,"₹10,00,000*",625,-,-,1161(1),-,-,-,-,-,-,-,-
HAR Priv-Govt Quota,UR FF,Haryana,"World College of MS&RC, Jhajjar",EMERGENCY MEDICINE,"₹14,02,000*","₹56,100",0,₹0,-,-,-,1162(1),-,-,-,-,-,-,-,-
Haryana Priv IP,IP-BCB Service,Haryana,"World College of MS&RC, Jhajjar",OBG,"₹14,02,000*","₹56,100",0,₹0,-,-,-,1167(1),-,-,-,-,-,-,-,-
HAR Govt-All,SCD,Haryana,"Pt BD Sharma, Rohtak",RADIATION ONCOLOGY,"₹1,25,000*","₹1,00,980*",0*,₹0*,2080,1174(1),941(1),-,-,-,-,-,-,-,-,-
HAR Govt-All,BCA Service,Haryana,"Pt BD Sharma, Rohtak",PSYCHIATRY,"₹1,25,000*","₹1,00,980*",0*,₹0*,2080,1175(1),-,-,-,-,-,-,-,-,-,-
Haryana Priv NRI,NRI,Haryana,"Adesh Med Coll, Shahabad",TBRD,"₹14,02,000*","₹44,000",0,₹0,775,1176(1),-,-,-,-,-,-,-,-,-,-
HAR Govt-Inst. Pref,IP-UR,Haryana,"SHKM, Nalhar",BIOCHEMISTRY,"₹1,25,000*","₹1,00,980*",0*,₹0*,500,-,-,1180(1),-,-,-,-,-,-,-,-
Haryana Priv NRI,NRI,Haryana,"Adesh Med Coll, Shahabad",PAEDIATRICS,"₹14,02,000*","₹44,000",0,₹0,775,1181(1),-,-,-,-,-,-,-,-,-,-
HAR Govt-All,BCA,Haryana,"Kalpana Chawala Govt MC,Karnal",FORENSIC MEDICINE,"₹1,25,000*","₹1,00,980*",0*,₹0*,500,-,-,1183(1),-,-,-,-,-,-,-,-
HAR Govt-All,SC,Haryana,"BPS Govt Med Coll, Sonepat",ANATOMY,"₹1,25,000*","₹1,00,980*",0*,₹0*,506,-,-,1185(1),-,-,-,-,-,-,-,-
HAR Govt-Inst. Pref,IP-SC Service,Haryana,"Kalpana Chawala Govt MC,Karnal",MICROBIOLOGY,"₹1,25,000*","₹1,00,980*",0*,₹0*,500,-,-,1190(1),-,-,-,-,-,-,-,-
HAR Govt-All,BCA Service ESM,Haryana,"Pt BD Sharma, Rohtak",GENERAL MEDICINE,"₹1,25,000*","₹1,00,980*",0*,₹0*,2080,-,-,969(1),-,1194(1),-,-,-,-,-,-
Haryana Priv NRI,NRI,Haryana,"NC Med Coll, Panipat",OPHTHALMOLOGY,"₹14,02,000*","₹40,000",0,₹0,680,1207(1),727(1),-,-,-,-,-,-,-,-,-
HAR Govt-All,BCB,Haryana,"Pt BD Sharma, Rohtak",MICROBIOLOGY,"₹1,25,000*","₹1,00,980*",0*,₹0*,2080,1211(1),-,-,-,-,-,-,-,-,-,-
HAR Priv-Govt Quota,UR Service,Haryana,"Maharaja Agrasen, Agroha",PHARMACOLOGY,"₹1,00,000*","₹95,594",0*,₹0*,550,-,-,1215(1),-,-,-,-,-,-,-,-
Haryana DNB Serv,SC,Haryana,"General Hospital, Panchkula",DFAM(NBEMS),"₹1,25,000","₹1,00,980",Info Not Available,Info not available,300,1220(1),919(1),-,-,-,-,-,-,-,-,-
HAR Govt-All,UR Service,Haryana,"BPS Govt Med Coll, Sonepat",PHARMACOLOGY,"₹1,25,000*","₹1,00,980*",0*,₹0*,506,-,-,1221(1),-,-,-,-,-,-,-,-
HAR Priv-Govt Quota,UR,Haryana,"SGGST Med Coll, Gurgaon",MICROBIOLOGY,"₹10,00,000*","₹56,100",Info Not Available,Info not available,720,-,-,1229(1),-,-,-,-,-,-,-,-
HAR Govt-All,UR,Haryana,"ESIC Med Coll, Faridabad",PHYSIOLOGY,"₹2,50,000*","₹1,15,853*",2*,"₹10,00,000*",625,-,-,1231(1),862(1),-,-,-,-,-,-,-
Haryana Priv IP,IP-UR Service,Haryana,"Adesh Med Coll, Shahabad",ANAESTHESIOLOGY,"₹14,02,000*","₹44,000",0,₹0,775,-,-,1237(1),-,-,-,-,-,-,-,-
Haryana Priv IP,IP-UR,Haryana,"Maharaja Agrasen, Agroha",MICROBIOLOGY,"₹1,00,000*","₹95,594",0*,₹0*,550,1240(1),833(1),-,-,-,-,-,-,-,-,-
HAR Priv-Govt Quota,UR Service,Haryana,"Maharaja Agrasen, Agroha",ANATOMY,"₹1,00,000*","₹95,594",0*,₹0*,550,-,-,1267(1),-,-,-,-,-,-,-,-
HAR Priv-Govt Quota,BCA,Haryana,"NC Med Coll, Panipat",ORTHOPAEDICS,"₹14,02,000*","₹40,000",0,₹0,680,1268(1),925(1),990(1),-,-,-,-,-,-,-,-
HAR Govt-Inst. Pref,IP-UR,Haryana,"SHKM, Nalhar",PHARMACOLOGY,"₹1,25,000*","₹1,00,980*",0*,₹0*,500,1275(1),-,501(1),-,-,-,-,-,-,-,-
Haryana DNB Serv,SC,Haryana,"BPS Med Coll, Sonepat",DA(NBEMS),-,-,-,-,550,1282(1),774(1),547(1),-,-,-,-,-,-,-,-
HAR Priv-Govt Quota,SC,Haryana,"Maharaja Agrasen, Agroha",BIOCHEMISTRY,"₹1,00,000*","₹95,594",0*,₹0*,550,-,-,1283(1),-,-,-,-,-,-,-,-
HAR Priv-Govt Quota,BCB Service,Haryana,"World College of MS&RC, Jhajjar",ANAESTHESIOLOGY,"₹14,02,000*","₹56,100",0,₹0,-,-,-,1285(1),-,-,-,-,-,-,-,-
HAR Govt-All,SCD Service,Haryana,"Pt BD Sharma, Rohtak",OPHTHALMOLOGY,"₹1,25,000*","₹1,00,980*",0*,₹0*,2080,1286(1),777(1),811(1),-,-,-,-,-,-,-,-
HAR Govt-All,SC,Haryana,"ESIC Med Coll, Faridabad",ANATOMY,"₹2,50,000*","₹1,15,853*",2*,"₹10,00,000*",625,-,-,1289(1),-,-,-,-,-,-,-,-
HAR Priv-Govt Quota,UR-PH,Haryana,"Maharaja Agrasen, Agroha",GENERAL SURGERY,"₹1,00,000*","₹95,594",0*,₹0*,550,-,-,1299(1),-,-,-,-,-,-,-,-
